ID MP sel
"Gaia EDR3 5252335267449005568" 1.0 1
"Gaia EDR3 5252334438496787968" 1.0 1
"Gaia EDR3 5252335198729523968" 1.0 1
"Gaia EDR3 5252335233089249920" 1.0 1
"Gaia EDR3 5252334404137020544" 1.0 1
"Gaia EDR3 5252332827907525632" 1.0 1
"Gaia EDR3 5252335336168514432" 1.0 1
"Gaia EDR3 5252334511534802432" 1.0 1
"Gaia EDR3 5252333751302012672" 1.0 1
"Gaia EDR3 5252332896627005696" 1.0 1
"Gaia EDR3 5252335198729516672" 1.0 1
"Gaia EDR3 5252334408455528704" 1.0 1
"Gaia EDR3 5252335336168516480" 1.0 1
"Gaia EDR3 5252334408455531776" 1.0 1
"Gaia EDR3 5252334442815292928" 1.0 1
"Gaia EDR3 5252334305376361344" 1.0 1
"Gaia EDR3 5252334202297128832" 1.0 1
"Gaia EDR3 5252334374072054400" 1.0 1
"Gaia EDR3 5252334374095815296" 1.0 1
"Gaia EDR3 5252334477175046912" 1.0 1
"Gaia EDR3 5252333686900998528" 1.0 1
"Gaia EDR3 5252334271016616192" 1.0 1
"Gaia EDR3 5252334271016614912" 1.0 1
"Gaia EDR3 5252335267449004544" 1.0 1
"Gaia EDR3 5252334923851682176" 1.0 1
"Gaia EDR3 5252335370528244736" 1.0 1
"Gaia EDR3 5252334511534802688" 1.0 1
"Gaia EDR3 5252332896627007360" 1.0 1
"Gaia EDR3 5252335198729637504" 1.0 1
"Gaia EDR3 5252334442815291136" 1.0 1
"Gaia EDR3 5252335198735343232" 1.0 1
"Gaia EDR3 5252335267449002752" 1.0 1
"Gaia EDR3 5252334442815274240" 1.0 1
"Gaia EDR3 5252335198729531776" 1.0 1
"Gaia EDR3 5252333755620476544" 1.0 1
"Gaia EDR3 5252334305376370304" 1.0 1
"Gaia EDR3 5252334408455533440" 1.0 1
"Gaia EDR3 5252334477175040384" 1.0 1
"Gaia EDR3 5252335194411058432" 1.0 1
"Gaia EDR3 5252335366209790720" 1.0 1
"Gaia EDR3 5252334408455520640" 1.0 1
"Gaia EDR3 5252334339736054272" 1.0 1
"Gaia EDR3 5252334408455520256" 1.0 1
"Gaia EDR3 5252334442815287808" 1.0 1
"Gaia EDR3 5252334442815275776" 1.0 1
"Gaia EDR3 5252334374095812608" 1.0 1
"Gaia EDR3 5252335233089249408" 1.0 1
"Gaia EDR3 5252334472859262336" 1.0 1
"Gaia EDR3 5252334163618840320" 1.0 1
"Gaia EDR3 5252334369780046976" 1.0 1
"Gaia EDR3 5252333549462022528" 1.0 1
"Gaia EDR3 5252332930986767872" 1.0 1
"Gaia EDR3 5252334442791525248" 1.0 1
"Gaia EDR3 5252334442791511040" 1.0 1
"Gaia EDR3 5252334442815284608" 1.0 1
"Gaia EDR3 5252335709807201920" 1.0 1
"Gaia EDR3 5252334167937384960" 1.0 1
"Gaia EDR3 5252334919535888640" 1.0 1
"Gaia EDR3 5252334408431745792" 1.0 1
"Gaia EDR3 5252334442815277440" 1.0 1
"Gaia EDR3 5252334442815282432" 1.0 1
"Gaia EDR3 5252332896627002624" 1.0 1
"Gaia EDR3 5252335194413763712" 1.0 1
"Gaia EDR3 5252334374095814784" 1.0 1
"Gaia EDR3 5252334197978582400" 1.0 1
"Gaia EDR3 5252334404137008128" 1.0 1
"Gaia EDR3 5252334408455530880" 1.0 1
"Gaia EDR3 5252332651790285568" 1.0 1
"Gaia EDR3 5252334374072046464" 1.0 1
"Gaia EDR3 5252334442815283456" 1.0 1
"Gaia EDR3 5252335370528229632" 1.0 1
"Gaia EDR3 5252334369780045696" 1.0 1
"Gaia EDR3 5252334408455526016" 1.0 1
"Gaia EDR3 5252334442815283200" 1.0 1
"Gaia EDR3 5252334442791590400" 1.0 1
"Gaia EDR3 5252334369788615552" 1.0 1
"Gaia EDR3 5252335198729517952" 1.0 1
"Gaia EDR3 5252334271016618624" 1.0 1
"Gaia EDR3 5252334271016606464" 1.0 1
"Gaia EDR3 5252334683309947904" 1.0 1
"Gaia EDR3 5252334442791537152" 1.0 1
"Gaia EDR3 5252334374095814016" 1.0 1
"Gaia EDR3 5252334408431683840" 1.0 1
"Gaia EDR3 5252334438499521792" 1.0 1
"Gaia EDR3 5252333652547102720" 1.0 1
"Gaia EDR3 5252334442791536384" 1.0 1
"Gaia EDR3 5252335263130540544" 1.0 1
"Gaia EDR3 5252334442791537024" 1.0 1
"Gaia EDR3 5252334442791535232" 1.0 1
"Gaia EDR3 5252334442791494400" 1.0 1
"Gaia EDR3 5252334404138977152" 1.0 1
"Gaia EDR3 5252335198705757696" 1.0 1
"Gaia EDR3 5252334545894511744" 1.0 1
"Gaia EDR3 5252334442821094400" 1.0 1
"Gaia EDR3 5252334442791570304" 1.0 1
"Gaia EDR3 5252335194413793536" 1.0 1
