RA_ICRS DE_ICRS _x _y EDR3Name e_Plx PM pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BPmag e_BPmag RPmag e_RPmag BP-RP Plx_corr e_BP-RP
106.92080072053 -14.138081408 -0.025246 0.008578 "Gaia EDR3 3044448157152152192" 0.0667 0.651 -0.352 0.057 0.548 0.062 16.8939 0.002797 17.767088 0.005721 15.974342 0.004213 1.792746 0.142303 0.007104872271899053
106.96166050531 -14.15364320466 0.014375 -0.006983 "Gaia EDR3 3044448195811863680" 0.0722 0.657 -0.368 0.078 0.544 0.093 17.023775 0.002807 17.93212 0.007162 16.06489 0.004414 1.86723 0.147979 0.008412944787647189
106.91591362355 -14.15115789169 -0.029984 -0.004499 "Gaia EDR3 3044448127092412672" 0.034 0.628 -0.321 0.028 0.54 0.03 15.518682 0.002772 16.545532 0.003503 14.516633 0.00391 2.028899 0.14082 0.005249677037685271
106.94783643725 -14.15998289814 0.00097 -0.013322 "Gaia EDR3 3044447886574232832" 0.1604 0.642 -0.336 0.16 0.547 0.195 18.44611 0.00298 18.937315 0.013438 17.770758 0.008273 1.166557 0.183144 0.0157804427377688
106.95138432542 -14.11684367796 0.004411 0.029817 "Gaia EDR3 3044448676848169600" 0.0508 0.62 -0.318 0.047 0.533 0.055 16.370255 0.002781 17.186865 0.004452 15.466935 0.004055 1.71993 0.109319 0.006021904100863779
106.95232649806 -14.15194297046 0.005324 -0.005282 "Gaia EDR3 3044448264531344256" 0.0846 0.684 -0.359 0.083 0.582 0.094 17.431763 0.002828 17.97726 0.006028 16.733303 0.004746 1.243958 0.194915 0.007672111834429944
106.96037617676 -14.14510495164 0.01313 0.001556 "Gaia EDR3 3044448298891070848" 0.0732 0.642 -0.374 0.069 0.522 0.078 17.153666 0.002804 17.644453 0.005825 16.487387 0.004908 1.157066 0.092584 0.007617026257011328
106.9235248598 -14.11790790108 -0.022607 0.028752 "Gaia EDR3 3044460290443505280" 0.0635 0.674 -0.371 0.056 0.562 0.06 16.869486 0.00279 17.768835 0.00632 15.919415 0.004191 1.84942 0.097423 0.007583329150181997
106.9363024859 -14.14514908436 -0.010214 0.001512 "Gaia EDR3 3044448466389774976" 0.0784 0.578 -0.339 0.069 0.469 0.077 17.08363 0.00281 17.953585 0.008939 16.155489 0.004863 1.798096 0.170073 0.010176172659698734
106.93964598462 -14.14432772413 -0.006972 0.002333 "Gaia EDR3 3044448470686682240" 0.1821 0.569 -0.31 0.168 0.477 0.188 18.67164 0.003038 19.217026 0.021855 18.027103 0.013951 1.189922 0.163057 0.025928197507732773
106.94573660428 -14.14666813297 -0.001066 -7e-06 "Gaia EDR3 3044448264531343872" 0.0863 0.703 -0.389 0.082 0.585 0.099 17.118803 0.002835 17.960476 0.009323 16.14315 0.005117 1.817326 0.102963 0.010634943253257161
