RA_ICRS DE_ICRS _x _y EDR3Name e_Plx PM pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BPmag e_BPmag RPmag e_RPmag BP-RP Plx_corr e_BP-RP
110.22704131653 1.80805661263 -0.002057 0.002473 "Gaia EDR3 3111897216920309504" 0.028 0.404 -0.261 0.027 -0.308 0.022 14.270944 0.002788 15.240192 0.003702 13.307009 0.003945 1.933184 0.16761900000000002 0.005409974953731301
110.22858621154 1.79807841217 -0.000513 -0.007505 "Gaia EDR3 3111894266281620096" 0.0608 0.399 -0.283 0.055 -0.281 0.045 16.06722 0.002838 16.64644 0.007249 15.337814 0.004114 1.308626 0.06274099999999999 0.008335046310609199
110.24509550224 1.79192595885 0.015988 -0.013657 "Gaia EDR3 3111894193263284864" 0.0691 0.358 -0.17 0.067 -0.315 0.056 16.543344 0.002866 17.192087 0.006368 15.78799 0.006114 1.404098 0.054685 0.008827934073156641
110.23249281304 1.81324176251 0.003391 0.007658 "Gaia EDR3 3111897319999530496" 0.1685 0.51 -0.347 0.157 -0.374 0.128 17.782106 0.003295 17.90295 0.015483 17.591393 0.015186 0.311558 0.220548 0.021687274725054783
110.21150032789 1.80599267985 -0.017591 0.000409 "Gaia EDR3 3111897182560557184" 0.3694 0.273 -0.122 0.298 -0.244 0.252 18.952044 0.004097 19.3765 0.04904 18.40661 0.049323 0.969889 0.150062 0.06955343218706032
110.21990037571 1.78865935607 -0.009195 -0.016924 "Gaia EDR3 3111894231921883520" 0.0811 0.467 -0.295 0.064 -0.362 0.052 16.381733 0.002876 16.950348 0.00799 15.674222 0.005917 1.276126 0.035211000000000006 0.00994238346675484
110.23823474314 1.81260296307 0.00913 0.00702 "Gaia EDR3 3111897319999529600" 0.072 0.53 -0.354 0.071 -0.394 0.055 16.516756 0.002873 17.157864 0.008892 15.761709 0.005035 1.396154 0.11995499999999999 0.010218556111310444
110.23499749138 1.80695213699 0.005895 0.001369 "Gaia EDR3 3111894266279516672" 0.7059 0.307 -0.154 0.509 -0.266 0.392 19.732977 0.006972 "" "" "" "" "" 0.007500000000000001 ""
110.23397813511 1.81194790629 0.004876 0.006365 "Gaia EDR3 3111897216920315136" 0.1122 0.518 -0.288 0.104 -0.43 0.084 17.3272 0.002986 17.87712 0.019717 16.568024 0.011791 1.309095 0.23635899999999999 0.02297363205938495
110.25370622275 1.82574729327 0.024594 0.020164 "Gaia EDR3 3111897354359296768" 0.2794 0.441 -0.222 0.241 -0.381 0.226 18.743736 0.004222 19.142866 0.042872 18.108507 0.046279 1.034359 -0.009357999999999998 0.06308529325445036
110.20759429291 1.82526587235 -0.021495 0.019683 "Gaia EDR3 3111897496097025280" 0.2586 0.391 -0.206 0.225 -0.332 0.208 18.660389 0.003901 19.011475 0.039596 18.12184 0.034969 0.889635 -0.031951 0.05282683197959158
110.21443973967 1.81913301344 -0.014653 0.01355 "Gaia EDR3 3111897285644040064" 0.3397 0.375 -0.226 0.276 -0.299 0.247 18.874043 0.004504 19.25283 0.039625 18.380121 0.033675 0.872709 0.340046 0.05200140623098572
110.24690725765 1.82101517047 0.017798 0.015432 "Gaia EDR3 3111897354359291520" 0.1152 0.427 -0.367 0.108 -0.217 0.089 17.32836 0.003011 17.90605 0.012722 16.573696 0.007254 1.332354 -0.023766999999999996 0.014644787468584173
110.24154584558 1.81618291864 0.01244 0.0106 "Gaia EDR3 3111897324298331264" 0.5533 0.447 -0.409 0.449 -0.179 0.322 19.434101 0.005529 19.844955 0.066514 18.908028 0.04517 0.936928 0.31933300000000003 0.08040174809044888
110.23160087979 1.80960658208 0.0025 0.004023 "Gaia EDR3 3111897216920315264" 0.0763 0.524 -0.305 0.073 -0.427 0.058 16.60078 0.002932 17.13885 0.007862 15.905738 0.006279 1.233111 0.35878 0.010061654188054764
110.24543747296 1.81324908726 0.01633 0.007666 "Gaia EDR3 3111894365062035968" 0.1983 0.601 -0.421 0.182 -0.429 0.174 18.143496 0.003402 18.68306 0.038288 17.455893 0.017684 1.227167 0.280998 0.04217457527942635
110.23458592289 1.79698543864 0.005483 -0.008598 "Gaia EDR3 3111894261982774144" 0.3296 0.421 -0.393 0.272 -0.153 0.258 18.844612 0.004004 19.25122 0.039501 18.3084 0.052803 0.942821 -0.033485 0.06594304974749045
110.22481525798 1.80667179007 -0.004282 0.001088 "Gaia EDR3 3111897216920309888" 0.3156 0.31 -0.021 0.259 -0.309 0.249 18.825455 0.004321 19.094162 0.04891 18.130297 0.026519 0.963865 0.234025 0.055636727626631674
110.23247651151 1.81876559042 0.003375 0.013182 "Gaia EDR3 3111897319999545600" 0.3257 0.508 -0.492 0.268 -0.125 0.245 18.913874 0.004879 19.25185 0.082367 18.39701 0.019148 0.854839 0.179174 0.08456339984295806
110.233727798 1.8113174672 0.004626 0.005734 "Gaia EDR3 3111897216923865216" 0.2014 0.636 -0.463 0.178 -0.437 0.159 18.1533 0.003648 18.619875 0.021098 17.473122 0.022045 1.146753 0.006562000000000002 0.030514056252815683
110.244942703 1.80940801656 0.015835 0.003825 "Gaia EDR3 3111894365062020096" 0.2855 0.392 -0.233 0.24 -0.315 0.226 18.764524 0.004137 19.179667 0.03301 18.241592 0.021517 0.938074 0.434451 0.03940357076458934
