RA_ICRS DE_ICRS _x _y EDR3Name e_Plx PM pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BPmag e_BPmag RPmag e_RPmag BP-RP Plx_corr e_BP-RP
103.30688224862 16.93044142903 0.037686 0.003334 "Gaia EDR3 3358219127561587072" 0.0399 1.036 0.189 0.04 -1.018 0.033 15.398578 0.002816 "" "" "" "" "" 0.07769799999999999 ""
103.28359613196 16.92793435912 0.01541 0.000824 "Gaia EDR3 3358218818323950976" 0.0529 1.057 0.13 0.063 -1.049 0.056 16.30742 0.002832 16.82627 0.005671 15.629396 0.005276 1.196873 0.044587999999999996 0.007745735407306397
103.25660878094 16.93927995781 -0.010408 0.01217 "Gaia EDR3 3358219058841587072" 0.0514 1.013 0.157 0.059 -1.001 0.052 16.365221 0.002837 16.900612 0.00587 15.68446 0.00525 1.216152 0.08751 0.00787523967889232
103.26820658974 16.93172388973 0.000687 0.004613 "Gaia EDR3 3358218990122108160" 0.0188 1.073 0.121 0.021 -1.066 0.019 13.684941 0.00284 14.591897 0.004674 12.689275 0.005045 1.902622 0.08077400000000001 0.006877376025781926
103.31539998447 16.93822584818 0.045833 0.011121 "Gaia EDR3 3358219127561579648" 0.0261 1.054 0.131 0.03 -1.046 0.025 15.043481 0.002774 15.638188 0.003115 14.310752 0.00407 1.327436 0.129584 0.005125243896635554
103.26612750797 16.9210442605 -0.001302 -0.006066 "Gaia EDR3 3358218887043437952" 0.0193 1.042 0.1 0.023 -1.037 0.02 14.044648 0.002785 14.870075 0.003486 13.14 0.00392 1.730075 0.059474 0.005245817000239334
103.27840745971 16.91680857976 0.010447 -0.010302 "Gaia EDR3 3358218779666660480" 0.2706 1.026 0.098 0.282 -1.022 0.251 18.99583 0.004077 19.337702 0.026842 18.592226 0.020253 0.745476 0.046928 0.033625540486362446
103.26430402942 16.91902920018 -0.003047 -0.008082 "Gaia EDR3 3358218882745925376" 0.0511 1.003 0.118 0.059 -0.996 0.053 16.30558 0.002819 16.823748 0.006614 15.630431 0.004712 1.193316 0.024092000000000002 0.00812083370104326
103.26817790606 16.92691065314 0.00066 -0.0002 "Gaia EDR3 3358218990120586240" 0.0562 1.098 0.172 0.067 -1.084 0.056 16.434587 0.002857 16.994076 0.00679 15.726921 0.005617 1.267155 0.010397 0.00881219546991554
103.26671952166 16.92991937876 -0.000736 0.002809 "Gaia EDR3 3358218985827125248" 0.3631 1.102 0.175 0.384 -1.088 0.282 19.15916 0.004849 19.275026 0.041166 18.596584 0.046626 0.678442 -0.016033999999999996 0.06219825907531496
103.27360410043 16.92898027253 0.005851 0.00187 "Gaia EDR3 3358218985831634176" 0.2636 0.968 0.126 0.56 -0.96 0.54 18.555922 0.003864 18.78093 0.034346 18.086096 0.025992 0.694834 0.085715 0.0430724016047399
103.25611396386 16.91715367339 -0.010882 -0.009957 "Gaia EDR3 3358218887043444224" 0.0426 1.045 0.106 0.051 -1.039 0.043 15.907587 0.002809 16.468359 0.005929 15.200788 0.004686 1.267571 -0.00011499999999999705 0.007557224159703085
103.26376814487 16.93228004559 -0.003559 0.005169 "Gaia EDR3 3358219058841587200" 0.0844 1.058 0.191 0.114 -1.04 0.107 17.23456 0.003009 17.657536 0.014787 16.49197 0.012304 1.165566 0.154329 0.019236522164882093
103.2837438585 16.96318922516 0.015548 0.036079 "Gaia EDR3 3358219466863219200" 0.0897 1.085 0.199 0.127 -1.067 0.111 17.375866 0.002958 17.8825 0.01218 16.70347 0.009481 1.179029 -0.027075 0.015435082150737002
