RA_ICRS DE_ICRS _x _y EDR3Name e_Plx PM pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BPmag e_BPmag RPmag e_RPmag BP-RP Plx_corr e_BP-RP
112.8162842737 -9.92821955481 0.019126 0.016668 "Gaia EDR3 3035355578248273536" 0.0185 0.609 -0.606 0.017 -0.061 0.015 14.318185 0.002765 15.090122 0.002999 13.458627 0.003811 1.631495 0.182556 0.00484950739766422
112.80065674116 -9.95510410809 0.003732 -0.010216 "Gaia EDR3 3035355165930825984" 0.061 0.606 -0.602 0.055 -0.069 0.051 16.917505 0.002817 17.358788 0.005534 16.324497 0.005162 1.03429 0.175392 0.007567786994888268
112.77287605651 -9.92544478136 -0.023632 0.019443 "Gaia EDR3 3035402376213058048" 0.0872 0.616 -0.61 0.079 -0.088 0.066 17.49004 0.002882 17.871727 0.007943 16.951689 0.006788 0.920038 0.187773 0.010448358387804278
112.79136305996 -9.94563496701 -0.005422 -0.000746 "Gaia EDR3 3035402097039282944" 0.095 0.59 -0.586 0.082 -0.071 0.075 17.732534 0.002899 18.123142 0.007917 17.202505 0.007362 0.920637 0.19309900000000002 0.01081100980482397
112.77979943095 -9.94507494257 -0.016812 -0.000187 "Gaia EDR3 3035402101335162496" 0.05 0.58 -0.578 0.045 -0.042 0.04 16.54336 0.002805 16.80817 0.004804 16.109245 0.006438 0.698925 0.17204 0.00803282391192537
112.79042826788 -9.94883902031 -0.006343 -0.003951 "Gaia EDR3 3035402101326269312" 0.0826 0.604 -0.596 0.074 -0.1 0.067 17.51104 0.002865 17.904978 0.007701 16.941214 0.006427 0.963764 0.170819 0.010030539865829755
112.82943611972 -9.95630246404 0.032078 -0.011415 "Gaia EDR3 3035354925412637952" 0.0847 0.589 -0.584 0.072 -0.078 0.068 17.492859 0.002872 17.839518 0.014001 16.956001 0.008778 0.883516 0.201267 0.016525171254785833
112.78660348729 -9.93989006853 -0.01011 0.004998 "Gaia EDR3 3035402101335155840" 0.0494 0.646 -0.641 0.043 -0.078 0.039 16.49028 0.003631 16.755074 0.007383 16.072384 0.008803 0.68269 0.19141200000000003 0.011489190484973256
112.81011933998 -9.92216187355 0.013053 0.022726 "Gaia EDR3 3035402509349968000" 0.0819 0.59 -0.586 0.076 -0.072 0.066 17.499165 0.002868 17.877758 0.007985 16.972668 0.007952 0.90509 0.12867599999999998 0.011269184930597243
112.7957039545 -9.9468192909 -0.001146 -0.001931 "Gaia EDR3 3035355165930819584" 0.0257 0.653 -0.65 0.023 -0.064 0.021 15.16254 0.002766 15.836736 0.003389 14.362554 0.003858 1.474182 0.172856 0.0051351226859735295
112.81731030395 -9.93972188925 0.020136 0.005166 "Gaia EDR3 3035355578244011776" 0.2146 0.621 -0.618 0.176 -0.062 0.181 18.854195 0.003469 19.002304 0.028745 17.962473 0.028366 1.039831 0.112129 0.040384464599645245
112.78460483657 -9.94333566848 -0.012079 0.001553 "Gaia EDR3 3035402101335158784" 0.0166 0.646 -0.644 0.015 -0.052 0.013 13.866765 0.002763 14.695319 0.00298 12.9729 0.00381 1.722419 0.154888 0.004836992867474584
112.79411435896 -9.95079856197 -0.002712 -0.00591 "Gaia EDR3 3035355161630433792" 0.2606 0.608 -0.608 0.23 -0.01 0.209 19.380684 0.003583 19.891317 0.027324 18.712135 0.016615 1.179182 0.158138 0.03197904315329025
112.77721967344 -9.93339828632 -0.019353 0.01149 "Gaia EDR3 3035402170054632320" 0.0225 0.645 -0.641 0.02 -0.065 0.018 14.703423 0.002764 15.398595 0.00314 13.892747 0.00384 1.505848 0.13124 0.004960362889950694
112.82934177254 -9.93059649235 0.031988 0.01429 "Gaia EDR3 3035355608307076096" 0.0846 0.646 -0.635 0.073 -0.118 0.065 17.40107 0.002856 17.784615 0.00902 16.833548 0.006415 0.951067 0.177687 0.011068542135258826
112.78028840684 -9.91761630526 -0.016331 0.027272 "Gaia EDR3 3035402410572788480" 0.0266 0.65 -0.65 0.023 -0.021 0.02 15.09949 0.002768 15.756114 0.003266 14.31177 0.004011 1.444344 0.16991499999999998 0.005172511672292292
112.80809868566 -9.94834381405 0.011062 -0.003455 "Gaia EDR3 3035355200290551296" 0.0495 0.664 -0.661 0.043 -0.064 0.039 16.491823 0.002791 17.132694 0.006099 15.712776 0.004887 1.419918 0.135607 0.00781540593955298
112.77925558198 -9.92748664738 -0.017348 0.017401 "Gaia EDR3 3035402204414364160" 0.0433 0.582 -0.569 0.038 -0.12 0.035 16.240082 0.002786 16.85213 0.00574 15.468615 0.004694 1.383516 0.190335 0.007414933310556475
112.78109035795 -9.930891232 -0.015541 0.013997 "Gaia EDR3 3035402170054627584" 0.0264 0.645 -0.639 0.023 -0.089 0.021 15.093646 0.002767 15.759807 0.003275 14.300869 0.00389 1.458938 0.12200799999999999 0.005085049163970787
112.80462066539 -9.93076918815 0.007637 0.014119 "Gaia EDR3 3035402509349948288" 0.2212 0.611 -0.601 0.188 -0.11 0.18 18.947332 0.003429 19.456175 0.029986 18.291553 0.017122 1.164621 0.22448 0.03453003156673912
112.78388234295 -9.94418905712 -0.01279 0.000699 "Gaia EDR3 3035402101326262400" 0.1654 0.54 -0.538 0.138 -0.039 0.136 18.462488 0.003264 18.680197 0.023134 17.593502 0.021523 1.086695 0.192785 0.031597808230951714
112.76655374371 -9.93990940871 -0.029859 0.004978 "Gaia EDR3 3035402066966550400" 0.5975 0.562 -0.548 0.49 -0.122 0.449 20.246227 0.005504 20.706993 0.070619 19.50582 0.04649 1.201174 0.142628 0.08454799383190591
112.80609093986 -9.93824858274 0.009085 0.00664 "Gaia EDR3 3035355200286890880" 0.3204 0.589 -0.573 0.286 -0.139 0.282 19.627975 0.004005 20.138222 0.066648 19.070005 0.027817 1.068216 0.143045 0.07222008995425026
112.80455040175 -9.95255094073 0.007567 -0.007662 "Gaia EDR3 3035355165930819456" 0.068 0.678 -0.667 0.062 -0.119 0.056 17.204514 0.002832 17.60845 0.006598 16.647089 0.006473 0.961361 0.186535 0.00924301536296462
112.7743345645 -9.92930109563 -0.022196 0.015587 "Gaia EDR3 3035402165752567424" 0.099 0.611 -0.611 0.088 0.015 0.078 17.719736 0.002926 18.103956 0.010293 17.174927 0.008599 0.929029 0.131662 0.013412257453538535
112.79298133813 -9.96555479573 -0.003828 -0.020666 "Gaia EDR3 3035355058551185408" 0.0815 0.691 -0.685 0.073 -0.093 0.065 17.48768 0.002871 17.80134 0.010584 17.031069 0.008279 0.770271 0.189823 0.013437369422621378
112.79002398939 -9.95509963202 -0.006741 -0.010211 "Gaia EDR3 3035355165930833280" 0.0269 0.573 -0.558 0.025 -0.13 0.022 15.183402 0.00277 15.894398 0.003435 14.353727 0.003867 1.54067 0.209209 0.005172321915735718
112.78050046877 -9.94357811288 -0.016121 0.00131 "Gaia EDR3 3035402097039243520" 0.0736 0.552 -0.539 0.064 -0.118 0.058 17.203695 0.002841 17.60868 0.007764 16.62377 0.006194 0.984911 0.185243 0.00993203564230415
112.76584995944 -9.96033898442 -0.03055 -0.015452 "Gaia EDR3 3035401963896225280" 0.0852 0.596 -0.591 0.075 -0.072 0.069 17.49642 0.002881 17.729267 0.010055 17.118435 0.010606 0.610832 0.07927100000000001 0.014614727537658717
112.79623102691 -9.94532892062 -0.000627 -0.00044 "Gaia EDR3 3035355165923631488" 0.0765 0.549 -0.536 0.069 -0.115 0.065 17.422508 0.002853 17.79341 0.006125 16.852587 0.006933 0.940823 0.200281 0.009251060155463266
112.77073738521 -9.94502284372 -0.025738 -0.000135 "Gaia EDR3 3035402066975428608" 0.0784 0.569 -0.569 0.068 -0.002 0.062 17.371788 0.002861 17.783985 0.00812 16.777056 0.005863 1.006929 0.108038 0.010015446520250607
112.80377585331 -9.94967762804 0.006804 -0.004789 "Gaia EDR3 3035355195996457856" 0.0595 0.605 -0.591 0.054 -0.127 0.049 16.881456 0.002826 17.345663 0.006467 16.242355 0.005122 1.103308 0.242626 0.008249665023502469
112.81941300154 -9.94613979131 0.022207 -0.001252 "Gaia EDR3 3035355131571065344" 0.0748 0.692 -0.692 0.065 -0.016 0.06 17.256502 0.002844 17.65755 0.009732 16.701279 0.007998 0.956272 0.151003 0.012596818169680786
112.79768778709 -9.95271766657 0.000808 -0.007829 "Gaia EDR3 3035355161630436608" 0.1242 0.643 -0.623 0.106 -0.16 0.102 18.153137 0.003005 18.601053 0.012024 17.553633 0.010531 1.047421 0.140174 0.015983695974335847
112.79865275608 -9.95151563082 0.001758 -0.006627 "Gaia EDR3 3035355161630436352" 0.1007 0.543 -0.541 0.087 -0.048 0.083 17.75594 0.003117 17.91368 0.033376 16.920332 0.020742 0.993347 0.24252 0.03929615680954055
112.78451561672 -9.96556459478 -0.012166 -0.020676 "Gaia EDR3 3035355062851632896" 0.1622 0.552 -0.551 0.137 -0.018 0.132 18.602982 0.003131 19.112938 0.023317 18.064857 0.01644 1.04808 0.08604 0.028529915685119017
112.79503315994 -9.93027847702 -0.001807 0.01461 "Gaia EDR3 3035402135694883200" 0.0359 0.518 -0.511 0.032 -0.088 0.029 15.826132 0.002779 16.503569 0.003613 15.027564 0.004003 1.476005 0.215839 0.005392381477603379
112.80143084591 -9.93743518192 0.004495 0.007453 "Gaia EDR3 3035402131393513984" 0.0844 0.621 -0.598 0.074 -0.166 0.068 17.551317 0.002889 17.944355 0.008656 16.983866 0.00768 0.960489 0.188677 0.011571894226962153
112.78657027289 -9.95692800682 -0.010142 -0.01204 "Gaia EDR3 3035355058551204864" 0.2046 0.675 -0.658 0.184 -0.15 0.162 19.04973 0.003357 19.58305 0.027261 18.45819 0.018343 1.124859 0.189934 0.03285768966315191
112.78959430372 -9.94183185031 -0.007164 0.003057 "Gaia EDR3 3035402097039275520" 0.1332 0.689 -0.675 0.112 -0.141 0.108 18.127949 0.002993 18.522274 0.017412 17.58729 0.011065 0.934984 0.18557099999999999 0.020630365217319833
112.78018726653 -9.96972461979 -0.016428 -0.024836 "Gaia EDR3 3035355028491903872" 0.1516 0.557 -0.537 0.137 -0.146 0.138 18.46961 0.003109 18.900969 0.027018 17.882757 0.019688 1.018211 0.149493 0.033430370443654975
112.79089483767 -9.96256519645 -0.005883 -0.017677 "Gaia EDR3 3035355062852199296" 0.105 0.682 -0.672 0.092 -0.115 0.083 17.915485 0.00293 18.33674 0.014912 17.330914 0.010933 1.005827 0.094599 0.018490490339631342
112.80190236253 -9.95261238878 0.004959 -0.007724 "Gaia EDR3 3035355161630428672" 0.2015 0.516 -0.507 0.171 -0.095 0.164 18.94171 0.003699 19.484144 0.032197 18.337887 0.020855 1.146257 0.12206 0.03836115006096663
112.77130198345 -9.96733211611 -0.02518 -0.022445 "Gaia EDR3 3035355024197640192" 0.0936 0.574 -0.561 0.083 -0.124 0.075 17.636265 0.002908 17.990744 0.013891 17.028439 0.012685 0.962305 0.084827 0.01881140893181582
112.812133766 -9.94252123747 0.015037 0.002367 "Gaia EDR3 3035355200290543104" 0.0882 0.607 -0.604 0.082 -0.061 0.07 17.427624 0.002889 17.74664 0.023614 16.801826 0.013654 0.944813 0.056006 0.02727732963469848
112.82980581625 -9.95173197603 0.032443 -0.006845 "Gaia EDR3 3035355509528184960" 0.0661 0.594 -0.569 0.059 -0.17 0.053 17.067553 0.002822 17.445772 0.006813 16.520967 0.006156 0.924805 0.155006 0.009182227670886842
112.81729506699 -9.95524761693 0.02012 -0.01036 "Gaia EDR3 3035355131571075328" 0.1106 0.645 -0.626 0.099 -0.153 0.092 18.046898 0.002939 18.430794 0.013352 17.466724 0.01231 0.964069 0.235166 0.018160726967828132
112.79097266937 -9.93134894689 -0.005807 0.01354 "Gaia EDR3 3035402131392825600" 0.0935 0.583 -0.583 0.081 -0.019 0.076 17.662167 0.002892 18.035065 0.009174 17.118187 0.008812 0.916878 0.270719 0.012720598256371434
112.8075929192 -9.93513779041 0.010564 0.009751 "Gaia EDR3 3035355200291151744" 0.0677 0.701 -0.697 0.059 -0.068 0.054 17.148167 0.002833 17.687212 0.007161 16.456575 0.006619 1.230637 0.092522 0.009751465633431725
112.80180078491 -9.94827841093 0.004859 -0.00339 "Gaia EDR3 3035355200291152128" 0.0571 0.715 -0.715 0.05 -0.023 0.046 16.821667 0.002813 17.233145 0.004825 16.244633 0.004941 0.988512 0.142546 0.006906091948417716
112.8260415751 -9.95305239135 0.028735 -0.008165 "Gaia EDR3 3035355131571067392" 0.0885 0.625 -0.598 0.079 -0.179 0.071 17.502586 0.002895 17.908648 0.009988 16.935751 0.012797 0.972897 0.20469500000000002 0.016233402385205636
112.81810197895 -9.97083634173 0.020914 -0.025948 "Gaia EDR3 3035354886752482176" 0.1322 0.549 -0.531 0.115 -0.14 0.11 18.289341 0.00301 18.67577 0.015008 17.739346 0.009844 0.936424 0.221081 0.01794838154263498
112.79467808905 -9.94264523208 -0.002157 0.002243 "Gaia EDR3 3035402101335153536" 0.0218 0.702 -0.702 0.019 0.004 0.018 14.693602 0.002763 15.345564 0.003187 13.909784 0.003868 1.43578 0.21882200000000002 0.005011825316189701
112.80046603985 -9.91893935819 0.003545 0.025949 "Gaia EDR3 3035402582371470208" 0.1031 0.676 -0.651 0.089 -0.182 0.089 17.782997 0.002926 18.198233 0.00955 17.200191 0.008793 0.998041 0.169221 0.012981500259985361
112.81429925758 -9.96182607486 0.017169 -0.016938 "Gaia EDR3 3035355097211346816" 0.1815 0.636 -0.633 0.156 0.059 0.144 18.759007 0.003125 19.238241 0.019416 18.153925 0.017253 1.084316 0.182169 0.025973968988200473
112.82067026682 -9.93759883439 0.023445 0.007289 "Gaia EDR3 3035355578247653760" 0.0498 0.735 -0.73 0.045 -0.083 0.04 16.545216 0.0028 16.978636 0.00417 15.93695 0.005 1.041686 0.14284000000000002 0.006510675848174289
112.80631026707 -9.96234978612 0.0093 -0.017461 "Gaia EDR3 3035355092910933888" 0.0973 0.702 -0.702 0.089 0.019 0.08 17.759817 0.002889 18.153677 0.00906 17.201084 0.008251 0.952593 0.195098 0.01225408507396615
112.80663427773 -9.95012734675 0.00962 -0.005239 "Gaia EDR3 3035355200290554624" 0.0796 0.689 -0.689 0.068 -0.014 0.063 17.347933 0.00285 17.77066 0.007491 16.782812 0.00613 0.987848 0.077485 0.009679461813551412
112.79891127287 -9.95328852044 0.002013 -0.0084 "Gaia EDR3 3035355161636700032" 0.0647 0.697 -0.697 0.056 -0.017 0.053 16.983156 0.002827 17.468502 0.00574 16.32121 0.005159 1.147291 0.071546 0.007717699203778287
112.78244609351 -9.94026564979 -0.014205 0.004623 "Gaia EDR3 3035402101335158016" 0.0551 0.702 -0.702 0.049 0.016 0.044 16.688242 0.002803 17.10646 0.00526 16.095901 0.005228 1.010559 0.100117 0.007416170440328351
112.79174690625 -9.93882949664 -0.005044 0.006059 "Gaia EDR3 3035402135694889088" 0.0802 0.729 -0.726 0.071 -0.071 0.064 17.342081 0.002877 17.91632 0.010149 16.56148 0.006419 1.354841 0.250678 0.012008570356208103
112.80264350139 -9.9505088471 0.005689 -0.00562 "Gaia EDR3 3035355161630877824" 0.1588 0.573 -0.561 0.138 -0.115 0.131 18.571432 0.003124 19.000874 0.020478 18.030235 0.014207 0.970638 0.30611999999999995 0.024923630012500184
112.78954541952 -9.91998957539 -0.007213 0.024899 "Gaia EDR3 3035402200112329984" 0.1828 0.59 -0.59 0.157 -0.005 0.144 18.648972 0.003226 19.058075 0.024816 18.094753 0.015031 0.963322 0.008761000000000001 0.02901318350336619
112.78849287193 -9.94905331219 -0.008249 -0.004165 "Gaia EDR3 3035402101335160960" 0.0756 0.589 -0.555 0.068 -0.195 0.062 17.368355 0.002843 17.776726 0.006797 16.801018 0.005927 0.975708 0.083157 0.00901823364079685
112.76848572549 -9.94350222657 -0.027956 0.001385 "Gaia EDR3 3035402062673321600" 0.2179 0.687 -0.686 0.182 -0.037 0.168 19.069939 0.003431 19.608334 0.031085 18.445038 0.019297 1.163296 0.011847000000000002 0.036587585790811616
112.82813131293 -9.96648908202 0.030792 -0.021602 "Gaia EDR3 3035354925412649344" 0.1638 0.769 -0.764 0.146 -0.09 0.138 18.616676 0.003166 18.992088 0.030895 18.102684 0.01613 0.889404 0.086792 0.03485222984257966
112.79375968649 -9.93593730127 -0.003061 0.008951 "Gaia EDR3 3035402135696160128" 0.306 0.619 -0.59 0.247 -0.185 0.24 19.391134 0.003876 19.945595 0.047267 18.753271 0.032334 1.192324 0.023501 0.05726828830164212
112.82694993308 -9.94496800493 0.02963 -8.1e-05 "Gaia EDR3 3035355505231027328" 0.0689 0.624 -0.573 0.061 -0.249 0.055 17.20544 0.00284 17.717983 0.008218 16.49578 0.005906 1.222202 0.148399 0.010120096837481348
112.80587939194 -9.91770753823 0.008877 0.027181 "Gaia EDR3 3035402513642987648" 0.1728 0.434 -0.434 0.149 0.016 0.142 18.676565 0.00321 18.962442 0.038869 18.027681 0.026084 0.934761 0.168989 0.04680997988677201
112.79656424166 -9.95612985312 -0.000299 -0.011241 "Gaia EDR3 3035355165927154432" 0.1597 0.787 -0.771 0.142 -0.158 0.132 18.472755 0.003174 18.827158 0.022248 17.755785 0.014505 1.071373 0.130212 0.02655877499057515
112.76798071295 -9.96975377962 -0.028451 -0.024866 "Gaia EDR3 3035355024191438080" 0.199 0.698 -0.695 0.179 0.066 0.174 18.78965 0.003262 19.25358 0.031783 18.185444 0.018819 1.068136 0.26693100000000003 0.03693661936344473
112.79410106378 -9.97255029018 -0.002725 -0.027662 "Gaia EDR3 3035354989831694336" 0.0977 0.801 -0.799 0.086 -0.055 0.077 17.784632 0.002909 18.172335 0.011586 17.242899 0.006588 0.929436 0.189954 0.01332805837322151
112.80310934871 -9.96242950155 0.006148 -0.017541 "Gaia EDR3 3035355097211354752" 0.0951 0.696 -0.693 0.086 0.072 0.082 17.806215 0.002904 18.187042 0.015141 17.24335 0.011579 0.943693 0.054754 0.019061036750397393
112.77275425714 -9.96302052817 -0.02375 -0.018133 "Gaia EDR3 3035401963896224128" 0.0738 0.663 -0.613 0.068 -0.253 0.065 17.286615 0.002861 17.711386 0.007456 16.698845 0.008123 1.012541 0.11565800000000001 0.0110261083343127
112.79438888562 -9.93415730777 -0.002442 0.010731 "Gaia EDR3 3035402135694885504" 0.0597 0.687 -0.636 0.051 -0.258 0.049 16.795391 0.002821 17.410114 0.00784 16.027277 0.004825 1.382837 0.147244 0.009205771287621695
112.7784894278 -9.93153645738 -0.018103 0.013352 "Gaia EDR3 3035402170045714560" 0.2002 0.412 -0.41 0.168 -0.039 0.161 18.874174 0.003317 19.368618 0.040462 18.290169 0.017116 1.078449 0.18035 0.04393325505809921
112.79785366563 -9.94446127915 0.000971 0.000427 "Gaia EDR3 3035355200290554880" 0.129 0.509 -0.468 0.113 -0.2 0.108 18.260063 0.00301 18.709879 0.012033 17.683174 0.009801 1.026705 0.219323 0.015519429435388404
112.78198873219 -9.94160498186 -0.014655 0.003283 "Gaia EDR3 3035402097033490176" 0.1979 0.618 -0.615 0.167 -0.058 0.159 18.83594 0.003238 19.277506 0.028729 18.224844 0.017968 1.052662 0.365261 0.03388516585469223
112.806744865 -9.95206123928 0.009729 -0.007173 "Gaia EDR3 3035355195996468224" 0.2003 0.731 -0.725 0.172 -0.09 0.16 18.972614 0.003329 19.58249 0.036437 18.313433 0.018084 1.269058 -0.017502999999999998 0.040677832107918435
112.80437489552 -9.91863799823 0.007395 0.02625 "Gaia EDR3 3035402513642994816" 0.0886 0.669 -0.662 0.079 0.092 0.07 17.407497 0.002935 17.450195 0.007558 16.423285 0.009419 1.026911 0.303721 0.012076461609262871
112.796134292 -9.94916386911 -0.000722 -0.004275 "Gaia EDR3 3035355165930822912" 0.1402 0.481 -0.438 0.126 -0.197 0.117 18.324778 0.003063 18.749487 0.013667 17.764412 0.01115 0.985075 0.10955500000000001 0.01763829325643499
112.79208596114 -9.94148570021 -0.00471 0.003403 "Gaia EDR3 3035402097039284736" 0.1633 0.407 -0.387 0.137 -0.125 0.133 18.550688 0.003215 19.005856 0.022562 17.928518 0.015496 1.077337 0.133525 0.027370967465546406
112.77834791346 -9.95925876917 -0.018241 -0.014371 "Gaia EDR3 3035401998255957760" 0.0282 0.393 -0.392 0.025 0.019 0.023 15.301338 0.00279 15.434953 0.003292 15.056044 0.004032 0.378909 0.165 0.005205217382588358
112.79442602746 -9.93948850276 -0.002405 0.0054 "Gaia EDR3 3035402135694888576" 0.1636 0.51 -0.45 0.138 -0.24 0.132 18.543785 0.003171 18.951784 0.016784 17.815353 0.010535 1.136431 0.167853 0.019816379109211652
112.7639167995 -9.93716359341 -0.032456 0.007723 "Gaia EDR3 3035402066975426176" 0.1165 0.626 -0.573 0.105 -0.253 0.1 18.059053 0.003 18.45271 0.011714 17.461573 0.009932 0.991137 0.302678 0.015357812995345398
112.80692781243 -9.96469787433 0.009908 -0.019809 "Gaia EDR3 3035355097211354496" 0.1667 0.684 -0.612 0.146 -0.306 0.134 18.612066 0.003167 19.057724 0.018173 18.02964 0.01289 1.028084 0.160837 0.02228026097243926
112.80328029384 -9.97589602063 0.006316 -0.031008 "Gaia EDR3 3035354994132153344" 0.1327 0.474 -0.427 0.116 -0.205 0.111 18.320892 0.003023 18.762997 0.02073 17.772219 0.010928 0.990778 0.257113 0.02343403686947684
112.79316269673 -9.95250092007 -0.003649 -0.007612 "Gaia EDR3 3035355161630428800" 0.2181 0.485 -0.475 0.194 0.098 0.174 19.116606 0.003426 19.642126 0.029423 18.528866 0.017243 1.11326 0.292753 0.03410328397676681
112.78435090558 -9.91550697619 -0.01233 0.029381 "Gaia EDR3 3035402410572783616" 0.0814 0.742 -0.726 0.072 0.151 0.065 17.429995 0.002867 17.814726 0.007772 16.876778 0.007083 0.937948 0.226875 0.010515363664657537
112.79509334655 -9.93434955095 -0.001748 0.010539 "Gaia EDR3 3035402135685944320" 0.1192 0.587 -0.501 0.102 -0.307 0.097 17.961437 0.002966 18.303043 0.018492 17.315378 0.015974 0.987665 0.14689 0.024436095023550715
