RA_ICRS DE_ICRS _x _y EDR3Name e_Plx PM pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BPmag e_BPmag RPmag e_RPmag BP-RP Plx_corr e_BP-RP
354.66754987898 56.63199037568 0.002945 -0.009524 "Gaia EDR3 1997853073386067840" 0.0359 1.597 -1.561 0.038 -0.335 0.033 16.177628 0.002791 16.990107 0.00455 15.297156 0.004176 1.69295 0.129583 0.006175878560982235
354.70008315948 56.67139482722 0.020817 0.029886 "Gaia EDR3 1997854001098974976" 0.0372 1.581 -1.529 0.039 -0.401 0.035 16.258844 0.002793 17.108858 0.005113 15.344759 0.00403 1.764099 0.157236 0.006510274110972594
354.68257876135 56.62325036975 0.011214 -0.018262 "Gaia EDR3 1997852867227650176" 0.0241 1.561 -1.503 0.026 -0.423 0.022 15.270357 0.002774 16.174515 0.004714 14.332829 0.003919 1.841685 0.159028 0.006130281967413897
354.67555868237 56.6443748016 0.007348 0.002861 "Gaia EDR3 1997853073386056320" 0.036 1.509 -1.468 0.038 -0.351 0.034 16.211964 0.002788 17.01488 0.005173 15.318961 0.004085 1.695918 0.136499 0.006591445516728482
354.7281519013 56.64785059559 0.036262 0.006354 "Gaia EDR3 1997853000363468800" 0.0763 1.645 -1.611 0.08 -0.333 0.079 17.395111 0.002871 18.17849 0.011318 16.516775 0.006739 1.661715 0.10125500000000001 0.013172366719766041
354.62367126085 56.67013487824 -0.021167 0.028627 "Gaia EDR3 1997854134234875648" 0.2105 1.595 -1.57 0.21 -0.281 0.2 19.23714 0.003606 19.909496 0.033746 18.587833 0.020015 1.321663 0.110398 0.039235095781710534
354.59204332382 56.65121487358 -0.038565 0.00972 "Gaia EDR3 1997853756277695616" 0.22 1.652 -1.597 0.216 -0.422 0.206 19.31485 0.003734 19.908644 0.040123 18.674551 0.017696 1.234093 0.057054 0.04385206431857
354.6537655859 56.61559423545 -0.004638 -0.02592 "Gaia EDR3 1997852828564631936" 0.1882 1.496 -1.446 0.198 -0.383 0.202 19.034197 0.003444 19.50066 0.029116 18.378923 0.017086 1.121736 0.122482 0.03375904104088266
354.66916751189 56.65366025062 0.003833 0.012146 "Gaia EDR3 1997853137802412032" 0.0953 1.575 -1.509 0.103 -0.451 0.091 18.093287 0.002972 18.670519 0.011881 17.430859 0.008176 1.23966 0.18931900000000002 0.014422383194188123
354.65317716028 56.60834985786 -0.004963 -0.033164 "Gaia EDR3 1997852764148567680" 0.0685 1.561 -1.505 0.077 -0.416 0.065 17.393147 0.004406 17.951145 0.021549 16.663534 0.012747 1.287611 0.044821 0.02503688099584291
354.71534944995 56.65849194128 0.029215 0.016989 "Gaia EDR3 1997853206521913216" 0.2736 1.52 -1.478 0.28 -0.357 0.282 19.610535 0.004085 20.145985 0.047058 18.942873 0.025394 1.203112 0.20531300000000002 0.05347252191546608
354.68392687628 56.64423549097 0.011949 0.002723 "Gaia EDR3 1997853069083388800" 0.1531 1.671 -1.605 0.161 -0.466 0.148 18.833458 0.003329 19.413815 0.029047 18.182745 0.0128 1.23107 0.126328 0.03174221493531918
354.66269374444 56.63964390563 0.000274 -0.00187 "Gaia EDR3 1997853073386057344" 0.0335 1.504 -1.457 0.036 -0.372 0.032 16.026718 0.002784 16.836428 0.004647 15.133344 0.004022 1.703084 0.066755 0.006145819148006228
354.67643840989 56.64559493633 0.007831 0.004082 "Gaia EDR3 1997853142105532288" 0.0361 1.485 -1.452 0.038 -0.308 0.034 16.200628 0.002791 17.005453 0.00486 15.309035 0.004142 1.696418 0.178926 0.00638559034075942
354.69599836085 56.63061563357 0.018593 -0.010894 "Gaia EDR3 1997852970306862336" 0.0477 1.499 -1.471 0.049 -0.286 0.043 16.690277 0.002806 17.448383 0.005868 15.838899 0.004441 1.609485 0.0837 0.007359069574341582
354.72068064853 56.63178408285 0.032168 -0.009716 "Gaia EDR3 1997852931643907840" 0.1297 1.706 -1.643 0.14 -0.46 0.127 18.561464 0.00313 19.065142 0.026998 17.88487 0.013054 1.180271 0.129923 0.02998831305692269
354.65617475397 56.63691688096 -0.003311 -0.004597 "Gaia EDR3 1997853034723139840" 0.1738 1.572 -1.495 0.187 -0.485 0.172 19.008768 0.003341 19.58655 0.028302 18.345436 0.018486 1.241114 0.167634 0.03380436954004615
354.71948209528 56.65055069917 0.031493 0.00905 "Gaia EDR3 1997853206521877888" 0.1399 1.629 -1.581 0.147 -0.395 0.136 18.68423 0.003131 19.251192 0.018971 17.975595 0.01523 1.275597 -0.0041519999999999994 0.024328003226734413
354.66858643778 56.64459641153 0.003514 0.003082 "Gaia EDR3 1997853137802391552" 0.0808 1.475 -1.418 0.093 -0.408 0.078 17.750715 0.002902 18.448206 0.011072 16.943954 0.006172 1.504252 0.100872 0.012676070684561521
354.68631383275 56.6452951529 0.013261 0.003783 "Gaia EDR3 1997853176466422656" 0.1196 1.665 -1.62 0.126 -0.38 0.112 18.39201 0.003078 18.942825 0.016855 17.728184 0.011329 1.214642 0.254304 0.020308551548547226
354.59797462523 56.63708836072 -0.035317 -0.004409 "Gaia EDR3 1997853481399740928" 0.1673 1.535 -1.452 0.181 -0.498 0.157 18.85617 0.003309 19.38265 0.025583 18.18519 0.018177 1.19746 0.132518 0.03138300842812875
354.66533546597 56.65141951933 0.001727 0.009905 "Gaia EDR3 1997853142096752768" 0.1964 1.654 -1.604 0.208 -0.402 0.192 19.08153 0.003392 19.547415 0.076322 18.435987 0.022246 1.111427 -0.030758999999999998 0.0794980012327354
354.65163577457 56.62511865909 -0.005809 -0.016395 "Gaia EDR3 1997853034723095040" 0.1094 1.473 -1.451 0.12 -0.254 0.107 18.274258 0.00299 18.844387 0.014613 17.61124 0.010754 1.233147 0.066799 0.018143546648877667
354.66265314652 56.62186641284 0.000252 -0.019648 "Gaia EDR3 1997852862924390784" 0.1162 1.651 -1.61 0.127 -0.366 0.12 18.331614 0.003023 18.995129 0.022071 17.564198 0.010851 1.430931 0.277102 0.024594170894746584
354.68090691992 56.64665094741 0.010288 0.005138 "Gaia EDR3 1997853073387207296" 0.0354 1.54 -1.526 0.038 -0.205 0.032 16.189726 0.002787 16.988317 0.0046 15.307075 0.00425 1.681243 0.141621 0.006262786919575023
354.67879429666 56.6320442571 0.00913 -0.009469 "Gaia EDR3 1997852862924436480" 0.1321 1.67 -1.652 0.141 -0.24 0.129 18.582815 0.003162 19.185783 0.020312 17.933947 0.011097 1.251837 0.112899 0.02314564220323126
354.62608591433 56.63681109133 -0.019858 -0.004698 "Gaia EDR3 1997853103442620672" 0.0868 1.451 -1.404 0.101 -0.366 0.083 17.788239 0.002944 18.573637 0.013249 16.907604 0.004997 1.666033 0.042743 0.014160014477393729
354.6751350596 56.64696361118 0.007115 0.00545 "Gaia EDR3 1997853137802865664" 0.1161 1.631 -1.544 0.126 -0.526 0.113 18.205986 0.003056 18.693571 0.017601 17.422398 0.013229 1.271173 0.047957 0.022018211598583567
354.64260935259 56.63918565119 -0.01077 -0.002327 "Gaia EDR3 1997853103442631680" 0.1365 1.421 -1.372 0.145 -0.37 0.132 18.574568 0.003188 19.169128 0.019369 17.881536 0.014669 1.287592 0.085717 0.024296866505786295
354.61316022702 56.64877017131 -0.026958 0.007266 "Gaia EDR3 1997853550119258880" 0.1421 1.514 -1.432 0.151 -0.492 0.142 18.54158 0.003119 19.06247 0.022962 17.863752 0.013521 1.198717 0.049583 0.02664715528907354
354.62318142954 56.64874042537 -0.021448 0.007232 "Gaia EDR3 1997853859356903936" 0.1883 1.562 -1.468 0.2 -0.534 0.194 19.121414 0.003465 19.750826 0.02791 18.469713 0.014784 1.281113 0.152967 0.0315837736187429
354.66643964966 56.63810585712 0.002334 -0.003408 "Gaia EDR3 1997853069082905344" 0.1821 1.716 -1.695 0.192 -0.267 0.178 19.06192 0.003336 19.576344 0.025688 18.303055 0.014772 1.273289 0.14108300000000001 0.02963250458533669
354.66629874374 56.64313562246 0.002257 0.001622 "Gaia EDR3 1997853137802864896" 0.1578 1.623 -1.598 0.171 -0.285 0.156 18.86657 0.003212 19.469416 0.020472 18.19799 0.015145 1.271425 -0.03226999999999999 0.02546514890983361
354.645563542 56.63867223771 -0.009146 -0.002841 "Gaia EDR3 1997853107737032576" 0.0631 1.755 -1.689 0.067 -0.476 0.059 16.940128 0.00285 17.67597 0.005913 16.03259 0.005252 1.643379 0.189247 0.007908670747982875
354.66391994925 56.62956814446 0.000949 -0.011946 "Gaia EDR3 1997853073386069376" 0.0875 1.481 -1.424 0.09 -0.408 0.087 17.862066 0.002912 18.380247 0.010152 17.169672 0.008791 1.210575 0.26579800000000003 0.013429251096021699
354.66699172426 56.64047964696 0.002638 -0.001034 "Gaia EDR3 1997853073386057728" 0.0925 1.652 -1.639 0.097 -0.214 0.088 17.989237 0.002944 18.581526 0.011137 17.202085 0.007689 1.37944 0.08432300000000001 0.01353342122303152
354.70699711584 56.62555097901 0.024646 -0.015955 "Gaia EDR3 1997852901587392640" 0.1156 1.767 -1.709 0.127 -0.45 0.106 18.292229 0.003043 18.925014 0.023284 17.505468 0.008335 1.419546 0.068535 0.024730889207628583
354.66213850711 56.64323578528 -3.1e-05 0.001722 "Gaia EDR3 1997853142096772096" 0.216 1.764 -1.716 0.229 -0.411 0.216 19.31097 0.003617 19.872496 0.038862 18.652925 0.021089 1.21957 0.20362599999999997 0.044215392851358906
354.71722648805 56.64897157852 0.030255 0.00747 "Gaia EDR3 1997852966003705600" 0.2698 1.47 -1.389 0.28 -0.481 0.268 19.647184 0.004008 20.122734 0.051304 18.96283 0.02834 1.159904 0.122884 0.05861105711382452
354.72543495195 56.62547109879 0.034789 -0.016027 "Gaia EDR3 1997849976706378496" 0.2066 1.402 -1.356 0.226 -0.353 0.189 19.177036 0.003703 19.721853 0.027421 18.497316 0.026997 1.224537 0.093232 0.038480504804381144
354.66600684162 56.65198334411 0.002096 0.010469 "Gaia EDR3 1997853137802408960" 0.1234 1.556 -1.509 0.129 -0.381 0.12 18.48472 0.003092 18.973955 0.020656 17.799723 0.009526 1.174233 -0.06645799999999999 0.022746758274532222
354.72082194502 56.61769145885 0.032258 -0.023809 "Gaia EDR3 1997849946649903616" 0.0384 1.77 -1.739 0.041 -0.331 0.037 16.241728 0.002789 17.041155 0.006089 15.35908 0.004115 1.682074 0.13326100000000002 0.007349091508479126
354.67465943911 56.63802493113 0.006855 -0.003489 "Gaia EDR3 1997853069082885120" 0.1644 1.609 -1.506 0.174 -0.567 0.162 18.93608 0.003367 19.530008 0.02507 18.28009 0.018819 1.249918 0.07034399999999999 0.03134740277917773
354.67731801765 56.65241160817 0.008313 0.010898 "Gaia EDR3 1997853142105526656" 0.1903 1.67 -1.638 0.202 -0.327 0.181 19.114742 0.003441 19.714949 0.035812 18.488102 0.018285 1.226847 -0.063658 0.04020995609298771
354.67241741711 56.64429354296 0.005621 0.00278 "Gaia EDR3 1997853137802391424" 0.1007 1.542 -1.534 0.111 -0.162 0.098 18.161913 0.00296 18.725672 0.013584 17.425467 0.00773 1.300205 0.146562 0.01562939397417571
354.68058411415 56.62836541575 0.010115 -0.013147 "Gaia EDR3 1997852867218928512" 0.2391 1.527 -1.442 0.267 -0.503 0.236 19.412382 0.003829 20.001537 0.041412 18.799885 0.029633 1.201653 0.254542 0.050922180167388746
