RA_ICRS DE_ICRS _x _y EDR3Name e_Plx PM pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BPmag e_BPmag RPmag e_RPmag BP-RP Plx_corr e_BP-RP
295.02163739921 26.25946200369 -0.019135 -0.003434 "Gaia EDR3 2021998623651052928" 0.0135 5.245 -2.373 0.01 -4.678 0.014 13.614081 0.002791 15.21983 0.003325 12.407014 0.003885 2.812816 0.178928 0.005113594626092295
295.06075306923 26.24809665093 0.015946 -0.0148 "Gaia EDR3 2021997936456193920" 0.1029 5.205 -2.32 0.082 -4.659 0.104 18.039427 0.00295 18.90559 0.01293 17.060095 0.007371 1.845495 0.147922 0.01488343176152597
295.0481886442 26.24223113151 0.004677 -0.020666 "Gaia EDR3 2021997897752305280" 0.1406 5.21 -2.231 0.114 -4.709 0.141 18.693586 0.003078 19.668217 0.029039 17.722202 0.011982 1.946014 0.114413 0.03141387981450238
295.05692054384 26.28288688751 0.012505 0.01999 "Gaia EDR3 2021998383132839936" 0.0523 5.149 -2.352 0.042 -4.581 0.052 16.887058 0.002833 18.465786 0.009512 15.686358 0.004153 2.779428 0.051152 0.010379092108657673
295.04348492819 26.26202803248 0.000458 -0.000869 "Gaia EDR3 2021998005132065280" 0.1724 5.09 -2.272 0.136 -4.555 0.173 18.91927 0.003148 19.693228 0.028596 18.002018 0.013938 1.69121 0.16360400000000003 0.03181193266684689
295.04681064763 26.26751691686 0.00344 0.00462 "Gaia EDR3 2021998005133214080" 0.579 5.26 -2.253 0.451 -4.753 0.569 20.386358 0.005831 "" "" "" "" "" 0.10163 ""
295.0315741066 26.24725427921 -0.010225 -0.015643 "Gaia EDR3 2021997867693139072" 0.1322 5.159 -2.428 0.101 -4.552 0.131 18.073374 0.003479 18.574543 0.028182 16.478151 0.011195 2.096392 0.053258 0.030324134760945774
295.01889224018 26.2402906064 -0.0216 -0.022605 "Gaia EDR3 2021997833377050112" 0.0486 5.129 -2.218 0.04 -4.624 0.05 16.146381 0.002829 17.634672 0.005891 14.904813 0.00405 2.729859 0.064092 0.007148872708336609
295.0433374864 26.26630608989 0.000326 0.003409 "Gaia EDR3 2021998005175724160" 0.0248 5.114 -2.392 0.02 -4.52 0.027 15.222578 0.002789 17.006363 0.004376 13.955523 0.003845 3.050839 0.08273900000000001 0.005825238278388275
295.04478703724 26.26308315577 0.001626 0.000186 "Gaia EDR3 2021998005132060288" 0.2496 5.192 -2.238 0.186 -4.685 0.234 19.244783 0.003507 20.276035 0.078067 18.01974 0.051083 2.256296 0.016228 0.09329485183009831
295.04066301181 26.27283345348 -0.002072 0.009936 "Gaia EDR3 2021998761089982592" 0.0564 5.063 -2.332 0.043 -4.494 0.058 16.965485 0.002817 18.36619 0.008144 15.821591 0.004228 2.544599 0.118089 0.009176095030022303
295.04478772257 26.27477123272 0.001626 0.011874 "Gaia EDR3 2021998761046368640" 0.3606 5.145 -2.43 0.283 -4.535 0.339 19.864004 0.004229 21.001854 0.062585 19.087744 0.03172 1.91411 0.051585 0.07016438288049001
295.02809679917 26.28565552419 -0.013339 0.022759 "Gaia EDR3 2021998829809593088" 0.4916 5.107 -2.402 0.401 -4.507 0.507 20.178974 0.00508 21.09551 0.167564 19.22163 0.079172 1.87388 0.20423000000000002 0.1853264678344677
295.02470608433 26.24244036678 -0.016385 -0.020456 "Gaia EDR3 2021997867693172352" 0.2651 5.106 -2.186 0.217 -4.614 0.264 19.538303 0.003723 20.756472 0.047092 18.636301 0.02017 2.120171 0.172373 0.05122973125051507
295.0459034689 26.2772798228 0.002627 0.014382 "Gaia EDR3 2021998756745971328" 0.1163 5.142 -2.188 0.094 -4.653 0.114 18.31547 0.003013 18.990883 0.014514 17.407543 0.009118 1.58334 0.20676899999999998 0.017140423565361506
295.04951320039 26.26502870654 0.005864 0.002131 "Gaia EDR3 2021998005175711488" 0.0532 5.153 -2.176 0.041 -4.671 0.053 16.913706 0.002813 18.16034 0.007884 15.839602 0.004343 2.320738 0.07763700000000001 0.00900106132631036
295.04576995676 26.26990179029 0.002507 0.007004 "Gaia EDR3 2021998005132088832" 0.2688 5.333 -2.255 0.198 -4.833 0.275 19.409515 0.003771 "" "" "" "" "" 0.104527 ""
295.04816056071 26.26269587529 0.004651 -0.000201 "Gaia EDR3 2021998005175709824" 0.1117 5.157 -2.163 0.088 -4.682 0.108 18.242384 0.003031 18.956266 0.016131 17.164337 0.011542 1.791929 0.08621799999999999 0.019834992437608844
295.06789245722 26.28053447468 0.022343 0.017639 "Gaia EDR3 2021998417448810368" 0.1407 5.046 -2.24 0.118 -4.522 0.139 18.682957 0.003179 19.456617 0.018197 17.727896 0.008915 1.728722 0.220603 0.020263465498280397
295.04964487217 26.27107819308 0.005982 0.008181 "Gaia EDR3 2021998005175718144" 0.0616 5.031 -2.285 0.049 -4.482 0.063 17.16472 0.002839 18.54718 0.010462 16.010551 0.004955 2.536629 0.090377 0.011576073125200965
295.04467103568 26.25439270241 0.001522 -0.008505 "Gaia EDR3 2021997970772272256" 0.2072 5.083 -2.191 0.174 -4.586 0.245 18.817125 0.003761 "" "" "" "" "" 0.231909 ""
295.02135520929 26.24631728111 -0.01939 -0.016579 "Gaia EDR3 2021997867736792960" 0.0355 5.113 -2.153 0.029 -4.637 0.037 16.20104 0.002788 17.364136 0.005541 15.1386 0.004134 2.225535 0.19654 0.006913221897205383
295.0455773152 26.26011193066 0.002335 -0.002785 "Gaia EDR3 2021998005132036096" 0.2944 5.059 -2.392 0.239 -4.458 0.302 19.711824 0.003967 20.829504 0.061682 18.907068 0.020699 1.922436 0.154076 0.06506241407294998
295.0463897904 26.26978472603 0.003063 0.006887 "Gaia EDR3 2021998000841283456" 0.0817 5.112 -2.446 0.065 -4.489 0.083 17.724127 0.002908 18.854374 0.01734 16.625149 0.00679 2.229225 0.07253 0.018622021909556436
295.0255914894 26.26517836992 -0.015588 0.002282 "Gaia EDR3 2021998726686762112" 0.3717 5.262 -2.435 0.286 -4.665 0.357 19.888536 0.00497 20.446375 0.067977 18.482996 0.030157 1.963379 0.338922 0.0743661023450873
295.06564506161 26.2894591721 0.020326 0.026564 "Gaia EDR3 2021998417448877824" 0.2639 5.256 -2.416 0.203 -4.667 0.247 19.499157 0.003723 20.755585 0.058768 18.505922 0.017834 2.249662 0.34996499999999997 0.06141440694169407
295.05253003299 26.24939887796 0.00857 -0.013498 "Gaia EDR3 2021997902096473216" 0.0496 5.06 -2.321 0.041 -4.496 0.05 16.842854 0.00281 18.33838 0.008681 15.656031 0.004241 2.68235 0.021024 0.009661565194108043
295.06252337847 26.27719219808 0.017529 0.014296 "Gaia EDR3 2021998383132821888" 0.6733 5.155 -2.316 0.506 -4.605 0.761 20.17756 0.005602 "" "" "" "" "" -0.06465 ""
295.04697388505 26.27641145323 0.003586 0.013514 "Gaia EDR3 2021998761046357632" 0.105 5.01 -2.321 0.082 -4.44 0.105 18.002884 0.0031 19.153133 0.025555 16.714693 0.010366 2.43844 0.160908 0.02757738169224918
295.04497401211 26.25572698466 0.001794 -0.00717 "Gaia EDR3 2021997970815969920" 0.0885 5.09 -2.408 0.071 -4.484 0.095 17.850014 0.002964 19.088827 0.016522 16.687988 0.006147 2.400839 0.012172000000000002 0.017628445563917423
295.03615107425 26.26799068269 -0.006118 0.005093 "Gaia EDR3 2021998726686675200" 0.2382 5.243 -2.286 0.184 -4.719 0.227 19.35128 0.003553 20.224619 0.060992 18.412308 0.018922 1.812311 -0.078153 0.06385973808277012
295.04014232167 26.26848598231 -0.002539 0.005589 "Gaia EDR3 2021998000841282816" 0.0929 5.011 -2.343 0.074 -4.429 0.094 17.92448 0.002947 19.179205 0.014508 16.808762 0.006315 2.370443 0.14313199999999998 0.01582280913744459
295.03668020843 26.25181931486 -0.005645 -0.011078 "Gaia EDR3 2021997966471836800" 0.0919 5.056 -2.402 0.075 -4.449 0.094 17.975798 0.002949 19.334068 0.016883 16.869427 0.006215 2.464642 0.058818 0.017990606271051566
295.02575088069 26.2715387864 -0.015444 0.008642 "Gaia EDR3 2021998722386196992" 0.0854 4.995 -2.249 0.069 -4.46 0.087 17.78308 0.002891 19.046583 0.013352 16.671751 0.005534 2.374832 0.208075 0.014453409978271563
295.0394431317 26.29389398367 -0.003166 0.030997 "Gaia EDR3 2021999207766611968" 0.0274 4.993 -2.199 0.022 -4.483 0.03 15.164485 0.002929 16.635399 0.031003 13.787501 0.008534 2.847898 0.134413 0.032156106185295505
295.03561056014 26.23979574475 -0.006605 -0.023102 "Gaia EDR3 2021997798975304960" 0.2836 5.423 -2.453 0.228 -4.836 0.276 19.556622 0.003728 20.963814 0.065873 18.484013 0.017899 2.479801 0.005854999999999999 0.06826145566862751
295.04737890411 26.25397515163 0.00395 -0.008922 "Gaia EDR3 2021997902096486016" 0.0572 5.016 -2.368 0.047 -4.421 0.058 17.116022 0.002829 18.463587 0.013812 15.927444 0.007288 2.536142 0.079075 0.015616859095221421
295.03045706522 26.25775820932 -0.011225 -0.005139 "Gaia EDR3 2021997970816002560" 0.0622 4.999 -2.301 0.051 -4.438 0.064 17.282959 0.002851 18.72094 0.011535 16.120703 0.005417 2.600237 0.041416 0.012743630330482755
295.05337157997 26.26298607306 0.009324 8.9e-05 "Gaia EDR3 2021998005131979008" 0.2596 5.322 -2.191 0.2 -4.851 0.252 19.49925 0.003777 20.227716 0.249688 18.503057 0.0691 1.724659 0.23226 0.25907316986519463
295.04678623166 26.28009681889 0.003418 0.017199 "Gaia EDR3 2021999139003501184" 0.3304 5.482 -2.429 0.263 -4.915 0.326 19.706577 0.004022 "" "" "" "" "" 0.099966 ""
295.0748607382 26.25818494375 0.028596 -0.004709 "Gaia EDR3 2021998103918739840" 0.0889 4.973 -2.316 0.071 -4.401 0.089 17.846746 0.002899 19.343063 0.020102 16.686316 0.005131 2.656748 0.117338 0.020746507296410158
295.05191507332 26.2616371482 0.008018 -0.00126 "Gaia EDR3 2021998005131983744" 0.1173 5.059 -2.188 0.092 -4.561 0.119 18.28805 0.003008 19.60638 0.027514 17.126669 0.007264 2.479712 0.328163 0.028456737198772456
295.04590918612 26.26859827024 0.002632 0.005701 "Gaia EDR3 2021998005132080256" 0.0851 5.156 -2.211 0.067 -4.658 0.085 17.792189 0.002893 19.075653 0.014203 16.700686 0.00555 2.374968 -0.091727 0.015248859268810897
295.04754970386 26.27222990529 0.004103 0.009333 "Gaia EDR3 2021998000831727360" 0.1251 5.076 -2.348 0.099 -4.5 0.124 18.339035 0.003001 19.40235 0.035271 17.176283 0.011822 2.226067 -0.093255 0.037199504364977765
