RA_ICRS DE_ICRS _x _y EDR3Name e_Plx PM pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BPmag e_BPmag RPmag e_RPmag BP-RP Plx_corr e_BP-RP
150.80520507602 -64.79024079554 0.001211 -0.038974 "Gaia EDR3 5246554928657386624" 0.0298 3.889 -3.008 0.034 2.466 0.03 15.846879 0.002782 16.494154 0.003953 15.065317 0.004422 1.428837 0.085482 0.005931297750071227
150.85391765536 -64.76088905478 0.021983 -0.009631 "Gaia EDR3 5246556337411619328" 0.0239 3.88 -3.005 0.027 2.454 0.024 13.99979 0.002777 14.895699 0.003228 13.069142 0.003857 1.826557 0.097887 0.005029555944613798
150.75986423063 -64.7340547999 -0.018139 0.017206 "Gaia EDR3 5246559464147802112" 0.5308 3.85 -2.952 0.646 2.471 0.627 20.200733 0.007217 20.513868 0.118527 19.960163 0.123583 0.553705 0.100216 0.17123494858818977
150.7730628386 -64.73192272833 -0.012507 0.019342 "Gaia EDR3 5246559464123552000" 0.0705 3.897 -2.984 0.08 2.505 0.074 17.560972 0.002928 18.11286 0.022979 16.862154 0.010538 1.250706 0.066399 0.025280108484735584
150.86824089283 -64.74128489849 0.028111 0.009968 "Gaia EDR3 5246556577905702656" 0.1382 3.911 -3.028 0.161 2.475 0.168 18.57815 0.003322 19.023397 0.031219 18.071918 0.010747 0.951479 0.07839399999999999 0.03301702545657316
150.8568482173 -64.77711257149 0.023219 -0.025855 "Gaia EDR3 5246556234327495936" 0.0371 3.892 -2.978 0.041 2.507 0.041 16.214552 0.002793 16.786821 0.004068 15.493382 0.004164 1.293439 0.114175 0.00582129882414569
150.75190951566 -64.77268462327 -0.021504 -0.021426 "Gaia EDR3 5246557917954613888" 0.0349 3.918 -2.998 0.04 2.522 0.037 16.180939 0.00279 16.75624 0.004628 15.451338 0.00433 1.304903 0.0924 0.006337766483549232
150.74676507034 -64.74675307081 -0.023719 0.004504 "Gaia EDR3 5246559429783133056" 0.0387 3.91 -3.03 0.045 2.471 0.04 16.337526 0.002814 16.969358 0.0063 15.584197 0.00434 1.385161 0.050827 0.00765020261169598
150.74808629623 -64.7193019215 -0.023179 0.031955 "Gaia EDR3 5246559532862386560" 0.0234 3.838 -2.935 0.027 2.474 0.025 15.432345 0.002775 16.123236 0.003333 14.629515 0.003974 1.493721 0.064889 0.005186671861608367
150.73304411493 -64.75532891456 -0.029563 -0.004078 "Gaia EDR3 5246557952314362752" 0.0312 3.856 -2.992 0.036 2.433 0.034 15.8939 0.002784 16.506931 0.004723 15.142335 0.004435 1.364596 0.043076 0.006478885243620232
150.79631439575 -64.74035889562 -0.002581 0.010908 "Gaia EDR3 5246556509186068992" 0.1503 3.851 -2.98 0.171 2.439 0.16 18.72479 0.003393 19.10925 0.025451 18.253374 0.019918 0.855875 0.140533 0.032318417736640515
150.74763900122 -64.73008266506 -0.023361 0.021174 "Gaia EDR3 5246559532862371712" 0.0342 3.82 -2.963 0.042 2.411 0.037 16.16002 0.002793 16.786955 0.004585 15.40387 0.004283 1.383085 0.10275999999999999 0.006274258043784938
