RA_ICRS DE_ICRS _x _y EDR3Name e_Plx PM pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BPmag e_BPmag RPmag e_RPmag BP-RP Plx_corr e_BP-RP
114.65911506055 -33.81563033662 -0.023561 0.030552 "Gaia EDR3 5588818158046576512" 0.0617 1.315 -0.5 0.059 1.216 0.067 17.264132 0.002869 18.192753 0.010194 16.322174 0.00503 1.870579 0.093226 0.011367433131538535
114.66705916896 -33.8506829895 -0.016954 -0.004499 "Gaia EDR3 5588805960339462272" 0.0472 1.294 -0.498 0.045 1.195 0.046 16.692905 0.002818 17.690311 0.009163 15.70588 0.004212 1.984431 0.099214 0.01008471680316309
114.68050953545 -33.84469054488 -0.005784 0.001495 "Gaia EDR3 5588806127837945216" 0.042 1.326 -0.501 0.04 1.228 0.042 16.49048 0.002811 17.415598 0.006419 15.520675 0.004696 1.894923 0.12238 0.007953362622186919
114.67377502867 -33.80518328626 -0.011382 0.041002 "Gaia EDR3 5588806441375783424" 0.0687 1.323 -0.47 0.066 1.237 0.073 17.466528 0.00289 18.462715 0.012727 16.511349 0.005447 1.951366 0.09570200000000001 0.013843638900231398
114.6825730341 -33.86187105605 -0.004069 -0.015686 "Gaia EDR3 5588805685461552128" 0.0261 1.355 -0.528 0.024 1.247 0.027 15.450759 0.002783 16.591473 0.003879 14.405999 0.003893 2.185473 0.107986 0.0054956428195434975
114.68962527194 -33.83294828143 0.001787 0.013237 "Gaia EDR3 5588806166497877120" 0.0353 1.365 -0.499 0.033 1.271 0.036 16.151241 0.002797 17.096304 0.005911 15.186734 0.004093 1.90957 0.09154999999999999 0.007189754515976189
114.68709840661 -33.85533946798 -0.000311 -0.009154 "Gaia EDR3 5588806132138146048" 0.0423 1.309 -0.446 0.04 1.23 0.043 16.566193 0.002807 17.510221 0.005438 15.614292 0.004707 1.895929 0.10692399999999999 0.007192196674174031
114.64943354713 -33.83150668438 -0.031599 0.014673 "Gaia EDR3 5588806029058941696" 0.0218 1.356 -0.515 0.022 1.254 0.023 15.137215 0.002785 16.327843 0.003707 14.069577 0.003923 2.258265 0.063927 0.005397386219273177
114.65288080461 -33.8220557008 -0.028738 0.024125 "Gaia EDR3 5588818153746434176" 0.1371 1.251 -0.459 0.138 1.164 0.147 18.655329 0.003244 19.59515 0.029071 17.732586 0.012574 1.862564 0.087368 0.031673782802185156
114.71327744877 -33.86094835937 0.021427 -0.014765 "Gaia EDR3 5588805337563919616" 0.0659 1.262 -0.444 0.062 1.182 0.066 17.244951 0.002859 18.18297 0.00882 16.302692 0.005474 1.880278 0.07097300000000001 0.01038061057934455
114.68523256804 -33.84320901847 -0.001861 0.002977 "Gaia EDR3 5588806132138143872" 0.0569 1.348 -0.436 0.054 1.276 0.057 17.118773 0.002851 18.058065 0.008191 16.183506 0.004589 1.874559 0.07674800000000001 0.009388897805386957
114.69774446767 -33.85904707095 0.008529 -0.012862 "Gaia EDR3 5588806063418665728" 0.0572 1.308 -0.415 0.051 1.241 0.057 17.001099 0.002856 17.89889 0.007947 16.081608 0.0044 1.817282 0.102734 0.009083766234332541
114.67775910786 -33.88807514399 -0.008064 -0.04189 "Gaia EDR3 5588805651101991424" 0.0325 1.373 -0.526 0.031 1.268 0.034 15.820371 0.002789 16.89384 0.004571 14.800899 0.004024 2.092941 0.032781 0.0060898782418041825
114.66842989225 -33.84020106664 -0.015817 0.005983 "Gaia EDR3 5588805960339459584" 0.0614 1.367 -0.586 0.06 1.235 0.065 17.16775 0.002872 18.064495 0.008993 16.24655 0.004686 1.817945 0.087296 0.010140643224174687
114.65368084738 -33.84465929943 -0.028066 0.001522 "Gaia EDR3 5588806029058943488" 0.0564 1.395 -0.51 0.052 1.298 0.057 17.005184 0.00283 17.825176 0.007746 16.124691 0.004752 1.700485 0.14185799999999998 0.009087464993054994
114.67364008033 -33.83899004626 -0.01149 0.007195 "Gaia EDR3 5588806338286437504" 0.4185 1.313 -0.49 0.396 1.218 0.464 20.201696 0.005621 20.868988 0.074438 19.659435 0.047835 1.209553 0.006380000000000004 0.08848278402604656
114.69085479534 -33.83381971189 0.002809 0.012366 "Gaia EDR3 5588806162196633472" 0.0562 1.282 -0.439 0.052 1.205 0.057 17.054207 0.002848 17.916973 0.006936 16.143635 0.004635 1.773338 0.170954 0.008342141271879782
114.67249230827 -33.86245525493 -0.01244 -0.016271 "Gaia EDR3 5588805749880774016" 0.1106 1.397 -0.585 0.103 1.268 0.108 18.245981 0.003058 18.622765 0.013008 17.759 0.013647 0.863764 0.108715 0.018853346466874255
114.68607428188 -33.86749782922 -0.001162 -0.021312 "Gaia EDR3 5588805685452741504" 0.0526 1.245 -0.528 0.05 1.128 0.054 16.879967 0.002839 17.72078 0.007758 15.95863 0.005125 1.76215 0.13071 0.009297966928312877
114.67117792394 -33.84746073758 -0.013534 -0.001276 "Gaia EDR3 5588805960339460864" 0.0607 1.308 -0.459 0.057 1.225 0.06 17.202446 0.00286 18.098255 0.01017 16.272978 0.004926 1.825277 0.190971 0.011300193626659679
114.69308400882 -33.84219360653 0.00466 0.003992 "Gaia EDR3 5588806132138139904" 0.0279 1.394 -0.591 0.028 1.263 0.029 15.301019 0.002781 16.437271 0.003986 14.235903 0.003899 2.201368 0.070809 0.005575876343679081
114.6669153656 -33.81426809988 -0.017081 0.031916 "Gaia EDR3 5588806437075668736" 0.407 1.343 -0.598 0.398 1.202 0.43 20.01764 0.005189 20.547153 0.07278 19.382221 0.032304 1.164932 0.021942 0.07962711106149714
114.69822545404 -33.83082749457 0.008932 0.015358 "Gaia EDR3 5588806162197721472" 0.0545 1.339 -0.561 0.051 1.216 0.055 16.976482 0.002832 17.858673 0.006541 16.062574 0.005003 1.796099 0.196003 0.008234967516632958
114.70774438076 -33.87132480209 0.016831 -0.025141 "Gaia EDR3 5588805303204151808" 0.0616 1.294 -0.425 0.059 1.222 0.062 17.119297 0.002854 18.03329 0.007773 16.172136 0.005069 1.861155 0.19344 0.009279778553392317
114.70349497993 -33.82225290056 0.01331 0.023932 "Gaia EDR3 5588806269577082624" 0.0624 1.229 -0.471 0.058 1.136 0.062 17.255993 0.002867 18.190176 0.010967 16.312466 0.005243 1.87771 0.178947 0.012155827326842051
114.67700139497 -33.83044415151 -0.008699 0.015741 "Gaia EDR3 5588806338296574208" 0.0512 1.199 -0.454 0.049 1.11 0.052 16.91649 0.002842 17.732735 0.041078 15.973301 0.007384 1.759434 0.144244 0.0417363814914518
114.70425221302 -33.85121882876 0.013935 -0.005034 "Gaia EDR3 5588806093478190208" 0.117 1.358 -0.598 0.109 1.22 0.125 18.33431 0.003122 19.249277 0.025865 17.4111 0.009236 1.838177 0.007384999999999999 0.027464557542403626
114.68155372287 -33.83002200557 -0.004917 0.016163 "Gaia EDR3 5588806372656309888" 0.0573 1.247 -0.577 0.054 1.105 0.058 17.143906 0.002844 18.04175 0.007815 16.228767 0.005302 1.812983 0.102756 0.009443803735783586
114.69907573403 -33.83685376251 0.009637 0.009331 "Gaia EDR3 5588806166497874176" 0.0577 1.407 -0.519 0.054 1.308 0.057 17.112865 0.002856 18.002445 0.009261 16.187237 0.005693 1.815208 0.205231 0.010870895547285882
114.71368235224 -33.88505583688 0.021758 -0.038873 "Gaia EDR3 5588805234484641664" 0.0627 1.398 -0.637 0.063 1.244 0.065 17.181734 0.002863 18.095514 0.008619 16.249065 0.005109 1.846449 0.063821 0.010019433217502875
114.70714298474 -33.85897646042 0.016334 -0.012792 "Gaia EDR3 5588805303204185856" 0.2643 1.341 -0.562 0.224 1.218 0.238 19.38805 0.00392 20.214535 0.054452 18.570415 0.015427 1.644119 -0.062064 0.0565951643959093
114.67887939788 -33.8410716703 -0.007138 0.005114 "Gaia EDR3 5588806333996383744" 0.2459 1.36 -0.567 0.228 1.236 0.233 19.424383 0.004023 20.219364 0.042528 18.662346 0.021122 1.557018 -0.051642999999999994 0.047484415001134844
114.69667696407 -33.84968259227 0.007644 -0.003497 "Gaia EDR3 5588806059118454912" 0.3434 1.317 -0.462 0.314 1.234 0.327 19.907057 0.004964 20.637028 0.054886 19.206257 0.030145 1.430771 -0.075584 0.06261943804442835
114.67946341135 -33.83939820649 -0.006653 0.006787 "Gaia EDR3 5588806333996389504" 0.1085 1.328 -0.391 0.106 1.269 0.11 18.308996 0.003069 19.185242 0.033667 17.424475 0.009993 1.760767 -0.024961 0.035118754789997896
114.64315517104 -33.87092352551 -0.036797 -0.024746 "Gaia EDR3 5588805818600229376" 0.0486 1.481 -0.612 0.045 1.348 0.048 16.63288 0.002819 17.530092 0.00655 15.696249 0.004266 1.833843 0.12031 0.007816729239266254
114.64846632503 -33.83804192523 -0.0324 0.008138 "Gaia EDR3 5588806024758750720" 0.1576 1.493 -0.483 0.151 1.412 0.16 18.81725 0.003357 19.756113 0.038276 17.931492 0.016176 1.824621 0.130895 0.04155376218827845
114.68505142131 -33.83033785471 -0.002012 0.015848 "Gaia EDR3 5588806372647456000" 0.3955 1.139 -0.503 0.369 1.022 0.412 20.110731 0.005428 20.845446 0.087976 19.47211 0.046305 1.373335 0.053925 0.09941795411795598
114.67658933422 -33.86167046833 -0.009038 -0.015485 "Gaia EDR3 5588805754182136320" 0.4765 1.433 -0.395 0.416 1.378 0.478 20.340734 0.006357 20.827812 0.287842 19.618551 0.097053 1.209261 0.12147200000000001 0.30376356228652573
114.68742551205 -33.83152340403 -4e-05 0.014662 "Gaia EDR3 5588806372647452800" 0.2543 1.49 -0.643 0.239 1.344 0.253 19.511305 0.003944 20.151915 0.042378 18.798744 0.021603 1.35317 0.026744999999999998 0.0475666321385065
114.6479762707 -33.82647099 -0.032811 0.019708 "Gaia EDR3 5588817775789898368" 0.1636 1.461 -0.522 0.153 1.365 0.168 18.885565 0.003368 19.727968 0.04677 17.99568 0.021654 1.732288 -0.056051000000000004 0.051539583001805514
114.70400377605 -33.8615099828 0.013727 -0.015325 "Gaia EDR3 5588806059118421248" 0.1375 1.391 -0.335 0.132 1.35 0.144 18.545908 0.003214 19.094727 0.020843 17.88513 0.011516 1.209597 0.126924 0.023812788685914132
114.68040602569 -33.87902705662 -0.005867 -0.032842 "Gaia EDR3 5588805646801517312" 0.0988 1.4 -0.491 0.09 1.311 0.094 17.856312 0.002975 18.779902 0.016918 16.946518 0.006904 1.833384 0.280351 0.01827249134628335
114.71786960777 -33.86441004442 0.02524 -0.018228 "Gaia EDR3 5588805337563908224" 0.457 1.204 -0.586 0.402 1.051 0.478 20.166544 0.005657 20.751984 0.08373 19.51332 0.04968 1.238663 -0.012249999999999999 0.09735920757689023
114.69351385284 -33.85095175046 0.005017 -0.004766 "Gaia EDR3 5588806059118454784" 0.1933 1.218 -0.619 0.182 1.049 0.184 19.015154 0.003556 19.93508 0.030636 18.145508 0.01195 1.789572 0.047370999999999996 0.03288414505502614
114.67581641827 -33.81769150357 -0.009685 0.028494 "Gaia EDR3 5588806437075660544" 0.2951 1.452 -0.378 0.281 1.402 0.274 19.608961 0.004117 20.330822 0.055644 18.898998 0.023943 1.431824 0.065024 0.06057657950891582
114.69985972339 -33.88636467705 0.010282 -0.04018 "Gaia EDR3 5588804925246989696" 0.324 1.474 -0.625 0.301 1.335 0.323 19.881231 0.004581 20.39671 0.079574 19.15874 0.031935 1.23797 0.210273 0.08574302129619647
114.72786868487 -33.84371669081 0.033551 0.002462 "Gaia EDR3 5588805444934436992" 0.2943 1.388 -0.575 0.266 1.263 0.278 19.55347 0.004239 20.27296 0.062016 18.717611 0.029396 1.555349 -0.140591 0.06863023438689395
114.68301773164 -33.85645436097 -0.0037 -0.010269 "Gaia EDR3 5588805754182135424" 0.5022 1.497 -0.506 0.471 1.409 0.487 20.264006 0.006116 20.653337 0.066443 19.315722 0.039443 1.337616 -0.070041 0.07726850909652651
114.69489281163 -33.82720408607 0.006163 0.018981 "Gaia EDR3 5588806162197736704" 0.1655 1.097 -0.432 0.154 1.008 0.162 18.921808 0.003461 19.740118 0.026871 18.023127 0.01425 1.716991 0.197742 0.03041567262119975
114.6848685172 -33.83303354988 -0.002164 0.013152 "Gaia EDR3 5588806368356152576" 0.1181 1.095 -0.393 0.112 1.022 0.121 18.403341 0.003067 19.243298 0.018779 17.527838 0.009497 1.71546 -0.027871 0.021043855397716457
