RA_ICRS DE_ICRS _x _y EDR3Name e_Plx PM pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BPmag e_BPmag RPmag e_RPmag BP-RP Plx_corr e_BP-RP
319.48917598411 41.81236261971 0.067115 -0.014326 "Gaia EDR3 1968867777910871168" 0.0967 2.637 -1.92 0.09 -1.807 0.101 17.983929 0.002973 18.69668 0.013406 17.13169 0.009986 1.564991 0.078545 0.016716489822926343
319.39852742381 41.81167007307 -0.000448 -0.015054 "Gaia EDR3 1968868331974579584" 0.023 2.646 -1.935 0.02 -1.804 0.021 15.014403 0.002778 16.059397 0.003632 14.008808 0.003913 2.050589 0.090302 0.005338819438789815
319.3713626211 41.81459719276 -0.020694 -0.012124 "Gaia EDR3 1968869873854528128" 0.0741 2.604 -1.911 0.069 -1.768 0.078 17.52096 0.002907 18.34383 0.010105 16.632488 0.007101 1.711342 0.091507 0.01235051521192537
319.38950550208 41.86018446393 -0.007167 0.033461 "Gaia EDR3 1968871596149779456" 0.0276 2.634 -1.906 0.027 -1.817 0.028 15.605583 0.00278 16.636902 0.003574 14.608868 0.003919 2.028034 0.078473 0.005303964272127029
319.40383630198 41.87942082304 0.003505 0.052697 "Gaia EDR3 1968871699229001600" 0.0566 2.617 -1.89 0.055 -1.81 0.058 17.011213 0.002838 17.874332 0.010475 16.096174 0.005001 1.778158 0.131299 0.0116075676177225
319.37910348318 41.79179593761 -0.01493 -0.034927 "Gaia EDR3 1968866820139216768" 0.3206 2.67 -1.941 0.287 -1.834 0.323 19.768192 0.004664 20.296968 0.066177 19.026701 0.050292 1.270268 0.10775299999999999 0.08311847323549681
319.40762323495 41.83791980817 0.006329 0.011196 "Gaia EDR3 1968871321271838208" 0.0515 2.586 -1.887 0.05 -1.768 0.051 16.804316 0.002831 17.610443 0.006884 15.925315 0.00461 1.685128 0.122072 0.008285019975835906
319.40025271363 41.8560593521 0.000837 0.029335 "Gaia EDR3 1968871389991335936" 0.0435 2.676 -1.952 0.041 -1.831 0.048 16.465311 0.002818 17.40567 0.005735 15.504826 0.004333 1.900845 0.119896 0.0071878448786823436
319.39071486557 41.82505196533 -0.00627 -0.001672 "Gaia EDR3 1968871286912100096" 0.0461 2.636 -1.899 0.043 -1.827 0.049 16.59911 0.002823 17.4049 0.006075 15.701948 0.004491 1.702951 0.061997 0.007554780340949696
319.43613134633 41.7868374984 0.02759 -0.039881 "Gaia EDR3 1968868057096625536" 0.0446 2.621 -1.902 0.043 -1.803 0.043 16.646145 0.002804 17.48588 0.00647 15.74403 0.00409 1.74185 0.148688 0.007654345171208311
319.35553123696 41.85319301071 -0.032474 0.026477 "Gaia EDR3 1968870153035008128" 0.2386 2.604 -1.872 0.224 -1.81 0.245 19.26957 0.003898 19.987762 0.03341 18.519863 0.027662 1.467899 0.111289 0.043375273417005686
319.49221767446 41.7978733607 0.069398 -0.028813 "Gaia EDR3 1968867404261563520" 0.049 2.6 -1.87 0.047 -1.807 0.047 16.838911 0.00282 17.671387 0.007446 15.949773 0.004618 1.721614 0.078103 0.008761782923583534
319.43119029764 41.80365346289 0.0239 -0.023066 "Gaia EDR3 1968868297615102336" 0.021 2.639 -1.888 0.019 -1.844 0.02 14.77775 0.002775 15.925061 0.003406 13.719574 0.003925 2.205487 0.107213 0.005196774095532728
319.39877264393 41.85503778461 -0.000265 0.028314 "Gaia EDR3 1968871385683087232" 0.0485 2.607 -1.865 0.047 -1.821 0.049 16.747032 0.00282 17.576784 0.00719 15.833077 0.004738 1.743707 0.093733 0.008610734231179128
319.38321115873 41.82070178768 -0.011863 -0.006021 "Gaia EDR3 1968869809443352448" 0.024 2.619 -1.87 0.023 -1.834 0.024 15.240476 0.002776 16.250725 0.003236 14.252006 0.003879 1.998719 0.08773600000000001 0.00505156777644327
319.34108124181 41.80675989333 -0.043269 -0.01995 "Gaia EDR3 1968869946882323584" 0.0254 2.591 -1.906 0.024 -1.754 0.026 15.417753 0.002777 16.46432 0.003883 14.404155 0.004027 2.060164 0.064179 0.005594141399714527
319.41702162456 41.83665921136 0.013331 0.009936 "Gaia EDR3 1968871316963924608" 0.1077 2.682 -1.936 0.103 -1.856 0.112 18.1787 0.003071 18.882048 0.019893 17.287258 0.009465 1.59479 0.07277 0.022029926781539696
319.47212589754 41.81062119577 0.054408 -0.01608 "Gaia EDR3 1968868160175836416" 0.0225 2.638 -1.88 0.021 -1.85 0.022 15.216172 0.002775 16.311932 0.003368 14.187753 0.003852 2.124179 0.09979199999999999 0.005116769293216179
319.31761614793 41.81346276638 -0.060753 -0.013233 "Gaia EDR3 1968869981242089088" 0.0148 2.664 -1.907 0.015 -1.86 0.016 14.127474 0.00283 15.517988 0.003948 12.984593 0.004026 2.533395 0.130089 0.005638739220783313
319.37112908386 41.79463858887 -0.020875 -0.032082 "Gaia EDR3 1968869775083596800" 0.0453 2.591 -1.866 0.041 -1.798 0.045 16.542791 0.002813 17.341421 0.005035 15.668351 0.004468 1.67307 0.142034 0.006731585920123132
319.44730049916 41.7695140959 0.035928 -0.0572 "Gaia EDR3 1968867232462880128" 0.0482 2.61 -1.862 0.045 -1.83 0.05 16.707386 0.002808 17.507662 0.006495 15.835753 0.004445 1.671908 0.073084 0.007870390714570656
319.37950042885 41.8846737266 -0.014613 0.057951 "Gaia EDR3 1968871664869286912" 0.057 2.598 -1.915 0.059 -1.755 0.059 16.947506 0.002843 17.794579 0.009448 16.035673 0.004965 1.758905 0.156448 0.010673140540628142
319.36762621814 41.80102505679 -0.023484 -0.025695 "Gaia EDR3 1968869775083607424" 0.022 2.629 -1.867 0.022 -1.85 0.022 14.922574 0.002778 15.97137 0.003681 13.912878 0.003916 2.058492 0.107099 0.005374459693773878
319.41645907696 41.8079784613 0.012918 -0.018745 "Gaia EDR3 1968868263255086848" 0.0289 2.631 -1.898 0.026 -1.822 0.028 15.658937 0.00278 16.570847 0.004085 14.716286 0.003898 1.854561 0.036676 0.005646381938905657
319.38542641799 41.83104051503 -0.01021 0.004317 "Gaia EDR3 1968871351332565248" 0.2412 2.603 -1.866 0.231 -1.815 0.252 19.171251 0.003623 19.671312 0.061206 18.330502 0.034917 1.340811 0.039646 0.07046539097315789
319.43730401127 41.83992821327 0.028441 0.01321 "Gaia EDR3 1968868503773267200" 0.03 2.67 -1.92 0.033 -1.855 0.028 15.681209 0.002781 16.658932 0.004485 14.697269 0.003946 1.961662 0.053204 0.005973787826831482
319.40569291488 41.82847729614 0.004891 0.001753 "Gaia EDR3 1968871321271828864" 0.0511 2.566 -1.854 0.046 -1.773 0.054 16.784433 0.002826 17.571346 0.007438 15.905443 0.005093 1.665903 0.068553 0.009014571148978747
319.43036897354 41.8369058673 0.023275 0.010186 "Gaia EDR3 1968868469413532032" 0.1001 2.613 -1.854 0.095 -1.841 0.1 18.12427 0.002994 18.653133 0.012842 17.425325 0.007804 1.227808 0.100284 0.015027287845782418
319.44452544283 41.85560030719 0.033813 0.028885 "Gaia EDR3 1968868503773278208" 0.0507 2.632 -1.921 0.047 -1.798 0.049 16.815159 0.002809 17.613289 0.00771 15.923011 0.004316 1.690278 0.018995 0.008835833633562823
319.39325005377 41.84456486597 -0.00438 0.017841 "Gaia EDR3 1968871389991331968" 0.05 2.584 -1.855 0.048 -1.799 0.05 16.818748 0.002817 17.623219 0.006237 15.929069 0.004325 1.69415 0.048001 0.007589848088071329
319.40982492362 41.81628581475 0.007972 -0.010438 "Gaia EDR3 1968868331974841472" 0.0512 2.616 -1.852 0.046 -1.848 0.058 16.59329 0.002817 17.380663 0.00557 15.717019 0.004494 1.663644 0.120249 0.007156880325952084
319.42126700967 41.77524031575 0.01651 -0.051482 "Gaia EDR3 1968866579627876096" 0.0439 2.553 -1.887 0.041 -1.72 0.043 15.756215 0.002918 16.376673 0.02536 14.662729 0.009375 1.713944 0.119429 0.027037385690928034
319.32835048553 41.83677051932 -0.052733 0.010068 "Gaia EDR3 1968870771516083840" 0.0432 2.659 -1.912 0.042 -1.848 0.046 16.565376 0.002824 17.479908 0.007297 15.547384 0.005605 1.932524 0.17224499999999998 0.009201208290219278
