RA_ICRS DE_ICRS _x _y EDR3Name e_Plx PM pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BPmag e_BPmag RPmag e_RPmag BP-RP Plx_corr e_BP-RP
153.81789532738 -64.63362726072 0.033192 -0.02103 "Gaia EDR3 5252334202297128832" 0.032 4.493 -3.545 0.039 2.76 0.033 15.972489 0.002786 16.591791 0.004616 15.20563 0.004073 1.386161 0.100312 0.00615603646837801
153.68614643537 -64.62650528895 -0.023256 -0.013898 "Gaia EDR3 5252333686900998528" 0.0333 4.473 -3.549 0.041 2.723 0.034 16.165434 0.002799 16.793848 0.003814 15.407841 0.004218 1.386007 0.086466 0.00568666158655498
153.79620250138 -64.6159732682 0.023914 -0.003366 "Gaia EDR3 5252334271016614912" 0.034 4.453 -3.528 0.042 2.718 0.034 16.18549 0.00281 16.753208 0.008546 15.379445 0.00556 1.373763 0.102618 0.01019547527092288
153.70223514705 -64.62009541228 -0.016366 -0.007483 "Gaia EDR3 5252335164345909376" 0.4107 4.454 -3.518 0.477 2.732 0.373 19.982027 0.005573 20.59831 0.067308 19.513905 0.045893 1.084406 0.067566 0.08146492688881517
153.73777884328 -64.60347092834 -0.001132 0.009147 "Gaia EDR3 5252334442815292672" 0.2013 4.501 -3.57 0.246 2.74 0.187 19.165949 0.003852 19.59344 0.03183 18.736929 0.029965 0.85651 0.075289 0.0437155593010086
153.7217378017 -64.56853783997 -0.008022 0.044079 "Gaia EDR3 5252335336168516480" 0.0278 4.443 -3.515 0.033 2.718 0.029 15.767921 0.002783 16.491037 0.004356 14.9407 0.004009 1.550338 0.104398 0.0059200352194898305
153.74879578591 -64.56983561658 0.003598 0.042782 "Gaia EDR3 5252335709807201920" 0.0643 4.493 -3.537 0.079 2.771 0.067 17.44267 0.002894 18.090464 0.011553 16.696325 0.00533 1.394138 0.113237 0.012723235005296412
153.70627786203 -64.5992493628 -0.014644 0.013364 "Gaia EDR3 5252335198729523968" 0.0163 4.461 -3.525 0.02 2.734 0.016 14.367012 0.002771 15.249579 0.003242 13.445169 0.003858 1.80441 0.069719 0.005039318207853122
153.71891873498 -64.61099527908 -0.009218 0.001621 "Gaia EDR3 5252334408455533440" 0.0467 4.458 -3.537 0.056 2.714 0.047 16.612415 0.002818 17.233606 0.006408 15.799295 0.005139 1.434311 0.069638 0.008214121072884183
153.76359691988 -64.60514009092 0.009941 0.007476 "Gaia EDR3 5252334477175040384" 0.0489 4.476 -3.533 0.058 2.749 0.046 16.779634 0.002868 16.881784 0.00705 16.528072 0.014358 0.353712 0.064998 0.015995457605207798
