RA_ICRS DE_ICRS _x _y EDR3Name e_Plx PM pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BPmag e_BPmag RPmag e_RPmag BP-RP Plx_corr e_BP-RP
114.4275203959 -36.07306415644 -0.003495 -0.01274 "Gaia EDR3 5588001697638841600" 0.1145 2.327 -0.863 0.118 2.162 0.122 18.28545 0.003088 18.619251 0.013843 17.796547 0.011948 0.822704 0.087471 0.01828615194621329
114.43500345616 -36.07639276726 0.002553 -0.016069 "Gaia EDR3 5588001667581966592" 0.033 2.315 -0.83 0.033 2.161 0.035 16.073488 0.002794 16.323917 0.004397 15.659354 0.004112 0.664563 0.081789 0.006020145596245991
114.43735541671 -36.07074855235 0.004455 -0.010424 "Gaia EDR3 5588001731998590208" 0.0751 2.334 -0.863 0.077 2.168 0.08 17.680655 0.002948 17.961544 0.012826 17.276112 0.010284 0.685432 0.07814499999999999 0.016439797200695633
114.42828334562 -36.04802249752 -0.002879 0.012302 "Gaia EDR3 5588004686936170112" 0.0878 2.255 -0.79 0.088 2.112 0.091 17.968962 0.003011 18.28831 0.008798 17.50489 0.010443 0.783419 0.162905 0.01365507425831145
114.41992118462 -36.05079861624 -0.00964 0.009525 "Gaia EDR3 5588004686936156672" 0.1861 2.308 -0.872 0.184 2.137 0.203 19.075327 0.003566 19.545017 0.028686 18.54219 0.015454 1.002827 0.18960900000000003 0.03258393334144913
114.44649788323 -36.04981340097 0.011848 0.01051 "Gaia EDR3 5588003209467411456" 0.09 2.349 -0.91 0.089 2.166 0.096 17.967302 0.002984 18.263811 0.00775 17.559208 0.009163 0.704603 0.11926500000000001 0.012000961169839688
114.43810504731 -36.05129940541 0.005062 0.009025 "Gaia EDR3 5588003209467412736" 0.0978 2.245 -0.843 0.096 2.08 0.105 18.087444 0.003002 18.402475 0.009088 17.636686 0.010838 0.765789 0.17669500000000002 0.014144044258980528
114.43356455196 -36.06070340539 0.001391 -0.000379 "Gaia EDR3 5588001731998621824" 0.0414 2.359 -0.862 0.042 2.196 0.045 16.592297 0.002803 16.868612 0.004802 16.152674 0.004884 0.715939 0.069721 0.006849281714165363
114.46001632935 -36.06177538045 0.022774 -0.001454 "Gaia EDR3 5588003145050698240" 0.0503 2.387 -0.89 0.05 2.215 0.052 16.943962 0.002831 17.178833 0.005335 16.576641 0.006204 0.602192 0.120305 0.008182410463915876
114.42463640796 -36.04007095706 -0.005828 0.020253 "Gaia EDR3 5588006168707686400" 0.0559 2.242 -0.894 0.057 2.056 0.061 16.881159 0.002865 17.018698 0.008274 16.410975 0.012475 0.607723 0.122682 0.014969458941458106
114.42663826608 -36.06497535609 -0.004208 -0.004651 "Gaia EDR3 5588001736303995520" 0.055 2.263 -0.747 0.054 2.136 0.058 17.071453 0.002935 17.30162 0.008497 16.704159 0.005527 0.597462 0.083955 0.010136406562485543
114.44072372666 -36.05151380368 0.007179 0.00881 "Gaia EDR3 5588003213770182528" 0.0673 2.237 -0.883 0.068 2.056 0.072 17.523434 0.002885 17.768415 0.006892 17.124681 0.007553 0.643734 0.051336 0.010224845866808946
