RA_ICRS DE_ICRS _x _y EDR3Name e_Plx PM pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BPmag e_BPmag RPmag e_RPmag BP-RP Plx_corr e_BP-RP
102.22932605501 -23.99089973769 -0.017994 0.001796 "Gaia EDR3 2922223081654847232" 0.0153 1.166 -0.222 0.011 1.144 0.015 13.789093 0.00276 14.506675 0.002889 12.970196 0.0038 1.536479 0.16563099999999997 0.004773501963967334
102.23807683406 -24.00062284892 -0.009998 -0.007927 "Gaia EDR3 2922222875496418816" 0.1104 1.162 -0.254 0.074 1.133 0.101 17.975197 0.002903 18.285732 0.015225 17.506285 0.01346 0.779448 0.151836 0.020321718062211176
102.21948232053 -23.99146292945 -0.026987 0.001231 "Gaia EDR3 2922223081654852608" 0.08 1.139 -0.232 0.052 1.115 0.075 17.362972 0.002849 17.667221 0.006479 16.89952 0.006295 0.7677 0.155743 0.00903351902638169
102.24218900633 -24.00898727964 -0.006241 -0.016291 "Gaia EDR3 2922222806776947584" 0.0431 1.184 -0.216 0.029 1.164 0.039 16.095692 0.002778 16.59539 0.004233 15.436588 0.004203 1.158802 0.17552299999999998 0.005965190525037738
102.23579255553 -24.01880390205 -0.012083 -0.026108 "Gaia EDR3 2922222772411386880" 0.1471 1.171 -0.255 0.089 1.143 0.128 18.312195 0.003065 18.460375 0.042577 17.606073 0.030773 0.854301 0.183121 0.05253359361399142
102.25037604787 -23.99908210122 0.001238 -0.006386 "Gaia EDR3 2922223249154669440" 0.0608 1.171 -0.2 0.041 1.154 0.054 16.83014 0.002831 16.990242 0.005116 16.567467 0.004957 0.422775 0.163881 0.007123573892366106
102.247759051 -23.99881466423 -0.001153 -0.006118 "Gaia EDR3 2922222875496413568" 0.0571 1.16 -0.269 0.04 1.128 0.055 16.828093 0.002864 17.210924 0.006308 16.27856 0.004986 0.932364 0.17723699999999998 0.008040588286935229
102.25279218146 -24.01355884205 0.003445 -0.020862 "Gaia EDR3 2922222806776944640" 0.0463 1.126 -0.23 0.032 1.103 0.044 16.37089 0.002848 16.491865 0.004258 16.157671 0.004974 0.334194 0.18451499999999998 0.006547613305625188
102.25518247186 -23.98977398428 0.005629 0.002922 "Gaia EDR3 2922223253453524992" 0.0785 1.188 -0.286 0.05 1.153 0.074 17.372 0.002828 17.784138 0.006041 16.819378 0.005113 0.96476 0.147766 0.007914319301114912
102.26239793849 -23.99150012899 0.012221 0.001196 "Gaia EDR3 2922223184734045696" 0.0248 1.146 -0.237 0.017 1.121 0.025 15.095993 0.002763 15.647367 0.003123 14.390947 0.00385 1.256419 0.105368 0.004957381264337049
102.24147877934 -23.9916236477 -0.006891 0.001073 "Gaia EDR3 2922223249151561216" 0.2226 1.121 -0.178 0.135 1.107 0.197 19.063923 0.005011 19.440058 0.032468 18.531551 0.023191 0.908506 0.16758800000000001 0.03989979329520392
102.26156050327 -24.00517359409 0.011455 -0.012478 "Gaia EDR3 2922223184734056064" 0.1703 1.137 -0.289 0.116 1.099 0.152 18.572659 0.003083 18.91079 0.017607 18.088003 0.013244 0.822786 0.135451 0.022032021809175847
102.25043021031 -23.99430911845 0.001287 -0.001613 "Gaia EDR3 2922223253453530368" 0.0267 1.1 -0.253 0.019 1.07 0.027 15.287305 0.002766 15.874254 0.003164 14.557612 0.003897 1.316642 0.16911800000000002 0.005019711645104726
102.24375280318 -23.98745007142 -0.004813 0.005246 "Gaia EDR3 2922223253453528832" 0.1058 1.163 -0.302 0.068 1.123 0.1 17.928764 0.002921 18.262691 0.007922 17.47431 0.007869 0.788382 0.100218 0.011165986073786766
102.26197318067 -23.99218646455 0.011833 0.00051 "Gaia EDR3 2922223184734046080" 0.0872 1.221 -0.224 0.056 1.2 0.082 17.549856 0.002885 17.752075 0.009915 16.968706 0.00805 0.783369 0.083129 0.01277144177452178
102.25069853682 -23.99825170187 0.001532 -0.005555 "Gaia EDR3 2922223253455323904" 0.0625 1.127 -0.177 0.043 1.113 0.06 16.897108 0.002863 17.050604 0.004854 16.621311 0.00521 0.429293 0.211341 0.0071207735534842
102.24498092556 -24.00342937755 -0.003691 -0.010733 "Gaia EDR3 2922222875496418304" 0.1593 1.084 -0.265 0.102 1.051 0.144 18.574167 0.003076 18.91119 0.016979 18.132524 0.01476 0.778666 0.176496 0.022497645232334874
102.2477808931 -23.99251206797 -0.001133 0.000185 "Gaia EDR3 2922223253455322752" 0.3624 1.08 -0.168 0.212 1.067 0.324 19.582148 0.003766 20.009966 0.03853 19.051743 0.025143 0.958223 0.153003 0.046007948758882956
102.25477626474 -23.99567106791 0.005258 -0.002975 "Gaia EDR3 2922223184734052224" 0.1171 1.169 -0.138 0.081 1.161 0.113 17.990858 0.003351 17.734573 0.022993 16.967722 0.017954 0.766851 0.17156200000000002 0.029172318471455093
102.25620529939 -24.0027729336 0.006563 -0.010077 "Gaia EDR3 2922223184728183808" 0.1037 1.105 -0.187 0.07 1.089 0.092 17.79545 0.00289 18.116455 0.007248 17.326536 0.006818 0.789919 0.08201 0.009950810419257319
102.25169797475 -23.99638546557 0.002445 -0.003689 "Gaia EDR3 2922223253453531392" 0.1081 1.186 -0.205 0.072 1.168 0.104 17.933037 0.003224 17.848253 0.015273 17.058002 0.010847 0.790251 0.244864 0.018732910558693222
102.24859216144 -23.99540885824 -0.000392 -0.002712 "Gaia EDR3 2922223253447657728" 0.1297 1.148 -0.333 0.086 1.099 0.119 18.267023 0.002964 18.558554 0.011813 17.779388 0.012251 0.779165 0.141872 0.017018635961792
102.22639160451 -23.9837471041 -0.020676 0.008948 "Gaia EDR3 2922223081654843648" 0.1109 1.227 -0.174 0.071 1.214 0.101 17.988922 0.002916 18.311653 0.009763 17.544197 0.008571 0.767456 0.100442 0.01299146681479809
102.21897637492 -23.98600920314 -0.02745 0.006684 "Gaia EDR3 2922223150374467968" 0.0845 1.254 -0.293 0.053 1.22 0.079 17.432266 0.002861 17.602558 0.007794 17.165222 0.007465 0.437336 0.100278 0.010792250043433945
102.26593516306 -23.97795819133 0.015454 0.014737 "Gaia EDR3 2922223287813251456" 0.0661 1.077 -0.289 0.044 1.038 0.063 17.101326 0.002822 17.429863 0.005629 16.620571 0.006016 0.809292 0.124514 0.008238804342864321
102.24950002123 -23.99257638855 0.000437 0.00012 "Gaia EDR3 2922223249157575296" 0.1485 1.215 -0.148 0.09 1.206 0.138 18.418653 0.003021 18.736118 0.010629 17.936203 0.01033 0.799915 0.215836 0.014821759038656646
102.22350192772 -23.99485420239 -0.023314 -0.00216 "Gaia EDR3 2922223081654853376" 0.1386 1.109 -0.159 0.09 1.098 0.133 18.350323 0.002997 18.66751 0.017301 17.903358 0.01371 0.764151 0.061055 0.022074616667113384
