# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 5985412513276169600" 18.03016 2.07265 1.04243 0.08981 0.87532 0.10823 0.44
"Gaia EDR3 5985413307885853056" 18.03634 1.80702 1.04400 0.09035 0.88081 0.10567 0.48
"Gaia EDR3 5985413204840606080" 18.04200 1.84085 1.04383 0.09026 0.88098 0.10616 0.47
"Gaia EDR3 5985413406630178944" 18.04370 1.83238 1.04385 0.09029 0.88059 0.10497 0.47
"Gaia EDR3 5985413514044510720" 18.04441 1.89147 1.04367 0.09019 0.88093 0.10616 0.45
"Gaia EDR3 5985413509718656000" 18.04950 1.95814 1.04335 0.09003 0.87839 0.10718 0.44
"Gaia EDR3 5985413204840741504" 18.05532 1.90932 1.04351 0.09011 0.87991 0.10640 0.45
"Gaia EDR3 5985413239201558912" 18.06340 1.81137 1.04370 0.09020 0.88499 0.10710 0.47
"Gaia EDR3 5985413337910707712" 18.06721 1.78572 1.04378 0.09028 0.88362 0.10767 0.48
"Gaia EDR3 5985413200471732480" 18.07031 1.89485 1.04341 0.09007 0.88029 0.10573 0.45
"Gaia EDR3 5985413136087910272" 18.07738 1.88469 1.04338 0.09003 0.88083 0.10648 0.46
"Gaia EDR3 5985412375838424320" 18.08330 1.94284 1.04313 0.08997 0.87816 0.10790 0.44
"Gaia EDR3 5985413200471736832" 18.08403 1.88196 1.04334 0.09003 0.88089 0.10691 0.46
"Gaia EDR3 5985413136121108480" 18.08554 1.90067 1.04325 0.09000 0.87993 0.10894 0.45
"Gaia EDR3 5985413234831888896" 18.09054 1.96396 1.04300 0.08995 0.87777 0.10651 0.44
"Gaia EDR3 5985413307919819136" 18.09092 1.85646 1.04338 0.09008 0.88322 0.10714 0.46
"Gaia EDR3 5985413136121110784" 18.09243 1.99907 1.04284 0.08995 0.87656 0.10585 0.43
"Gaia EDR3 5985413479685349248" 18.09515 1.95265 1.04302 0.08995 0.87936 0.10857 0.44
"Gaia EDR3 5985413307919832448" 18.09938 1.89455 1.04317 0.08999 0.87888 0.10901 0.46
"Gaia EDR3 5985413307919830144" 18.10258 1.89450 1.04314 0.08999 0.87805 0.10934 0.46
"Gaia EDR3 5985413307885921920" 18.10650 2.11430 1.04200 0.08960 0.87274 0.10332 0.45
"Gaia EDR3 5985412380206830848" 18.10828 1.92276 1.04302 0.08992 0.87668 0.10892 0.45
"Gaia EDR3 5985413097392928640" 18.11087 2.01469 1.04264 0.08986 0.87684 0.10633 0.43
"Gaia EDR3 5985413131752671744" 18.11357 1.88659 1.04309 0.08997 0.87860 0.10922 0.46
"Gaia EDR3 5985413239200334720" 18.11606 1.99012 1.04271 0.08986 0.87772 0.10598 0.43
"Gaia EDR3 5985413234831894656" 18.11694 1.87001 1.04309 0.08995 0.88032 0.10958 0.47
"Gaia EDR3 5985413200481010944" 18.11756 1.91736 1.04297 0.08991 0.87719 0.10837 0.46
"Gaia EDR3 5985413307885926528" 18.12204 1.96463 1.04276 0.08988 0.87366 0.10623 0.43
"Gaia EDR3 5985413239200330112" 18.12217 1.95283 1.04283 0.08991 0.87473 0.10724 0.44
"Gaia EDR3 5985413170482076288" 18.12255 1.88053 1.04305 0.08994 0.87775 0.11056 0.47
"Gaia EDR3 5985413376639302400" 18.12270 1.87205 1.04307 0.08996 0.87954 0.11058 0.47
"Gaia EDR3 5985413445325033600" 18.12437 1.84804 1.04312 0.08997 0.88309 0.10875 0.47
"Gaia EDR3 5985413307885899776" 18.12709 2.00221 1.04259 0.08982 0.87539 0.10530 0.42
"Gaia EDR3 5985413410999175424" 18.13309 1.79310 1.04328 0.09005 0.88644 0.10820 0.48
"Gaia EDR3 5985413204807410560" 18.13568 1.42312 1.04402 0.09022 0.89132 0.10478 0.50
"Gaia EDR3 5985413410965865856" 18.14028 1.94113 1.04271 0.08981 0.87441 0.10709 0.44
"Gaia EDR3 5985413136121094400" 18.14356 1.95445 1.04263 0.08977 0.87586 0.10665 0.43
"Gaia EDR3 5985413204806638336" 18.14732 1.85882 1.04292 0.08989 0.87751 0.11050 0.47
"Gaia EDR3 5985413303550421120" 18.15246 1.97129 1.04254 0.08977 0.87656 0.10623 0.43
"Gaia EDR3 5985413514044553472" 18.15403 1.83734 1.04293 0.08989 0.88007 0.10998 0.48
"Gaia EDR3 5985413239166348032" 18.16119 2.06084 1.04214 0.08965 0.87178 0.10488 0.44
"Gaia EDR3 5985413307885964928" 18.16363 2.01616 1.04232 0.08970 0.87653 0.10627 0.43
"Gaia EDR3 5985412517645818624" 18.16536 1.91581 1.04265 0.08978 0.87667 0.10748 0.45
"Gaia EDR3 5985413406630589312" 18.16837 1.91666 1.04263 0.08979 0.87608 0.10744 0.45
