ID MP sel
"Gaia EDR3 5985414819748337024" 1.0 1
"Gaia EDR3 5985413479718554368" 1.0 1
"Gaia EDR3 5985413307885853312" 1.0 1
"Gaia EDR3 5985413303550952960" 1.0 1
"Gaia EDR3 5985413410999175808" 1.0 1
"Gaia EDR3 5985413582797782144" 1.0 1
"Gaia EDR3 5985413204840594432" 1.0 1
"Gaia EDR3 5985413239200308096" 1.0 1
"Gaia EDR3 5985413200471731840" 1.0 1
"Gaia EDR3 5985413273526191104" 1.0 1
"Gaia EDR3 5985412483286065792" 1.0 1
"Gaia EDR3 5985413170446889856" 1.0 1
"Gaia EDR3 5985412792489718784" 1.0 1
"Gaia EDR3 5985413307919838720" 1.0 1
"Gaia EDR3 5985413410999050240" 1.0 1
"Gaia EDR3 5985414746659979520" 1.0 1
"Gaia EDR3 5985413273560103040" 1.0 1
"Gaia EDR3 5985413307919837056" 1.0 1
"Gaia EDR3 5985413269200491648" 1.0 1
"Gaia EDR3 5985414819748350848" 1.0 1
"Gaia EDR3 5985413307919838592" 1.0 1
"Gaia EDR3 5985413204840742272" 1.0 1
"Gaia EDR3 5985413342279598720" 1.0 1
"Gaia EDR3 5985413307919842688" 1.0 1
"Gaia EDR3 5985413204840621696" 1.0 1
"Gaia EDR3 5985413376639329024" 1.0 1
"Gaia EDR3 5985413170480869888" 1.0 1
"Gaia EDR3 5985413200471003520" 1.0 1
"Gaia EDR3 5985414815379872000" 1.0 1
"Gaia EDR3 5985412483251888000" 1.0 1
"Gaia EDR3 5985413170480845824" 1.0 1
"Gaia EDR3 5985413307919831424" 1.0 1
"Gaia EDR3 5985413342279595520" 1.0 1
"Gaia EDR3 5985413514078297472" 1.0 1
"Gaia EDR3 5985413307886018048" 1.0 1
"Gaia EDR3 5985413273560081536" 1.0 1
"Gaia EDR3 5985412517645814784" 1.0 1
"Gaia EDR3 5985412478926509952" 1.0 1
"Gaia EDR3 5985413204840601344" 1.0 1
"Gaia EDR3 5985413273560088320" 1.0 1
"Gaia EDR3 5985413234831895296" 1.0 1
"Gaia EDR3 5985413273560080000" 1.0 1
"Gaia EDR3 5985412483287302400" 1.0 1
"Gaia EDR3 5985412375838426112" 1.0 1
"Gaia EDR3 5985413307885986432" 1.0 1
"Gaia EDR3 5985413101761524224" 1.0 1
"Gaia EDR3 5985412483286063232" 1.0 1
"Gaia EDR3 5985413303550156416" 1.0 1
"Gaia EDR3 5985413200481011328" 1.0 1
"Gaia EDR3 5985413136121116672" 1.0 1
"Gaia EDR3 5985413410999069696" 1.0 1
"Gaia EDR3 5985413239166247808" 1.0 1
"Gaia EDR3 5985413166112412416" 1.0 1
"Gaia EDR3 5985413131761537408" 1.0 1
"Gaia EDR3 5985413204840599424" 1.0 1
