# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 1997853481399740928" 18.85617 1.19746 1.11107 0.07907 0.92078 0.08973 0.59
"Gaia EDR3 1997853137802864896" 18.86657 1.27143 1.11047 0.07904 0.91879 0.09047 0.63
"Gaia EDR3 1997854168594630656" 18.86737 1.20073 1.10983 0.07890 0.92113 0.09011 0.59
"Gaia EDR3 1997853898010970624" 18.90727 1.21473 1.10596 0.07812 0.91319 0.09095 0.59
"Gaia EDR3 1997854138537917440" 18.91795 1.52124 1.11379 0.08510 0.90409 0.08942 0.52
"Gaia EDR3 1997853069082885120" 18.93608 1.24992 1.10307 0.07745 0.90757 0.08847 0.62
"Gaia EDR3 1997853034723118720" 18.96160 1.23057 1.10001 0.07682 0.90410 0.09021 0.60
"Gaia EDR3 1997853172162135040" 18.97325 1.24216 1.09851 0.07677 0.90322 0.08957 0.60
"Gaia EDR3 1997853069082885248" 18.99807 1.27248 1.09583 0.07650 0.90153 0.08904 0.61
"Gaia EDR3 1997853034723139840" 19.00877 1.24111 1.09446 0.07617 0.89935 0.09030 0.59
"Gaia EDR3 1997849976706363904" 19.01445 1.31694 1.09428 0.07644 0.89997 0.08589 0.62
"Gaia EDR3 1997852828564631936" 19.03420 1.12174 1.09126 0.07501 0.89164 0.08812 0.47
"Gaia EDR3 1997853069082905344" 19.06192 1.27329 1.08887 0.07545 0.89411 0.08561 0.61
"Gaia EDR3 1997852656765946496" 19.06974 1.51979 1.09168 0.07989 0.88898 0.08130 0.55
"Gaia EDR3 1997853142096757760" 19.07884 1.26033 1.08702 0.07508 0.89167 0.08378 0.60
"Gaia EDR3 1997853142096752768" 19.08153 1.11143 1.08577 0.07453 0.88496 0.08732 0.46
"Gaia EDR3 1997852725485462272" 19.09186 1.17404 1.08505 0.07418 0.88657 0.08497 0.51
"Gaia EDR3 1997853928076399616" 19.11025 1.24767 1.08323 0.07465 0.88589 0.08350 0.59
"Gaia EDR3 1997853142105526656" 19.11474 1.22685 1.08278 0.07407 0.88596 0.08411 0.56
"Gaia EDR3 1997853859356903936" 19.12141 1.28111 1.08189 0.07450 0.88519 0.08255 0.61
"Gaia EDR3 1997852901578679424" 19.14157 1.34219 1.07957 0.07430 0.88142 0.08301 0.62
"Gaia EDR3 1997852725485423360" 19.14934 1.28829 1.07833 0.07324 0.88010 0.08501 0.61
"Gaia EDR3 1997853863660020224" 19.15889 1.20500 1.07707 0.07304 0.87860 0.08271 0.52
"Gaia EDR3 1997853859356895872" 19.16147 1.23627 1.07692 0.07291 0.87745 0.08328 0.56
"Gaia EDR3 1997853103442631808" 19.16350 1.31721 1.07666 0.07324 0.87789 0.08326 0.62
"Gaia EDR3 1997853103442643968" 19.16404 1.24020 1.07665 0.07287 0.87717 0.08326 0.56
"Gaia EDR3 1997849976706378496" 19.17704 1.22454 1.07528 0.07297 0.87717 0.08248 0.54
"Gaia EDR3 1997853481399782016" 19.18127 1.20654 1.07468 0.07291 0.87689 0.08270 0.51
"Gaia EDR3 1997854134234875648" 19.23714 1.32166 1.06748 0.07214 0.87481 0.08153 0.62
"Gaia EDR3 1997853069082861696" 19.23714 1.20443 1.06761 0.07199 0.86723 0.08370 0.51
"Gaia EDR3 1997852867218919424" 19.26875 1.32064 1.06351 0.07179 0.86824 0.08291 0.63
"Gaia EDR3 1997853034723101056" 19.29328 1.38441 1.05988 0.07191 0.86843 0.08207 0.64
"Gaia EDR3 1997853142096772096" 19.31097 1.21957 1.05861 0.07053 0.85727 0.08258 0.51
"Gaia EDR3 1997853756277695616" 19.31485 1.23409 1.05827 0.07077 0.85600 0.08253 0.53
"Gaia EDR3 1997853073386063744" 19.31731 1.24960 1.05779 0.07064 0.85644 0.08335 0.55
"Gaia EDR3 1997853039027470976" 19.34841 1.14909 1.05377 0.06992 0.84898 0.08224 0.42
"Gaia EDR3 1997852931643902080" 19.36953 1.31043 1.05096 0.07032 0.85412 0.07723 0.62
"Gaia EDR3 1997854001100137600" 19.37038 1.46194 1.04887 0.07053 0.85613 0.08135 0.63
"Gaia EDR3 1997853073377323008" 19.39254 1.11169 1.04851 0.06975 0.84165 0.08206 0.40
"Gaia EDR3 1997853103442624128" 19.40317 1.29622 1.04678 0.06977 0.84916 0.07715 0.59
"Gaia EDR3 1997853898010988288" 19.40620 1.25408 1.04664 0.06965 0.84707 0.07840 0.54
"Gaia EDR3 1997853176456528000" 19.40639 1.34310 1.04570 0.06955 0.84988 0.07861 0.64
"Gaia EDR3 1997852867218928512" 19.41238 1.20165 1.04627 0.06977 0.84154 0.07899 0.47
"Gaia EDR3 1997852656766525184" 19.44670 1.26887 1.04165 0.06893 0.83966 0.07918 0.55
"Gaia EDR3 1997853859357369984" 19.48062 1.18959 1.03730 0.06836 0.83255 0.07950 0.44
"Gaia EDR3 1997853073377315456" 19.48597 1.26486 1.03678 0.06842 0.83607 0.07758 0.54
"Gaia EDR3 1997853073386064128" 19.50507 1.05255 1.03394 0.06791 0.82572 0.07999 0.40
"Gaia EDR3 1997853863651239936" 19.52275 1.17225 1.03200 0.06748 0.82985 0.07831 0.42
"Gaia EDR3 1997853073386056704" 19.54069 1.34393 1.02942 0.06758 0.83368 0.07835 0.62
"Gaia EDR3 1997853176465277440" 19.54426 1.33362 1.02909 0.06758 0.83359 0.07839 0.61
"Gaia EDR3 1997852794204959872" 19.55074 1.16746 1.02796 0.06675 0.82658 0.07898 0.41
"Gaia EDR3 1997853034723097216" 19.55959 1.30713 1.02746 0.06711 0.83058 0.07650 0.58
"Gaia EDR3 1997853859356924032" 19.58193 1.21286 1.02443 0.06680 0.82231 0.07714 0.45
"Gaia EDR3 1997853137802401408" 19.58336 1.43371 1.02347 0.06783 0.83197 0.07780 0.65
"Gaia EDR3 1997853996795925376" 19.60438 1.38609 1.02143 0.06744 0.82905 0.07740 0.65
"Gaia EDR3 1997853206521913216" 19.61053 1.20311 1.02098 0.06625 0.81882 0.07601 0.43
"Gaia EDR3 1997852759845119488" 19.61712 1.31729 1.02016 0.06673 0.82261 0.07681 0.58
"Gaia EDR3 1997853859356915200" 19.64220 1.28368 1.01707 0.06623 0.81863 0.07510 0.54
"Gaia EDR3 1997853073377311744" 19.64594 1.27227 1.01669 0.06627 0.81862 0.07630 0.52
"Gaia EDR3 1997852966003705600" 19.64718 1.15990 1.01673 0.06559 0.81237 0.07774 0.39
"Gaia EDR3 1997853142105526144" 19.66701 1.36860 1.01378 0.06633 0.82047 0.07465 0.63
"Gaia EDR3 1997853928076407168" 19.66774 1.14660 1.01423 0.06550 0.81073 0.07699 0.39
