ID MP sel
"Gaia EDR3 1997852867227650176" 1.0 1
"Gaia EDR3 1997853073386057344" 1.0 1
"Gaia EDR3 1997853073386067840" 1.0 1
"Gaia EDR3 1997853073387207296" 1.0 1
"Gaia EDR3 1997853142105532288" 1.0 1
"Gaia EDR3 1997853073386056320" 1.0 1
"Gaia EDR3 1997849946649903616" 1.0 1
"Gaia EDR3 1997854001098974976" 1.0 1
"Gaia EDR3 1997852970306862336" 1.0 1
"Gaia EDR3 1997853107737032576" 1.0 1
"Gaia EDR3 1997852764148567680" 1.0 1
"Gaia EDR3 1997853000363468800" 1.0 1
"Gaia EDR3 1997853966739231872" 1.0 1
"Gaia EDR3 1997853137802391552" 1.0 1
"Gaia EDR3 1997853103442620672" 1.0 1
"Gaia EDR3 1997853073386069376" 1.0 1
"Gaia EDR3 1997853073386057728" 1.0 1
"Gaia EDR3 1997853069082914560" 1.0 1
"Gaia EDR3 1997853107737034752" 1.0 1
"Gaia EDR3 1997853962436185088" 1.0 1
"Gaia EDR3 1997853137802412032" 1.0 1
"Gaia EDR3 1997852901588524416" 1.0 1
"Gaia EDR3 1997852901578705664" 1.0 1
"Gaia EDR3 1997852862924415616" 1.0 1
"Gaia EDR3 1997853137802391424" 1.0 1
"Gaia EDR3 1997853137802865664" 1.0 1
"Gaia EDR3 1997853932379496192" 1.0 1
"Gaia EDR3 1997853069082884224" 1.0 1
"Gaia EDR3 1997852867218927616" 1.0 1
"Gaia EDR3 1997853034723095040" 1.0 1
"Gaia EDR3 1997853069083402752" 1.0 1
"Gaia EDR3 1997852862924421504" 1.0 1
"Gaia EDR3 1997852901587392640" 1.0 1
"Gaia EDR3 1997853107737033600" 1.0 1
"Gaia EDR3 1997852862924390784" 1.0 1
"Gaia EDR3 1997853176466422656" 1.0 1
"Gaia EDR3 1997853069089617536" 1.0 1
"Gaia EDR3 1997852725485498880" 1.0 1
"Gaia EDR3 1997852862924436224" 1.0 1
"Gaia EDR3 1997852828564651136" 1.0 1
"Gaia EDR3 1997853137802408960" 1.0 1
"Gaia EDR3 1997853142096776448" 1.0 1
"Gaia EDR3 1997852725485453568" 1.0 1
"Gaia EDR3 1997853447039998336" 1.0 1
"Gaia EDR3 1997853550119258880" 1.0 1
"Gaia EDR3 1997852931643907840" 1.0 1
"Gaia EDR3 1997853103442631680" 1.0 1
"Gaia EDR3 1997852862924436480" 1.0 1
"Gaia EDR3 1997852966003680768" 1.0 1
"Gaia EDR3 1997853206521877888" 1.0 1
"Gaia EDR3 1997853859356915072" 1.0 1
"Gaia EDR3 1997853137802391680" 1.0 1
"Gaia EDR3 1997853069082905472" 1.0 1
"Gaia EDR3 1997853996795907584" 1.0 1
"Gaia EDR3 1997852862924956416" 1.0 1
"Gaia EDR3 1997853206521904768" 1.0 1
"Gaia EDR3 1997853069083388800" 1.0 1
"Gaia EDR3 1997852862924390912" 1.0 1
"Gaia EDR3 1997853481399740928" 1.0 1
"Gaia EDR3 1997853137802864896" 1.0 1
"Gaia EDR3 1997854168594630656" 1.0 1
"Gaia EDR3 1997853898010970624" 1.0 1
"Gaia EDR3 1997854138537917440" 1.0 1
"Gaia EDR3 1997853069082885120" 1.0 1
"Gaia EDR3 1997853034723118720" 1.0 1
"Gaia EDR3 1997853172162135040" 1.0 1
"Gaia EDR3 1997853069082885248" 1.0 1
"Gaia EDR3 1997853034723139840" 1.0 1
"Gaia EDR3 1997849976706363904" 1.0 1
"Gaia EDR3 1997852828564631936" 1.0 1
"Gaia EDR3 1997853069082905344" 1.0 1
"Gaia EDR3 1997852656765946496" 1.0 1
"Gaia EDR3 1997853142096757760" 1.0 1
"Gaia EDR3 1997853142096752768" 1.0 1
"Gaia EDR3 1997852725485462272" 1.0 1
"Gaia EDR3 1997853928076399616" 1.0 1
"Gaia EDR3 1997853142105526656" 1.0 1
"Gaia EDR3 1997853859356903936" 1.0 1
"Gaia EDR3 1997852901578679424" 1.0 1
"Gaia EDR3 1997852725485423360" 1.0 1
"Gaia EDR3 1997853863660020224" 1.0 1
"Gaia EDR3 1997853859356895872" 1.0 1
"Gaia EDR3 1997853103442631808" 1.0 1
"Gaia EDR3 1997853103442643968" 1.0 1
"Gaia EDR3 1997849976706378496" 1.0 1
"Gaia EDR3 1997853481399782016" 1.0 1
"Gaia EDR3 1997854134234875648" 1.0 1
"Gaia EDR3 1997853069082861696" 1.0 1
"Gaia EDR3 1997852867218919424" 1.0 1
"Gaia EDR3 1997853034723101056" 1.0 1
"Gaia EDR3 1997853142096772096" 1.0 1
"Gaia EDR3 1997853756277695616" 1.0 1
"Gaia EDR3 1997853073386063744" 1.0 1
"Gaia EDR3 1997853039027470976" 1.0 1
"Gaia EDR3 1997852931643902080" 1.0 1
"Gaia EDR3 1997854001100137600" 1.0 1
"Gaia EDR3 1997853073377323008" 1.0 1
"Gaia EDR3 1997853103442624128" 1.0 1
"Gaia EDR3 1997853898010988288" 1.0 1
"Gaia EDR3 1997853176456528000" 1.0 1
"Gaia EDR3 1997852867218928512" 1.0 1
"Gaia EDR3 1997852656766525184" 1.0 1
"Gaia EDR3 1997853859357369984" 1.0 1
"Gaia EDR3 1997853073377315456" 1.0 1
"Gaia EDR3 1997853073386064128" 1.0 1
"Gaia EDR3 1997853863651239936" 1.0 1
"Gaia EDR3 1997853073386056704" 1.0 1
"Gaia EDR3 1997853176465277440" 1.0 1
"Gaia EDR3 1997852794204959872" 1.0 1
"Gaia EDR3 1997853034723097216" 1.0 1
"Gaia EDR3 1997853859356924032" 1.0 1
"Gaia EDR3 1997853137802401408" 1.0 1
"Gaia EDR3 1997853996795925376" 1.0 1
"Gaia EDR3 1997853206521913216" 1.0 1
"Gaia EDR3 1997852759845119488" 1.0 1
"Gaia EDR3 1997853859356915200" 1.0 1
"Gaia EDR3 1997853073377311744" 1.0 1
"Gaia EDR3 1997852966003705600" 1.0 1
"Gaia EDR3 1997853142105526144" 1.0 1
"Gaia EDR3 1997853928076407168" 1.0 1
"Gaia EDR3 1997853142096761344" 1.0 1
"Gaia EDR3 1997853932370680576" 1.0 1
"Gaia EDR3 1997852798499496960" 1.0 1
"Gaia EDR3 1997852794209987200" 1.0 1
"Gaia EDR3 1997853481399722240" 1.0 1
"Gaia EDR3 1997853932370680448" 1.0 1
"Gaia EDR3 1997853103442632960" 1.0 1
"Gaia EDR3 1997853073377322880" 1.0 1
"Gaia EDR3 1997853069082868992" 1.0 1
"Gaia EDR3 1997852832859191552" 1.0 1
"Gaia EDR3 1997852832859201152" 1.0 1
"Gaia EDR3 1997852867218923648" 1.0 1
"Gaia EDR3 1997852867218916352" 1.0 1
"Gaia EDR3 1997853039017614720" 1.0 1
"Gaia EDR3 1997853034723088000" 1.0 1
"Gaia EDR3 1997853176456537728" 1.0 1
"Gaia EDR3 1997852970298149760" 1.0 1
"Gaia EDR3 1997849873627107328" 1.0 1
"Gaia EDR3 1997853142096762752" 1.0 1
"Gaia EDR3 1997853142096779392" 1.0 1
"Gaia EDR3 1997852867218928384" 1.0 1
"Gaia EDR3 1997853039017597696" 1.0 1
"Gaia EDR3 1997853928076422016" 1.0 1
"Gaia EDR3 1997853073377312768" 1.0 1
"Gaia EDR3 1997852832859211648" 1.0 1
"Gaia EDR3 1997854134234886016" 1.0 1
"Gaia EDR3 1997853240881634816" 1.0 1
"Gaia EDR3 1997853932370700160" 1.0 1
"Gaia EDR3 1997853137802392064" 1.0 1
"Gaia EDR3 1997853069082867200" 1.0 1
"Gaia EDR3 1997853928076427264" 1.0 1
"Gaia EDR3 1997853039021430272" 1.0 1
"Gaia EDR3 1997853103442612096" 1.0 1
"Gaia EDR3 1997854138533712384" 1.0 1
"Gaia EDR3 1997852901583205632" 1.0 1
"Gaia EDR3 1997853554418145536" 1.0 1
"Gaia EDR3 1997853863651234816" 1.0 -1
"Gaia EDR3 1997853863651257984" 1.0 -1
"Gaia EDR3 1997853142096762624" 1.0 -1
"Gaia EDR3 1997853142105532928" 1.0 -1
