EDR3Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP,probs_final,membs_select
Gaia EDR3 3035355092910933888,-0.023339,0.007655,112.80631026707,-9.96234978612,0.1668,0.0973,-0.702,0.089,0.019,0.08,17.759817,0.002889,0.952593,0.012253955320751556,0.9987,1
Gaia EDR3 3035355200290554624,-0.023021,0.019878,112.80663427773,-9.95012734675,0.0473,0.0796,-0.689,0.068,-0.014,0.063,17.347933,0.00285,0.987848,0.00967909050759173,0.999,1
Gaia EDR3 3035355161636700032,-0.030627,0.016716,112.79891127287,-9.95328852044,0.0408,0.0647,-0.697,0.056,-0.017,0.053,16.983156,0.002827,1.147291,0.007717322065409876,0.9991,1
Gaia EDR3 3035402101335158016,-0.046846,0.029737,112.78244609351,-9.94026564979,0.0683,0.0551,-0.702,0.049,0.016,0.044,16.688242,0.002803,1.010559,0.007416161404592987,0.9988,1
Gaia EDR3 3035402135694889088,-0.037685,0.031174,112.79174690625,-9.93882949664,0.2213,0.0802,-0.726,0.071,-0.071,0.064,17.342081,0.002877,1.354841,0.012008559039904687,0.9989,1
Gaia EDR3 3035355161630877824,-0.026951,0.019496,112.80264350139,-9.9505088471,0.2825,0.1588,-0.561,0.138,-0.115,0.131,18.571432,0.003124,0.970638,0.024923258468267186,0.9991,1
Gaia EDR3 3035402200112329984,-0.039856,0.050014,112.78954541952,-9.91998957539,-0.0144,0.1828,-0.59,0.157,-0.005,0.144,18.648972,0.003226,0.963322,0.02901268560284822,0.998,1
Gaia EDR3 3035402101335160960,-0.040889,0.02095,112.78849287193,-9.94905331219,0.053,0.0756,-0.555,0.068,-0.195,0.062,17.368355,0.002843,0.975708,0.009018536347947482,0.999,1
Gaia EDR3 3035402062673321600,-0.060596,0.026498,112.76848572549,-9.94350222657,-0.0084,0.2179,-0.686,0.182,-0.037,0.168,19.069939,0.003431,1.163296,0.036587476580947347,0.998,1
Gaia EDR3 3035354925412649344,-0.001847,0.003517,112.82813131293,-9.96648908202,0.0634,0.1638,-0.764,0.146,-0.09,0.138,18.616676,0.003166,0.889404,0.03485156827381436,0.9968,1
Gaia EDR3 3035402135696160128,-0.035703,0.034067,112.79375968649,-9.93593730127,0.006,0.306,-0.59,0.247,-0.185,0.24,19.391134,0.003876,1.192324,0.057267814467728474,0.999,1
Gaia EDR3 3035355505231027328,-0.00301,0.025038,112.82694993308,-9.94496800493,0.1184,0.0689,-0.573,0.061,-0.249,0.055,17.20544,0.00284,1.222202,0.01012039139768234,0.9976,1
Gaia EDR3 3035402513642987648,-0.023766,0.052298,112.80587939194,-9.91770753823,0.1459,0.1728,-0.434,0.149,0.016,0.142,18.676565,0.00321,0.934761,0.04680915857523789,0.9954,1
Gaia EDR3 3035355165927154432,-0.032938,0.013875,112.79656424166,-9.95612985312,0.106,0.1597,-0.771,0.142,-0.158,0.132,18.472755,0.003174,1.071373,0.026558511675585872,0.9983,1
Gaia EDR3 3035355024191438080,-0.061089,0.000247,112.76798071295,-9.96975377962,0.25,0.199,-0.695,0.179,0.066,0.174,18.78965,0.003262,1.068136,0.03693686445094365,0.996,1
Gaia EDR3 3035354989831694336,-0.035363,-0.002546,112.79410106378,-9.97255029018,0.1617,0.0977,-0.799,0.086,-0.055,0.077,17.784632,0.002909,0.929436,0.013328070559373538,0.9973,1
Gaia EDR3 3035355097211354752,-0.026491,0.007576,112.80310934871,-9.96242950155,0.0267,0.0951,-0.693,0.086,0.072,0.082,17.806215,0.002904,0.943693,0.019060265091446413,0.9984,1
Gaia EDR3 3035401963896224128,-0.056389,0.006981,112.77275425714,-9.96302052817,0.0854,0.0738,-0.613,0.068,-0.253,0.065,17.286615,0.002861,1.012541,0.011026124854143607,0.996,1
Gaia EDR3 3035402135694885504,-0.035083,0.035847,112.79438888562,-9.93415730777,0.1164,0.0597,-0.636,0.051,-0.258,0.049,16.795391,0.002821,1.382837,0.009205685882065702,0.9982,1
Gaia EDR3 3035402170045714560,-0.050745,0.038466,112.7784894278,-9.93153645738,0.1585,0.2002,-0.41,0.168,-0.039,0.161,18.874174,0.003317,1.078449,0.0439322628957022,0.9977,1
Gaia EDR3 3035355200290554880,-0.03167,0.025543,112.79785366563,-9.94446127915,0.194,0.129,-0.468,0.113,-0.2,0.108,18.260063,0.00301,1.026705,0.015519513777276386,0.999,1
Gaia EDR3 3035402097033490176,-0.047297,0.028398,112.78198873219,-9.94160498186,0.3432,0.1979,-0.615,0.167,-0.058,0.159,18.83594,0.003238,1.052662,0.033885603143989994,0.999,1
Gaia EDR3 3035355195996468224,-0.022911,0.017944,112.806744865,-9.95206123928,-0.0387,0.2003,-0.725,0.172,-0.09,0.16,18.972614,0.003329,1.269058,0.040677883685007556,0.9989,1
Gaia EDR3 3035402513642994816,-0.025248,0.051367,112.80437489552,-9.91863799823,0.2737,0.0886,-0.662,0.079,0.092,0.07,17.407497,0.002935,1.026911,0.012076384090847582,0.9964,1
Gaia EDR3 3035355165930822912,-0.033363,0.020841,112.796134292,-9.94916386911,0.0845,0.1402,-0.438,0.126,-0.197,0.117,18.324778,0.003063,0.985075,0.017638248288687257,0.9989,1
Gaia EDR3 3035402097039284736,-0.037351,0.028518,112.79208596114,-9.94148570021,0.1098,0.1633,-0.387,0.137,-0.125,0.133,18.550688,0.003215,1.077337,0.027371301892592143,0.9985,1
Gaia EDR3 3035401998255957760,-0.05088,0.010743,112.77834791346,-9.95925876917,0.1213,0.0282,-0.392,0.025,0.019,0.023,15.301338,0.00279,0.378909,0.005205031485579555,0.9964,1
Gaia EDR3 3035402135694888576,-0.035046,0.030516,112.79442602746,-9.93948850276,0.1442,0.1636,-0.45,0.138,-0.24,0.132,18.543785,0.003171,1.136431,0.019816275648584854,0.9988,1
Gaia EDR3 3035402066975426176,-0.065098,0.032836,112.7639167995,-9.93716359341,0.2761,0.1165,-0.573,0.105,-0.253,0.1,18.059053,0.003,0.991137,0.015357842380779913,0.996,1
Gaia EDR3 3035355097211354496,-0.02273,0.005307,112.80692781243,-9.96469787433,0.1375,0.1667,-0.612,0.146,-0.306,0.134,18.612066,0.003167,1.028084,0.022280049137782088,0.9967,1
Gaia EDR3 3035354994132153344,-0.026322,-0.005891,112.80328029384,-9.97589602063,0.2321,0.1327,-0.427,0.116,-0.205,0.111,18.320892,0.003023,0.990778,0.023433932376870133,0.9961,1
Gaia EDR3 3035355161630428800,-0.036289,0.017503,112.79316269673,-9.95250092007,0.2727,0.2181,-0.475,0.194,0.098,0.174,19.116606,0.003426,1.11326,0.034103090517337425,0.9973,1
Gaia EDR3 3035402410572783616,-0.044973,0.054496,112.78435090558,-9.91550697619,0.1968,0.0814,-0.726,0.072,0.151,0.065,17.429995,0.002867,0.937948,0.010515180189691081,0.9959,1
Gaia EDR3 3035402135685944320,-0.03439,0.035655,112.79509334655,-9.93434955095,0.1196,0.1192,-0.501,0.102,-0.307,0.097,17.961437,0.002966,0.987665,0.02443650353204032,0.9983,1
Gaia EDR3 3035355165930823808,-0.028332,0.016809,112.80124186986,-9.95319630351,0.1441,0.2709,-0.396,0.227,-0.239,0.216,19.395388,0.003733,0.569105,0.19775524972115727,0.9985,1
Gaia EDR3 3035402097036254080,-0.035702,0.026169,112.79376022468,-9.94383469638,0.061,0.0933,-0.734,0.081,0.177,0.075,17.344944,0.002973,0.74589,0.008912233808340459,0.998,1
