EDR3Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP,probs_final,membs_select
Gaia EDR3 5353694983787479168,0.004204,0.016949,160.35739589501,-55.29305523106,0.1103,0.1186,-6.835,0.129,3.206,0.104,18.315027,0.003078,1.256405,0.0222263765611808,0.9984,1
Gaia EDR3 5353695293050461568,0.011507,0.023528,160.37021965906,-55.28647432138,0.1421,0.5495,-6.764,0.573,3.132,0.47,20.302431,0.00625,1.521624,0.10646130620578871,0.9979,1
Gaia EDR3 5353694983808492032,-3e-05,0.021132,160.34995982755,-55.28887190186,0.0434,0.1483,-6.824,0.155,3.329,0.132,18.623701,0.003453,1.68129,0.049314429720733625,0.9987,1
Gaia EDR3 5353695155607156864,-0.019473,0.020105,160.31581424732,-55.2898948559,0.121,0.1304,-6.643,0.133,3.435,0.111,18.382687,0.003111,1.507385,0.020365051817155196,0.9957,1
Gaia EDR3 5353694979487920768,-0.004069,0.023484,160.34286672385,-55.28651993014,0.0395,0.1097,-6.597,0.118,3.179,0.097,18.167847,0.003048,1.894918,0.01857054258197543,0.9983,1
Gaia EDR3 5353695327385014272,0.012362,0.035281,160.37171428497,-55.27472110703,0.0527,0.2163,-6.853,0.229,3.239,0.184,19.21514,0.003693,1.556126,0.04567150574615084,0.9972,1
Gaia EDR3 5353695602265848448,-0.006633,0.051342,160.33837317547,-55.25866167125,0.2847,0.6959,-6.701,0.811,3.384,0.63,20.39732,0.007369,1.41683,0.09210437311741418,0.992,1
Gaia EDR3 5353695357447091584,0.008815,0.030916,160.36548904112,-55.27908752142,0.1997,0.1115,-6.592,0.117,3.142,0.095,18.156202,0.003004,1.952583,0.018816271944399422,0.9979,1
Gaia EDR3 5353694846348381184,-0.001468,-0.001318,160.34743342197,-55.31132253277,0.2565,0.1938,-6.654,0.204,3.143,0.163,19.040539,0.003472,1.677813,0.04819927047225382,0.9971,1
Gaia EDR3 5353694983808490752,-0.00715,0.026452,160.33745837092,-55.28355166711,-0.0417,0.2583,-6.657,0.266,3.19,0.213,19.422869,0.003917,1.56188,0.05900040821320002,0.998,1
Gaia EDR3 5353695189945893120,-0.015013,0.031604,160.32365473586,-55.27839766863,0.2811,0.3838,-6.611,0.389,3.402,0.296,19.857363,0.00462,1.575273,0.10076997899381211,0.9953,1
Gaia EDR3 5353694915068035840,0.008542,0.018735,160.36501360142,-55.29126867886,0.0382,0.1675,-6.828,0.177,3.408,0.151,18.779387,0.00361,1.409166,0.05653970730828037,0.9984,1
Gaia EDR3 5353694949427670016,-0.009973,0.019228,160.33249760112,-55.29077546385,0.3196,0.2384,-6.664,0.25,3.377,0.203,19.339533,0.003743,1.528639,0.043862784618677375,0.998,1
Gaia EDR3 5353694983787481856,0.002064,0.01912,160.35363677952,-55.29088452434,0.3304,0.2376,-6.632,0.247,3.213,0.206,19.31341,0.003807,1.680525,0.041652532337332605,0.9986,1
Gaia EDR3 5353695293025252480,0.011483,0.031659,160.37017260661,-55.27834314395,0.2825,0.2235,-6.539,0.234,3.253,0.186,19.255293,0.003807,1.692829,0.05249740297650635,0.9976,1
Gaia EDR3 5353694983787503488,0.002169,0.022957,160.35382183603,-55.28704731356,0.253,0.1904,-6.636,0.207,3.45,0.16,19.01863,0.003562,,,0.9984,1
Gaia EDR3 5353694949448728320,-0.002093,0.006253,160.34633540589,-55.30375158878,-0.0541,0.3466,-6.801,0.356,3.291,0.297,19.863653,0.004671,1.778385,0.11563365499220271,0.9982,1
Gaia EDR3 5353695052506797440,-0.021558,0.013692,160.31214674152,-55.29630621261,0.3477,0.3988,-6.715,0.432,3.33,0.301,19.908691,0.005287,1.603714,0.08379402870599495,0.9959,1
Gaia EDR3 5353694880708189184,0.003401,0.006447,160.3559878376,-55.30355670516,-0.0364,0.1422,-6.57,0.16,3.207,0.136,18.566362,0.003226,,,0.9979,1
Gaia EDR3 5353695189945923200,-0.008092,0.030104,160.3358048599,-55.27989910612,-0.0471,0.2601,-6.829,0.272,3.278,0.22,19.46936,0.00398,1.781405,0.04825675600937581,0.9976,1
Gaia EDR3 5353695155586109696,-0.011183,0.02204,160.33037435699,-55.28796278875,0.018,0.1883,-6.568,0.203,3.124,0.168,18.938778,0.00341,1.642517,0.0350628751067356,0.9974,1
Gaia EDR3 5353694915068051456,0.012526,0.017851,160.37201182914,-55.29215167347,0.2176,0.2309,-6.474,0.243,3.277,0.191,19.295097,0.003794,,,0.9975,1
Gaia EDR3 5353694983787516544,-0.002044,0.028478,160.34642436612,-55.28152654036,0.0959,0.3144,-6.932,0.324,3.269,0.26,19.742218,0.004681,1.634258,0.060992883220252946,0.9981,1
Gaia EDR3 5353694949448723712,-7.8e-05,0.001093,160.34987595743,-55.30891122715,0.3099,0.1515,-6.869,0.165,3.254,0.139,18.667461,0.003273,2.025103,0.031071601642175626,0.9975,1
Gaia EDR3 5353695361747704448,-0.00138,0.038714,160.34759078553,-55.2712901712,-0.06,1.0631,-6.542,1.458,3.256,1.353,20.766651,0.011168,1.168747,0.20114242548412575,0.9968,1
Gaia EDR3 5353695293025177600,0.010778,0.020294,160.36894108709,-55.28970848822,-0.0763,0.1862,-6.828,0.2,3.265,0.162,18.926067,0.00339,1.50396,0.038306991999498385,0.9982,1
Gaia EDR3 5353694915068020096,0.009919,0.015052,160.36743402921,-55.29495054049,0.2854,0.1804,-6.491,0.19,3.264,0.157,18.942875,0.003936,1.569099,0.03955582311109496,0.9978,1
Gaia EDR3 5353694983787444992,-0.00559,0.020944,160.34019563372,-55.28905989824,0.0277,0.2867,-6.695,0.296,3.509,0.24,19.619434,0.004292,1.554594,0.0616904470996824,0.9981,1
Gaia EDR3 5353694846348389120,-0.009536,0.007095,160.33326029865,-55.30290839658,0.0277,0.3554,-6.642,0.382,3.051,0.289,19.84057,0.004736,1.637564,0.057981585349202766,0.9971,1
Gaia EDR3 5353694880733588480,0.001781,-0.00138,160.35314143339,-55.31138444437,0.0657,0.2015,-6.94,0.213,3.324,0.175,19.101995,0.003611,1.595562,0.03713913448905124,0.9969,1
Gaia EDR3 5353694846348376704,-0.012769,0.007667,160.32758154607,-55.30233488722,-0.0167,0.1924,-6.723,0.201,3.07,0.164,18.979116,0.003516,1.638922,0.04004434444789416,0.9965,1
Gaia EDR3 5353694842051008128,-0.001764,-0.002169,160.34691302192,-55.31217334454,-0.0779,0.1459,-6.822,0.151,3.365,0.123,18.607729,0.003253,1.616564,0.026754371609340733,0.9973,1
Gaia EDR3 5353694983787488512,-0.006922,0.028045,160.33785971821,-55.28195815121,0.3412,0.1865,-6.727,0.201,3.112,0.161,18.959337,0.003494,1.877007,0.03378547280687395,0.9975,1
Gaia EDR3 5353694979492412544,-0.00056,0.020088,160.34902863267,-55.28991593865,0.0322,0.1493,-6.715,0.158,3.528,0.13,18.64876,0.003231,1.949837,0.029227847801664635,0.9984,1
Gaia EDR3 5353694979492413184,0.003367,0.015541,160.35592692017,-55.29446283625,0.2455,0.1503,-6.619,0.164,3.521,0.132,18.632341,0.003239,1.613594,0.03795136906824019,0.998,1
Gaia EDR3 5353694532815816064,0.024514,0.017377,160.39306576145,-55.29261987285,-0.1166,0.1563,-6.608,0.168,3.205,0.141,18.673145,0.003246,1.624889,0.032454041057184885,0.9949,1
Gaia EDR3 5353695499183797120,0.016011,0.048833,160.37811070343,-55.26116779094,0.3237,0.2709,-6.594,0.292,3.096,0.231,19.566246,0.004122,1.716354,0.06783487194404034,0.994,1
Gaia EDR3 5353695052509944704,-0.021005,0.010677,160.31311598135,-55.29932190452,-0.02,0.5038,-6.463,0.579,3.275,0.455,20.142292,0.006199,1.604824,0.09432502244117248,0.9953,1
Gaia EDR3 5353694979491565312,0.002306,0.022537,160.35406236157,-55.28746668862,0.2675,0.169,-6.445,0.179,3.225,0.145,18.835434,0.003526,1.584572,0.045389511727821207,0.9983,1
Gaia EDR3 5353694910772895104,0.006693,0.00891,160.36176936663,-55.30109359502,0.3846,0.137,-6.583,0.16,3.179,0.125,18.556374,0.003255,1.727907,0.06736858014813886,0.9979,1
Gaia EDR3 5353695391807172736,0.002247,0.048487,160.35395609426,-55.26151741243,0.3626,0.1244,-6.716,0.133,3.464,0.108,18.25529,0.003076,1.374355,0.02009020983474408,0.9946,1
Gaia EDR3 5353694846348378368,-0.004112,0.001463,160.34278826565,-55.30854106419,0.302,0.2144,-6.594,0.26,3.049,0.209,18.975529,0.006889,0.715658,0.10261957960869383,0.9971,1
Gaia EDR3 5353695327385014144,0.024406,0.0248,160.39286866755,-55.28519714797,-0.0218,0.6928,-6.929,0.806,3.389,0.568,20.443892,0.0074,,,0.9952,1
Gaia EDR3 5353694983787433728,0.000611,0.01439,160.35108592111,-55.29561434986,0.2531,0.206,-6.496,0.221,3.081,0.178,18.90626,0.00405,1.697458,0.04074084398158536,0.9982,1
Gaia EDR3 5353694983787520896,0.002839,0.025314,160.35499689466,-55.28468968341,0.2763,0.1705,-6.854,0.181,3.055,0.144,18.863123,0.003315,1.614063,0.10153019189483196,0.9976,1
Gaia EDR3 5353695567906097408,-0.008226,0.038906,160.33557259764,-55.27109785965,-0.0431,1.0514,-6.486,0.915,3.415,0.851,20.69824,0.009439,1.930275,0.16850822640935864,0.9943,1
Gaia EDR3 5353694537112918912,0.025667,0.014974,160.39509335343,-55.29502175602,0.359,0.4463,-6.911,0.495,3.246,0.361,20.04932,0.005441,1.594217,0.11190679114669508,0.9937,1
Gaia EDR3 5353694537110973824,0.029971,0.00951,160.40266041362,-55.30048295154,0.3987,0.2224,-6.869,0.227,3.297,0.184,19.22555,0.003769,1.534203,0.059891509888369936,0.9915,1
Gaia EDR3 5353694159153769600,0.021961,0.003621,160.3885964523,-55.30637750583,-0.075,0.2055,-6.711,0.216,3.52,0.173,19.153378,0.003666,1.596983,0.04233006594451769,0.9903,1
Gaia EDR3 5353695361765638144,0.004168,0.033667,160.35732904732,-55.27633737418,0.122,0.3202,-6.476,0.285,3.513,0.247,19.43868,0.004887,1.381916,0.20818333274605802,0.9963,1
Gaia EDR3 5353695018146970368,-0.027437,0.004502,160.30181035362,-55.30549229499,-0.0563,0.3356,-6.521,0.328,3.472,0.279,19.68247,0.004457,0.995468,0.347587489513672,0.9915,1
Gaia EDR3 5353694846348368000,-0.00526,-0.000395,160.34076983122,-55.31039873497,-0.0836,0.2532,-6.932,0.271,3.333,0.214,19.325342,0.004127,1.298258,0.07243559889173194,0.9974,1
Gaia EDR3 5353695323087673984,0.022631,0.02653,160.38975064623,-55.28346754601,-0.111,0.1478,-6.752,0.159,3.053,0.132,18.591158,0.003309,1.678545,0.027427265908183052,0.9945,1
Gaia EDR3 5353694777633471616,0.000471,-0.004324,160.35084031875,-55.31432871635,-0.0199,1.5132,-6.757,1.675,3.575,1.446,20.797613,0.010449,1.920074,0.19636969576994265,0.9953,1
Gaia EDR3 5353695288727613184,0.010649,0.020971,160.36871301525,-55.28903215469,-0.1381,0.1841,-6.899,0.196,3.284,0.16,18.992508,0.003529,1.53451,0.04712977669428732,0.9981,1
Gaia EDR3 5353695357447219328,-0.001271,0.03196,160.347781323,-55.27804422181,0.4646,0.1462,-6.618,0.152,3.338,0.123,18.614408,0.003219,1.642843,0.02884694909869579,0.998,1
Gaia EDR3 5353694949427619584,-0.009329,0.009349,160.33362465478,-55.30065440615,0.338,0.2466,-6.482,0.256,3.099,0.21,19.380793,0.004014,1.586378,0.05103216792904175,0.9974,1
Gaia EDR3 5353695567903086592,-0.007915,0.036878,160.33611809582,-55.27312586417,-0.0794,0.2319,-6.955,0.229,3.351,0.189,19.179415,0.003775,1.626539,0.03462496016285959,0.9964,1
Gaia EDR3 5353695189945919360,-0.015118,0.035425,160.32347310667,-55.27457675893,-0.0611,0.2134,-6.477,0.212,3.461,0.175,19.073374,0.00356,1.615358,0.03981828369023159,0.992,1
Gaia EDR3 5353694983787479680,0.000361,0.020358,160.35064599593,-55.28964641378,0.3817,0.2163,-6.766,0.231,3.516,0.186,19.132315,0.003627,1.597527,0.07108196937923518,0.9985,1
Gaia EDR3 5353694983787497856,0.004852,0.019614,160.3585335397,-55.29039037949,0.0301,0.2226,-7.03,0.233,3.256,0.189,19.191862,0.00369,1.583376,0.0372890288082594,0.998,1
Gaia EDR3 5353695052506763008,-0.022967,0.008922,160.30966705172,-55.30107549361,0.2283,0.2447,-6.42,0.254,3.077,0.209,19.357456,0.00386,1.526974,0.042516549968262825,0.9938,1
Gaia EDR3 5353694915068051328,0.012682,0.018314,160.37228596573,-55.29168832148,-0.1517,0.2173,-6.848,0.235,3.427,0.186,19.065235,0.003748,1.471949,0.054948608871402085,0.9979,1
Gaia EDR3 5353695361744661120,-0.003499,0.033706,160.34386920316,-55.27629794359,0.2065,0.4195,-7.04,0.46,3.192,0.334,19.919748,0.005116,1.512657,0.11121390037167063,0.9964,1
Gaia EDR3 5353694949427658496,0.000688,0.007817,160.35122174529,-55.30218766656,-0.1225,0.1532,-6.446,0.161,3.33,0.132,18.687824,0.003305,1.65959,0.0337864742300088,0.9975,1
Gaia EDR3 5353694983787480960,0.002821,0.018326,160.35496777433,-55.29167827141,-0.2046,0.4764,-6.819,0.571,3.315,0.419,20.181221,0.005909,1.462956,0.12040108548253967,0.9987,1
Gaia EDR3 5353694983787503616,-0.001614,0.025943,160.34717950137,-55.28406161475,-0.1788,0.4339,-6.669,0.495,3.463,0.357,20.094864,0.005459,1.740795,0.08861542727215464,0.9983,1
Gaia EDR3 5353694983787444480,0.004479,0.012113,160.35788093463,-55.29789058022,0.4778,0.3732,-6.77,0.399,3.41,0.32,19.800058,0.004707,,,0.9984,1
Gaia EDR3 5353695327388075648,0.018743,0.041517,160.38291018586,-55.26848324025,-0.0366,0.6141,-6.911,0.635,3.025,0.522,20.361694,0.006605,1.656513,0.1595138434378437,0.9906,1
Gaia EDR3 5353694949427639040,-0.009854,0.013689,160.33270519008,-55.2963142088,0.356,0.2549,-6.497,0.257,3.047,0.203,19.352438,0.00385,1.505858,0.05262623934764425,0.9974,1
Gaia EDR3 5353694983787522432,0.004696,0.02388,160.35825920859,-55.28612358974,-0.1996,0.2548,-6.724,0.267,3.456,0.215,19.433155,0.003799,1.533142,0.04787649612226101,0.9985,1
Gaia EDR3 5353695361744670208,0.000488,0.031653,160.35086995306,-55.27835132895,0.258,0.3595,-6.912,0.377,2.981,0.308,19.781242,0.004836,1.727556,0.07752935574027804,0.9952,1
Gaia EDR3 5353695430467307136,0.021577,0.042099,160.38788394732,-55.26789920774,0.0116,0.6987,-6.382,0.801,3.088,0.632,20.537691,0.007745,1.62092,0.12800468629081382,0.9934,1
Gaia EDR3 5353695052506822912,-0.015748,0.013015,160.32235190282,-55.29698657941,0.0538,0.434,-6.316,0.506,3.277,0.357,20.03995,0.005079,1.389402,0.06841328122943346,0.9953,1
Gaia EDR3 5353695327405922176,0.022506,0.035957,160.38952158116,-55.2740413114,0.1311,0.0804,-6.357,0.092,3.47,0.074,17.676552,0.002926,1.49629,0.010838692622702295,0.9902,1
Gaia EDR3 5353695361744732032,0.005214,0.037689,160.35916435589,-55.27231484033,-0.2021,0.405,-6.496,0.451,3.234,0.322,19.9326,0.005359,1.609036,0.0840473049416523,0.9972,1
Gaia EDR3 5353694983787489536,0.001311,0.021225,160.35231441144,-55.28877872459,-0.1951,0.1638,-6.79,0.164,3.079,0.144,18.541378,0.003375,,,0.9981,1
Gaia EDR3 5353694846348383360,-0.011099,0.007352,160.33051416025,-55.30265073433,0.1568,0.276,-6.333,0.29,3.441,0.233,19.5493,0.004134,1.445377,0.06856993313530493,0.9945,1
Gaia EDR3 5353694915068034816,0.016297,0.01169,160.3786380871,-55.2983108263,0.4927,0.1725,-6.677,0.187,3.097,0.153,18.976822,0.003496,1.587255,0.03346154453092999,0.9959,1
Gaia EDR3 5353694846348317952,-0.006507,-0.008229,160.33857796046,-55.31823254644,0.2371,0.3063,-6.417,0.317,2.994,0.251,19.631376,0.004327,1.567717,0.08857318610138547,0.994,1
Gaia EDR3 5353695361744703360,0.009002,0.029277,160.36581714274,-55.28072582396,-0.2156,0.3386,-6.771,0.349,3.058,0.279,19.761312,0.004782,1.48914,0.06197098395896,0.9974,1
Gaia EDR3 5353694983787506560,0.006232,0.019362,160.36095782884,-55.29064166066,-0.2506,0.2816,-6.77,0.294,3.089,0.235,19.601398,0.004058,1.543501,0.0628864910935936,0.9981,1
Gaia EDR3 5353694880710287488,0.005229,-0.00553,160.35920217993,-55.31553437967,-0.0453,0.2103,-6.414,0.218,2.974,0.19,19.051886,0.003585,1.723169,0.03642748486991508,0.9927,1
Gaia EDR3 5353695396104482176,0.00037,0.044868,160.35066145907,-55.26513640011,0.5801,0.211,-6.779,0.228,3.211,0.187,18.985962,0.003587,1.571184,0.04536933391797988,0.9959,1
Gaia EDR3 5353695327405919360,0.018346,0.037072,160.38221818746,-55.27292765383,0.2886,0.017,-6.361,0.018,3.549,0.016,14.451777,0.003221,1.601593,0.008177492128585071,0.9902,1
Gaia EDR3 5353695052509957376,-0.017669,0.001789,160.31896957178,-55.30821162203,0.1067,0.6345,-7.154,0.699,3.294,0.587,20.48156,0.006679,1.60533,0.11260940622220278,0.9933,1
Gaia EDR3 5353694949427648768,-0.003519,0.009633,160.34383041818,-55.30037125557,0.1357,0.2732,-6.587,0.287,3.728,0.233,19.541626,0.004007,1.699551,0.06407702878599436,0.9949,1
Gaia EDR3 5353694949427694080,-0.006032,0.019451,160.33941922435,-55.29055282125,0.1342,0.1497,-6.475,0.157,3.687,0.129,18.68372,0.003333,1.486265,0.023802521171686047,0.995,1
Gaia EDR3 5353695052506745216,-0.020374,0.003496,160.31421835245,-55.30650342311,0.6017,0.2282,-6.767,0.236,3.292,0.19,19.276335,0.003663,1.633076,0.0489468818300945,0.9958,1
Gaia EDR3 5353695361765644160,0.005893,0.036569,160.36035806244,-55.27343431679,0.2921,0.1855,-6.294,0.196,3.084,0.15,17.562565,0.003074,1.495142,0.01321052939744426,0.9962,1
Gaia EDR3 5353695293025183104,0.01328,0.018922,160.37333535183,-55.29108002913,0.4824,0.3671,-6.863,0.414,3.556,0.313,19.967129,0.005218,1.646286,0.1258548113314367,0.9974,1
Gaia EDR3 5353694983789513984,-0.003014,0.030074,160.34472109797,-55.27992968801,0.2538,0.4671,-6.301,0.487,3.517,0.418,20.235332,0.005731,1.733286,0.13483917524802427,0.9944,1
Gaia EDR3 5353694949427661952,-0.000646,0.00929,160.34887822712,-55.30071414948,0.4086,0.4256,-6.32,0.465,3.146,0.359,20.010395,0.005446,1.531281,0.07721124525881864,0.9974,1
Gaia EDR3 5353695327385054720,0.022919,0.033313,160.39024827778,-55.27668463181,-0.3309,0.2384,-6.642,0.252,3.165,0.205,19.262684,0.003741,1.570604,0.041544467750168665,0.9955,1
Gaia EDR3 5353694979487913344,0.006825,0.018803,160.36199813598,-55.29120094234,-0.1137,0.1486,-6.456,0.16,3.62,0.129,18.630922,0.003581,1.555695,0.024751809280582827,0.9957,1
Gaia EDR3 5353694777631069696,0.00294,-0.01084,160.35517891724,-55.32084428717,0.4951,0.3991,-6.85,0.399,3.572,0.329,19.9216,0.005111,1.560942,0.11001111697469988,0.9922,1
Gaia EDR3 5353695357449535104,0.002735,0.031482,160.35481508364,-55.27852215386,-0.0464,0.255,-7.135,0.268,3.418,0.219,19.039194,0.003809,1.557188,0.030707259901116692,0.9977,1
Gaia EDR3 5353694983808493824,0.0017,0.021101,160.35299763071,-55.28890350113,0.1364,0.0676,-6.873,0.072,3.743,0.062,16.631187,0.003034,1.942079,0.018089984297820733,0.9975,1
Gaia EDR3 5353694983808499840,0.001877,0.024886,160.35330819808,-55.28511869063,0.5204,0.2384,-6.379,0.249,3.296,0.2,19.35193,0.003816,1.631983,0.052781601008987024,0.9979,1
Gaia EDR3 5353694983787527808,-0.001545,0.030482,160.34730010278,-55.27952261511,-0.083,0.5889,-6.569,0.85,2.846,0.913,19.940245,0.00757,,,0.9953,1
Gaia EDR3 5353694880712709888,0.0133,-0.002769,160.3733824721,-55.31277124926,0.3877,0.9525,-7.03,0.979,3.556,0.928,20.333345,0.011359,1.87067,0.25800419068212627,0.9905,1
Gaia EDR3 5353694915067991296,0.009226,0.011111,160.36621895966,-55.29889249527,-0.2199,0.4767,-6.425,0.58,3.509,0.402,20.05273,0.008939,1.465504,0.14066829169561323,0.9954,1
Gaia EDR3 5353694812009740544,-0.015055,-0.004457,160.32355698029,-55.31445871705,0.2248,0.0765,-6.263,0.091,3.012,0.07,17.541933,0.002885,1.194986,0.009173722376549715,0.9922,1
Gaia EDR3 5353695327385020288,0.013838,0.035266,160.37430434889,-55.27473600572,0.2151,0.4691,-6.331,0.565,2.902,0.421,20.177097,0.005996,1.587501,0.10017203434043007,0.995,1
Gaia EDR3 5353694571472660736,0.028321,0.019987,160.39974848945,-55.29000667601,-0.3727,0.2829,-6.652,0.306,3.129,0.255,19.594927,0.008157,1.552713,0.08121841128145021,0.9937,1
Gaia EDR3 5353694983787507840,0.001193,0.023836,160.35210798977,-55.28616814912,0.4274,0.364,-6.404,0.362,3.634,0.345,19.674704,0.005337,,,0.9954,1
Gaia EDR3 5353695293025191424,0.01283,0.020746,160.37254337197,-55.28925588379,-0.1439,0.208,-6.352,0.222,2.961,0.173,19.143284,0.003742,1.543221,0.038501800681908664,0.9967,1
Gaia EDR3 5353694983787453696,-0.001533,0.018526,160.34732017786,-55.2914779966,-0.1878,0.3623,-7.131,0.381,3.212,0.296,19.818546,0.004821,1.648769,0.09268899631116026,0.997,1
Gaia EDR3 5353695361744739200,0.006855,0.037822,160.36204602861,-55.27218154235,0.064,0.3987,-7.232,0.419,3.376,0.31,19.919466,0.005224,1.562025,0.08570798598070219,0.9959,1
