EDR3Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP,probs_final,membs_select
Gaia EDR3 5237115617033044096,-0.015601,0.012733,169.88364662385,-65.20726550916,0.161,0.0841,-3.779,0.096,1.299,0.089,17.638716,0.003016,1.988619,0.01468956935819002,0.9834,1
Gaia EDR3 5237116823929808896,0.005884,0.001595,169.93488753375,-65.21840787385,-0.2027,0.2681,-3.942,0.292,1.289,0.269,19.42375,0.005071,1.883476,0.11596833671014896,0.9905,1
Gaia EDR3 5237115410866225664,-0.0018,-0.004004,169.9165541185,-65.2240077919,-0.1785,0.1452,-4.169,0.166,1.209,0.155,18.568,0.003329,1.936842,0.03862357057266996,0.9869,1
Gaia EDR3 5237116819615504128,0.017694,-0.005362,169.96307346416,-65.22535963559,0.1387,0.1321,-3.829,0.159,1.569,0.155,18.487795,0.003212,1.835888,0.03925279944021568,0.9851,1
Gaia EDR3 5237105107268544768,0.023168,0.004343,169.97611726768,-65.21565020212,0.0168,0.7056,-3.854,0.757,1.105,0.813,20.377485,0.007533,1.009926,0.20339208008419635,0.9821,1
Gaia EDR3 5237116853974315264,0.015432,0.014433,169.95764821572,-65.20556574333,-0.2091,0.1878,-3.924,0.209,1.415,0.187,18.927345,0.003641,2.01224,0.04503829181834585,0.9866,1
Gaia EDR3 5237116823929805440,0.003443,0.005794,169.92906392705,-65.21420899817,-0.0989,0.0814,-4.324,0.086,1.259,0.084,17.61391,0.003072,1.889015,0.047491670328587414,0.9855,1
Gaia EDR3 5237115380820724864,-0.005527,-0.008714,169.90765869969,-65.22871722757,-0.2631,0.272,-4.031,0.307,1.412,0.271,19.433706,0.004164,1.442286,0.06291016707324239,0.9892,1
Gaia EDR3 5237116823929824640,0.00625,0.009613,169.93575680531,-65.21038953377,-0.182,0.3974,-3.919,0.451,1.134,0.362,19.70894,0.005514,1.413822,0.11004430651386292,0.9868,1
Gaia EDR3 5237115346461041024,0.003295,-0.002889,169.92871184189,-65.22289229955,-0.1058,0.1529,-4.331,0.173,1.167,0.154,18.660458,0.003416,2.092693,0.12121175161444732,0.9816,1
Gaia EDR3 5237115415180495744,-0.000768,0.001869,169.91901842492,-65.21813425621,0.3918,0.1592,-4.001,0.178,1.58,0.167,18.636398,0.003789,1.665459,0.044603538076388935,0.9892,1
Gaia EDR3 5237115415180482304,-0.004177,0.002131,169.9108861514,-65.21787253039,-0.3101,0.2541,-3.981,0.309,1.25,0.308,18.896364,0.004018,1.963667,0.1244101610507676,0.9901,1
Gaia EDR3 5237105068584982528,0.019068,-0.001206,169.96634734345,-65.22120211162,0.0599,0.1781,-4.358,0.208,1.642,0.186,18.893812,0.003533,2.004757,0.04360170464956767,0.9835,1
Gaia EDR3 5237116823929794304,0.002937,0.003196,169.92785699896,-65.21680747234,0.3813,0.2272,-4.389,0.255,1.516,0.243,18.931307,0.007799,1.508671,0.07915873117560042,0.9879,1
Gaia EDR3 5237115415180479360,-0.003912,-0.000612,169.91151700841,-65.22061493753,-0.2914,0.7261,-3.756,1.078,1.423,0.761,20.555336,0.009474,1.905971,0.24909603032019764,0.9907,1
Gaia EDR3 5237116858289596800,0.015301,0.008069,169.95734464458,-65.21192993397,0.5821,0.7237,-4.014,0.946,1.319,0.785,20.396494,0.010104,2.385248,0.46777778983724083,0.9881,1
Gaia EDR3 5237115380820713856,-0.009855,-0.00343,169.89733548451,-65.22343168081,-0.3366,0.4639,-3.838,0.524,1.535,0.553,20.015842,0.006076,,,0.9885,1
Gaia EDR3 5237115346461057920,0.007837,-0.007118,169.93955371878,-65.22712001274,0.0667,0.6225,-4.483,0.764,1.651,0.556,20.39267,0.006985,1.573877,0.12481549482803093,0.9837,1
Gaia EDR3 5237115346472780928,0.005904,-0.004156,169.93493909994,-65.22415908292,0.4058,0.2753,-3.775,0.312,1.032,0.285,19.555315,0.004317,2.000706,0.08379338160973401,0.9852,1
Gaia EDR3 5237115415180478336,-0.003557,-0.002407,169.91236238852,-65.22241062272,-0.1576,0.2796,-3.589,0.332,1.531,0.274,19.536968,0.004454,1.382713,0.07448719785804828,0.9872,1
Gaia EDR3 5237116858289598208,0.014056,0.01263,169.95437053541,-65.20736960897,0.2026,0.3935,-3.488,0.413,1.186,0.377,19.849283,0.004934,1.994406,0.10416893628541746,0.9862,1
Gaia EDR3 5237116858299062912,0.018865,0.003962,169.96585419225,-65.21603445398,0.1839,0.0814,-4.571,0.089,1.683,0.093,17.357405,0.002944,1.846638,0.01085249251294738,0.98,1
Gaia EDR3 5237115380830291840,-0.001537,-0.008684,169.91718230231,-65.22868712434,-0.185,0.6235,-4.586,0.802,1.555,0.65,20.402843,0.007995,1.450964,0.1061770861738248,0.9826,1
Gaia EDR3 5237115410863388672,-0.001542,0.005094,169.91717331048,-65.2149092166,0.6316,0.4626,-4.238,0.547,1.694,0.48,20.02656,0.006054,,,0.9857,1
Gaia EDR3 5237115380820715008,-0.008085,-0.007756,169.90155426634,-65.22775798855,0.7055,0.6865,-4.068,0.733,1.615,0.606,20.428642,0.007829,2.029652,0.12443460227799087,0.9866,1
Gaia EDR3 5237115380820729856,-0.003033,-0.01181,169.91361165337,-65.23181285506,-0.5257,0.3309,-3.763,0.371,1.431,0.318,19.813545,0.004746,1.383194,0.09096027795809838,0.9883,1
Gaia EDR3 5237116892661007744,-3.6e-05,0.014568,169.9207640669,-65.20543550192,-0.3647,0.3782,-4.565,0.479,1.582,0.415,19.920952,0.005191,1.713406,0.0755299730753949,0.9802,1
Gaia EDR3 5237115415180475136,-0.006002,0.002552,169.90653221846,-65.21745082635,0.0524,0.4347,-3.298,0.535,1.352,0.444,20.094774,0.005883,1.101643,0.189251649181142,0.9869,1
Gaia EDR3 5237115410874745728,0.000645,0.001497,169.92239043578,-65.21850618449,0.2207,0.1165,-3.461,0.122,0.893,0.121,16.80477,0.003901,2.033422,0.030751683269103082,0.9813,1
Gaia EDR3 5237115415180497920,-0.002843,0.005896,169.91406837792,-65.2141068374,0.6707,0.5882,-4.424,0.903,1.708,0.633,20.15735,0.007607,1.296635,0.083094454886204,0.984,1
