EDR3Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP,probs_final,membs_select
Gaia EDR3 3129431167507771264,0.017632,-0.014436,102.59272728919,5.73555742637,0.3504,0.1552,0.483,0.156,0.601,0.13,17.826563,0.003207,1.480511,0.03427566859433765,0.9959,1
Gaia EDR3 3129425463786377472,-0.002841,-0.029498,102.57215163946,5.72049589565,0.3615,0.3456,-0.154,0.442,0.138,0.318,18.825089,0.004702,1.355375,0.17280694877458086,0.9958,1
Gaia EDR3 3129425257627930496,0.008092,-0.035727,102.58313846377,5.71426739853,0.0908,0.4252,0.125,0.485,-0.026,0.427,19.024153,0.004687,1.642769,0.08702533593860909,0.9909,1
Gaia EDR3 3129425498150951552,0.001866,-0.01832,102.57688150059,5.73167367319,0.4122,0.1761,0.425,0.191,0.19,0.16,18.099394,0.003391,1.492596,0.053499119304921336,0.997,1
Gaia EDR3 3129428483149953536,-0.024228,-0.010463,102.55065657384,5.7395310008,0.5945,0.2842,0.228,0.31,0.509,0.252,18.765905,0.003953,1.502598,0.05245229968328104,0.9976,1
Gaia EDR3 3129425257632794624,0.006083,-0.03608,102.58112000734,5.71391355367,0.1116,0.2579,0.562,0.285,0.577,0.24,18.665728,0.003895,1.573586,0.054869029631534255,0.9967,1
Gaia EDR3 3129425429431498880,-0.03079,-0.018392,102.54406135181,5.73160078313,-0.1762,0.2635,0.187,0.287,0.752,0.228,18.709036,0.003808,1.405771,0.039912300512335325,0.9962,1
Gaia EDR3 3129425154553587968,-0.005065,-0.035854,102.56991603122,5.71413983712,-0.0158,0.2312,-0.289,0.235,0.245,0.195,18.450031,0.003904,1.446571,0.0425202100155601,0.9921,1
Gaia EDR3 3129425532510700672,-0.018823,-0.013187,102.55608895344,5.73680642313,-0.1278,0.3145,-0.082,0.389,0.071,0.283,18.872046,0.004663,1.560471,0.051358529175254096,0.996,1
Gaia EDR3 3129425566870420480,0.000357,-0.004032,102.5753655189,5.74596197358,0.2064,0.1639,0.131,0.154,-0.077,0.124,17.588308,0.003275,1.375355,0.026803025664542943,0.9767,1
Gaia EDR3 3129425532505851904,-0.015972,-0.017196,102.558953753,5.73279752254,0.2808,0.3522,0.008,0.352,0.9,0.27,18.769436,0.004274,1.587727,0.07207987159047603,0.9941,1
Gaia EDR3 3129425360712028800,-0.027089,-0.032582,102.54778193281,5.71741114207,0.1822,0.0646,0.02,0.062,-0.077,0.049,16.073826,0.00284,1.25276,0.009777542930400685,0.9655,1
Gaia EDR3 3129428483149950208,-0.02614,-0.011917,102.54873441157,5.7380761679,-0.0456,0.2362,-0.191,0.26,0.767,0.214,18.555265,0.003719,1.54121,0.04334071628654042,0.992,1
Gaia EDR3 3129425532505855872,-0.017051,-0.017526,102.55786975556,5.73246743167,0.5702,0.2803,-0.039,0.302,0.173,0.248,18.791206,0.004283,1.641598,0.0644714028351479,0.9974,1
Gaia EDR3 3129425360714076672,-0.023033,-0.031567,102.55185814686,5.71842659258,0.1022,0.6538,0.097,0.53,0.931,0.389,19.089907,0.005348,1.837433,0.08051346653736428,0.9889,1
Gaia EDR3 3129425291992515328,0.017301,-0.022347,102.59239419656,5.72764655218,0.4487,0.3384,-0.299,0.351,0.413,0.291,18.847715,0.004336,1.44138,0.04020443141709656,0.9877,1
Gaia EDR3 3129425188913317760,0.011149,-0.040504,102.58621061851,5.70948949212,0.6061,0.4308,0.229,0.439,0.152,0.361,19.01228,0.004867,1.672545,0.15706593675358957,0.9936,1
Gaia EDR3 3129425463786359680,-0.007699,-0.021703,102.56726866957,5.72829138454,0.4337,1.1492,0.388,0.997,0.044,0.761,19.77709,0.008516,1.444754,0.13816032947816131,0.9961,1
Gaia EDR3 3129425566870427520,-0.008459,-0.00759,102.56650457525,5.74240444179,0.4033,0.7748,-0.265,0.819,0.702,0.673,19.644264,0.00662,1.464531,0.07630873838735615,0.9841,1
Gaia EDR3 3129425253341513344,0.007593,-0.036684,102.58263731035,5.71331022678,0.0855,0.2469,-0.301,0.272,0.752,0.222,18.595552,0.003991,1.840252,0.08289452080826817,0.9751,1
Gaia EDR3 3129425425133217664,-0.030917,-0.020133,102.54393387458,5.72986021674,0.5711,0.5673,-0.206,0.575,0.566,0.482,19.10928,0.005042,1.516067,0.09211585230226406,0.9953,1
Gaia EDR3 3129425463786367488,-0.006351,-0.024323,102.56862388223,5.72567139584,0.5339,0.5749,0.535,0.601,0.402,0.499,19.244516,0.005417,1.609495,0.08474367492414282,0.9979,1
Gaia EDR3 3129425532505842816,-0.018287,-0.013577,102.55662725893,5.73641640368,0.3844,0.663,0.486,0.667,0.041,0.583,19.511112,0.006586,1.495325,0.16657639533466792,0.9944,1
Gaia EDR3 3129425493854657792,0.000328,-0.018806,102.57533612924,5.73118804163,-0.1327,0.3585,0.473,0.36,0.061,0.321,18.794542,0.004312,1.55851,0.052457965313955544,0.9954,1
Gaia EDR3 3129425463791224448,-0.011426,-0.0201,102.56352267307,5.72989345282,0.5325,0.1858,0.483,0.208,0.676,0.172,18.125296,0.003363,1.435499,0.027866806723926316,0.9979,1
Gaia EDR3 3129425459492945024,-0.014835,-0.025277,102.56009680868,5.72471686994,-0.3173,0.7192,0.207,0.607,0.09,0.496,19.319338,0.006576,1.843594,0.09731376467682647,0.9963,1
Gaia EDR3 3129425459492955904,-0.00355,-0.021916,102.57143903894,5.7280780193,0.2466,0.1154,-0.403,0.122,0.142,0.098,17.346981,0.003048,1.218285,0.012957918730046236,0.978,1
Gaia EDR3 3129425566865510912,-0.002194,-0.004651,102.57280185812,5.74534347538,0.1175,0.6953,0.712,0.619,0.618,0.533,19.518656,0.006046,,,0.9924,1
Gaia EDR3 3129425532505828864,-0.019109,-0.009545,102.55580162075,5.74044916821,0.7422,0.4192,0.237,0.505,0.208,0.404,19.001287,0.005246,1.351124,0.05111079475610781,0.9973,1
Gaia EDR3 3129425498153025664,0.000633,-0.015085,102.57564219281,5.73490898537,0.1066,0.7735,-0.026,0.751,1.071,0.6,19.30641,0.006264,,,0.9647,1
Gaia EDR3 3129425532505823232,-0.014255,-0.012359,102.56067954066,5.73763491268,0.5966,0.6202,0.597,0.641,0.655,0.531,19.362555,0.006922,1.720695,0.11225216129932665,0.997,1
Gaia EDR3 3129425257632791296,0.002996,-0.030257,102.57801758736,5.71973699698,-0.1186,0.2733,0.629,0.315,-0.029,0.279,18.803465,0.004251,1.460232,0.05017154209269183,0.9804,1
Gaia EDR3 3129425429433553152,-0.022937,-0.026639,102.5519549189,5.72335461712,-0.3229,0.4229,-0.125,0.459,-0.073,0.399,19.014517,0.005007,1.939005,0.07953937587605445,0.9757,1
Gaia EDR3 3129425360707196416,-0.014692,-0.029609,102.5602411032,5.72038485028,0.3361,1.0883,0.814,0.975,0.132,0.761,19.835161,0.006971,1.708157,0.19250549489597674,0.9679,1
Gaia EDR3 3129425528212455296,-0.019524,-0.010351,102.55538414456,5.73964317688,0.8228,0.4875,-0.271,0.475,0.299,0.354,18.978027,0.005103,1.290491,0.09831375347469021,0.9928,1
Gaia EDR3 3129425360714075648,-0.013075,-0.029367,102.56186631513,5.72062731294,-0.3467,0.5747,0.485,0.593,-0.082,0.5,19.283354,0.005543,1.557173,0.06352053409102185,0.9816,1
Gaia EDR3 3129425532510694912,-0.013716,-0.01136,102.5612216233,5.7386335197,-0.0083,0.1627,0.908,0.178,0.277,0.143,17.94185,0.003489,1.395861,0.025078334368722005,0.967,1
Gaia EDR3 3129425566865530368,-0.007465,-0.006564,102.56750333438,5.74342971501,-0.4322,1.5564,0.145,1.202,-0.173,1.012,20.27714,0.011148,1.974114,0.1303611211167579,0.9665,1
Gaia EDR3 3129425257627926400,0.006909,-0.033544,102.58194999847,5.71645007642,-0.5859,0.7836,0.593,0.883,0.203,0.712,19.602985,0.006755,1.687246,0.14320690762363866,0.9947,1
Gaia EDR3 3129425566865541120,-0.011805,-0.00743,102.56314184408,5.74256378246,-0.4914,1.2464,0.649,1.406,-0.077,1.17,20.1372,0.010517,1.495604,0.35362782804415593,0.9641,1
