EDR3Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP,probs_final,membs_select
Gaia EDR3 5246556470533276800,-0.011916,-0.00737,150.78207216994,-64.75737217366,-0.0364,0.0739,-3.068,0.081,2.403,0.07,17.524588,0.005851,1.320339,0.021835801189358343,0.9986,1
Gaia EDR3 5246556509205409920,-0.002226,0.003124,150.80479658815,-64.7468805114,-0.0745,0.047,-3.025,0.053,2.438,0.047,16.74339,0.002837,1.19574,0.009356047182853277,0.9988,1
Gaia EDR3 5246556401811465088,0.008587,-0.021022,150.83015958902,-64.77102584762,-0.0088,0.1619,-2.956,0.187,2.346,0.168,18.772955,0.003443,1.102106,0.026200648127261493,0.9981,1
Gaia EDR3 5246556612265299968,-0.002505,0.010807,150.80414487188,-64.73919799168,0.0972,0.1715,-2.952,0.196,2.605,0.18,18.908386,0.003484,0.794832,0.03717978709684062,0.9985,1
Gaia EDR3 5246556474845631488,-0.014022,-0.012785,150.77712593451,-64.76278624721,0.0487,0.0349,-3.09,0.039,2.365,0.037,16.162407,0.002856,1.266667,0.007161832721413788,0.9983,1
Gaia EDR3 5246557952294833152,-0.030907,-0.01394,150.73752106005,-64.7639272307,0.1447,0.1569,-2.939,0.18,2.581,0.175,18.649784,0.003397,0.988722,0.02896496510202692,0.9966,1
Gaia EDR3 5246559567202788992,-0.008386,0.014849,150.7903651829,-64.73515428392,0.1618,0.1193,-2.988,0.132,2.577,0.124,18.278189,0.003181,1.209146,0.028333938243688697,0.9981,1
Gaia EDR3 5246559670282080128,-0.018455,0.043338,150.76681894157,-64.70666076432,-0.0247,0.1546,-3.106,0.179,2.411,0.174,18.75993,0.003408,0.925808,0.027697063028281614,0.9938,1
Gaia EDR3 5246556509186043648,-0.006267,0.00531,150.79532447125,-64.74469412537,0.1147,0.0928,-2.893,0.102,2.35,0.096,18.00962,0.003385,1.072845,0.03617316753944326,0.9987,1
Gaia EDR3 5246559464123492480,-0.017215,0.008033,150.76966839106,-64.74196609136,0.192,0.2159,-2.891,0.238,2.48,0.2,19.053778,0.00378,0.813267,0.027228384224687558,0.9984,1
Gaia EDR3 5246559425471081472,-0.026662,0.008153,150.74753030179,-64.74183862035,-0.0633,0.1432,-2.897,0.177,2.399,0.156,18.633568,0.003308,1.255852,0.027807096852681287,0.998,1
Gaia EDR3 5246557986654513792,-0.044966,-0.010658,150.70455870553,-64.76062592386,-0.0898,0.3843,-3.017,0.464,2.546,0.445,20.01213,0.005384,0.948906,0.06805588090487784,0.9928,1
Gaia EDR3 5246559498483200896,-0.035812,0.022508,150.72612940885,-64.72747357444,0.0895,0.1528,-3.07,0.173,2.613,0.175,18.612862,0.003286,,,0.9946,1
Gaia EDR3 5246559562921759616,-0.010039,0.018059,150.78649650728,-64.73194380132,0.0546,0.1661,-3.157,0.188,2.442,0.176,18.850622,0.003487,0.836798,0.029120332669488522,0.9975,1
Gaia EDR3 5246559601562631936,-0.001931,0.03099,150.80549189527,-64.7190149321,0.1698,0.1415,-3.116,0.167,2.44,0.16,18.64497,0.003276,0.954054,0.029328341333108247,0.996,1
Gaia EDR3 5246554993064823552,-0.013187,-0.032516,150.77906256954,-64.78251808714,0.1188,0.148,-2.928,0.173,2.62,0.165,18.607624,0.003345,1.060658,0.021788345978710034,0.9961,1
Gaia EDR3 5246556612284633344,-0.00024,0.007844,150.809451182,-64.74216093387,0.2267,0.0655,-2.996,0.073,2.416,0.068,17.405876,0.002887,1.257275,0.009296086609955899,0.9987,1
Gaia EDR3 5246556607984259456,0.005719,0.003415,150.8234193612,-64.7465895381,0.2168,0.1441,-2.923,0.161,2.419,0.157,18.629599,0.003341,0.889294,0.04968996307819564,0.9988,1
Gaia EDR3 5246556474850558592,-0.015972,-0.005629,150.77256301892,-64.75562950488,0.0315,0.1501,-3.156,0.177,2.419,0.143,18.505667,0.00331,0.763056,0.02246284274155165,0.9983,1
Gaia EDR3 5246556642340271616,0.00047,0.024575,150.81111443204,-64.7254295243,-0.009,0.1405,-3.145,0.159,2.52,0.153,18.512987,0.003316,1.092403,0.0261148523017963,0.9968,1
Gaia EDR3 5246556440468499328,0.004308,-0.000471,150.82011426075,-64.75047585713,0.0641,0.1787,-3.001,0.202,2.288,0.188,18.910788,0.003596,0.758011,0.028355262195646734,0.9986,1
Gaia EDR3 5246556474828221952,-0.00433,-0.010912,150.79985913159,-64.76091650215,0.2279,0.1696,-2.93,0.208,2.507,0.17,18.770266,0.003444,1.217512,0.02289321973485511,0.9989,1
Gaia EDR3 5246556543545894016,0.018161,0.003065,150.85258278411,-64.74693354875,-0.0514,0.1435,-2.886,0.16,2.579,0.165,18.550966,0.003338,0.977566,0.030552861269670474,0.9979,1
Gaia EDR3 5246556509205399552,-0.003563,-0.002647,150.80166112125,-64.75265187573,0.0599,0.0883,-2.802,0.1,2.523,0.086,17.852127,0.003016,0.487831,0.02028630640490982,0.9989,1
Gaia EDR3 5246556230019743488,0.013686,-0.021519,150.84212412545,-64.77152063508,0.0041,0.1494,-3.082,0.175,2.626,0.159,18.640335,0.003377,1.032124,0.0278421782214471,0.9978,1
Gaia EDR3 5246556474828222976,-0.005087,-0.008904,150.79808432233,-64.75890846958,0.1233,0.1353,-3.143,0.159,2.374,0.138,18.31275,0.003204,0.848492,0.01897798743262454,0.9986,1
Gaia EDR3 5246559464123494784,-0.012678,0.003363,150.78029791806,-64.74663860788,0.1211,0.2149,-3.138,0.227,2.575,0.198,19.162172,0.003904,0.866671,0.03752919260480761,0.9983,1
Gaia EDR3 5246556474828224896,-0.003287,-0.009458,150.80230676649,-64.75946241486,0.2028,0.1476,-2.858,0.173,2.504,0.15,18.607506,0.003338,0.830261,0.061951624645145816,0.9989,1
Gaia EDR3 5246556543545830400,0.013446,-0.005786,150.84154102152,-64.75578784067,-0.0026,0.2536,-3.07,0.267,2.3,0.242,19.399519,0.004211,0.858187,0.07030002542127092,0.998,1
Gaia EDR3 5246556612265310336,-1.5e-05,0.010215,150.80997991123,-64.73978992646,-0.0143,0.157,-2.935,0.175,2.29,0.171,18.640684,0.003338,0.892651,0.02320435211958554,0.9983,1
Gaia EDR3 5246556401814097920,-0.002945,-0.025984,150.80310431396,-64.77598854404,0.144,0.1388,-3.002,0.158,2.647,0.145,18.563377,0.003332,0.897131,0.026360680788148762,0.9977,1
Gaia EDR3 5246556371747299072,0.031251,0.007863,150.88325457722,-64.74212350879,-0.0384,0.1452,-2.966,0.158,2.294,0.152,18.632147,0.003335,0.848387,0.024116336469895458,0.9951,1
Gaia EDR3 5246556607972537344,0.00928,0.010763,150.83176118665,-64.73924038195,-0.0,0.1418,-2.833,0.162,2.353,0.157,18.61993,0.003318,1.235506,0.025419969928507785,0.9982,1
Gaia EDR3 5246556230012772096,0.01256,-0.023815,150.8394841181,-64.77381678531,-0.1053,0.1823,-3.008,0.203,2.351,0.179,18.77995,0.003399,1.15192,0.025761673869941718,0.9976,1
Gaia EDR3 5246556509186029056,-0.004331,0.001143,150.79986173649,-64.74886143797,-0.1357,0.2659,-3.03,0.275,2.417,0.25,19.44332,0.004263,0.816723,0.05027460200070205,0.9988,1
Gaia EDR3 5246556577905676416,0.0231,0.006709,150.86415449982,-64.74328573997,0.0159,0.4566,-2.82,0.527,2.353,0.529,20.209558,0.00625,1.151741,0.07871652264833151,0.9967,1
Gaia EDR3 5246556474828225920,-0.002691,-0.009366,150.80370257955,-64.75937071713,0.0033,0.3203,-2.816,0.351,2.573,0.293,19.594467,0.004879,0.922468,0.1056749764505388,0.9989,1
Gaia EDR3 5246557948002327296,-0.023202,-0.009734,150.75560184398,-64.75972941014,0.2038,0.141,-2.839,0.161,2.502,0.148,18.585087,0.003357,0.935593,0.02425141910864086,0.9979,1
Gaia EDR3 5246556680984991488,0.04311,0.005233,150.911055537,-64.74473752811,0.0403,0.2804,-3.17,0.297,2.369,0.29,19.517597,0.004469,0.788757,0.05002838400931631,0.9926,1
Gaia EDR3 5246556474828217856,-0.008795,-0.014388,150.78938593235,-64.76439154487,0.0477,0.1746,-3.065,0.21,2.271,0.18,18.868027,0.003508,0.818287,0.02157258807885855,0.9983,1
Gaia EDR3 5246559425470777472,-0.016655,-0.005346,150.77096216285,-64.75534537864,0.051,0.1749,-2.828,0.202,2.322,0.172,18.721914,0.003486,0.858793,0.026325951668129156,0.9985,1
Gaia EDR3 5246554997357398144,-0.019088,-0.012793,150.76524574025,-64.76279131605,0.2405,0.1551,-3.079,0.175,2.4,0.16,18.716393,0.003367,0.94426,0.026940371390767128,0.9981,1
Gaia EDR3 5246556406106751232,-0.001567,-0.015569,150.80633831351,-64.76557349922,0.0656,0.152,-3.191,0.179,2.538,0.156,18.687796,0.003408,0.86846,0.03196553691114402,0.9983,1
Gaia EDR3 5246559425470777984,-0.015526,-0.003918,150.77361183221,-64.75391854418,0.1224,0.0895,-2.78,0.1,2.434,0.084,17.734043,0.002969,1.163689,0.013097610158356658,0.9986,1
Gaia EDR3 5246556612284637568,-0.003383,0.015813,150.80208873242,-64.73419143784,0.0786,0.2161,-2.869,0.241,2.284,0.219,19.209627,0.003858,0.738045,0.06299630012780938,0.9979,1
Gaia EDR3 5246556474845629056,-0.01761,-0.009852,150.76871622405,-64.75985112142,0.082,0.1518,-3.017,0.175,2.252,0.161,18.61598,0.00333,0.902864,0.02538969797826874,0.998,1
Gaia EDR3 5246556406106766080,0.003128,-0.017953,150.81735213032,-64.76795726817,-0.1193,0.1396,-2.937,0.164,2.597,0.142,18.527842,0.003298,0.951244,0.021190483148078015,0.9986,1
Gaia EDR3 5246556440468496128,0.002576,-0.004652,150.8160538335,-64.7546566027,0.2763,0.3138,-3.044,0.361,2.453,0.292,19.656164,0.004948,1.012476,0.06857496790737708,0.9988,1
Gaia EDR3 5246556406106729984,0.007071,-0.03008,150.82660788542,-64.78008376278,-0.0302,0.1036,-2.93,0.114,2.266,0.1,17.96827,0.003161,,,0.9972,1
Gaia EDR3 5246556474826203392,-0.011797,-0.009578,150.78234803081,-64.75957999838,-0.0579,0.1743,-2.861,0.195,2.62,0.172,18.913197,0.003767,0.893358,0.02860228064775576,0.9986,1
Gaia EDR3 5246556509186018560,-0.00981,0.005276,150.78701998739,-64.74472698057,0.1509,0.3655,-2.799,0.376,2.372,0.36,19.949806,0.005277,0.80706,0.07586624735779784,0.9986,1
Gaia EDR3 5246554894278074240,-0.008994,-0.047781,150.78889138828,-64.79778449981,-0.1282,0.1939,-3.114,0.214,2.512,0.186,19.018333,0.003707,0.89991,0.0391925107498754,0.9913,1
Gaia EDR3 5246558021033845504,-0.04286,0.009862,150.70957446984,-64.74010869705,-0.1731,0.0891,-2.991,0.107,2.409,0.097,17.949362,0.002984,1.252811,0.016250707656111453,0.9954,1
Gaia EDR3 5246559532843031168,-0.030239,0.034965,150.73921607657,-64.71502277741,0.0453,0.2041,-3.227,0.223,2.474,0.203,19.21489,0.003848,0.919561,0.03366061836857691,0.9942,1
Gaia EDR3 5246556474826196608,-0.01434,-0.008118,150.77638711982,-64.75811942738,0.0825,0.203,-3.137,0.219,2.656,0.194,19.115131,0.003847,0.931746,0.02958785347474029,0.9982,1
Gaia EDR3 5246556509186037760,-0.006344,0.004342,150.79514353012,-64.7456616996,-0.1609,0.1722,-2.991,0.19,2.575,0.18,18.87804,0.003601,0.746195,0.03168699904250701,0.9987,1
Gaia EDR3 5246556509185996800,-0.009547,0.000233,150.78763317654,-64.74976972958,0.2074,0.2508,-3.071,0.263,2.294,0.246,19.383524,0.004461,0.759382,0.043649937738514596,0.9985,1
Gaia EDR3 5246556612265301760,0.002675,0.005371,150.81628416033,-64.74463330093,0.2349,0.1916,-3.017,0.196,2.635,0.192,19.03179,0.003842,0.809818,0.030092143770264618,0.9986,1
Gaia EDR3 5246556509186001664,-0.005059,-0.003748,150.79815250506,-64.75375224252,-0.0506,0.1786,-3.143,0.201,2.623,0.174,18.915415,0.003701,0.735367,0.035488750711547695,0.9986,1
Gaia EDR3 5246556474828217088,-0.01022,-0.014609,150.78604291815,-64.76461219832,-0.0006,0.3142,-2.986,0.336,2.707,0.296,19.632864,0.004619,0.858025,0.05069801915052435,0.9983,1
Gaia EDR3 5246556406106757632,-0.002136,-0.013515,150.80500522445,-64.76351985093,0.1173,0.1552,-2.751,0.177,2.397,0.161,18.71826,0.00341,0.957252,0.021996220267545833,0.9988,1
Gaia EDR3 5246559528562056832,-0.023025,0.017595,150.75607078596,-64.73240017992,0.1963,0.1642,-2.839,0.191,2.316,0.185,18.842709,0.003483,0.906755,0.034200932470925795,0.9973,1
Gaia EDR3 5246556539264248960,0.01572,-0.001569,150.84686946016,-64.75156950381,-0.1717,0.1764,-3.058,0.191,2.379,0.186,18.96741,0.003675,0.789457,0.04247475133085927,0.998,1
Gaia EDR3 5246556577907470208,0.02072,0.011788,150.85856743251,-64.73820922343,0.0932,0.1685,-3.174,0.2,2.64,0.2,18.801805,0.003466,0.83791,0.030941941221416868,0.996,1
Gaia EDR3 5246559429763694208,-0.019387,-0.002817,150.76456017076,-64.75281489836,0.0926,0.1822,-2.752,0.207,2.363,0.171,18.813229,0.003633,0.871408,0.027125509877362505,0.9983,1
Gaia EDR3 5246559494202319360,-0.041991,0.012489,150.71162144879,-64.73748335131,-0.0034,0.1784,-3.239,0.23,2.46,0.205,18.975897,0.003653,0.848404,0.04026108604829951,0.9943,1
Gaia EDR3 5246556539255197568,0.010804,0.007833,150.83533486406,-64.74217018698,-0.0174,0.0631,-2.745,0.071,2.535,0.069,17.23199,0.002936,0.391302,0.01214220591542378,0.9983,1
Gaia EDR3 5246556509186002048,-0.008124,-0.000164,150.79096974753,-64.75016735066,0.0492,0.1448,-2.823,0.165,2.262,0.151,18.595842,0.003632,1.132633,0.025456598716520142,0.9986,1
Gaia EDR3 5246556543545885056,0.014846,0.004899,150.84481093654,-64.74510224374,0.0746,0.2953,-3.147,0.297,2.257,0.291,19.632326,0.004683,0.759924,0.04719506075004017,0.9971,1
Gaia EDR3 5246559532843017472,-0.022198,0.022735,150.75801921311,-64.72726052979,0.0901,0.2122,-2.722,0.238,2.499,0.218,19.248238,0.003897,0.808088,0.03944694911990652,0.9964,1
Gaia EDR3 5246556474828223232,-0.004192,-0.009704,150.80018313366,-64.75970811753,0.2152,0.1246,-3.054,0.14,2.261,0.123,17.943272,0.003471,1.1003,0.012323082380351543,0.9985,1
Gaia EDR3 5246557024582325504,0.006656,0.035306,150.82559738359,-64.71469818796,0.0207,0.2336,-2.803,0.251,2.274,0.23,19.182419,0.003934,0.918463,0.043640271052473305,0.9944,1
Gaia EDR3 5246556509186006016,-0.003873,-0.003896,150.80093279607,-64.75390087409,-0.0788,0.1458,-3.113,0.173,2.667,0.153,18.664177,0.003304,0.845194,0.027080929461923624,0.9986,1
Gaia EDR3 5246559498483167360,-0.028855,0.007382,150.7423888812,-64.74260762598,-0.159,0.2032,-2.83,0.223,2.39,0.216,19.132336,0.003868,0.920767,0.06354254025122327,0.9977,1
Gaia EDR3 5246556470533273728,-0.01328,-0.015857,150.77886298907,-64.76585882298,0.1025,0.1052,-3.169,0.121,2.262,0.104,17.863527,0.003054,1.212805,0.015227034898051722,0.9977,1
Gaia EDR3 5246556470541531392,-0.01507,-0.007267,150.77467692927,-64.75726754202,0.1003,0.1255,-2.928,0.146,2.197,0.13,18.391472,0.003195,1.089746,0.02243489403530726,0.998,1
Gaia EDR3 5246559597277758848,-0.004402,0.033963,150.79970781594,-64.71604189137,-0.1253,0.1834,-2.783,0.21,2.396,0.192,18.990105,0.003828,0.840748,0.033857179418880924,0.9958,1
Gaia EDR3 5246559597269780352,-0.010955,0.033953,150.78436399765,-64.7160501647,0.0972,0.1357,-3.221,0.16,2.314,0.154,18.586851,0.003278,1.112383,0.02367921650359818,0.9947,1
Gaia EDR3 5246556509186051456,-0.004116,0.00471,150.80036616148,-64.74529495756,0.0339,0.2565,-3.138,0.264,2.226,0.248,19.504549,0.00439,0.976812,0.06538003243300892,0.998,1
Gaia EDR3 5246556577924931840,0.016699,0.016653,150.84913648665,-64.73334658721,0.0326,0.2339,-2.839,0.29,2.223,0.235,19.137077,0.004368,0.755102,0.03580196194522636,0.9957,1
Gaia EDR3 5246556543570049920,0.017005,-0.00639,150.84988832275,-64.75638926299,0.1497,0.2961,-3.167,0.31,2.671,0.301,19.452757,0.004679,0.966894,0.04549342550536289,0.9976,1
Gaia EDR3 5246559498483131136,-0.03097,0.002057,150.73741584146,-64.74793035614,0.3144,0.2597,-2.925,0.299,2.353,0.252,19.386465,0.004169,0.911285,0.06007344946278435,0.9976,1
Gaia EDR3 5246556646626948864,0.008727,0.030013,150.83044878169,-64.71999024908,0.31,0.3575,-2.876,0.373,2.379,0.367,19.90675,0.005309,0.920385,0.07946940905996609,0.9961,1
Gaia EDR3 5246556474826171392,-0.00851,-0.019478,150.79004933649,-64.76948170749,0.009,0.2089,-2.945,0.237,2.186,0.205,19.162384,0.003846,0.800493,0.034805424420538446,0.9976,1
Gaia EDR3 5246556406106777600,0.007432,-0.020019,150.82745016455,-64.77002308878,0.1886,0.1613,-3.243,0.184,2.5,0.169,18.795141,0.003471,0.930897,0.042035521061892164,0.9976,1
Gaia EDR3 5246554928641237120,-0.000359,-0.033992,150.80917111042,-64.78399706392,0.0183,0.9693,-3.061,0.951,2.75,0.889,20.678247,0.010502,1.262531,0.2069756368955212,0.9952,1
Gaia EDR3 5246554855637605376,-0.025302,-0.042462,150.75060534874,-64.7924545578,0.1304,0.1612,-2.909,0.191,2.743,0.178,18.707296,0.003411,0.842135,0.023312762616106684,0.988,1
Gaia EDR3 5246556543545849984,0.011188,0.000794,150.83624103161,-64.74920888411,-0.1178,0.1755,-3.183,0.192,2.337,0.192,18.948198,0.003677,0.751757,0.03037048392428054,0.9979,1
Gaia EDR3 5246556577905653632,0.013422,0.013074,150.84146355471,-64.73692721853,-0.0773,0.2421,-3.039,0.251,2.727,0.235,19.358332,0.004117,1.051563,0.04610931557633231,0.9968,1
Gaia EDR3 5246556474826210688,-0.009993,-0.009681,150.78657957536,-64.75968358755,-0.1903,0.3303,-2.91,0.351,2.612,0.312,19.708511,0.004992,0.919794,0.05464274067448201,0.9987,1
Gaia EDR3 5246559429763679872,-0.02194,-0.002946,150.75857375623,-64.7529418224,0.2295,0.1696,-2.847,0.194,2.669,0.166,18.678652,0.003379,1.135515,0.0266471953511471,0.9976,1
Gaia EDR3 5246556474826173824,-0.010246,-0.017143,150.78597998717,-64.76714639388,0.3144,0.183,-2.944,0.202,2.616,0.177,18.970982,0.003611,0.732798,0.030547719496800105,0.9984,1
Gaia EDR3 5246558021014310272,-0.035363,-0.008061,150.72708738605,-64.75804309072,0.0027,0.211,-3.28,0.252,2.469,0.222,18.995703,0.003823,0.90457,0.09347791647118743,0.9954,1
Gaia EDR3 5246556234308099456,0.015026,-0.025257,150.8452726175,-64.77525732212,0.1904,0.1496,-3.227,0.17,2.591,0.151,18.593872,0.003312,0.925751,0.06405544580779599,0.9968,1
Gaia EDR3 5246556371750227968,0.025335,0.004809,150.86939552155,-64.74518377656,-0.095,0.629,-3.12,0.782,2.69,0.711,20.49563,0.007832,1.073515,0.1458639873164701,0.9958,1
Gaia EDR3 5246556646625107968,0.002992,0.02006,150.81702306046,-64.72994439958,0.3002,0.3603,-2.917,0.579,2.299,0.568,19.221277,0.005266,0.897041,0.054971354721915146,0.9975,1
Gaia EDR3 5246556504901326464,0.003516,0.000321,150.8182574274,-64.749683209,0.3306,0.1681,-3.107,0.186,2.524,0.175,18.778597,0.003445,0.816065,0.023930354465618357,0.9987,1
Gaia EDR3 5246556401811242752,0.006408,-0.026914,150.82505111988,-64.77691819517,0.0846,0.1088,-3.131,0.124,2.734,0.112,18.170235,0.003144,1.261086,0.016815234239611024,0.9969,1
Gaia EDR3 5246556509186074752,0.003882,0.000988,150.81911427215,-64.74901641367,0.0676,0.1877,-3.246,0.21,2.31,0.198,18.968279,0.003713,0.878731,0.0696469791643663,0.998,1
