EDR3Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP,probs_final,membs_select
Gaia EDR3 5588805960339459584,-0.019306,0.003136,114.66842989225,-33.84020106664,0.0587,0.0614,-0.586,0.06,1.235,0.065,17.16775,0.002872,1.817945,0.010140845504305442,0.9978,1
Gaia EDR3 5588806029058943488,-0.031554,-0.001326,114.65368084738,-33.84465929943,0.1133,0.0564,-0.51,0.052,1.298,0.057,17.005184,0.00283,1.700485,0.009087405324054977,0.9963,1
Gaia EDR3 5588806338286437504,-0.014978,0.004348,114.67364008033,-33.83899004626,-0.0338,0.4185,-0.49,0.396,1.218,0.464,20.201696,0.005621,1.209553,0.08848142355437277,0.9983,1
Gaia EDR3 5588806162196633472,-0.00068,0.00952,114.69085479534,-33.83381971189,0.1423,0.0562,-0.439,0.052,1.205,0.057,17.054207,0.002848,1.773338,0.008342137086616724,0.9983,1
Gaia EDR3 5588805749880774016,-0.015927,-0.019117,114.67249230827,-33.86245525493,0.0811,0.1106,-0.585,0.103,1.268,0.108,18.245981,0.003058,0.863764,0.01885352815952667,0.997,1
Gaia EDR3 5588805685452741504,-0.004649,-0.024159,114.68607428188,-33.86749782922,0.1017,0.0526,-0.528,0.05,1.128,0.054,16.879967,0.002839,1.76215,0.009298267672759914,0.9965,1
Gaia EDR3 5588805960339460864,-0.017022,-0.004123,114.67117792394,-33.84746073758,0.1624,0.0607,-0.459,0.057,1.225,0.06,17.202446,0.00286,1.825277,0.011300175817665138,0.9982,1
Gaia EDR3 5588806132138139904,0.001172,0.001146,114.69308400882,-33.84219360653,0.0309,0.0279,-0.591,0.028,1.263,0.029,15.301019,0.002781,2.201368,0.005575710483225346,0.9982,1
Gaia EDR3 5588806437075668736,-0.02057,0.029069,114.6669153656,-33.81426809988,0.0202,0.407,-0.598,0.398,1.202,0.43,20.01764,0.005189,1.164932,0.07962657377536027,0.9949,1
Gaia EDR3 5588806162197721472,0.005443,0.012512,114.69822545404,-33.83082749457,0.167,0.0545,-0.561,0.051,1.216,0.055,16.976482,0.002832,1.796099,0.00823480152566416,0.9977,1
Gaia EDR3 5588805303204151808,0.013344,-0.027986,114.70774438076,-33.87132480209,0.1646,0.0616,-0.425,0.059,1.222,0.062,17.119297,0.002854,1.861155,0.00928023007026421,0.996,1
Gaia EDR3 5588806269577082624,0.009821,0.021086,114.70349497993,-33.82225290056,0.1502,0.0624,-0.471,0.058,1.136,0.062,17.255993,0.002867,1.87771,0.01215631191389857,0.9965,1
Gaia EDR3 5588806338296574208,-0.012188,0.012894,114.67700139497,-33.83044415151,0.115,0.0512,-0.454,0.049,1.11,0.052,16.91649,0.002842,1.759434,0.041734369042451265,0.9982,1
Gaia EDR3 5588806093478190208,0.010447,-0.00788,114.70425221302,-33.85121882876,-0.0188,0.117,-0.598,0.109,1.22,0.125,18.33431,0.003122,1.838177,0.02746466717212963,0.9977,1
Gaia EDR3 5588806372656309888,-0.008406,0.013317,114.68155372287,-33.83002200557,0.0741,0.0573,-0.577,0.054,1.105,0.058,17.143906,0.002844,1.812983,0.009443514660302053,0.9979,1
Gaia EDR3 5588806166497874176,0.006149,0.006485,114.69907573403,-33.83685376251,0.1765,0.0577,-0.519,0.054,1.308,0.057,17.112865,0.002856,1.815208,0.010870949668239918,0.9979,1
Gaia EDR3 5588805234484641664,0.018271,-0.041718,114.71368235224,-33.88505583688,0.035,0.0627,-0.637,0.063,1.244,0.065,17.181734,0.002863,1.846449,0.010019228242189536,0.9902,1
Gaia EDR3 5588805303204185856,0.012846,-0.015638,114.70714298474,-33.85897646042,-0.0684,0.2643,-0.562,0.224,1.218,0.238,19.38805,0.00392,1.644119,0.0565945323938314,0.9973,1
Gaia EDR3 5588806333996383744,-0.010626,0.002267,114.67887939788,-33.8410716703,-0.0706,0.2459,-0.567,0.228,1.236,0.233,19.424383,0.004023,1.557018,0.047484893213210096,0.9983,1
Gaia EDR3 5588806059118454912,0.004156,-0.006343,114.69667696407,-33.84968259227,-0.0946,0.3434,-0.462,0.314,1.234,0.327,19.907057,0.004964,1.430771,0.0626185059630739,0.9984,1
Gaia EDR3 5588806333996389504,-0.010141,0.003941,114.67946341135,-33.83939820649,-0.0511,0.1085,-0.391,0.106,1.269,0.11,18.308996,0.003069,1.760767,0.0351185950988141,0.9984,1
Gaia EDR3 5588805818600229376,-0.040284,-0.027594,114.64315517104,-33.87092352551,0.0903,0.0486,-0.612,0.045,1.348,0.048,16.63288,0.002819,1.833843,0.007816442439232223,0.9874,1
Gaia EDR3 5588806024758750720,-0.035888,0.00529,114.64846632503,-33.83804192523,0.1057,0.1576,-0.483,0.151,1.412,0.16,18.81725,0.003357,1.824621,0.04155334419445503,0.9945,1
Gaia EDR3 5588806372647456000,-0.005501,0.013001,114.68505142131,-33.83033785471,0.0462,0.3955,-0.503,0.369,1.022,0.412,20.110731,0.005428,1.373335,0.0994170884453074,0.9981,1
Gaia EDR3 5588805754182136320,-0.012525,-0.018332,114.67658933422,-33.86167046833,0.1327,0.4765,-0.395,0.416,1.378,0.478,20.340734,0.006357,1.209261,0.30376840401727734,0.9971,1
Gaia EDR3 5588806372647452800,-0.003528,0.011816,114.68742551205,-33.83152340403,0.0112,0.2543,-0.643,0.239,1.344,0.253,19.511305,0.003944,1.35317,0.04756754208204325,0.9975,1
Gaia EDR3 5588817775789898368,-0.0363,0.016861,114.6479762707,-33.82647099,-0.0811,0.1636,-0.522,0.153,1.365,0.168,18.885565,0.003368,1.732288,0.0515398162915947,0.9943,1
Gaia EDR3 5588806059118421248,0.010239,-0.018171,114.70400377605,-33.8615099828,0.1008,0.1375,-0.335,0.132,1.35,0.144,18.545908,0.003214,1.209597,0.023813160684486412,0.9972,1
Gaia EDR3 5588805646801517312,-0.009354,-0.035688,114.68040602569,-33.87902705662,0.253,0.0988,-0.491,0.09,1.311,0.094,17.856312,0.002975,1.833384,0.01827313598371793,0.9933,1
Gaia EDR3 5588805337563908224,0.021753,-0.021073,114.71786960777,-33.86441004442,-0.0254,0.457,-0.586,0.402,1.051,0.478,20.166544,0.005657,1.238663,0.09735815124585515,0.9958,1
Gaia EDR3 5588806059118454784,0.001529,-0.007612,114.69351385284,-33.85095175046,0.0229,0.1933,-0.619,0.182,1.049,0.184,19.015154,0.003556,1.789572,0.032883357517470096,0.9975,1
Gaia EDR3 5588806437075660544,-0.013174,0.025647,114.67581641827,-33.81769150357,0.0517,0.2951,-0.378,0.281,1.402,0.274,19.608961,0.004117,1.431824,0.060578566752424644,0.995,1
Gaia EDR3 5588804925246989696,0.006796,-0.043026,114.69985972339,-33.88636467705,0.2019,0.324,-0.625,0.301,1.335,0.323,19.881231,0.004581,1.23797,0.08574219615844064,0.9902,1
Gaia EDR3 5588805444934436992,0.030063,-0.000383,114.72786868487,-33.84371669081,-0.1447,0.2943,-0.575,0.266,1.263,0.278,19.55347,0.004239,1.555349,0.06862866683589604,0.995,1
Gaia EDR3 5588805754182135424,-0.007188,-0.013115,114.68301773164,-33.85645436097,-0.0806,0.5022,-0.506,0.471,1.409,0.487,20.264006,0.006116,1.337616,0.0772682585241668,0.9978,1
Gaia EDR3 5588806162197736704,0.002675,0.016135,114.69489281163,-33.82720408607,0.1727,0.1655,-0.432,0.154,1.008,0.162,18.921808,0.003461,1.716991,0.030415857156940847,0.9979,1
Gaia EDR3 5588806368356152576,-0.005652,0.010306,114.6848685172,-33.83303354988,-0.0538,0.1181,-0.393,0.112,1.022,0.121,18.403341,0.003067,1.71546,0.021043671527877807,0.9983,1
Gaia EDR3 5588806166498053376,0.003904,0.001677,114.69637327054,-33.84166246678,0.2568,0.3754,-0.53,0.349,1.38,0.361,19.944143,0.005305,,,0.998,1
Gaia EDR3 5588806544444822016,-0.004674,0.039245,114.68604770994,-33.80409377336,0.2543,0.3612,-0.608,0.344,1.092,0.384,20.054794,0.004982,1.287764,0.09779436420829812,0.9897,1
Gaia EDR3 5588805440643171712,0.024142,-0.003409,114.72074155631,-33.84674481974,0.1434,0.1372,-0.266,0.13,1.308,0.135,18.592665,0.003231,1.834825,0.028979138675067028,0.9953,1
Gaia EDR3 5588806132129295616,-0.003329,0.004248,114.68766554691,-33.83909152977,0.3232,0.242,-0.524,0.23,1.245,0.243,19.441368,0.004089,1.404905,0.05135099855752065,0.9984,1
Gaia EDR3 5588806368356171392,-0.000899,0.02054,114.69059145776,-33.822799829,0.2694,0.2799,-0.524,0.27,1.387,0.274,19.65922,0.004281,1.631712,0.06926028858500642,0.9963,1
Gaia EDR3 5588805303204181376,0.016231,-0.018275,114.71121943155,-33.86161253281,-0.0401,0.135,-0.724,0.128,1.127,0.131,18.438261,0.003165,1.767534,0.034812330085904016,0.9952,1
Gaia EDR3 5588806368356160000,-0.007561,0.015597,114.68257073293,-33.82774162879,0.0728,0.2504,-0.68,0.24,1.417,0.254,19.483036,0.003995,1.258932,0.06028133334233784,0.9963,1
Gaia EDR3 5588806063409797760,0.012446,-0.013823,114.70666058101,-33.85716174591,-0.1818,0.7451,-0.49,0.644,1.335,0.862,20.49639,0.007528,1.455414,0.13996321303415085,0.9975,1
Gaia EDR3 5588806196557464832,0.023533,0.012707,114.72000212842,-33.83062892145,0.0402,0.3855,-0.257,0.349,1.058,0.398,19.880917,0.004957,1.456247,0.06475097706149434,0.9955,1
Gaia EDR3 5588806505796994944,0.012882,0.031328,114.70717752529,-33.81201058946,0.0906,0.3006,-0.537,0.29,1.51,0.354,19.659925,0.004406,1.398027,0.05638103275559692,0.9865,1
Gaia EDR3 5588805681161275008,-0.00203,-0.027191,114.68922835957,-33.87053007032,0.3402,0.1759,-0.394,0.167,1.213,0.174,18.986115,0.003424,1.378691,0.0474851319318208,0.9963,1
Gaia EDR3 5588805440643195136,0.032133,0.004573,114.73035907796,-33.83876009042,-0.1688,0.1983,-0.622,0.188,1.366,0.184,19.109533,0.00364,0.977924,0.04007958896184845,0.9937,1
Gaia EDR3 5588806132138469120,-0.001663,-0.006099,114.68967062887,-33.84943846802,0.3607,0.2494,-0.45,0.238,1.26,0.234,19.347237,0.004016,1.475639,0.03798639147545978,0.9985,1
Gaia EDR3 5588806196557434496,0.022764,0.003631,114.71907949857,-33.8397056791,-0.1113,0.2472,-0.659,0.224,1.408,0.248,19.364414,0.003958,1.769762,0.05085744298976283,0.9951,1
Gaia EDR3 5588806372647460352,-0.006068,0.012007,114.68436843968,-33.83133176388,0.0329,0.2718,-0.244,0.259,1.397,0.273,19.6426,0.004331,1.234625,0.0599233429908525,0.9966,1
Gaia EDR3 5588805925970956928,-0.030995,-0.008385,114.65435163488,-33.85171863514,-0.0379,0.2928,-0.374,0.266,0.954,0.277,19.594221,0.004207,1.700663,0.06943261316931877,0.9953,1
Gaia EDR3 5588806132129301120,-0.000299,-0.005902,114.6913132529,-33.84924164859,0.1434,0.2522,-0.192,0.238,1.27,0.241,19.456038,0.00408,1.479807,0.051184455131613786,0.9977,1
Gaia EDR3 5588806162197695360,0.005877,0.003499,114.69874856944,-33.83984047316,0.3127,0.275,-0.615,0.245,1.054,0.254,19.541018,0.004205,1.911507,0.05706122474718657,0.9977,1
Gaia EDR3 5588805956041144320,-0.022784,-0.008357,114.66423863328,-33.85169339451,-0.0309,0.1709,-0.685,0.165,1.464,0.164,18.914595,0.003413,1.361715,0.04040554767750419,0.9962,1
Gaia EDR3 5588806127837937152,-0.012493,-0.003832,114.6766313726,-33.84717007307,-0.184,0.2335,-0.329,0.227,1.35,0.235,19.356735,0.003799,1.803513,0.047717572410495034,0.9979,1
Gaia EDR3 5588805749880781824,-0.015775,-0.017182,114.67267594142,-33.86051963275,0.389,0.2802,-0.539,0.263,1.266,0.293,19.610838,0.004202,1.532595,0.0651373336037057,0.9974,1
Gaia EDR3 5588805440643182720,0.034536,0.000631,114.7332540054,-33.84270136987,0.384,0.216,-0.599,0.206,1.201,0.202,19.225996,0.00389,1.407135,0.04900293075234899,0.9936,1
Gaia EDR3 5588806132132947328,-0.002245,-0.004771,114.68896945122,-33.84811033902,-0.1671,0.4307,-0.396,0.405,1.451,0.4,20.162437,0.005767,1.557367,0.08116167839731367,0.9979,1
Gaia EDR3 5588805956039252608,-0.01392,-0.003269,114.67491299544,-33.84660697682,0.0943,0.2551,-0.168,0.242,1.117,0.246,19.498356,0.004037,1.360771,0.04403920976119803,0.9974,1
Gaia EDR3 5588805754181029248,-0.012796,-0.009416,114.67626493993,-33.8527543292,0.3584,0.1092,-0.316,0.108,1.222,0.111,18.069681,0.003121,1.827751,0.0269943480028659,0.9979,1
Gaia EDR3 5588806132129321728,-0.010689,-6e-06,114.67880302463,-33.84334484114,0.2901,0.2316,-0.702,0.221,1.38,0.232,19.392406,0.003941,1.42687,0.05645391084802943,0.9975,1
Gaia EDR3 5588806132132947584,-0.009018,-0.006066,114.68081447007,-33.84940535345,0.4081,0.4442,-0.464,0.395,1.22,0.425,20.121296,0.00567,1.52318,0.08502968450431267,0.9984,1
Gaia EDR3 5588806097768235264,0.009435,-0.001476,114.70303308338,-33.84481470178,-0.0928,0.3357,-0.634,0.311,1.506,0.321,19.886711,0.00488,1.392252,0.09934273572897911,0.9965,1
Gaia EDR3 5588806505795172224,0.007889,0.039589,114.70116664788,-33.8037499944,-0.0072,0.3103,-0.754,0.302,1.453,0.312,19.732721,0.004447,1.271687,0.05677718215089637,0.9814,1
Gaia EDR3 5588806063409817728,0.002877,-0.006857,114.69513727729,-33.8501960155,0.1846,0.2681,-0.417,0.248,1.559,0.269,19.44192,0.004088,1.559233,0.060814427943131695,0.9971,1
Gaia EDR3 5588805341859387136,0.017849,-0.015582,114.71316675458,-33.85891976748,0.2371,0.5371,-0.293,0.477,1.477,0.56,20.361366,0.006331,1.383671,0.11275009748066508,0.9957,1
Gaia EDR3 5588805925974525184,-0.033952,-0.022303,114.6507840911,-33.86563522953,-0.2708,0.4122,-0.621,0.387,1.104,0.427,20.099432,0.00523,1.149817,0.12404571149523491,0.9908,1
Gaia EDR3 5588806029053724288,-0.030306,0.01046,114.65518859492,-33.83287380011,-0.256,0.4808,-0.598,0.461,1.044,0.491,20.291838,0.006134,1.452503,0.09779949618410848,0.9959,1
Gaia EDR3 5588804860828002048,0.009214,-0.042998,114.7027725831,-33.88633732681,0.2752,0.095,-0.523,0.092,1.539,0.1,17.30156,0.003251,1.515947,0.011848289700198812,0.9888,1
Gaia EDR3 5588805307504749824,0.009084,-0.02043,114.70261303428,-33.86376914328,-0.0267,0.3799,-0.496,0.346,1.596,0.42,19.99885,0.007696,1.353107,0.11048669358946692,0.9948,1
Gaia EDR3 5588805754172225536,-0.011447,-0.016015,114.67788857739,-33.85935360605,0.3554,0.4081,-0.667,0.396,1.417,0.432,20.14188,0.005397,1.396786,0.09685995292570627,0.9969,1
Gaia EDR3 5588806441365620736,-0.009165,0.031566,114.68064268467,-33.81177332585,0.3813,0.4448,-0.311,0.452,1.067,0.458,20.131306,0.006297,1.170544,0.14601333028345168,0.9948,1
Gaia EDR3 5588805887319765504,-0.049477,-0.005723,114.63209907742,-33.84904815481,0.3365,0.159,-0.242,0.156,1.365,0.164,18.741827,0.003833,1.153427,0.028066785781984026,0.9854,1
Gaia EDR3 5588806372651101312,-0.001796,0.023683,114.68951179504,-33.81965606131,-0.3266,0.4162,-0.447,0.401,1.13,0.406,20.11206,0.00553,1.425671,0.08239959447044133,0.9971,1
Gaia EDR3 5588806475725339520,0.003921,0.029838,114.69639248406,-33.81350109128,-0.0866,0.1003,-0.722,0.097,1.52,0.102,18.199825,0.003009,0.832035,0.01766521481675351,0.9887,1
Gaia EDR3 5588806166487707648,0.007267,0.008995,114.70042137003,-33.83434415612,-0.1263,0.3967,-0.841,0.342,1.12,0.374,20.08126,0.005526,1.469313,0.08788306883401005,0.9945,1
Gaia EDR3 5588806265276944768,0.008147,0.015844,114.70148060981,-33.82749453264,-0.012,0.3041,-0.584,0.282,0.827,0.303,19.673828,0.00431,1.873169,0.06557339405577327,0.9956,1
Gaia EDR3 5588805681161279616,-0.008178,-0.025268,114.68182412469,-33.86860724067,-0.3268,0.2462,-0.628,0.232,1.178,0.247,19.481947,0.004007,1.447754,0.06016975045938555,0.9957,1
Gaia EDR3 5588806269577078784,0.015157,0.025759,114.70991625926,-33.81757909249,-0.2268,0.4451,-0.419,0.396,0.929,0.404,19.811712,0.004997,,,0.9944,1
Gaia EDR3 5588805960330662528,-0.019242,-0.007217,114.66850388812,-33.85055422143,-0.2007,0.3511,-0.631,0.34,0.926,0.335,19.875864,0.004791,1.390072,0.06888303374160942,0.9955,1
Gaia EDR3 5588805376214946560,0.042486,-0.01444,114.74283495519,-33.8577692222,-0.2645,0.3108,-0.424,0.309,1.472,0.29,19.588947,0.004181,1.677031,0.08046910983361615,0.9873,1
Gaia EDR3 5588805754175832320,-0.016654,-0.020896,114.67161639756,-33.86423419506,-0.2894,0.4419,-0.672,0.387,1.367,0.394,20.116064,0.005344,1.339107,0.08879254056933449,0.9961,1
Gaia EDR3 5588806132129299456,-0.005019,0.00495,114.68563069668,-33.83838873463,0.3043,0.2927,-0.815,0.276,1.089,0.286,19.596786,0.004588,1.450777,0.06728260546932356,0.9958,1
Gaia EDR3 5588806338287743488,-0.012715,0.010839,114.67636591192,-33.83249988816,0.4585,0.221,-0.38,0.209,1.122,0.22,19.306849,0.003797,1.066936,0.034119865932138095,0.9982,1
Gaia EDR3 5588806132138500352,-0.007403,-0.003723,114.68275980424,-33.8470618485,-0.028,0.6151,-0.912,0.611,1.281,0.612,20.514053,0.007305,1.587734,0.14420053388144516,0.9939,1
Gaia EDR3 5588806063408520192,-0.000579,-0.012745,114.69097545864,-33.85608416349,0.3467,0.4441,-0.808,0.407,1.307,0.427,20.291378,0.006271,1.426189,0.1116770844799647,0.9956,1
Gaia EDR3 5588805990398984832,-0.040897,-0.003489,114.64243096609,-33.84681894119,0.005,0.3474,-0.205,0.333,0.905,0.359,19.938267,0.004772,1.29487,0.07757017858289483,0.9932,1
Gaia EDR3 5588806093478203648,0.015093,-0.003698,114.70984566204,-33.84703566031,0.4038,0.144,-0.402,0.139,0.97,0.141,18.66291,0.003275,1.843824,0.02861152808222046,0.9976,1
Gaia EDR3 5588806200852809856,0.019963,0.014306,114.7157048228,-33.82903089606,0.1705,0.4349,-0.324,0.405,1.606,0.451,20.198141,0.005928,1.355276,0.09055973508228556,0.9879,1
Gaia EDR3 5588806063408507264,0.005952,-0.008417,114.69883984526,-33.85175604632,0.4507,0.5384,-0.353,0.466,1.08,0.562,20.405014,0.006637,1.457418,0.0946414290170895,0.9981,1
Gaia EDR3 5588805818600233216,-0.040759,-0.025414,114.64258496314,-33.86874344964,0.4681,0.2882,-0.66,0.281,1.249,0.289,19.65978,0.004357,1.798672,0.06980217957270196,0.9884,1
Gaia EDR3 5588806097779584512,0.015249,0.001365,114.71003315913,-33.84197276274,-0.2337,0.2942,-0.385,0.279,0.916,0.283,19.614601,0.00448,1.76474,0.06938059656689166,0.9974,1
Gaia EDR3 5588806235208399872,0.032197,0.009043,114.73043424601,-33.83429056043,0.3299,0.4384,-0.806,0.402,1.379,0.435,20.245914,0.005717,1.400316,0.11379367133456988,0.9907,1
Gaia EDR3 5588804856527505920,0.018623,-0.045272,114.71410761253,-33.88860911406,-0.3296,0.4737,-0.446,0.42,1.412,0.477,20.220533,0.006219,1.317932,0.11723365445980831,0.9901,1
Gaia EDR3 5588806029048815872,-0.030591,0.00365,114.65484361644,-33.83968394173,0.3825,0.3576,-0.738,0.337,1.035,0.379,20.055935,0.00509,1.426907,0.09470800618767904,0.9941,1
Gaia EDR3 5588805307499230720,0.015237,-0.017398,114.71002262478,-33.86073648894,0.1671,0.4088,-0.221,0.366,0.887,0.381,20.08052,0.006142,1.45253,0.09355285106008285,0.996,1
Gaia EDR3 5588806127837918976,-0.00597,-0.011162,114.68448386051,-33.85450101307,-0.1272,0.2509,-0.343,0.235,1.591,0.25,19.520226,0.004026,1.832653,0.06735398935612481,0.9963,1
Gaia EDR3 5588806368358484224,-0.009904,0.015252,114.67975046344,-33.82808641365,-0.3739,0.2345,-0.416,0.22,1.177,0.226,19.347235,0.003756,1.356346,0.05828668056370576,0.9981,1
Gaia EDR3 5588818158041750016,-0.025196,0.028002,114.66134717215,-33.81533324834,0.2428,0.4264,-0.329,0.43,1.601,0.505,20.12424,0.005538,1.382214,0.08073677224857653,0.9911,1
Gaia EDR3 5588804895187742976,-0.000275,-0.042728,114.69134212864,-33.88606732599,0.0297,0.3131,-0.538,0.302,1.671,0.316,19.755907,0.004314,1.551886,0.07863172064279382,0.9819,1
Gaia EDR3 5588806269568190208,0.013097,0.012755,114.70743902289,-33.83058359409,-0.3328,0.4281,-0.724,0.387,1.32,0.443,20.173489,0.005475,1.3724,0.09608657029774234,0.9953,1
Gaia EDR3 5588806166487723648,-0.003768,0.008924,114.68713684409,-33.83441482087,-0.209,0.5001,-0.293,0.437,0.895,0.532,20.355919,0.006359,1.401329,0.10853188645718462,0.9979,1
Gaia EDR3 5588806127837950592,-0.010254,0.000568,114.67932745404,-33.84277119901,0.3116,0.3155,-0.655,0.297,0.85,0.302,19.792944,0.004363,1.174154,0.07293602797974759,0.9962,1
Gaia EDR3 5588806097769499648,0.020682,-0.003248,114.71657483262,-33.8465849059,-0.0854,0.4295,-0.789,0.403,0.879,0.452,19.704882,0.005061,,,0.9937,1
Gaia EDR3 5588806200852415360,0.015118,0.009465,114.70987296943,-33.83387301273,0.3636,0.4075,-0.162,0.398,1.035,0.401,20.147282,0.005342,1.605766,0.12395156860038184,0.9965,1
Gaia EDR3 5588806063409835136,0.001994,-0.016602,114.69407427864,-33.85994110536,-0.1223,0.4941,-0.855,0.468,1.488,0.525,20.183504,0.006152,1.361847,0.11039740995102183,0.9925,1
Gaia EDR3 5588805303206591232,0.019139,-0.024117,114.71472300843,-33.86745414475,-0.0986,0.1976,-0.663,0.174,0.785,0.196,18.939037,0.003758,1.691086,0.03363622676324603,0.992,1
Gaia EDR3 5588805715521023488,-0.024457,-0.024062,114.66221825219,-33.86739810034,-0.1959,0.3207,-0.416,0.286,1.634,0.308,19.636398,0.004257,1.275732,0.05644366878357744,0.9903,1
Gaia EDR3 5588805273139496576,0.032,-0.027117,114.73021354674,-33.87045000601,0.5382,0.6769,-0.522,0.602,1.083,0.607,20.50442,0.007294,1.202753,0.12889349060239333,0.9935,1
Gaia EDR3 5588806372647454464,-0.007814,0.018756,114.6822668409,-33.82458267088,-0.3867,0.2457,-0.494,0.238,1.004,0.246,19.47961,0.003905,1.329371,0.04763210894297522,0.9977,1
Gaia EDR3 5588818153748744832,-0.026541,0.028902,114.65972836319,-33.81443322082,0.1909,0.1579,-0.896,0.15,1.49,0.17,18.823393,0.003287,1.423763,0.02778740814466542,0.9808,1
Gaia EDR3 5588806063413475840,0.007551,-0.019112,114.70076700774,-33.86245151012,0.2625,0.3846,-0.197,0.361,0.862,0.375,20.06029,0.005118,1.56341,0.11225028115898097,0.9955,1
Gaia EDR3 5588806063409815552,0.002961,-0.005753,114.69523862762,-33.84909255306,0.1443,0.2536,-0.383,0.239,1.708,0.241,19.43805,0.003988,1.416695,0.04801845607387919,0.995,1
Gaia EDR3 5588806437075677056,-0.008087,0.032192,114.68194041879,-33.81114682031,0.088,0.2716,0.017,0.294,1.227,0.271,17.074707,0.003896,1.642206,0.0380011870793144,0.9896,1
Gaia EDR3 5588806097778575360,0.013849,-0.006192,114.70834891692,-33.84953016497,-0.0208,0.2147,-0.907,0.199,0.922,0.205,19.222984,0.003804,1.832022,0.041923974974810284,0.9932,1
Gaia EDR3 5588806063409812096,0.006386,-0.010921,114.69936325655,-33.85426004912,-0.0655,0.4181,-0.66,0.39,0.749,0.398,20.112339,0.005532,1.499596,0.15993964765258256,0.9952,1
Gaia EDR3 5588805440643169024,0.039388,-0.004099,114.73909802248,-33.84742923118,0.3045,0.524,-0.061,0.417,1.377,0.448,20.224476,0.006028,1.573946,0.14341728825321046,0.9886,1
Gaia EDR3 5588806265276935680,0.011739,0.012589,114.70580501416,-33.83074980139,0.5153,0.2796,-0.261,0.266,1.076,0.305,19.586536,0.004021,1.402288,0.06401120381528277,0.9972,1
Gaia EDR3 5588805268844400768,0.030911,-0.032862,114.72890415341,-33.87619551279,-0.1732,0.2981,-0.063,0.274,1.426,0.283,19.69646,0.004478,1.403879,0.07238680586853494,0.9875,1
Gaia EDR3 5588804929547478656,0.009007,-0.041419,114.70252310297,-33.88475799951,0.426,0.033,-0.159,0.033,1.018,0.035,15.907686,0.00279,1.26748,0.0058623409593497175,0.9895,1
Gaia EDR3 5588806372647461504,-0.005414,0.010965,114.68515509346,-33.83237414053,-0.399,0.5128,-0.548,0.417,0.955,0.663,19.963358,0.005735,,,0.9978,1
