EDR3Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP,probs_final,membs_select
Gaia EDR3 1968867777910871168,0.047826,-0.014292,319.48917598411,41.81236261971,0.0531,0.0967,-1.92,0.09,-1.807,0.101,17.983929,0.002973,1.564991,0.016716809342557686,0.986,1
Gaia EDR3 1968868331974579584,-0.019738,-0.014999,319.39852742381,41.81167007307,0.0554,0.023,-1.935,0.02,-1.804,0.021,15.014403,0.002778,2.050589,0.00533908914824349,0.9977,1
Gaia EDR3 1968869873854528128,-0.039983,-0.012063,319.3713626211,41.81459719276,0.0602,0.0741,-1.911,0.069,-1.768,0.078,17.52096,0.002907,1.711342,0.012350120541981811,0.9975,1
Gaia EDR3 1968871596149779456,-0.026442,0.033518,319.38950550208,41.86018446393,0.0439,0.0276,-1.906,0.027,-1.817,0.028,15.605583,0.00278,2.028034,0.005304012150804256,0.9966,1
Gaia EDR3 1968871699229001600,-0.015764,0.052751,319.40383630198,41.87942082304,0.1001,0.0566,-1.89,0.055,-1.81,0.058,17.011213,0.002838,1.778158,0.011607584303284414,0.993,1
Gaia EDR3 1968866820139216768,-0.034226,-0.034867,319.37910348318,41.79179593761,0.0861,0.3206,-1.941,0.287,-1.834,0.323,19.768192,0.004664,1.270268,0.08312058967596324,0.9957,1
Gaia EDR3 1968871321271838208,-0.012953,0.011249,319.40762323495,41.83791980817,0.0922,0.0515,-1.887,0.05,-1.768,0.051,16.804316,0.002831,1.685128,0.00828530180364836,0.9979,1
Gaia EDR3 1968871389991335936,-0.018439,0.02939,319.40025271363,41.8560593521,0.0887,0.0435,-1.952,0.041,-1.831,0.048,16.465311,0.002818,1.900845,0.00718774027908374,0.997,1
Gaia EDR3 1968871286912100096,-0.025555,-0.001615,319.39071486557,41.82505196533,0.0325,0.0461,-1.899,0.043,-1.827,0.049,16.59911,0.002823,1.702951,0.007554914011039882,0.998,1
Gaia EDR3 1968868057096625536,0.008293,-0.039834,319.43613134633,41.7868374984,0.1186,0.0446,-1.902,0.043,-1.803,0.043,16.646145,0.002804,1.74185,0.0076541427254316185,0.9942,1
Gaia EDR3 1968870153035008128,-0.051751,0.026542,319.35553123696,41.85319301071,0.0934,0.2386,-1.872,0.224,-1.81,0.245,19.26957,0.003898,1.467899,0.04337484660001888,0.9949,1
Gaia EDR3 1968867404261563520,0.050104,-0.028779,319.49221767446,41.7978733607,0.048,0.049,-1.87,0.047,-1.807,0.047,16.838911,0.00282,1.721614,0.008761538361970375,0.982,1
Gaia EDR3 1968868297615102336,0.004608,-0.023019,319.43119029764,41.80365346289,0.0704,0.021,-1.888,0.019,-1.844,0.02,14.77775,0.002775,2.205487,0.005197286121376003,0.9966,1
Gaia EDR3 1968871385683087232,-0.019542,0.028369,319.39877264393,41.85503778461,0.0635,0.0485,-1.865,0.047,-1.821,0.049,16.747032,0.00282,1.743707,0.008610497005206977,0.9971,1
Gaia EDR3 1968869809443352448,-0.031149,-0.005963,319.38321115873,41.82070178768,0.0534,0.024,-1.87,0.023,-1.834,0.024,15.240476,0.002776,1.998719,0.005051404030006455,0.9978,1
Gaia EDR3 1968869946882323584,-0.062559,-0.019882,319.34108124181,41.80675989333,0.0292,0.0254,-1.906,0.024,-1.754,0.026,15.417753,0.002777,2.060164,0.005593731392909158,0.9939,1
Gaia EDR3 1968871316963924608,-0.005951,0.009987,319.41702162456,41.83665921136,0.0488,0.1077,-1.936,0.103,-1.856,0.112,18.1787,0.003071,1.59479,0.022030318262253146,0.9978,1
Gaia EDR3 1968868160175836416,0.035119,-0.016041,319.47212589754,41.81062119577,0.064,0.0225,-1.88,0.021,-1.85,0.022,15.216172,0.002775,2.124179,0.005116182699838506,0.9907,1
Gaia EDR3 1968869981242089088,-0.080042,-0.013159,319.31761614793,41.81346276638,0.0883,0.0148,-1.907,0.015,-1.86,0.016,14.127474,0.00283,2.533395,0.0056390502242718195,0.9876,1
Gaia EDR3 1968869775083596800,-0.040169,-0.032021,319.37112908386,41.79463858887,0.1128,0.0453,-1.866,0.041,-1.798,0.045,16.542791,0.002813,1.67307,0.0067314909526070684,0.9957,1
Gaia EDR3 1968867232462880128,0.016626,-0.057156,319.44730049916,41.7695140959,0.0436,0.0482,-1.862,0.045,-1.83,0.05,16.707386,0.002808,1.671908,0.007870642628161149,0.9847,1
Gaia EDR3 1968871664869286912,-0.03388,0.05801,319.37950042885,41.8846737266,0.1258,0.057,-1.915,0.059,-1.755,0.059,16.947506,0.002843,1.758905,0.010673096899259056,0.9906,1
Gaia EDR3 1968869775083607424,-0.042777,-0.025633,319.36762621814,41.80102505679,0.072,0.022,-1.867,0.022,-1.85,0.022,14.922574,0.002778,2.058492,0.005374572076826478,0.9961,1
Gaia EDR3 1968868263255086848,-0.006373,-0.018693,319.41645907696,41.8079784613,0.0039,0.0289,-1.898,0.026,-1.822,0.028,15.658937,0.00278,1.854561,0.005646339422878016,0.9974,1
Gaia EDR3 1968871351332565248,-0.029493,0.004375,319.38542641799,41.83104051503,0.0198,0.2412,-1.866,0.231,-1.815,0.252,19.171251,0.003623,1.340811,0.07046305856652883,0.998,1
Gaia EDR3 1968868503773267200,0.00916,0.013257,319.43730401127,41.83992821327,0.0193,0.03,-1.92,0.033,-1.855,0.028,15.681209,0.002781,1.961662,0.005973534723613303,0.9966,1
Gaia EDR3 1968871321271828864,-0.014393,0.001807,319.40569291488,41.82847729614,0.0391,0.0511,-1.854,0.046,-1.773,0.054,16.784433,0.002826,1.665903,0.009014955814031158,0.998,1
Gaia EDR3 1968868469413532032,0.003994,0.010234,319.43036897354,41.8369058673,0.077,0.1001,-1.854,0.095,-1.841,0.1,18.12427,0.002994,1.227808,0.015027134019768882,0.9971,1
