EDR3Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP,probs_final,membs_select
Gaia EDR3 5516038352366118400,-0.027164,-0.002873,124.66957290926,-47.79287236066,0.1297,0.0449,-2.596,0.049,2.891,0.05,16.740593,0.002825,2.045519,0.009309573169752115,0.993,1
Gaia EDR3 5516043334528134656,0.024212,-0.013294,124.74605424479,-47.80329407968,0.0363,0.1818,-2.367,0.184,2.82,0.195,18.99859,0.003511,1.550892,0.04960937966032423,0.9942,1
Gaia EDR3 5516043510630861312,0.000337,0.003741,124.71050950542,-47.78626527363,0.0684,0.0465,-2.607,0.049,2.889,0.049,16.639608,0.002822,1.798576,0.008130348965664409,0.997,1
Gaia EDR3 5516043441911388800,0.008201,0.000915,124.72221332816,-47.78909058195,0.0466,0.1525,-2.368,0.157,2.792,0.172,18.70633,0.003387,1.779135,0.03656392309254009,0.9965,1
Gaia EDR3 5516043643776088832,0.020623,0.025083,124.74068911409,-47.76491881365,0.0117,0.1272,-2.387,0.146,2.906,0.136,18.545769,0.003271,1.582415,0.039913183184953425,0.9937,1
Gaia EDR3 5516044296601904384,-0.014227,0.01572,124.68883789569,-47.77428410105,0.2062,0.1048,-2.48,0.121,2.771,0.115,18.198872,0.003073,1.406998,0.021103177684064094,0.9964,1
Gaia EDR3 5516044330961666688,-0.015807,0.024215,124.68649083872,-47.76578840421,-0.0467,0.1532,-2.512,0.167,2.901,0.168,18.862362,0.003414,1.516287,0.052766859380229084,0.9957,1
Gaia EDR3 5516037596451827328,-0.022119,-0.015736,124.67707544319,-47.80573742605,0.0249,0.1453,-2.577,0.161,2.749,0.161,18.870495,0.003358,1.988592,0.04098154273121393,0.9917,1
Gaia EDR3 5516044266545097344,-0.007387,0.022429,124.69901771562,-47.7675765828,0.1312,0.0886,-2.62,0.094,2.805,0.093,17.789843,0.002954,1.817532,0.018936651834094896,0.9964,1
Gaia EDR3 5516043441911394048,0.013662,-0.004724,124.7303449423,-47.79472796075,0.1495,0.0536,-2.507,0.057,2.713,0.057,17.030647,0.00285,1.921234,0.009339530418403517,0.9961,1
Gaia EDR3 5516043373191922176,0.027975,0.004559,124.7516420162,-47.7854390005,0.0728,0.0705,-2.561,0.074,2.98,0.075,17.508184,0.003079,,,0.9944,1
Gaia EDR3 5516044369624318080,0.003499,0.016273,124.71521450089,-47.77373283394,0.1056,0.0694,-2.616,0.074,2.934,0.077,17.582706,0.002906,0.81172,0.010358524621452762,0.9969,1
Gaia EDR3 5516044227881409664,-0.00888,0.006875,124.69679224839,-47.78313026992,0.1294,0.0691,-2.434,0.076,2.995,0.077,17.431423,0.00299,1.704233,0.020708393300259764,0.996,1
Gaia EDR3 5516044369624317184,0.002797,0.019161,124.71416958727,-47.77084489444,-0.073,0.0765,-2.472,0.083,2.887,0.084,17.76908,0.002938,1.252724,0.01097331525118253,0.9968,1
Gaia EDR3 5516043609406134272,0.01197,0.009772,124.72782140707,-47.78023222665,0.087,0.1,-2.519,0.113,3.016,0.111,18.231874,0.003094,1.146847,0.016176373051710522,0.9964,1
Gaia EDR3 5516043300171426304,0.038918,-0.006434,124.76794093058,-47.79642578512,0.0304,0.1575,-2.355,0.169,2.95,0.173,18.849747,0.003465,1.470976,0.056352725170270165,0.9903,1
Gaia EDR3 5516044232173771008,-0.013633,0.000753,124.68971560389,-47.78925074797,0.1108,0.306,-2.583,0.308,3.011,0.347,19.768497,0.004888,1.379532,0.05965964523533869,0.9956,1
Gaia EDR3 5516043506325530880,0.002706,0.009187,124.71403469773,-47.78081885941,0.0677,0.1407,-2.299,0.156,2.912,0.157,18.704796,0.003278,1.291689,0.0257782062875995,0.9957,1
Gaia EDR3 5516043235741428864,0.010351,-0.020138,124.72542058236,-47.81014329016,0.2676,1.0803,-2.563,1.018,2.821,1.133,20.722366,0.011173,0.754209,0.18163704761311855,0.995,1
Gaia EDR3 5516043471967106048,-0.010437,-0.00963,124.69447008338,-47.79963526887,0.256,0.1182,-2.489,0.13,2.968,0.127,18.459547,0.003202,1.896704,0.028175707406228587,0.9951,1
Gaia EDR3 5516043373191923968,0.030315,0.002618,124.75512694346,-47.78737945204,0.2475,0.241,-2.415,0.26,2.973,0.262,19.543867,0.004165,1.640322,0.05548530480541114,0.9935,1
Gaia EDR3 5516043167033495552,0.022643,-0.021614,124.74372406745,-47.8116155009,-0.0418,0.1865,-2.446,0.2,3.018,0.202,19.164896,0.003684,1.359955,0.05542516691489158,0.9931,1
Gaia EDR3 5516044266533521536,-0.001249,0.013838,124.70814905484,-47.77616824238,0.1632,0.2461,-2.557,0.264,2.658,0.263,19.548145,0.004262,1.465282,0.06479324183218893,0.9965,1
Gaia EDR3 5516043403247597568,8.9e-05,-0.018671,124.71014045193,-47.80867740002,0.0547,0.104,-2.632,0.115,3.005,0.114,18.298319,0.003044,1.337975,0.022116762691745975,0.9946,1
Gaia EDR3 5516043613698521216,0.015382,0.021657,124.73289273853,-47.76834646655,0.1032,0.2431,-2.437,0.261,2.63,0.26,19.526062,0.004192,1.409714,0.045706613443022195,0.995,1
Gaia EDR3 5516043510619292800,0.00121,0.006801,124.71180891184,-47.78320521349,0.1076,0.1173,-2.512,0.135,3.074,0.141,18.397995,0.00328,0.916752,0.09927724559579457,0.9964,1
Gaia EDR3 5516043510630863872,0.007766,0.005474,124.72156578641,-47.78453102704,0.127,0.133,-2.328,0.141,2.669,0.151,18.433908,0.003502,1.35565,0.039094577840795786,0.996,1
Gaia EDR3 5516043437607357824,0.006879,-0.012217,124.72024846083,-47.80222272889,0.0717,0.1399,-2.446,0.149,3.089,0.163,18.667276,0.003297,1.450342,0.030044669719909663,0.9947,1
Gaia EDR3 5516043471967132928,-0.008676,-0.002565,124.69709326178,-47.79257004695,0.231,0.0946,-2.597,0.107,2.686,0.11,18.125029,0.003026,1.293697,0.01910821728438408,0.9956,1
Gaia EDR3 5516044399680222720,0.020421,0.042655,124.74037766246,-47.7473465486,-0.0351,0.1435,-2.465,0.151,3.06,0.15,18.659615,0.003374,1.406462,0.033395074266102776,0.9889,1
Gaia EDR3 5516044399690348800,0.010273,0.035443,124.72528719097,-47.75456209634,0.0562,0.2718,-2.711,0.285,2.762,0.294,19.61421,0.004514,1.383619,0.06663325125243254,0.9937,1
Gaia EDR3 5516043510630864256,0.004798,-0.001728,124.71714905751,-47.79173333146,0.1129,0.1277,-2.428,0.137,3.092,0.138,18.495178,0.00336,,,0.9954,1
Gaia EDR3 5516043540686620032,0.016886,0.00162,124.73514050561,-47.78838334448,-0.1644,0.1303,-2.537,0.14,2.865,0.152,18.58947,0.003164,1.457159,0.02641125221542784,0.9965,1
Gaia EDR3 5516043506326919424,0.00905,0.00379,124.72347682409,-47.786215103,0.2801,0.152,-2.601,0.16,2.972,0.164,18.735565,0.003338,1.275982,0.04166186912134626,0.9968,1
Gaia EDR3 5516043613710082304,0.017477,0.015215,124.73601319782,-47.77478820418,0.0523,0.1964,-2.492,0.218,2.588,0.204,19.264744,0.003905,1.47056,0.04914929544547272,0.9948,1
Gaia EDR3 5516044227882419840,-0.013387,0.004167,124.69008428957,-47.78583743629,-0.1382,0.1854,-2.594,0.196,2.765,0.198,19.114096,0.003497,1.326014,0.04968145401273742,0.996,1
Gaia EDR3 5516043231451938304,0.014188,-0.011805,124.73112977295,-47.80180860068,0.2085,0.197,-2.428,0.212,3.078,0.216,19.158768,0.003785,1.871599,0.05100031532830379,0.9945,1
Gaia EDR3 5516044674558192000,0.005398,0.060843,124.71803212038,-47.72916220775,-0.1196,0.1891,-2.651,0.2,2.845,0.202,19.11592,0.003718,1.453232,0.05008722992673033,0.9909,1
Gaia EDR3 5516043441911392512,0.00912,-0.008085,124.72358347349,-47.79808968122,-0.152,0.1969,-2.618,0.204,2.841,0.222,19.195507,0.003922,1.40304,0.04996641582686712,0.9963,1
Gaia EDR3 5516038631536342400,-0.041851,0.019851,124.64773918878,-47.77013787951,-0.0899,0.5357,-2.519,0.541,2.641,0.584,20.418749,0.006972,1.239363,0.13076525197103542,0.9909,1
Gaia EDR3 5516044777637346176,0.024136,0.042749,124.74590285843,-47.747251135,-0.0335,0.1629,-2.72,0.172,2.922,0.171,18.803526,0.003374,1.365749,0.03316354638457465,0.9908,1
Gaia EDR3 5516043609406173824,0.015485,0.022872,124.73304566189,-47.76713215351,0.0118,0.1036,-2.375,0.117,2.593,0.114,18.282017,0.003089,1.483087,0.024303217638291654,0.9943,1
Gaia EDR3 5516044369612744832,0.010563,0.029139,124.72572102298,-47.76086560671,-0.1271,0.1023,-2.348,0.168,2.986,0.097,17.549171,0.003123,,,0.9935,1
Gaia EDR3 5516038592884327296,-0.046667,0.00735,124.64055739452,-47.78263547391,-0.1833,0.145,-2.508,0.162,2.956,0.161,18.840647,0.003344,1.39142,0.02991720921593675,0.987,1
Gaia EDR3 5516043957295942144,0.038902,0.02842,124.76787873004,-47.76157154128,0.0935,0.0419,-2.186,0.047,2.771,0.045,16.264143,0.002837,1.957084,0.007522373264780332,0.9827,1
Gaia EDR3 5516044369612727040,0.001195,0.028452,124.71178462125,-47.76155352887,0.0844,0.1895,-2.25,0.205,3.05,0.207,19.124483,0.003777,1.361254,0.05834736643698667,0.9916,1
Gaia EDR3 5516044232185361792,-0.00926,0.006937,124.69622582117,-47.78306813598,0.3323,0.1722,-2.428,0.178,3.031,0.262,18.752419,0.003511,,,0.9956,1
Gaia EDR3 5516044266545099904,-0.002606,0.020274,124.70613061314,-47.7697315198,0.3637,0.1227,-2.362,0.13,2.722,0.131,18.493204,0.00331,1.371004,0.04655647165459318,0.9963,1
Gaia EDR3 5516038631547996416,-0.033553,0.013088,124.66007929197,-47.77690678245,0.1729,0.1049,-2.181,0.115,2.743,0.113,18.264488,0.003108,1.63525,0.029844914516591346,0.9901,1
Gaia EDR3 5516044335252966400,-0.009264,0.030729,124.69622646191,-47.75927615545,0.0586,0.4162,-2.429,0.428,2.51,0.436,19.925205,0.006319,1.282293,0.3257873963935977,0.9946,1
Gaia EDR3 5516044266545100544,-0.004205,0.015144,124.70375109018,-47.77486154149,0.1152,0.2351,-2.771,0.248,2.662,0.258,19.471235,0.003992,1.604265,0.06396415376479006,0.9941,1
Gaia EDR3 5516038386736124928,-0.036165,-0.00462,124.65617331749,-47.79461337466,0.2057,0.2584,-2.234,0.271,3.064,0.277,19.605986,0.004424,1.416243,0.07016716848040937,0.9813,1
Gaia EDR3 5516043510630859520,0.002867,0.012414,124.71427419456,-47.7775923874,0.1925,0.1415,-2.698,0.152,3.117,0.154,18.659777,0.003356,1.390747,0.03568221363364934,0.9958,1
Gaia EDR3 5516044262241149952,-0.004217,0.007298,124.70373233167,-47.78270761692,-0.0159,0.1475,-2.753,0.147,2.628,0.156,18.706705,0.003367,1.307537,0.027102250112852545,0.9941,1
Gaia EDR3 5516038386733101312,-0.037984,-0.00586,124.65346488012,-47.79585232215,0.2423,0.3913,-2.179,0.41,2.978,0.414,20.059063,0.005574,1.390818,0.09366024779814015,0.9822,1
Gaia EDR3 5516043476259538432,-0.009695,-0.001914,124.6955766355,-47.79191943133,0.2353,0.342,-2.182,0.364,2.994,0.357,19.73895,0.004889,1.305237,0.06806829532299244,0.9918,1
Gaia EDR3 5516044335264570624,-0.011344,0.030603,124.69313330453,-47.75940164558,-0.0454,0.1355,-2.174,0.157,2.693,0.145,18.16863,0.003256,1.892628,0.06103954140640383,0.9931,1
Gaia EDR3 5516043510630860544,0.001073,0.007691,124.71160393609,-47.78231450088,-0.1396,0.0707,-2.693,0.077,3.057,0.075,17.424593,0.002897,1.408815,0.01767318935078573,0.9963,1
Gaia EDR3 5516043506326931072,0.002832,0.011248,124.71422114853,-47.77875780903,0.18,0.1509,-2.405,0.155,3.201,0.165,18.667948,0.003319,1.713037,0.03157099563490596,0.993,1
Gaia EDR3 5516043510619292672,-0.002729,-0.001528,124.7059460352,-47.79153397058,0.0336,0.3006,-2.855,0.344,2.848,0.327,19.683342,0.010458,,,0.9936,1
Gaia EDR3 5516044438332183040,-0.004379,0.039254,124.70349509474,-47.75075184648,0.3776,0.6778,-2.612,0.624,2.637,0.652,20.515018,0.007936,1.335453,0.16368975948833672,0.9943,1
Gaia EDR3 5516044781929599744,0.02163,0.055449,124.74216745867,-47.73455257446,0.1801,0.242,-2.828,0.246,2.989,0.251,19.459904,0.004089,1.480717,0.0841726937559151,0.9897,1
Gaia EDR3 5516044262241201280,-1e-05,0.021618,124.70999272904,-47.76838811414,0.2896,0.3699,-2.673,0.377,3.115,0.41,19.911694,0.005215,1.643942,0.08284841050567064,0.9955,1
Gaia EDR3 5516043441899832704,0.003968,-0.004654,124.71591425962,-47.79465937688,-0.015,0.096,-2.108,0.105,2.838,0.11,18.118296,0.002972,0.946474,0.016226860878323097,0.9929,1
Gaia EDR3 5516038352366109440,-0.022043,-0.004894,124.67719559539,-47.79489534321,-0.2884,0.1946,-2.571,0.213,2.791,0.211,19.226171,0.003836,1.507877,0.05888734039225363,0.9941,1
Gaia EDR3 5516044300893223424,-0.023077,0.008988,124.6756646152,-47.7810128444,0.053,0.4246,-2.299,0.389,2.506,0.44,20.110476,0.005545,1.117956,0.15405695080833326,0.9934,1
Gaia EDR3 5516044262241195392,-0.008032,0.019583,124.69805660893,-47.77042249255,0.2745,0.1676,-2.364,0.173,3.17,0.179,18.863602,0.003427,1.445654,0.0339320865249036,0.9918,1
Gaia EDR3 5516044674558193792,0.001883,0.06089,124.71280642049,-47.7291158902,-0.0901,0.2361,-2.811,0.25,2.97,0.268,19.373552,0.004088,1.360981,0.062045885621713995,0.9901,1
Gaia EDR3 5516044296600920448,-0.023622,0.015064,124.67485805701,-47.77493708851,-0.0286,0.1915,-2.355,0.213,3.202,0.215,19.128202,0.003745,1.303118,0.05038319684426998,0.9858,1
Gaia EDR3 5516044365321396608,0.006386,0.038464,124.71950541785,-47.75154194318,0.2403,0.2757,-2.8,0.285,3.027,0.3,19.576632,0.004457,1.215918,0.06840527347522551,0.9933,1
Gaia EDR3 5516044365321386496,0.000726,0.024065,124.7110876374,-47.76594075491,-0.2486,0.2289,-2.547,0.242,2.649,0.253,19.359486,0.003961,1.486587,0.04877371633361013,0.9961,1
Gaia EDR3 5516043476259541632,-0.007234,-0.002111,124.69923935413,-47.79211667624,0.0914,0.3109,-2.138,0.312,2.65,0.361,19.777306,0.004907,1.743654,0.07998096916792811,0.9934,1
Gaia EDR3 5516044296601929344,-0.020568,0.027134,124.67940952231,-47.76286765821,0.3883,0.2205,-2.301,0.233,2.661,0.246,19.182081,0.004003,1.533844,0.07013838628412514,0.9941,1
Gaia EDR3 5516038631536354048,-0.03809,0.016063,124.6533310821,-47.77392944582,-0.2873,0.6442,-2.355,0.58,2.768,0.69,20.527304,0.008054,1.519453,0.17486089729194068,0.9921,1
Gaia EDR3 5516038631536359936,-0.034551,0.016186,124.65859640622,-47.77380855105,-0.1082,0.884,-2.362,0.818,2.515,0.922,20.703907,0.01043,1.375689,0.14385467847426,0.9922,1
Gaia EDR3 5516044438332178560,-0.006451,0.039539,124.70041285241,-47.7504663965,-0.2683,0.2875,-2.642,0.299,2.717,0.315,19.679476,0.004343,1.486517,0.08034889081530064,0.9945,1
Gaia EDR3 5516044300893218560,-0.021889,0.016314,124.67743794794,-47.7736871822,0.3862,0.4286,-2.31,0.457,2.626,0.467,20.090036,0.005833,1.517555,0.10202206679852831,0.9946,1
Gaia EDR3 5516044708917925120,-0.012023,0.057786,124.69213223899,-47.73221833268,0.1438,0.233,-2.849,0.255,2.67,0.25,19.50219,0.004109,1.332768,0.05604221433465441,0.9868,1
Gaia EDR3 5516043506327913216,0.008059,0.002124,124.72200244833,-47.78788145169,0.1514,0.1607,-2.095,0.167,2.997,0.181,18.923584,0.003488,1.318134,0.041683272712890386,0.9909,1
Gaia EDR3 5516043575047398144,0.033947,0.013821,124.76052202432,-47.7761741787,0.0713,0.2009,-2.9,0.216,2.908,0.227,19.198248,0.003957,1.513105,0.052212490730489676,0.9834,1
Gaia EDR3 5516044266533512448,-0.002566,0.020793,124.70619038753,-47.76921285843,-0.2891,0.192,-2.562,0.196,3.023,0.198,19.008894,0.003996,,,0.9964,1
Gaia EDR3 5516043544986114176,0.021295,-0.002088,124.74170448182,-47.7920900703,-0.1242,0.6386,-2.48,0.653,2.476,0.722,20.571587,0.008077,1.357605,0.16277538797515642,0.9926,1
Gaia EDR3 5516044644490595968,-0.004715,0.056248,124.70299673237,-47.73375796884,0.4929,0.362,-2.418,0.363,2.968,0.402,19.989166,0.005353,1.354984,0.09052433027456327,0.9892,1
Gaia EDR3 5516044266533503104,-0.009148,0.016543,124.6963961979,-47.77346180659,-0.039,0.2196,-2.472,0.237,2.43,0.245,19.253006,0.00406,1.451618,0.06038961825842868,0.9942,1
Gaia EDR3 5516044266533500544,-0.01182,0.013746,124.69241849996,-47.77625826688,0.1484,0.197,-2.206,0.208,3.18,0.204,19.18258,0.003684,1.389614,0.039166130174081305,0.9867,1
Gaia EDR3 5516043231448897280,0.014154,-0.020776,124.73108361934,-47.81077966872,0.2598,0.1674,-2.847,0.181,3.018,0.181,18.996666,0.003564,1.336466,0.0427033799020155,0.9911,1
Gaia EDR3 5516044300893233408,-0.014777,0.015459,124.68801908528,-47.77454486909,0.0718,0.2248,-2.88,0.229,3.041,0.252,19.281818,0.003991,1.141323,0.07477342570369788,0.9913,1
Gaia EDR3 5516043407540096512,-0.003103,-0.02156,124.70538707641,-47.81156551787,-0.2397,0.4828,-2.784,0.442,2.803,0.501,20.217226,0.006628,1.537649,0.23872082245354756,0.9924,1
Gaia EDR3 5516044335252972928,-0.012003,0.018996,124.6921480177,-47.77100831413,0.3681,0.2916,-2.135,0.31,2.9,0.311,19.726854,0.004747,1.315998,0.05963139695310127,0.9928,1
Gaia EDR3 5516044262244099328,-0.007171,0.012743,124.69933720887,-47.777262816,0.0631,0.1447,-2.029,0.15,2.856,0.159,18.616875,0.003299,1.300398,0.029997796009381787,0.9924,1
Gaia EDR3 5516043613698526080,0.013085,0.011805,124.7294795505,-47.77819907928,-0.2456,0.3102,-2.792,0.334,2.819,0.357,19.759111,0.004635,1.40098,0.08379497122719301,0.9943,1
Gaia EDR3 5516044502757949440,-0.025644,0.034213,124.67186370817,-47.75578633491,0.3277,0.2274,-2.85,0.269,2.696,0.23,19.26715,0.003866,1.517658,0.08482742681635408,0.9877,1
Gaia EDR3 5516043510619302272,0.004285,0.004537,124.71638455873,-47.78546831999,0.2249,0.4063,-2.048,0.401,2.745,0.442,20.040392,0.005469,1.37332,0.1468974206570058,0.9929,1
Gaia EDR3 5516043613698508928,0.009332,0.021384,124.72389214203,-47.76862084121,-0.1371,0.2387,-2.855,0.251,3.023,0.256,19.457417,0.004254,1.157744,0.0724326246376226,0.9938,1
Gaia EDR3 5516043403247574016,-0.00565,-0.024814,124.70159342126,-47.81481977641,0.1581,0.158,-2.793,0.169,2.503,0.173,18.84915,0.003463,1.275433,0.03232310265574446,0.9873,1
Gaia EDR3 5516043613698526464,0.015095,0.015381,124.73246818309,-47.77462252859,-0.0056,0.38,-2.674,0.378,2.421,0.426,19.984442,0.005447,1.491894,0.07077044851242739,0.9878,1
Gaia EDR3 5516043334528150144,0.018791,-0.008896,124.73798101211,-47.7988985199,0.4679,0.2224,-2.713,0.228,2.659,0.234,19.334671,0.004034,1.485611,0.053439975624627434,0.9925,1
Gaia EDR3 5516043338820659072,0.02442,-0.00823,124.74636139498,-47.79823063453,-0.3529,0.3765,-2.664,0.363,2.938,0.397,19.968485,0.005908,1.378414,0.12171872981317554,0.9944,1
Gaia EDR3 5516044472691928832,0.005208,0.050945,124.71775210762,-47.73906118917,-0.1374,0.3673,-2.845,0.375,3.085,0.395,19.902775,0.005315,1.292687,0.16183185447840817,0.9908,1
Gaia EDR3 5516043643765900800,0.02081,0.020339,124.74097016172,-47.76966298308,0.2707,0.3272,-2.04,0.344,2.967,0.356,19.851582,0.004972,1.396898,0.07734893321777733,0.9831,1
Gaia EDR3 5516044674558182528,0.00228,0.057636,124.71339716945,-47.73236978773,0.5484,0.4431,-2.409,0.419,2.656,0.485,20.024445,0.005544,1.538948,0.12029198656660904,0.9884,1
Gaia EDR3 5516044369624320128,0.010561,0.025472,124.72571916311,-47.76453255574,0.023,0.3598,-2.883,0.35,2.545,0.37,19.879877,0.005133,1.533377,0.07727023708492267,0.9826,1
Gaia EDR3 5516043235752964992,0.012275,-0.014769,124.72828392421,-47.80477333091,0.4017,0.2677,-2.352,0.288,3.222,0.276,19.537756,0.004164,1.601654,0.06841702603207775,0.9886,1
Gaia EDR3 5516038627244067840,-0.037341,0.008535,124.6544377132,-47.7814578666,-0.2363,0.1552,-2.863,0.171,2.756,0.17,18.88285,0.003456,1.390812,0.031471837099753174,0.9819,1
Gaia EDR3 5516044434039967360,-0.006947,0.043042,124.69967611103,-47.74696376888,-0.0482,0.2591,-1.995,0.288,2.725,0.264,19.52757,0.004387,1.535803,0.06457050774652258,0.9838,1
Gaia EDR3 5516044021723069184,0.030618,0.033217,124.7555507015,-47.7567801524,0.1048,0.2137,-2.035,0.222,2.581,0.225,19.17003,0.003947,1.459974,0.06204681987044253,0.9807,1
Gaia EDR3 5516044369624314752,0.002237,0.030477,124.71333465273,-47.75952864927,0.4269,0.1225,-2.564,0.143,2.458,0.143,18.53568,0.003174,1.659061,0.025204000084311534,0.9932,1
Gaia EDR3 5516044434039981568,6.3e-05,0.047526,124.71010059079,-47.74248007971,0.1055,0.198,-3.016,0.203,2.847,0.221,19.109127,0.003659,1.472923,0.049523331961137514,0.9813,1
Gaia EDR3 5516043368887960192,0.038385,0.00628,124.76713452599,-47.78371215733,-0.2613,0.2258,-2.405,0.24,2.443,0.242,19.34685,0.004042,1.589626,0.05775225892313761,0.9867,1
Gaia EDR3 5516044266545096448,-0.011077,0.017908,124.69352597908,-47.77209708079,-0.1943,0.2306,-2.101,0.247,3.108,0.245,19.359818,0.004078,1.431774,0.05627683389676478,0.987,1
Gaia EDR3 5516043506327917312,-0.000454,0.009972,124.70933221052,-47.78003442592,0.1871,0.3995,-2.694,0.426,3.337,0.441,20.048664,0.00573,1.364069,0.07519095091997813,0.9911,1
Gaia EDR3 5516043441911392128,0.004884,-0.015738,124.71727918032,-47.80574397317,0.5036,0.2244,-2.159,0.229,2.715,0.236,19.335257,0.003928,1.376511,0.047591574340792614,0.9927,1
Gaia EDR3 5516044266545840128,-0.003469,0.020371,124.7048464351,-47.76963533511,0.4187,0.3554,-2.077,0.432,2.686,0.484,19.511316,0.00519,,,0.9934,1
Gaia EDR3 5516043643765928576,0.016811,0.026916,124.73501620056,-47.76308746674,0.1894,0.2744,-2.797,0.322,3.29,0.279,19.573257,0.00433,1.365288,0.05568448408885666,0.9877,1
Gaia EDR3 5516043407540091776,5.2e-05,-0.009937,124.71008568536,-47.7999431028,0.5111,0.2102,-2.664,0.271,3.152,0.221,19.288769,0.003908,1.180613,0.07718981892061132,0.9945,1
Gaia EDR3 5516044262241212032,-0.005086,0.02443,124.70244104991,-47.76557549089,0.4782,0.4667,-2.153,0.477,2.628,0.473,20.219912,0.006328,1.254633,0.13918979558462352,0.9938,1
Gaia EDR3 5516044541411369088,-0.015949,0.041535,124.6862877385,-47.74846841042,0.3655,0.1936,-2.805,0.215,3.21,0.216,19.16981,0.003927,1.535847,0.06589633683624735,0.986,1
Gaia EDR3 5516044330961649536,-0.007126,0.024505,124.69940528847,-47.76550033243,0.5056,0.2133,-2.114,0.232,2.788,0.227,19.286018,0.003769,1.425356,0.06250990111678824,0.9933,1
Gaia EDR3 5516043506326911744,0.003285,0.008075,124.71489675869,-47.7819310823,-0.062,0.1776,-1.978,0.2,3.046,0.187,19.024977,0.003562,1.205469,0.034313119341965743,0.9857,1
Gaia EDR3 5516043441899836800,0.007732,-0.001081,124.72151678239,-47.79108661014,-0.0841,0.4668,-2.99,0.426,3.023,0.512,20.052155,0.006371,1.260372,0.130388139751145,0.9889,1
Gaia EDR3 5516043609406159360,0.016451,0.018911,124.73448469208,-47.77109190423,0.6267,0.2456,-2.318,0.265,2.89,0.264,19.539608,0.004372,1.396395,0.059454456987350565,0.9944,1
