ID MP sel
"Gaia EDR3 3046146597680929152" 1.0 1
"Gaia EDR3 3046145017133026304" 1.0 1
"Gaia EDR3 3046145154571959424" 1.0 1
"Gaia EDR3 3046141134482869376" 1.0 1
"Gaia EDR3 3046144364298013952" 1.0 1
"Gaia EDR3 3046141924756547072" 1.0 1
"Gaia EDR3 3046144909750052608" 1.0 1
"Gaia EDR3 3046141512439721984" 1.0 1
"Gaia EDR3 3046144879694047488" 1.0 1
"Gaia EDR3 3046144810974596992" 1.0 1
"Gaia EDR3 3046145081548716032" 1.0 1
"Gaia EDR3 3046147491034141312" 1.0 1
"Gaia EDR3 3046146391522514688" 1.0 1
"Gaia EDR3 3046141856037080320" 1.0 1
"Gaia EDR3 3046144772311034240" 1.0 1
"Gaia EDR3 3046141821677348864" 1.0 1
"Gaia EDR3 3046145047188999680" 1.0 1
"Gaia EDR3 3046141920452773248" 1.0 1
"Gaia EDR3 3046141924756552320" 1.0 1
"Gaia EDR3 3046145188931678336" 1.0 1
"Gaia EDR3 3046146460241993344" 1.0 1
"Gaia EDR3 3046144845334321792" 1.0 1
"Gaia EDR3 3046146735119895552" 1.0 1
"Gaia EDR3 3046144982773257216" 1.0 1
"Gaia EDR3 3046144982773253760" 1.0 1
"Gaia EDR3 3046144948413529472" 1.0 1
"Gaia EDR3 3046144776614854528" 1.0 1
"Gaia EDR3 3046141473780405504" 1.0 1
"Gaia EDR3 3046144944109808128" 1.0 1
"Gaia EDR3 3046141817373513088" 1.0 1
"Gaia EDR3 3046146769479626880" 1.0 1
"Gaia EDR3 3046144364298011904" 1.0 1
"Gaia EDR3 3046146082285191936" 1.0 1
"Gaia EDR3 3046145154571959168" 1.0 1
"Gaia EDR3 3046143196066844416" 1.0 1
"Gaia EDR3 3046146662096790272" 1.0 1
"Gaia EDR3 3046146524657831168" 1.0 1
"Gaia EDR3 3046141924756549632" 1.0 1
"Gaia EDR3 3046141130183017088" 1.0 1
"Gaia EDR3 3046145120212225408" 1.0 1
"Gaia EDR3 3046143367865545216" 1.0 1
"Gaia EDR3 3046141890396807168" 1.0 1
"Gaia EDR3 3046141821677343488" 1.0 1
"Gaia EDR3 3046144982773257344" 1.0 1
"Gaia EDR3 3046146735119898880" 1.0 1
"Gaia EDR3 3046144845334325376" 1.0 1
"Gaia EDR3 3046141684238375808" 1.0 1
"Gaia EDR3 3046144982773255680" 1.0 1
"Gaia EDR3 3046144909750037120" 1.0 1
"Gaia EDR3 3046145150272544128" 1.0 1
"Gaia EDR3 3046141615518892416" 1.0 1
"Gaia EDR3 3046144909750060288" 1.0 1
"Gaia EDR3 3046146632040656384" 1.0 1
"Gaia EDR3 3046141301981708032" 1.0 1
"Gaia EDR3 3046144982773250560" 1.0 1
"Gaia EDR3 3046146563321179904" 1.0 1
"Gaia EDR3 3046144948413524864" 1.0 1
"Gaia EDR3 3046146735119900672" 1.0 1
"Gaia EDR3 3046145051492759296" 1.0 1
"Gaia EDR3 3046146494601719424" 1.0 1
"Gaia EDR3 3046141542495559936" 1.0 1
"Gaia EDR3 3046144875390280576" 1.0 1
"Gaia EDR3 3046145150268270208" 1.0 1
"Gaia EDR3 3046141576859631744" 1.0 1
"Gaia EDR3 3046145047189004160" 1.0 1
"Gaia EDR3 3046146490298124928" 1.0 1
"Gaia EDR3 3046144359994139392" 1.0 1
"Gaia EDR3 3046146524657816704" 1.0 1
"Gaia EDR3 3046144982773250176" 1.0 1
"Gaia EDR3 3046144978469541760" 1.0 1
"Gaia EDR3 3046146421578596736" 1.0 1
"Gaia EDR3 3046141336341463808" 1.0 1
"Gaia EDR3 3046146490298086016" 1.0 1
"Gaia EDR3 3046141959116281728" 1.0 1
"Gaia EDR3 3046143157403306368" 1.0 1
"Gaia EDR3 3046144772311037184" 1.0 1
"Gaia EDR3 3046141409360509184" 1.0 1
"Gaia EDR3 3046144978474463232" 1.0 1
"Gaia EDR3 3046144914053782528" 1.0 1
"Gaia EDR3 3046145184627990400" 1.0 1
"Gaia EDR3 3046141920452758144" 1.0 1
"Gaia EDR3 3046145012829256960" 1.0 1
"Gaia EDR3 3046141130183025408" 1.0 1
"Gaia EDR3 3046144948413532288" 1.0 1
"Gaia EDR3 3046141645574795136" 1.0 1
"Gaia EDR3 3046144978469567872" 1.0 1
"Gaia EDR3 3046146730816277504" 1.0 1
"Gaia EDR3 3046144875390261120" 1.0 1
"Gaia EDR3 3046143402225595776" 1.0 1
"Gaia EDR3 3046145184628024704" 1.0 1
"Gaia EDR3 3046144978469570432" 1.0 1
"Gaia EDR3 3046141783013745024" 1.0 1
"Gaia EDR3 3046141817373505664" 1.0 1
"Gaia EDR3 3046144879689323264" 1.0 1
"Gaia EDR3 3046145188926953088" 1.0 1
"Gaia EDR3 3046144772311027456" 1.0 1
"Gaia EDR3 3046144914053776384" 1.0 1
"Gaia EDR3 3046144944109800192" 1.0 1
"Gaia EDR3 3046144944109770752" 1.0 1
"Gaia EDR3 3046141061463523712" 1.0 1
"Gaia EDR3 3046147521090324352" 1.0 1
"Gaia EDR3 3046145047188993536" 1.0 1
"Gaia EDR3 3046141546797167104" 1.0 1
"Gaia EDR3 3046141890392075264" 1.0 1
"Gaia EDR3 3046146730816299008" 1.0 1
"Gaia EDR3 3046141920452773504" 1.0 1
"Gaia EDR3 3046144879694048512" 1.0 1
"Gaia EDR3 3046141856032383488" 1.0 1
"Gaia EDR3 3046141817373489792" 1.0 1
"Gaia EDR3 3046144772311025792" 1.0 1
"Gaia EDR3 3046144875390282112" 1.0 1
"Gaia EDR3 3046141890397109632" 1.0 1
"Gaia EDR3 3046144772311051264" 1.0 1
"Gaia EDR3 3046146494601720320" 1.0 1
"Gaia EDR3 3046144845334326272" 1.0 1
"Gaia EDR3 3046145218987744256" 1.0 1
"Gaia EDR3 3046144948413531264" 1.0 1
"Gaia EDR3 3046146765176071040" 1.0 1
"Gaia EDR3 3046145051488071040" 1.0 1
"Gaia EDR3 3046146593377333248" 1.0 1
"Gaia EDR3 3046143432281289088" 1.0 1
"Gaia EDR3 3046146662096779392" 1.0 1
"Gaia EDR3 3046141645574781568" 1.0 1
"Gaia EDR3 3046146009261783680" 1.0 1
"Gaia EDR3 3046143466641070336" 1.0 1
"Gaia EDR3 3046144841035484544" 1.0 1
"Gaia EDR3 3046141954812520448" 1.0 1
"Gaia EDR3 3046144944109761152" 1.0 1
"Gaia EDR3 3046141439420672640" 1.0 1
"Gaia EDR3 3046144776610167680" 1.0 1
"Gaia EDR3 3046141851733236352" 1.0 1
"Gaia EDR3 3046141439420663168" 1.0 1
"Gaia EDR3 3046146490298099456" 1.0 1
"Gaia EDR3 3046146765176070912" 1.0 1
"Gaia EDR3 3046141856032385152" 1.0 1
"Gaia EDR3 3046145150268257792" 1.0 1
"Gaia EDR3 3046146730816282880" 1.0 1
"Gaia EDR3 3046146696456573952" 1.0 1
"Gaia EDR3 3046144982768521216" 1.0 1
"Gaia EDR3 3046141134482606080" 1.0 1
"Gaia EDR3 3046141924751850496" 1.0 1
"Gaia EDR3 3046146593377323008" 1.0 1
"Gaia EDR3 3046141954812527744" 1.0 1
"Gaia EDR3 3046141576863241344" 1.0 1
"Gaia EDR3 3046144772318577792" 1.0 1
"Gaia EDR3 3046141752958977664" 1.0 1
"Gaia EDR3 3046144325638713216" 1.0 1
"Gaia EDR3 3046144737951274496" 1.0 1
"Gaia EDR3 3046141306276716288" 1.0 1
"Gaia EDR3 3046146662096821248" 1.0 1
"Gaia EDR3 3046141473780416768" 1.0 1
"Gaia EDR3 3046144879694048896" 1.0 1
"Gaia EDR3 3046141787312992512" 1.0 1
"Gaia EDR3 3046143161702354432" 1.0 1
"Gaia EDR3 3046141134477987072" 1.0 1
"Gaia EDR3 3046146047920420736" 1.0 1
"Gaia EDR3 3046144914049048448" 1.0 -1
"Gaia EDR3 3046141581159177984" 1.0 -1
"Gaia EDR3 3046141821672648448" 1.0 -1
"Gaia EDR3 3046141924751829504" 1.0 -1
