# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 3111897216920309504" 14.27094 1.93318 1.13848 0.08336 0.98626 0.11657 0.59
"Gaia EDR3 3111894266281620096" 16.06722 1.30863 1.13836 0.08325 0.98212 0.11899 0.62
"Gaia EDR3 3111894231921883520" 16.38173 1.27613 1.13743 0.08288 0.97404 0.11691 0.61
"Gaia EDR3 3111897319999529600" 16.51676 1.39615 1.13673 0.08256 0.97204 0.11333 0.61
"Gaia EDR3 3111894193263284864" 16.54334 1.40410 1.13653 0.08245 0.97106 0.11205 0.60
"Gaia EDR3 3111897216920315264" 16.60078 1.23311 1.13642 0.08229 0.97234 0.11124 0.61
"Gaia EDR3 3111895709390634112" 16.77803 0.88650 1.13547 0.08194 0.97797 0.11411 0.57
"Gaia EDR3 3111897216920315136" 17.32720 1.30909 1.13255 0.08117 0.96829 0.10978 0.60
"Gaia EDR3 3111897354359291520" 17.32836 1.33235 1.13256 0.08118 0.96785 0.10976 0.59
"Gaia EDR3 3111897285639795456" 17.44997 0.89069 1.13131 0.08087 0.98908 0.11224 0.60
"Gaia EDR3 3111897319999530496" 17.78211 0.31156 1.12498 0.07652 1.01861 0.10462 0.56
"Gaia EDR3 3111897319999545344" 18.13144 0.66735 1.12150 0.07607 1.01580 0.10126 0.64
"Gaia EDR3 3111894365062035968" 18.14350 1.22717 1.12522 0.07912 0.95831 0.10327 0.63
"Gaia EDR3 3111897216923865216" 18.15330 1.14675 1.12492 0.07889 0.96844 0.10614 0.66
"Gaia EDR3 3111894261982784640" 18.17065 0.89305 1.12343 0.07737 1.00411 0.10536 0.68
"Gaia EDR3 3111897319999530624" 18.42254 0.93985 1.11893 0.07646 0.98669 0.09992 0.70
"Gaia EDR3 3111897221219117568" 18.52630 0.36922 1.10434 0.07142 0.98659 0.08563 0.58
"Gaia EDR3 3111894261982793216" 18.54468 1.30723 1.12109 0.07888 0.93162 0.09451 0.55
"Gaia EDR3 3111897496097025280" 18.66039 0.88963 1.11071 0.07297 0.96833 0.09508 0.73
"Gaia EDR3 3111897319999561088" 18.67027 0.78814 1.10754 0.07195 0.97593 0.08945 0.71
"Gaia EDR3 3111897354359296768" 18.74374 1.03436 1.11276 0.07496 0.94301 0.09637 0.67
"Gaia EDR3 3111897388719055616" 18.75229 0.63896 1.10037 0.07003 0.96551 0.08498 0.63
"Gaia EDR3 3111894365062020096" 18.76452 0.93807 1.10787 0.07212 0.95214 0.09375 0.72
"Gaia EDR3 3111897285639798528" 18.79167 0.95507 1.10731 0.07209 0.94525 0.09400 0.71
"Gaia EDR3 3111897216920298240" 18.79215 0.97072 1.10803 0.07250 0.94398 0.09468 0.71
"Gaia EDR3 3111894261982793088" 18.79559 1.04896 1.11142 0.07448 0.93690 0.09738 0.66
"Gaia EDR3 3111897216920293248" 18.80813 1.05191 1.11106 0.07449 0.93369 0.09681 0.65
"Gaia EDR3 3111897216924563584" 18.80943 0.99941 1.10854 0.07316 0.93817 0.09532 0.69
"Gaia EDR3 3111897216920309888" 18.82546 0.96386 1.10570 0.07190 0.94060 0.09081 0.71
"Gaia EDR3 3111897319999541120" 18.82972 1.09695 1.11154 0.07497 0.92254 0.09423 0.63
