ID MP sel
"Gaia EDR3 1968869981242089088" 1.0 1
"Gaia EDR3 1968868297615102336" 1.0 1
"Gaia EDR3 1968869775083607424" 1.0 1
"Gaia EDR3 1968868331974579584" 1.0 1
"Gaia EDR3 1968868160175836416" 1.0 1
"Gaia EDR3 1968869809443352448" 1.0 1
"Gaia EDR3 1968869946882323584" 1.0 1
"Gaia EDR3 1968871596149779456" 1.0 1
"Gaia EDR3 1968868263255086848" 1.0 1
"Gaia EDR3 1968868503773267200" 1.0 1
"Gaia EDR3 1968866579627876096" 1.0 1
"Gaia EDR3 1968871527430281216" 1.0 1
"Gaia EDR3 1968870771516084992" 1.0 1
"Gaia EDR3 1968869873854527872" 1.0 1
"Gaia EDR3 1968872386423791488" 1.0 1
"Gaia EDR3 1968871767948490752" 1.0 1
"Gaia EDR3 1968868400694044544" 1.0 1
"Gaia EDR3 1968871389991335936" 1.0 1
"Gaia EDR3 1968871316963569920" 1.0 1
"Gaia EDR3 1968866717066864128" 1.0 1
"Gaia EDR3 1968869775083596800" 1.0 1
"Gaia EDR3 1968870771516083840" 1.0 1
"Gaia EDR3 1968868297614818688" 1.0 1
"Gaia EDR3 1968868331974841472" 1.0 1
"Gaia EDR3 1968871286912100096" 1.0 1
"Gaia EDR3 1968868057096625536" 1.0 1
"Gaia EDR3 1968869672004372864" 1.0 1
"Gaia EDR3 1968869805140849536" 1.0 1
"Gaia EDR3 1968871321271835264" 1.0 1
"Gaia EDR3 1968869775083612416" 1.0 1
"Gaia EDR3 1968870084321294720" 1.0 1
"Gaia EDR3 1968866785786332032" 1.0 1
"Gaia EDR3 1968867232462880128" 1.0 1
"Gaia EDR3 1968871351323316224" 1.0 1
"Gaia EDR3 1968871385683087232" 1.0 1
"Gaia EDR3 1968868469413534976" 1.0 1
"Gaia EDR3 1968871321271828480" 1.0 1
"Gaia EDR3 1968868469413532544" 1.0 1
"Gaia EDR3 1968870153040778240" 1.0 1
"Gaia EDR3 1968871321271828864" 1.0 1
"Gaia EDR3 1968871321271838208" 1.0 1
"Gaia EDR3 1968868503773278208" 1.0 1
"Gaia EDR3 1968871389991331968" 1.0 1
"Gaia EDR3 1968871321271834880" 1.0 1
"Gaia EDR3 1968868469413536256" 1.0 1
"Gaia EDR3 1968867404261563520" 1.0 1
"Gaia EDR3 1968871420042818176" 1.0 1
"Gaia EDR3 1968871355631819264" 1.0 1
"Gaia EDR3 1968870084321282816" 1.0 1
"Gaia EDR3 1968871458710785920" 1.0 1
"Gaia EDR3 1968871561790036736" 1.0 1
"Gaia EDR3 1968871454402558336" 1.0 1
"Gaia EDR3 1968871664869286912" 1.0 1
"Gaia EDR3 1968870874595308160" 1.0 1
"Gaia EDR3 1968871596149776384" 1.0 1
"Gaia EDR3 1968871699229001600" 1.0 1
"Gaia EDR3 1968871355631596416" 1.0 1
"Gaia EDR3 1968868396385770368" 1.0 1
"Gaia EDR3 1968870049961542144" 1.0 1
"Gaia EDR3 1968869809443337088" 1.0 1
"Gaia EDR3 1968871316963577472" 1.0 1
"Gaia EDR3 1968866850197474432" 1.0 1
"Gaia EDR3 1968869912522584320" 1.0 1
"Gaia EDR3 1968870771516082688" 1.0 1
"Gaia EDR3 1968869873854528128" 1.0 1
"Gaia EDR3 1968866579620904704" 1.0 1
"Gaia EDR3 1968868602544249856" 1.0 1
"Gaia EDR3 1968868293306538624" 1.0 1
"Gaia EDR3 1968870153040786432" 1.0 1
"Gaia EDR3 1968871767948502272" 1.0 1
"Gaia EDR3 1968866854505826560" 1.0 1
"Gaia EDR3 1968866751426584960" 1.0 1
"Gaia EDR3 1968869878162831104" 1.0 1
"Gaia EDR3 1968868091449401472" 1.0 1
"Gaia EDR3 1968869946882337664" 1.0 1
"Gaia EDR3 1968869775076805248" 1.0 1
"Gaia EDR3 1968870870286990336" 1.0 1
"Gaia EDR3 1968871351329076608" 1.0 1
"Gaia EDR3 1968868258946776704" 1.0 1
"Gaia EDR3 1968870080013006464" 1.0 1
"Gaia EDR3 1968871420042807168" 1.0 1
"Gaia EDR3 1968867777910871168" 1.0 1
"Gaia EDR3 1968866785779382528" 1.0 1
"Gaia EDR3 1968868331974841856" 1.0 1
"Gaia EDR3 1968868881730399360" 1.0 1
"Gaia EDR3 1968871321265060352" 1.0 1
"Gaia EDR3 1968868469413532032" 1.0 1
"Gaia EDR3 1968866506600049024" 1.0 1
"Gaia EDR3 1968868568184497792" 1.0 1
"Gaia EDR3 1968868087148077568" 1.0 1
"Gaia EDR3 1968871316963924608" 1.0 1
"Gaia EDR3 1968871420042824832" 1.0 1
"Gaia EDR3 1968868190227323392" 1.0 1
"Gaia EDR3 1968868430751317248" 1.0 1
"Gaia EDR3 1968867331233812224" 1.0 1
"Gaia EDR3 1968868224587089920" 1.0 1
