# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 1968869981242089088" 14.12747 2.53340 1.16032 0.01849 0.93247 0.08383 0.62
"Gaia EDR3 1968868297615102336" 14.77775 2.20549 1.16047 0.01844 0.95590 0.10712 0.58
"Gaia EDR3 1968869775083607424" 14.92257 2.05849 1.16038 0.01863 0.98022 0.10117 0.55
"Gaia EDR3 1968868331974579584" 15.01440 2.05059 1.16032 0.01872 0.98758 0.09221 0.54
"Gaia EDR3 1968868160175836416" 15.21617 2.12418 1.15996 0.01871 0.98629 0.09059 0.53
"Gaia EDR3 1968869809443352448" 15.24048 1.99872 1.16018 0.01895 0.98558 0.08798 0.55
"Gaia EDR3 1968869946882323584" 15.41775 2.06016 1.15994 0.01874 0.97111 0.09021 0.60
"Gaia EDR3 1968871596149779456" 15.60558 2.02803 1.15969 0.01827 0.96741 0.09362 0.61
"Gaia EDR3 1968868263255086848" 15.65894 1.85456 1.15996 0.01783 0.97610 0.09208 0.59
"Gaia EDR3 1968868503773267200" 15.68121 1.96166 1.15979 0.01794 0.97219 0.09107 0.63
"Gaia EDR3 1968866579627876096" 15.75621 1.71394 1.16025 0.01768 1.00496 0.10077 0.57
"Gaia EDR3 1968871527430281216" 15.78040 1.89973 1.16002 0.01773 0.98927 0.09667 0.61
"Gaia EDR3 1968870771516084992" 15.80511 2.08745 1.15938 0.01818 0.98437 0.09243 0.58
"Gaia EDR3 1968869873854527872" 15.80858 1.83645 1.16014 0.01762 1.00525 0.10022 0.60
"Gaia EDR3 1968872386423791488" 16.17321 2.12148 1.15907 0.01818 1.01195 0.07493 0.56
"Gaia EDR3 1968871767948490752" 16.18404 1.98607 1.15943 0.01814 1.01822 0.07086 0.62
"Gaia EDR3 1968868400694044544" 16.23581 1.22609 1.16337 0.01873 1.07763 0.07354 0.54
"Gaia EDR3 1968871389991335936" 16.46531 1.90084 1.15937 0.01854 1.01186 0.07734 0.56
"Gaia EDR3 1968871316963569920" 16.49175 1.79494 1.16096 0.01913 1.05842 0.07865 0.62
"Gaia EDR3 1968866717066864128" 16.50228 1.74943 1.16153 0.01909 1.04533 0.09324 0.62
