ID MP sel
"Gaia EDR3 2021998726730242816" 1.0 1
"Gaia EDR3 2021998623651052928" 1.0 1
"Gaia EDR3 2021997936456193664" 1.0 1
"Gaia EDR3 2021999207766611968" 1.0 1
"Gaia EDR3 2021998005175724160" 1.0 1
"Gaia EDR3 2021998005175699456" 1.0 1
"Gaia EDR3 2021997833377050112" 1.0 1
"Gaia EDR3 2021997867736792960" 1.0 1
"Gaia EDR3 2021998314413310848" 1.0 1
"Gaia EDR3 2021997902096473216" 1.0 1
"Gaia EDR3 2021998383132839936" 1.0 1
"Gaia EDR3 2021998005175711488" 1.0 1
"Gaia EDR3 2021998761089982592" 1.0 1
"Gaia EDR3 2021997902096486016" 1.0 1
"Gaia EDR3 2021998005175714176" 1.0 1
"Gaia EDR3 2021998005175718144" 1.0 1
"Gaia EDR3 2021997970816002560" 1.0 1
"Gaia EDR3 2021997897752340096" 1.0 1
"Gaia EDR3 2021998726730256768" 1.0 1
"Gaia EDR3 2021998000841283584" 1.0 1
"Gaia EDR3 2021997829032812032" 1.0 1
"Gaia EDR3 2021997902052640640" 1.0 1
"Gaia EDR3 2021997970815977728" 1.0 1
"Gaia EDR3 2021998000841283456" 1.0 1
"Gaia EDR3 2021998692370553984" 1.0 1
"Gaia EDR3 2021998722386196992" 1.0 1
"Gaia EDR3 2021998005132080256" 1.0 1
"Gaia EDR3 2021998103918739840" 1.0 1
"Gaia EDR3 2021997970815969920" 1.0 1
"Gaia EDR3 2021998761089997312" 1.0 1
"Gaia EDR3 2021998005132056576" 1.0 1
"Gaia EDR3 2021998000841282816" 1.0 1
"Gaia EDR3 2021998722386224768" 1.0 1
"Gaia EDR3 2021997970772369280" 1.0 1
"Gaia EDR3 2021997966471836800" 1.0 1
"Gaia EDR3 2021999207723142016" 1.0 1
"Gaia EDR3 2021998761046357632" 1.0 1
"Gaia EDR3 2021997936456193920" 1.0 1
"Gaia EDR3 2021997966479647360" 1.0 1
"Gaia EDR3 2021998623651159680" 1.0 1
"Gaia EDR3 2021997867693139072" 1.0 1
"Gaia EDR3 2021997970815991936" 1.0 1
"Gaia EDR3 2021998688026405376" 1.0 1
"Gaia EDR3 2021997966471836928" 1.0 1
"Gaia EDR3 2021997966471948800" 1.0 1
"Gaia EDR3 2021998005175709824" 1.0 1
"Gaia EDR3 2021998005131983744" 1.0 1
"Gaia EDR3 2021998314413331584" 1.0 1
"Gaia EDR3 2021998756745971328" 1.0 1
"Gaia EDR3 2021998000831727360" 1.0 1
"Gaia EDR3 2021998722393894784" 1.0 1
"Gaia EDR3 2021997932112163968" 1.0 1
"Gaia EDR3 2021997798973528320" 1.0 1
"Gaia EDR3 2021998383141906944" 1.0 1
"Gaia EDR3 2021998310069284736" 1.0 1
"Gaia EDR3 2021999134703210624" 1.0 1
"Gaia EDR3 2021998417448810368" 1.0 1
"Gaia EDR3 2021997897752305280" 1.0 1
"Gaia EDR3 2021997867693109376" 1.0 1
"Gaia EDR3 2021999139003547648" 1.0 1
"Gaia EDR3 2021997867693200000" 1.0 1
"Gaia EDR3 2021997970772370176" 1.0 1
"Gaia EDR3 2021997936456185984" 1.0 1
"Gaia EDR3 2021998005132065280" 1.0 1
"Gaia EDR3 2021998005132053888" 1.0 1
"Gaia EDR3 2021998791105682048" 1.0 1
"Gaia EDR3 2021998000841284096" 1.0 1
"Gaia EDR3 2021997867693168000" 1.0 1
"Gaia EDR3 2021998761046450816" 1.0 1
"Gaia EDR3 2021998310069313280" 1.0 1
"Gaia EDR3 2021997867736914432" 1.0 1
"Gaia EDR3 2021998005132060288" 1.0 1
"Gaia EDR3 2021998722386167040" 1.0 1
"Gaia EDR3 2021998726686749184" 1.0 1
"Gaia EDR3 2021998692327129472" 1.0 1
"Gaia EDR3 2021999139003495936" 1.0 1
"Gaia EDR3 2021998726686675200" 1.0 1
"Gaia EDR3 2021998005131985792" 1.0 1
"Gaia EDR3 2021998000831702272" 1.0 1
"Gaia EDR3 2021998005132055808" 1.0 1
"Gaia EDR3 2021997936412369536" 1.0 1
"Gaia EDR3 2021998623607535872" 1.0 1
"Gaia EDR3 2021999139003577344" 1.0 1
"Gaia EDR3 2021998005132133376" 1.0 1
"Gaia EDR3 2021998417448877824" 1.0 1
"Gaia EDR3 2021998005131979008" 1.0 1
"Gaia EDR3 2021997867693172352" 1.0 1
"Gaia EDR3 2021997798975304960" 1.0 1
"Gaia EDR3 2021997970772386048" 1.0 1
"Gaia EDR3 2021997970825047808" 1.0 1
"Gaia EDR3 2021997695894152704" 1.0 1
"Gaia EDR3 2021997867694786304" 1.0 1
"Gaia EDR3 2021997867693196416" 1.0 1
"Gaia EDR3 2021998726686767488" 1.0 1
"Gaia EDR3 2021998829766026368" 1.0 1
"Gaia EDR3 2021998005132036096" 1.0 1
"Gaia EDR3 2021998378798406784" 1.0 1
"Gaia EDR3 2021997936412395520" 1.0 1
"Gaia EDR3 2021998761046368640" 1.0 1
"Gaia EDR3 2021998005131998976" 1.0 1
"Gaia EDR3 2021998761046381952" 1.0 1
"Gaia EDR3 2021998795406394880" 1.0 1
"Gaia EDR3 2021998726686762112" 1.0 1
"Gaia EDR3 2021997867736784128" 1.0 1
"Gaia EDR3 2021998348729245696" 1.0 1
"Gaia EDR3 2021997936412388224" 1.0 1
"Gaia EDR3 2021997902096653184" 1.0 1
"Gaia EDR3 2021998761046484608" 1.0 1
"Gaia EDR3 2021998005175699328" 1.0 1
"Gaia EDR3 2021998726686721920" 1.0 1
"Gaia EDR3 2021997970772396928" 1.0 1
"Gaia EDR3 2021998383089115520" 1.0 1
"Gaia EDR3 2021997936465294080" 1.0 1
"Gaia EDR3 2021998005132039808" 1.0 1
"Gaia EDR3 2021998692327136768" 1.0 1
"Gaia EDR3 2021998005132114048" 1.0 1
"Gaia EDR3 2021997970825099520" 1.0 1
"Gaia EDR3 2021998829809593088" 1.0 1
"Gaia EDR3 2021998795406401024" 1.0 1
"Gaia EDR3 2021997799017435776" 1.0 1
"Gaia EDR3 2021997970773115648" 1.0 1
"Gaia EDR3 2021998005132068096" 1.0 1
"Gaia EDR3 2021999173363160192" 1.0 1
"Gaia EDR3 2021998005132051968" 1.0 1
"Gaia EDR3 2021998005131976064" 1.0 1
"Gaia EDR3 2021997936412485120" 1.0 1
"Gaia EDR3 2021998417449737088" 1.0 1
"Gaia EDR3 2021998383141910656" 1.0 1
"Gaia EDR3 2021997970773437184" 1.0 1
"Gaia EDR3 2021998829766605952" 1.0 1
"Gaia EDR3 2021998761047117056" 1.0 1
"Gaia EDR3 2021997867695026560" 1.0 1
"Gaia EDR3 2021997970773990656" 1.0 1
"Gaia EDR3 2021998005133214080" 1.0 -1
"Gaia EDR3 2021998005132088832" 1.0 -1
"Gaia EDR3 2021997970772272256" 1.0 -1
"Gaia EDR3 2021998383132821888" 1.0 -1
"Gaia EDR3 2021999139003501184" 1.0 -1
"Gaia EDR3 2021998761046363392" 1.0 -1
"Gaia EDR3 2021998005132120448" 1.0 -1
"Gaia EDR3 2021998314369532288" 1.0 -1
"Gaia EDR3 2021997798973513088" 1.0 -1
"Gaia EDR3 2021998829809509248" 1.0 -1
"Gaia EDR3 2021998623607575424" 1.0 -1
"Gaia EDR3 2021998005132022912" 1.0 -1
"Gaia EDR3 2021998726686712832" 1.0 -1
"Gaia EDR3 2021998005133202560" 1.0 -1
"Gaia EDR3 2021999207766608640" 1.0 -1
"Gaia EDR3 2021998005132046720" 1.0 -1
"Gaia EDR3 2021998829767007744" 1.0 -1
