ID MP sel
"Gaia EDR3 5246556337411619328" 1.0 1
"Gaia EDR3 5246559532862386560" 1.0 1
"Gaia EDR3 5246559670301380096" 1.0 1
"Gaia EDR3 5246554928657386624" 1.0 1
"Gaia EDR3 5246557952314362752" 1.0 1
"Gaia EDR3 5246559532862371712" 1.0 1
"Gaia EDR3 5246556474845631488" 1.0 1
"Gaia EDR3 5246557917954613888" 1.0 1
"Gaia EDR3 5246557948014057600" 1.0 1
"Gaia EDR3 5246556234327495936" 1.0 1
"Gaia EDR3 5246556406126158464" 1.0 1
"Gaia EDR3 5246556990241822848" 1.0 1
"Gaia EDR3 5246556474845644160" 1.0 1
"Gaia EDR3 5246559429783133056" 1.0 1
"Gaia EDR3 5246556749723639552" 1.0 1
"Gaia EDR3 5246556951567079424" 1.0 1
"Gaia EDR3 5246559429783126656" 1.0 1
"Gaia EDR3 5246556509205409920" 1.0 1
"Gaia EDR3 5246556199967735168" 1.0 1
"Gaia EDR3 5246554997377410304" 1.0 1
"Gaia EDR3 5246559429783145472" 1.0 1
"Gaia EDR3 5246556440486427648" 1.0 1
"Gaia EDR3 5246556440485936384" 1.0 1
"Gaia EDR3 5246559532862371200" 1.0 1
"Gaia EDR3 5246556539255197568" 1.0 1
"Gaia EDR3 5246556612284633344" 1.0 1
"Gaia EDR3 5246556642331981824" 1.0 1
"Gaia EDR3 5246556470533276800" 1.0 1
"Gaia EDR3 5246559532862371840" 1.0 1
"Gaia EDR3 5246559464123552000" 1.0 1
"Gaia EDR3 5246556401813797632" 1.0 1
"Gaia EDR3 5246559425470777984" 1.0 1
"Gaia EDR3 5246559498502611200" 1.0 1
"Gaia EDR3 5246556509205399552" 1.0 1
"Gaia EDR3 5246556470533273728" 1.0 1
"Gaia EDR3 5246556474828223232" 1.0 1
"Gaia EDR3 5246558021033845504" 1.0 1
"Gaia EDR3 5246556509186043648" 1.0 1
"Gaia EDR3 5246556509205402112" 1.0 1
"Gaia EDR3 5246556401818417408" 1.0 1
"Gaia EDR3 5246556401811242752" 1.0 1
"Gaia EDR3 5246556440490823936" 1.0 1
"Gaia EDR3 5246559567202788992" 1.0 1
"Gaia EDR3 5246556509186033792" 1.0 1
"Gaia EDR3 5246557982362065792" 1.0 1
