ID MP sel
"Gaia EDR3 5353695327405919360" 1.0 1
"Gaia EDR3 5353694846369494784" 1.0 1
"Gaia EDR3 5353694949448723072" 1.0 1
"Gaia EDR3 5353694979487923200" 1.0 1
"Gaia EDR3 5353695018168166528" 1.0 1
"Gaia EDR3 5353695396125392384" 1.0 1
"Gaia EDR3 5353694983808499584" 1.0 1
"Gaia EDR3 5353694949448741888" 1.0 1
"Gaia EDR3 5353694983808493824" 1.0 1
"Gaia EDR3 5353694949448739712" 1.0 1
"Gaia EDR3 5353694812009740544" 1.0 1
"Gaia EDR3 5353695361765644160" 1.0 1
"Gaia EDR3 5353695357449534848" 1.0 1
"Gaia EDR3 5353695288725569408" 1.0 1
"Gaia EDR3 5353695327405922176" 1.0 1
"Gaia EDR3 5353694983808491776" 1.0 1
"Gaia EDR3 5353695357447091584" 1.0 1
"Gaia EDR3 5353694979487920768" 1.0 1
"Gaia EDR3 5353695323089798400" 1.0 1
"Gaia EDR3 5353694979492412416" 1.0 1
"Gaia EDR3 5353695391807172736" 1.0 1
"Gaia EDR3 5353694983787479168" 1.0 1
"Gaia EDR3 5353694979487916032" 1.0 1
"Gaia EDR3 5353695155607156864" 1.0 1
"Gaia EDR3 5353694846369503616" 1.0 1
"Gaia EDR3 5353695155586110976" 1.0 1
"Gaia EDR3 5353694537131917440" 1.0 1
"Gaia EDR3 5353695361765629824" 1.0 1
"Gaia EDR3 5353694910772895104" 1.0 1
"Gaia EDR3 5353695323087673984" 1.0 1
"Gaia EDR3 5353694979487919872" 1.0 1
"Gaia EDR3 5353694842051008128" 1.0 1
"Gaia EDR3 5353695357447219328" 1.0 1
"Gaia EDR3 5353694983808492288" 1.0 1
"Gaia EDR3 5353694983787440128" 1.0 1
"Gaia EDR3 5353694983808492032" 1.0 1
"Gaia EDR3 5353694979487913344" 1.0 1
"Gaia EDR3 5353694979492413184" 1.0 1
"Gaia EDR3 5353695288729209344" 1.0 1
"Gaia EDR3 5353694979492412544" 1.0 1
"Gaia EDR3 5353694949448723712" 1.0 1
"Gaia EDR3 5353694532815816064" 1.0 1
"Gaia EDR3 5353694949427694080" 1.0 1
"Gaia EDR3 5353694949427658496" 1.0 1
"Gaia EDR3 5353694983787461504" 1.0 1
"Gaia EDR3 5353695155586051712" 1.0 1
"Gaia EDR3 5353694983787464064" 1.0 1
"Gaia EDR3 5353694915068035840" 1.0 1
"Gaia EDR3 5353695357448697088" 1.0 1
"Gaia EDR3 5353694979491565312" 1.0 1
"Gaia EDR3 5353694983787520896" 1.0 1
"Gaia EDR3 5353694983787433728" 1.0 1
"Gaia EDR3 5353695293025177600" 1.0 1
"Gaia EDR3 5353695155586109696" 1.0 1
"Gaia EDR3 5353694915068020096" 1.0 1
"Gaia EDR3 5353695361765627648" 1.0 1
"Gaia EDR3 5353694983787488512" 1.0 1
"Gaia EDR3 5353694915068034816" 1.0 1
"Gaia EDR3 5353694846348376704" 1.0 1
"Gaia EDR3 5353695396104482176" 1.0 1
"Gaia EDR3 5353695288727613184" 1.0 1
"Gaia EDR3 5353694915067969792" 1.0 1
"Gaia EDR3 5353695357449535104" 1.0 1
"Gaia EDR3 5353694846348381184" 1.0 1
"Gaia EDR3 5353694880710287488" 1.0 1
"Gaia EDR3 5353695185648727040" 1.0 1
"Gaia EDR3 5353694915068051328" 1.0 1
"Gaia EDR3 5353695189945919360" 1.0 1
"Gaia EDR3 5353695293025224960" 1.0 1
"Gaia EDR3 5353694880733588480" 1.0 1
"Gaia EDR3 5353694983787435648" 1.0 1
"Gaia EDR3 5353694983787479680" 1.0 1
"Gaia EDR3 5353694983787481984" 1.0 1
"Gaia EDR3 5353695293025191424" 1.0 1
"Gaia EDR3 5353694159153769600" 1.0 1
"Gaia EDR3 5353695567903086592" 1.0 1
"Gaia EDR3 5353694983787497856" 1.0 1
"Gaia EDR3 5353695293025199872" 1.0 1
"Gaia EDR3 5353695327385014272" 1.0 1
"Gaia EDR3 5353694537110973824" 1.0 1
"Gaia EDR3 5353695293025252480" 1.0 1
"Gaia EDR3 5353695327385054720" 1.0 1
"Gaia EDR3 5353695052506745216" 1.0 1
"Gaia EDR3 5353694915068025856" 1.0 1
"Gaia EDR3 5353694983787481856" 1.0 1
"Gaia EDR3 5353695361744703872" 1.0 1
"Gaia EDR3 5353695018146990464" 1.0 1
"Gaia EDR3 5353694846348368000" 1.0 1
"Gaia EDR3 5353694949427643904" 1.0 1
"Gaia EDR3 5353694949427670016" 1.0 1
"Gaia EDR3 5353694983808499840" 1.0 1
"Gaia EDR3 5353694949427639040" 1.0 1
"Gaia EDR3 5353695052506763008" 1.0 1
"Gaia EDR3 5353694949427619584" 1.0 1
"Gaia EDR3 5353694983787463680" 1.0 1
"Gaia EDR3 5353694983808490752" 1.0 1
"Gaia EDR3 5353694983787522432" 1.0 1
"Gaia EDR3 5353695361765638144" 1.0 1
"Gaia EDR3 5353694915067975040" 1.0 1
"Gaia EDR3 5353694983787527552" 1.0 1
"Gaia EDR3 5353695189945923200" 1.0 1
"Gaia EDR3 5353694983787439744" 1.0 1
"Gaia EDR3 5353694949427648768" 1.0 1
"Gaia EDR3 5353694846348383360" 1.0 1
"Gaia EDR3 5353695499183797120" 1.0 1
"Gaia EDR3 5353694571472660736" 1.0 1
"Gaia EDR3 5353694983787506560" 1.0 1
"Gaia EDR3 5353694983787444992" 1.0 1
"Gaia EDR3 5353694846348317952" 1.0 1
"Gaia EDR3 5353694846351607680" 1.0 1
"Gaia EDR3 5353695361765643264" 1.0 1
"Gaia EDR3 5353694983787516544" 1.0 1
"Gaia EDR3 5353695361744703360" 1.0 1
"Gaia EDR3 5353695361744670208" 1.0 1
"Gaia EDR3 5353694983787453696" 1.0 1
