# Binary systems ID's begin with a '2'
ID Gmag (G_BPmag-G_RPmag) e_Gmag e_(G_BPmag-G_RPmag) M_ini1 M_ini2
20 17.93693245064464 1.180000197780752 0.002882727553297104 0.01281711437045073 1.8711251543566825 1.3922335065471743
21 18.070831769100355 1.1888363603265768 0.002901652232038145 0.013892537766868381 1.8035786239208607 1.622152153324007
12 17.65427611509159 1.3018233280611986 0.002851362947062883 0.010947932608812758 2.028543897536006 -99.0
13 18.18545360262679 1.1687276996303277 0.0029204026435209747 0.014927551208814165 1.868482618618664 -99.0
24 18.116021776494303 1.147417230726337 0.0029087436733507433 0.014287273383201876 1.736055052830455 1.6856390639410914
25 18.171508184984635 1.1966159526650324 0.002917983734060212 0.014795560531432151 1.7726451773663923 1.3985088281020461
16 17.749660043110286 1.3141377156280667 0.0028608022969120782 0.011523809676825657 2.0009254817265583 -99.0
17 17.91265008899279 1.2734683867470789 0.0028796042398888852 0.012636238750509916 1.9535301520703203 -99.0
28 18.27773228785372 1.1603576575038455 0.002937451245419489 0.015846151765010648 1.7487785169531618 1.2334225227012456
19 17.775676154748474 1.3026688821653984 0.0028635665143128077 0.011690094272169133 1.9931623689184401 -99.0
110 18.072573367341025 1.196452900138063 0.0029019185910282913 0.013907440662752665 1.8992275347957697 -99.0
211 18.365772437275563 1.1777361817429037 0.0029555398459735435 0.016800407734133462 1.7311470792567891 1.447943105760874
112 18.883606981706944 1.1685582467412914 0.0031098971549296016 0.024344226760642754 1.6903787201415768 -99.0
213 18.407977094878877 1.2107085531892094 0.002964899787311888 0.017286761799021652 1.69853496896077 1.529471770602262
114 17.505501223166547 1.8858088017298293 0.0028386036402024135 0.010147114100744911 2.0762694264793056 -99.0
115 18.37889494546789 1.1470153517944568 0.0029584003661218728 0.016949556715420824 1.816231144135571 -99.0
216 17.11283196047256 1.6607683722057107 0.0028139406869106837 0.00850219101247322 2.066329285802711 1.904443666063195
117 16.70526196617808 2.030599427619666 0.002797956791945465 0.007331511210740863 2.0605272000216184 -99.0
218 16.77711959037962 1.7991586348736868 0.002800247566353932 0.007506610234207723 2.1675609336258983 1.7422729915683337
219 17.517733810531464 1.200822045047835 0.0028395703865144823 0.010208798115136499 1.924478371288776 1.8133455012475221
220 18.413250248866387 1.167455202602636 0.0029661023063527127 0.017348901449703615 1.6875821732987517 1.540579264973398
121 18.3937273449539 1.1146728483979946 0.0029616873408527217 0.01712038008151461 1.8114190159297288 -99.0
222 16.63027282357708 1.855400471972702 0.0027957643344062575 0.007161017491388328 2.056163256516545 1.6098972295267278
123 17.04836805482491 1.8960640449118815 0.0028108747920719797 0.008285774321574273 2.1963365748146337 -99.0
124 18.097553633320167 1.1941583382024632 0.00290579984466674 0.014123916089497129 1.8927588523572114 -99.0
225 18.2227773928448 1.1587991315019779 0.002927075738326738 0.015289484588647723 1.7259171763903909 1.3554629270515952
226 16.90471706371302 1.6809135844776195 0.0028048256671311883 0.007848374740080589 2.147274056797119 1.8056644444442504
127 17.39006408609448 1.8728438940492866 0.0028301354325353106 0.009598791668863946 2.1005739669069854 -99.0
128 18.426762439215747 1.1281841771978174 0.002969218034952784 0.01750955051480459 1.8034396165005677 -99.0
129 17.420254251844135 1.8759127091930488 0.0028322400771237924 0.009736473726681395 2.092024848431739 -99.0
230 17.29008487512298 1.2967070634310098 0.0028236769270092595 0.009169868793646207 1.9865092939991211 1.7609958591286698
231 18.761492296932005 1.2067137433067814 0.003064602255456743 0.022219874766765055 1.64746867719783 1.2744868473837172
232 18.910852162713155 1.2358484027742755 0.003120923875893397 0.02485255386925476 1.5930123953096331 1.3740695710537139
233 17.861834327927106 1.1352876511720777 0.0028733503478012307 0.012270877766045938 1.8109056556998526 1.5677106720364926
234 18.381200917866156 1.1671071034545637 0.0029589076222243486 0.016975957582095313 1.7165970577647212 1.4514168215990464
235 18.406797634741626 1.1929674659945348 0.0029646318381261133 0.017272905150458765 1.708958155365434 1.4767172681181597
236 17.41419082093299 1.283565192385885 0.0028318113456100476 0.009708505629049628 2.021405555183416 1.505492021282492
237 16.92890841117449 1.648364797733827 0.0028057740025860516 0.007917943350039949 2.0860071434529575 1.8817399635312686
238 17.951348971061126 1.1691620926883304 0.0028846246139214585 0.01292647925830925 1.8190498116061502 1.622448339923605
239 16.87300103675813 1.6843884271773422 0.002803622625304297 0.007759541392350456 2.0881359294514574 1.996706209883329
140 18.208253467718727 1.1582364584003115 0.002924444065517989 0.015147126374238415 1.8613875759793939 -99.0
241 18.01008207211688 1.1526059112974925 0.0028926952773605935 0.013387744473158318 1.7779416856569505 1.748512196347965
242 17.98430683407509 1.1750890390695763 0.002889084546202465 0.013182163487723737 1.84883289481299 1.4331016033184525
143 17.806828214188975 1.3205546854388932 0.0028669899110822816 0.011894655082866901 1.9836752811083105 -99.0
144 18.738927442403693 1.164953929025952 0.0030569230130325395 0.021853441534113265 1.7255948259509344 -99.0
245 19.4598916206469 1.3050956171708306 0.003438469350987395 0.03844990273131692 1.463064129732336 1.1517694884547713
246 17.294969917060527 1.2552960024866298 0.002823975120908624 0.009189898730773628 1.9820943245153277 1.9279052778870662
247 17.203939720609785 1.2859476829684353 0.002818690994689478 0.008831416573674759 1.9843987958835319 1.8857399178558287
248 18.019782792274153 1.1838707663056953 0.002894082872767886 0.013466421645514919 1.8482069461041073 1.3990951418204356
249 16.968087109605445 1.7904035217058112 0.0028073684000048185 0.008034037806257235 2.0547735715964235 1.999638841539378
150 16.23852514014459 2.026375438229341 0.002786990697856596 0.006442557265041379 2.224125083145531 -99.0
251 18.765749833267503 1.2101284369841128 0.0030660742207083654 0.022289893170626213 1.6506261804577111 1.248717303365446
152 18.093557368210337 1.1830877795334829 0.0029051712289665313 0.014088941033336883 1.8931756248762492 -99.0
253 18.750101967419393 1.20434074593618 0.003060700384341181 0.02203393014636796 1.585632220159944 1.4338800039779933
154 17.7211055726028 1.3180263895507414 0.0028578643832859367 0.011345941907264897 2.010132655897088 -99.0
155 17.830423109778867 1.30960065910833 0.002869667794441562 0.012053645862168248 1.9770535602633394 -99.0
256 18.316060645397876 1.1922083818993185 0.002945095969006862 0.016251856872214688 1.7286920712702074 1.5096319591213023
257 18.315533350132082 1.1731697849340428 0.0029449884378245457 0.016246175269386546 1.7464436238864727 1.2287181238423932
258 16.633488747067446 1.7684576971722943 0.0027958544345870477 0.007168084072469607 2.177369365431845 1.8634385219452885
259 19.064861302674412 1.2446526794834725 0.0031903745143695064 0.02798536070038637 1.533987588079302 1.26516348400943
260 16.860782393414013 1.7433013662339656 0.0028031710216133926 0.007726021824964244 2.175849497489389 1.6165882414863972
261 17.742793818002372 1.1464490136365926 0.0028600867878258505 0.011480600541351464 1.8443656984509458 1.7168305925890446
162 19.217999596575936 1.1977960437856048 0.0032731357687821503 0.031586514538583174 1.6015070416360861 -99.0
163 18.94802942958376 1.2104891259904116 0.003136553206816962 0.02556762627629256 1.673974704072407 -99.0
164 17.705032669107965 1.3225604896612595 0.002856253655994219 0.011247912030302001 2.0164084924484813 -99.0
265 19.00395448779725 1.2633165605989676 0.0031613928053246493 0.026691703434446132 1.582072132475604 1.276329553993567
266 18.086041522584274 1.157335712760342 0.0029039969722353893 0.014023519264434705 1.735334102858245 1.6907345386160473
267 18.527086517025097 1.1828421594187093 0.002993970933297028 0.01876864152331962 1.6550304212562972 1.224830917691488
168 17.186309969719588 1.8637544005585418 0.002817731550377166 0.008765480845189137 2.157258069171088 -99.0
269 19.77261588153014 1.3893625918892973 0.0037355345004873313 0.049995747861657114 1.3633272130511427 1.1532780965084843
270 17.97895865486044 1.1701025140608623 0.002888348990098706 0.013140130074573302 1.8523602773866572 1.3939333872634965
271 19.296763713088463 1.3426168980185464 0.003321888390592138 0.03365168312114492 1.474796315113221 1.4552635950179733
272 17.44633282647351 1.220036304187231 0.002834119369529581 0.009858605556361429 1.9521617708178882 1.778379598359829
273 18.1519529537595 1.1800104949346366 0.0029146580526736273 0.014613377042952593 1.7948355936074 1.427486632866896
274 17.30436098946183 1.289597512909432 0.0028245532189624676 0.00922866505082554 2.000883798660448 1.6136432954998159
275 17.43209271501139 1.2389568466909975 0.0028330860320648814 0.00979154333028772 1.9647317788303118 1.8026604883069597
176 19.22197582780727 1.1440750547846712 0.003275489962723736 0.031687130063981286 1.5981856637539338 -99.0
177 18.127678750510416 1.174352099009345 0.0029106350632547725 0.014391859594182158 1.8845616206840372 -99.0
178 19.37864846840715 1.247753626344477 0.0033776077824344596 0.035967885006051435 1.5605621889857715 -99.0
279 17.93423090903343 1.1721422258423901 0.002882375631891627 0.012796785364844226 1.8467053546095136 1.5028165825948894
180 17.86349729581547 1.2971522297837972 0.002873549135433647 0.012282558982925853 1.9749926002003626 -99.0
281 19.939445967184152 1.508415139427266 0.00394492594096967 0.057700077675934346 1.3267650084717155 1.0546771315690016
182 18.13603632580361 1.1605707077432514 0.0029120071986915184 0.01446755533734713 1.881346502333583 -99.0
283 19.597795559463698 1.4135995269507973 0.0035561052951841024 0.043124317437215 1.4157394354975756 1.0378561077928825
284 18.541892964432726 1.2195038550082342 0.0029978783890369258 0.018964773964691296 1.6715328777604408 1.3353403326858047
285 17.458373672832444 1.2079497674581665 0.0028350067532559426 0.009916018405205992 1.9284724040830146 1.821909139224123
286 18.211731839318155 1.1909322470412955 0.002925070234497367 0.015181042528892075 1.7803683093926586 1.3808874646642892
