# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 3044447886574234368" 18.49557 1.27338 1.70314 0.12315 1.35955 0.12441 0.60
"Gaia EDR3 3044448191511835392" 18.56401 1.12860 1.68553 0.12186 1.34453 0.12887 0.57
"Gaia EDR3 3044448470686694528" 18.58775 1.20335 1.68032 0.12408 1.34087 0.12206 0.60
"Gaia EDR3 3044448569469042688" 18.63588 1.08379 1.66692 0.12398 1.32648 0.12878 0.52
"Gaia EDR3 3044448470686682240" 18.67164 1.18992 1.65631 0.12362 1.32065 0.12369 0.59
"Gaia EDR3 3044448264531335936" 18.69394 1.08196 1.65066 0.12289 1.31131 0.12684 0.51
"Gaia EDR3 3044448539409248000" 18.75009 1.05405 1.63836 0.12487 1.29218 0.12970 0.47
"Gaia EDR3 3044448397670351872" 18.77519 1.39821 1.63002 0.12856 1.29826 0.11940 0.60
"Gaia EDR3 3044448500752600960" 18.79850 1.65885 1.62217 0.13554 1.28883 0.11804 0.55
"Gaia EDR3 3044448539409241600" 18.86210 1.06813 1.61318 0.12791 1.26384 0.13084 0.45
"Gaia EDR3 3044447886577968896" 18.86536 1.09976 1.61213 0.12775 1.26515 0.12963 0.48
"Gaia EDR3 3044448260231328896" 18.87783 1.50888 1.60341 0.13299 1.27815 0.11900 0.57
"Gaia EDR3 3044460290439758720" 18.89922 1.31645 1.60129 0.13137 1.27295 0.12197 0.63
"Gaia EDR3 3044448225871593088" 18.92183 1.19770 1.59793 0.13028 1.25849 0.12659 0.56
"Gaia EDR3 3044448500749541248" 18.94833 1.12654 1.59267 0.13082 1.24562 0.13011 0.49
"Gaia EDR3 3044448539412994176" 18.98372 1.20755 1.58479 0.13226 1.24434 0.12570 0.56
"Gaia EDR3 3044447955293745152" 19.03780 1.18075 1.57384 0.13454 1.23555 0.12544 0.52
"Gaia EDR3 3044448500749539072" 19.04012 1.16892 1.57329 0.13452 1.23503 0.12590 0.51
"Gaia EDR3 3044448191511845120" 19.17118 1.21392 1.53976 0.13906 1.20649 0.12778 0.51
"Gaia EDR3 3044460496598509824" 19.17941 1.21239 1.53770 0.13955 1.20457 0.12733 0.51
"Gaia EDR3 3044460320499595136" 19.20275 1.17430 1.53131 0.14025 1.19701 0.12866 0.47
"Gaia EDR3 3044447813554694016" 19.21691 1.32347 1.52451 0.14291 1.19691 0.12834 0.59
"Gaia EDR3 3044448298887941504" 19.39326 1.35280 1.48582 0.15046 1.15953 0.12716 0.61
"Gaia EDR3 3044447779194934400" 19.40710 1.45434 1.48055 0.15216 1.15924 0.12576 0.62
"Gaia EDR3 3044448225871611008" 19.50517 1.04206 1.47333 0.15263 1.14217 0.13310 0.43
"Gaia EDR3 3044448333254529536" 19.50542 1.30524 1.46730 0.15548 1.14412 0.12889 0.56
"Gaia EDR3 3044447882274182016" 19.50744 1.32815 1.46635 0.15561 1.14374 0.12829 0.58
"Gaia EDR3 3044447882274188416" 19.55966 1.35797 1.45692 0.15852 1.13519 0.12998 0.59
"Gaia EDR3 3044460324803224832" 19.58535 1.53701 1.44542 0.16240 1.13233 0.13034 0.60
"Gaia EDR3 3044448230168434176" 19.61208 1.19449 1.45097 0.15995 1.12795 0.13059 0.46
"Gaia EDR3 3044459912486569472" 19.68357 1.49022 1.42868 0.16761 1.11347 0.13491 0.60
"Gaia EDR3 3044448608125505920" 19.85735 1.39564 1.40094 0.17710 1.09212 0.13835 0.54
"Gaia EDR3 3044447882274186368" 19.86940 1.39293 1.39892 0.17793 1.09139 0.13891 0.53
"Gaia EDR3 3044460320499590528" 19.95744 1.36627 1.38764 0.18223 1.08347 0.14242 0.47
"Gaia EDR3 3044447950993634944" 20.03390 1.30543 1.38025 0.18523 1.08187 0.14351 0.41
"Gaia EDR3 3044448264528251136" 20.11138 1.49371 1.36869 0.19084 1.08142 0.14420 0.46
"Gaia EDR3 3044447886571169408" 20.11314 1.43677 1.36906 0.19046 1.08160 0.14388 0.43
"Gaia EDR3 3044460290436619904" 20.13175 1.72498 1.36484 0.19312 1.08259 0.14415 0.50
"Gaia EDR3 3044447886571192192" 20.15078 1.42945 1.36568 0.19217 1.08170 0.14396 0.42
"Gaia EDR3 3044448539406117888" 20.20033 1.42679 1.36115 0.19420 1.08174 0.14413 0.40
"Gaia EDR3 3044448363310593152" 20.40073 1.14216 1.35636 0.19679 1.08178 0.14401 0.40
