ID MP sel
"Gaia EDR3 2033896232818470400" 1.0 1
"Gaia EDR3 2033896232818460160" 1.0 1
"Gaia EDR3 2033896129739236096" 1.0 1
"Gaia EDR3 2033896335897681920" 1.0 1
"Gaia EDR3 2033896164098970240" 1.0 1
"Gaia EDR3 2033896232818461696" 1.0 1
"Gaia EDR3 2033896061019736704" 1.0 1
"Gaia EDR3 2033896335897687552" 1.0 1
"Gaia EDR3 2033896331561251200" 1.0 1
"Gaia EDR3 2033899256475481600" 1.0 1
"Gaia EDR3 2033899187755984128" 1.0 1
"Gaia EDR3 2033896335872602368" 1.0 1
"Gaia EDR3 2033896262841084032" 1.0 1
"Gaia EDR3 2033896232818476160" 1.0 1
"Gaia EDR3 2033896335872618112" 1.0 1
"Gaia EDR3 2033896262839818112" 1.0 1
"Gaia EDR3 2033896370257426176" 1.0 1
"Gaia EDR3 2033896335897672960" 1.0 1
"Gaia EDR3 2033896331561250816" 1.0 1
"Gaia EDR3 2033899290835198080" 1.0 1
"Gaia EDR3 2033899320856612992" 1.0 1
"Gaia EDR3 2033899286505766272" 1.0 1
"Gaia EDR3 2033896228480082304" 1.0 1
"Gaia EDR3 2033896335897688832" 1.0 1
"Gaia EDR3 2033896262841085312" 1.0 1
"Gaia EDR3 2033899355216353536" 1.0 1
"Gaia EDR3 2033896056681357824" 1.0 1
"Gaia EDR3 2033896335872651392" 1.0 1
"Gaia EDR3 2033896297199600000" 1.0 1
"Gaia EDR3 2033899290810193152" 1.0 1
"Gaia EDR3 2033896198433787520" 1.0 1
"Gaia EDR3 2033896335897676672" 1.0 1
"Gaia EDR3 2033896194121604992" 1.0 1
"Gaia EDR3 2033899187755998208" 1.0 1
"Gaia EDR3 2033896335872591744" 1.0 1
"Gaia EDR3 2033899393889554048" 1.0 1
"Gaia EDR3 2033899187731077120" 1.0 1
"Gaia EDR3 2033896267153014272" 1.0 1
"Gaia EDR3 2033899290810201600" 1.0 1
"Gaia EDR3 2033896335872623744" 1.0 1
"Gaia EDR3 2033899149057823616" 1.0 1
"Gaia EDR3 2033896335872654592" 1.0 1
"Gaia EDR3 2033896335872585856" 1.0 1
"Gaia EDR3 2033896091041110272" 1.0 1
"Gaia EDR3 2033899286498070528" 1.0 1
"Gaia EDR3 2033896228481347328" 1.0 1
"Gaia EDR3 2033896267152976512" 1.0 1
"Gaia EDR3 2033896232793449088" 1.0 1
"Gaia EDR3 2033896365920990592" 1.0 1
"Gaia EDR3 2033896335872598144" 1.0 1
"Gaia EDR3 2033896164073838592" 1.0 1
"Gaia EDR3 2033896331559293952" 1.0 1
"Gaia EDR3 2033896335872601088" 1.0 1
"Gaia EDR3 2033899355216357632" 1.0 1
"Gaia EDR3 2033899187731130496" 1.0 1
"Gaia EDR3 2033899183418849792" 1.0 1
"Gaia EDR3 2033896232793408128" 1.0 1
"Gaia EDR3 2033896232793347584" 1.0 1
"Gaia EDR3 2033899290839831552" 1.0 1
"Gaia EDR3 2033896159760563584" 1.0 1
"Gaia EDR3 2033899290810221440" 1.0 1
"Gaia EDR3 2033896335872662016" 1.0 1
"Gaia EDR3 2033895957915182464" 1.0 1
"Gaia EDR3 2033899290810273792" 1.0 1
"Gaia EDR3 2033899187731113984" 1.0 1
"Gaia EDR3 2033896198433707392" 1.0 1
"Gaia EDR3 2033899290810217216" 1.0 1
"Gaia EDR3 2033896267152963840" 1.0 1
"Gaia EDR3 2033896267152992768" 1.0 1
"Gaia EDR3 2033896335872570624" 1.0 1
"Gaia EDR3 2033896164073712000" 1.0 1
"Gaia EDR3 2033896370232335360" 1.0 1
"Gaia EDR3 2033896335872547328" 1.0 1
"Gaia EDR3 2033896164073739904" 1.0 1
"Gaia EDR3 2033899290810271360" 1.0 1
"Gaia EDR3 2033896335872547840" 1.0 1
"Gaia EDR3 2033896159760567168" 1.0 1
"Gaia EDR3 2033899286496872960" 1.0 1
"Gaia EDR3 2033896232793426688" 1.0 1
"Gaia EDR3 2033896301512619520" 1.0 1
"Gaia EDR3 2033896159761428864" 1.0 1
"Gaia EDR3 2033896164073802624" 1.0 1
"Gaia EDR3 2033899290810182912" 1.0 1
"Gaia EDR3 2033896060994401664" 1.0 1
"Gaia EDR3 2033896335872599424" 1.0 1
"Gaia EDR3 2033899290810204416" 1.0 1
"Gaia EDR3 2033896060994429568" 1.0 1
"Gaia EDR3 2033899183418412032" 1.0 1
"Gaia EDR3 2033896198433718912" 1.0 1
"Gaia EDR3 2033896232793482496" 1.0 1
"Gaia EDR3 2033896267152970240" 1.0 1
"Gaia EDR3 2033896335872500608" 1.0 1
"Gaia EDR3 2033896198435600384" 1.0 1
"Gaia EDR3 2033896267152897920" 1.0 1
"Gaia EDR3 2033896164075833472" 1.0 1
"Gaia EDR3 2033899290835393536" 1.0 1
"Gaia EDR3 2033896335872508416" 1.0 1
"Gaia EDR3 2033899359529846912" 1.0 1
"Gaia EDR3 2033896335872533504" 1.0 1
"Gaia EDR3 2033899290810200192" 1.0 1
"Gaia EDR3 2033896129714061696" 1.0 1
"Gaia EDR3 2033899325169939840" 1.0 1
"Gaia EDR3 2033896267152988416" 1.0 1
"Gaia EDR3 2033896335897688192" 1.0 1
"Gaia EDR3 2033899325171783296" 1.0 1
"Gaia EDR3 2033899290810206080" 1.0 1
"Gaia EDR3 2033899325169949440" 1.0 1
"Gaia EDR3 2033896129716097152" 1.0 1
"Gaia EDR3 2033899359534176640" 1.0 1
"Gaia EDR3 2033896267155036160" 1.0 1
"Gaia EDR3 2033896370234276096" 1.0 1
"Gaia EDR3 2033896335872675712" 1.0 1
"Gaia EDR3 2033896232795318912" 1.0 1
"Gaia EDR3 2033895957917387648" 1.0 1
"Gaia EDR3 2033899256454599680" 1.0 1
"Gaia EDR3 2033896267157319168" 1.0 1
"Gaia EDR3 2033896335876828416" 1.0 1
"Gaia EDR3 2033896164073685632" 1.0 1
"Gaia EDR3 2033896232797571840" 1.0 1
"Gaia EDR3 2033899187735098240" 1.0 1
"Gaia EDR3 2033899359533837184" 1.0 1
"Gaia EDR3 2033896232797593600" 1.0 1
"Gaia EDR3 2033896301517071872" 1.0 1
"Gaia EDR3 2033896198463375360" 1.0 1
"Gaia EDR3 2033899187731134208" 1.0 1
"Gaia EDR3 2033896335876821120" 1.0 1
"Gaia EDR3 2033899187735103104" 1.0 1
