ID MP sel
"Gaia EDR3 3358218990122108160" 1.0 1
"Gaia EDR3 3358219471158430208" 1.0 1
"Gaia EDR3 3358218887043437952" 1.0 1
"Gaia EDR3 3358219402439487488" 1.0 1
"Gaia EDR3 3358219127561579648" 1.0 1
"Gaia EDR3 3358218985825139584" 1.0 1
"Gaia EDR3 3358219814755827200" 1.0 1
"Gaia EDR3 3358218887043444224" 1.0 1
"Gaia EDR3 3358220222775771776" 1.0 1
"Gaia EDR3 3358218195551098112" 1.0 1
"Gaia EDR3 3358218882745925376" 1.0 1
"Gaia EDR3 3358218818323950976" 1.0 1
"Gaia EDR3 3358218990122107008" 1.0 1
"Gaia EDR3 3358218990122650368" 1.0 1
"Gaia EDR3 3358219058841587072" 1.0 1
"Gaia EDR3 3358218990120586240" 1.0 1
"Gaia EDR3 3358218955762385408" 1.0 1
"Gaia EDR3 3358218990122651648" 1.0 1
"Gaia EDR3 3358171672468866560" 1.0 1
"Gaia EDR3 3358219501221276032" 1.0 1
"Gaia EDR3 3358219191983569536" 1.0 1
"Gaia EDR3 3358217439636845312" 1.0 1
"Gaia EDR3 3358218779666710784" 1.0 1
"Gaia EDR3 3358218882745926400" 1.0 1
"Gaia EDR3 3358218990122644224" 1.0 1
"Gaia EDR3 3358219058841587200" 1.0 1
"Gaia EDR3 3358218985825141120" 1.0 1
"Gaia EDR3 3358219088904350336" 1.0 1
"Gaia EDR3 3358218745306932224" 1.0 1
"Gaia EDR3 3358219466863219200" 1.0 1
"Gaia EDR3 3358218887043439104" 1.0 1
"Gaia EDR3 3358219054544618112" 1.0 1
"Gaia EDR3 3358218882745926912" 1.0 1
"Gaia EDR3 3358218990122646144" 1.0 1
"Gaia EDR3 3358219402439494528" 1.0 1
"Gaia EDR3 3358218680885010432" 1.0 1
"Gaia EDR3 3358219707379635584" 1.0 1
"Gaia EDR3 3358218887043439744" 1.0 1
"Gaia EDR3 3358220295792151424" 1.0 1
"Gaia EDR3 3358219398142007808" 1.0 1
"Gaia EDR3 3358218814032963456" 1.0 1
"Gaia EDR3 3358217439636830592" 1.0 1
"Gaia EDR3 3358218921402658816" 1.0 1
"Gaia EDR3 3358219058841585024" 1.0 1
"Gaia EDR3 3358218783962160640" 1.0 1
"Gaia EDR3 3358219814755834112" 1.0 1
"Gaia EDR3 3358219741739379584" 1.0 1
"Gaia EDR3 3358218676589396736" 1.0 1
"Gaia EDR3 3358218573508165504" 1.0 1
"Gaia EDR3 3358218990122651264" 1.0 1
"Gaia EDR3 3358218985832725760" 1.0 1
"Gaia EDR3 3358171775544542592" 1.0 1
"Gaia EDR3 3358218985832725888" 1.0 1
"Gaia EDR3 3358218921402658176" 1.0 1
"Gaia EDR3 3358219741741224832" 1.0 1
"Gaia EDR3 3358218990120583552" 1.0 1
"Gaia EDR3 3358218921402655616" 1.0 1
"Gaia EDR3 3358218852681667200" 1.0 1
"Gaia EDR3 3358218921402650112" 1.0 1
"Gaia EDR3 3358219020184885888" 1.0 1
"Gaia EDR3 3358218990119361280" 1.0 1
"Gaia EDR3 3358218887043443072" 1.0 1
"Gaia EDR3 3358218779668611712" 1.0 1
"Gaia EDR3 3358218985825142272" 1.0 1
"Gaia EDR3 3358219814755830016" 1.0 1
"Gaia EDR3 3358218814026452992" 1.0 1
"Gaia EDR3 3358219058838832768" 1.0 1
"Gaia EDR3 3358218882745928704" 1.0 1
"Gaia EDR3 3358220222777566592" 1.0 1
"Gaia EDR3 3358218951465405312" 1.0 1
"Gaia EDR3 3358218852683174912" 1.0 1
"Gaia EDR3 3358219466861522816" 1.0 1
"Gaia EDR3 3358217169056540928" 1.0 1
"Gaia EDR3 3358218646525279872" 1.0 1
"Gaia EDR3 3358217169056536576" 1.0 1
"Gaia EDR3 3358219093201315968" 1.0 1
"Gaia EDR3 3358219711676626432" 1.0 1
"Gaia EDR3 3358219058841581312" 1.0 1
"Gaia EDR3 3358218985831634176" 1.0 1
"Gaia EDR3 3358218676587414144" 1.0 1
"Gaia EDR3 3358219707386073472" 1.0 1
"Gaia EDR3 3358218852683707776" 1.0 1
"Gaia EDR3 3358219024480304128" 1.0 1
"Gaia EDR3 3358218955762378624" 1.0 1
"Gaia EDR3 3358219711676624640" 1.0 1
"Gaia EDR3 3358218990122650752" 1.0 1
"Gaia EDR3 3358219814753076480" 1.0 1
"Gaia EDR3 3358218990120579968" 1.0 1
"Gaia EDR3 3358219020184886016" 1.0 1
"Gaia EDR3 3358218818321871488" 1.0 1
"Gaia EDR3 3358218985825124608" 1.0 1
"Gaia EDR3 3358218985827123072" 1.0 1
"Gaia EDR3 3358219844818628352" 1.0 1
"Gaia EDR3 3358219088904350464" 1.0 1
"Gaia EDR3 3358218990119348224" 1.0 1
"Gaia EDR3 3358218882745879680" 1.0 1
"Gaia EDR3 3358219024482380032" 1.0 1
"Gaia EDR3 3358218779673204992" 1.0 1
"Gaia EDR3 3358218887042908928" 1.0 1
"Gaia EDR3 3358218990120592256" 1.0 1
"Gaia EDR3 3358218951465376128" 1.0 1
"Gaia EDR3 3358218607867920896" 1.0 1
"Gaia EDR3 3358218955759630336" 1.0 1
"Gaia EDR3 3358219123264050304" 1.0 1
"Gaia EDR3 3358218676587421056" 1.0 1
"Gaia EDR3 3358218779666660480" 1.0 1
"Gaia EDR3 3358217130401101824" 1.0 1
"Gaia EDR3 3358218917105603712" 1.0 1
"Gaia EDR3 3358219058838833792" 1.0 1
"Gaia EDR3 3358218676587414400" 1.0 1
"Gaia EDR3 3358218951467139456" 1.0 1
"Gaia EDR3 3358218779666653696" 1.0 1
"Gaia EDR3 3358219058841588352" 1.0 1
"Gaia EDR3 3358219810458878464" 1.0 1
"Gaia EDR3 3358218985831628800" 1.0 1
"Gaia EDR3 3358218990122645504" 1.0 1
"Gaia EDR3 3358219058838822144" 1.0 1
"Gaia EDR3 3358218985832727040" 1.0 1
"Gaia EDR3 3358218783962158976" 1.0 1
"Gaia EDR3 3358218882747663616" 1.0 1
"Gaia EDR3 3358218985826980864" 1.0 1
"Gaia EDR3 3358218985827125248" 1.0 1
