# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 3358218990122108160" 13.68494 1.90262 1.32103 0.06481 1.13515 0.11664 0.53
"Gaia EDR3 3358219471158430208" 13.86867 1.81246 1.32109 0.06485 1.13559 0.11667 0.53
"Gaia EDR3 3358218887043437952" 14.04465 1.73008 1.32108 0.06482 1.13556 0.11709 0.53
"Gaia EDR3 3358219402439487488" 14.81294 0.60124 1.32197 0.06563 1.15992 0.11915 0.53
"Gaia EDR3 3358219127561579648" 15.04348 1.32744 1.32148 0.06556 1.15302 0.12023 0.56
"Gaia EDR3 3358218985825139584" 15.48036 1.16825 1.32079 0.06514 1.16117 0.12093 0.58
"Gaia EDR3 3358219814755827200" 15.58831 1.19855 1.32067 0.06501 1.16058 0.12077 0.59
"Gaia EDR3 3358218887043444224" 15.90759 1.26757 1.32093 0.06479 1.14546 0.11774 0.59
"Gaia EDR3 3358220222775771776" 16.16691 1.22894 1.32256 0.06582 1.13215 0.11013 0.57
"Gaia EDR3 3358218195551098112" 16.20382 0.76218 1.32324 0.06600 1.15206 0.10137 0.54
"Gaia EDR3 3358218882745925376" 16.30558 1.19332 1.32128 0.06571 1.12185 0.10614 0.56
"Gaia EDR3 3358218818323950976" 16.30742 1.19687 1.32118 0.06572 1.12061 0.10669 0.56
"Gaia EDR3 3358218990122107008" 16.32937 1.20946 1.32069 0.06552 1.11562 0.10572 0.55
"Gaia EDR3 3358218990122650368" 16.33884 1.20642 1.32049 0.06550 1.11363 0.10422 0.54
"Gaia EDR3 3358219058841587072" 16.36522 1.21615 1.31991 0.06551 1.11436 0.10267 0.53
"Gaia EDR3 3358218990120586240" 16.43459 1.26716 1.31778 0.06516 1.11032 0.10046 0.50
"Gaia EDR3 3358218955762385408" 16.56174 0.63607 1.31774 0.06520 1.13587 0.10281 0.53
"Gaia EDR3 3358218990122651648" 16.64803 1.23904 1.31350 0.06373 1.10859 0.10456 0.52
"Gaia EDR3 3358171672468866560" 16.69767 0.65723 1.31399 0.06433 1.13637 0.10848 0.53
"Gaia EDR3 3358219501221276032" 16.70375 0.83466 1.31339 0.06404 1.13203 0.10843 0.54
"Gaia EDR3 3358219191983569536" 16.88704 0.82933 1.31052 0.06257 1.12867 0.10709 0.56
"Gaia EDR3 3358217439636845312" 16.89696 0.77405 1.31034 0.06237 1.12999 0.10731 0.55
"Gaia EDR3 3358218779666710784" 16.94404 0.74502 1.30963 0.06206 1.13285 0.10783 0.56
"Gaia EDR3 3358218882745926400" 16.99865 1.22292 1.30934 0.06194 1.10553 0.10268 0.54
"Gaia EDR3 3358218990122644224" 17.11053 1.19056 1.30818 0.06203 1.10683 0.10337 0.56
"Gaia EDR3 3358219058841587200" 17.23456 1.16557 1.30653 0.06156 1.10713 0.10372 0.57
"Gaia EDR3 3358218985825141120" 17.24312 1.20059 1.30649 0.06157 1.10456 0.10377 0.55
"Gaia EDR3 3358219088904350336" 17.30919 0.46787 1.30408 0.06059 1.16486 0.09550 0.56
"Gaia EDR3 3358218745306932224" 17.33499 0.27573 1.30260 0.06023 1.17796 0.08595 0.56
"Gaia EDR3 3358219466863219200" 17.37587 1.17903 1.30476 0.06115 1.10879 0.10257 0.55
"Gaia EDR3 3358218887043439104" 17.41578 1.22323 1.30431 0.06103 1.10438 0.10250 0.52
"Gaia EDR3 3358219054544618112" 17.43564 1.17381 1.30401 0.06084 1.10732 0.10139 0.55
"Gaia EDR3 3358218882745926912" 17.48871 1.10863 1.30336 0.06091 1.11470 0.10027 0.61
"Gaia EDR3 3358218990122646144" 17.51978 1.14463 1.30292 0.06070 1.10755 0.10118 0.57
"Gaia EDR3 3358219402439494528" 17.59614 0.79867 1.30028 0.06117 1.16348 0.09429 0.63
"Gaia EDR3 3358218680885010432" 17.66189 0.64621 1.29837 0.05999 1.18050 0.08624 0.63
"Gaia EDR3 3358219707379635584" 17.70822 1.15945 1.29991 0.06130 1.09661 0.10292 0.53
"Gaia EDR3 3358218887043439744" 17.74055 1.16770 1.29951 0.06114 1.09211 0.10276 0.51
"Gaia EDR3 3358220295792151424" 17.77732 1.06106 1.29854 0.06072 1.11410 0.10181 0.64
"Gaia EDR3 3358219398142007808" 17.84014 0.60914 1.29134 0.05830 1.18608 0.07099 0.69
"Gaia EDR3 3358218814032963456" 17.85524 0.92631 1.29648 0.06075 1.15290 0.09420 0.69
"Gaia EDR3 3358217439636830592" 17.91899 0.89942 1.29508 0.06042 1.16046 0.09120 0.70
"Gaia EDR3 3358218921402658816" 17.92698 1.13362 1.29638 0.06088 1.08893 0.10284 0.52
"Gaia EDR3 3358219058841585024" 17.94150 0.94929 1.29521 0.06063 1.14349 0.09524 0.70
"Gaia EDR3 3358218783962160640" 17.96696 1.14509 1.29571 0.06098 1.08409 0.10181 0.50
"Gaia EDR3 3358219814755834112" 18.06757 0.79460 1.28822 0.05750 1.15500 0.08279 0.77
"Gaia EDR3 3358219741739379584" 18.09953 1.22371 1.29407 0.06069 1.06265 0.09851 0.46
"Gaia EDR3 3358218676589396736" 18.10291 0.73777 1.28431 0.05688 1.14541 0.08685 0.80
"Gaia EDR3 3358218573508165504" 18.10774 0.83549 1.28841 0.05782 1.14646 0.08298 0.77
"Gaia EDR3 3358218990122651264" 18.15508 0.73625 1.28144 0.05697 1.13253 0.08807 0.81
"Gaia EDR3 3358218985832725760" 18.18778 0.67894 1.27553 0.05716 1.13324 0.08450 0.81
"Gaia EDR3 3358171775544542592" 18.20198 0.85318 1.28552 0.05738 1.12734 0.08736 0.76
"Gaia EDR3 3358218985832725888" 18.20265 1.00071 1.29075 0.05976 1.09773 0.09861 0.67
"Gaia EDR3 3358218921402658176" 18.22785 0.66090 1.27166 0.05757 1.12543 0.08504 0.80
"Gaia EDR3 3358219741741224832" 18.24034 0.94279 1.28820 0.05854 1.10966 0.09394 0.72
"Gaia EDR3 3358218990120583552" 18.33379 0.87947 1.28104 0.05727 1.08585 0.09230 0.71
"Gaia EDR3 3358218921402655616" 18.37335 0.77929 1.27101 0.05737 1.06773 0.09374 0.75
"Gaia EDR3 3358218852681667200" 18.37775 0.81340 1.27374 0.05724 1.06215 0.09349 0.72
"Gaia EDR3 3358218921402650112" 18.38272 0.83252 1.27477 0.05711 1.06157 0.09147 0.70
"Gaia EDR3 3358219020184885888" 18.38667 0.68780 1.26329 0.05789 1.08084 0.08854 0.78
"Gaia EDR3 3358218990119361280" 18.40216 0.81327 1.27236 0.05744 1.05603 0.09442 0.71
"Gaia EDR3 3358218887043443072" 18.40452 0.79070 1.27029 0.05770 1.05684 0.09420 0.72
"Gaia EDR3 3358218779668611712" 18.40969 0.83042 1.27322 0.05733 1.05388 0.09429 0.69
"Gaia EDR3 3358218985825142272" 18.41013 0.66387 1.26056 0.05790 1.08322 0.08567 0.77
"Gaia EDR3 3358219814755830016" 18.46156 0.80298 1.26799 0.05768 1.04321 0.09667 0.68
"Gaia EDR3 3358218814026452992" 18.46242 0.93819 1.27972 0.05758 1.04982 0.08950 0.63
"Gaia EDR3 3358219058838832768" 18.46386 0.79957 1.26737 0.05759 1.04274 0.09686 0.68
"Gaia EDR3 3358218882745928704" 18.46556 0.74962 1.26250 0.05777 1.05197 0.09505 0.73
