# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 3007967254694526080" 14.06234 1.64891 1.31935 0.32980 1.13337 0.29521 0.51
"Gaia EDR3 3007967258991592960" 14.28992 1.43284 1.31869 0.32812 1.12818 0.28825 0.52
"Gaia EDR3 3007967052833159296" 14.95679 1.52975 1.30992 0.31411 1.10513 0.25916 0.50
"Gaia EDR3 3007967293351337984" 15.28369 1.44486 1.30082 0.30171 1.09259 0.24677 0.50
"Gaia EDR3 3007967224631860480" 15.41106 1.51959 1.29744 0.29817 1.08319 0.23833 0.50
"Gaia EDR3 3007965742866004736" 16.06666 0.70242 1.24812 0.23614 1.06945 0.19648 0.59
"Gaia EDR3 3007966949753953280" 16.18887 0.85640 1.24132 0.22889 1.05233 0.18786 0.59
"Gaia EDR3 3007967327711071360" 16.21423 0.88979 1.24029 0.22786 1.04866 0.18414 0.59
"Gaia EDR3 3007967426493226624" 16.24187 0.88362 1.23793 0.22628 1.04516 0.18248 0.59
"Gaia EDR3 3007967357773734656" 16.27634 0.90542 1.23507 0.22324 1.04166 0.18048 0.59
"Gaia EDR3 3007967362070802176" 16.43528 1.08541 1.22511 0.21307 1.02244 0.17330 0.55
"Gaia EDR3 3007967258991594112" 16.67917 0.81040 1.19975 0.19693 1.01491 0.16474 0.61
"Gaia EDR3 3007967362070801280" 16.68960 0.78528 1.19837 0.19650 1.01514 0.16507 0.60
"Gaia EDR3 3007967155912370688" 16.76384 0.89819 1.19249 0.19244 1.00137 0.15999 0.61
"Gaia EDR3 3007967254696523648" 16.85851 0.87370 1.18408 0.18805 0.99347 0.15689 0.61
"Gaia EDR3 3007967258991590272" 16.94522 0.83610 1.17543 0.18251 0.98466 0.15736 0.61
"Gaia EDR3 3007968083625311744" 16.97616 0.85116 1.17208 0.18055 0.98143 0.15380 0.61
"Gaia EDR3 3007967224631859328" 17.00304 0.84476 1.16907 0.17850 0.97920 0.15068 0.60
"Gaia EDR3 3007968079328280448" 17.01650 0.82576 1.16730 0.17807 0.97763 0.15020 0.60
"Gaia EDR3 3007967258991592576" 17.01860 0.87796 1.16739 0.17799 0.97770 0.15102 0.61
"Gaia EDR3 3007967014176357888" 17.05180 0.78048 1.16229 0.17592 0.97219 0.14734 0.59
"Gaia EDR3 3007967224631859456" 17.08698 0.81348 1.15824 0.17290 0.97148 0.14762 0.59
"Gaia EDR3 3007967258991595392" 17.14694 0.75726 1.15190 0.17052 0.96302 0.14522 0.56
"Gaia EDR3 3007967327711071104" 17.14752 0.75173 1.15185 0.17053 0.96281 0.14518 0.56
"Gaia EDR3 3007967323414005120" 17.15650 0.85418 1.15103 0.16974 0.96409 0.14515 0.59
"Gaia EDR3 3007967460852984832" 17.22610 0.80956 1.14317 0.16568 0.95063 0.13818 0.57
"Gaia EDR3 3007967258991592832" 17.26327 0.80227 1.13896 0.16356 0.94442 0.13654 0.57
"Gaia EDR3 3007967289054248320" 17.29044 0.85128 1.13625 0.16235 0.94052 0.13553 0.58
"Gaia EDR3 3007967220335515776" 17.29267 0.82604 1.13602 0.16222 0.93977 0.13514 0.57
"Gaia EDR3 3007965747163115648" 17.32826 0.87509 1.13174 0.15969 0.93688 0.13560 0.59
"Gaia EDR3 3007965742865996800" 17.34236 0.81690 1.13037 0.15983 0.93482 0.13452 0.57
"Gaia EDR3 3007968182407492992" 17.39974 0.80939 1.12448 0.15788 0.92706 0.13343 0.56
"Gaia EDR3 3007967327711069952" 17.41391 0.80431 1.12288 0.15747 0.92548 0.13261 0.55
"Gaia EDR3 3007967258991594752" 17.43277 0.82467 1.12100 0.15708 0.92358 0.13133 0.56
"Gaia EDR3 3007967323414003968" 17.53124 0.86731 1.10881 0.15198 0.90895 0.12695 0.56
"Gaia EDR3 3007967254695153536" 17.56353 0.82484 1.10547 0.15183 0.90338 0.12683 0.54
"Gaia EDR3 3007967224631858304" 17.59699 0.83589 1.10152 0.15046 0.89937 0.12604 0.55
"Gaia EDR3 3007968083622227712" 17.61146 0.91034 1.09937 0.14956 0.89986 0.12594 0.59
"Gaia EDR3 3007967052833492736" 17.63336 0.79915 1.09687 0.14848 0.89201 0.12672 0.52
"Gaia EDR3 3007968044968514688" 17.64485 0.94946 1.09587 0.14837 0.89422 0.12431 0.59
