ID MP sel
"Gaia EDR3 3007967254694526080" 1.0 1
"Gaia EDR3 3007967258991592960" 1.0 1
"Gaia EDR3 3007967052833159296" 1.0 1
"Gaia EDR3 3007967293351337984" 1.0 1
"Gaia EDR3 3007967224631860480" 1.0 1
"Gaia EDR3 3007965742866004736" 1.0 1
"Gaia EDR3 3007966949753953280" 1.0 1
"Gaia EDR3 3007967327711071360" 1.0 1
"Gaia EDR3 3007967426493226624" 1.0 1
"Gaia EDR3 3007967357773734656" 1.0 1
"Gaia EDR3 3007967362070802176" 1.0 1
"Gaia EDR3 3007967258991594112" 1.0 1
"Gaia EDR3 3007967362070801280" 1.0 1
"Gaia EDR3 3007967155912370688" 1.0 1
"Gaia EDR3 3007967254696523648" 1.0 1
"Gaia EDR3 3007967258991590272" 1.0 1
"Gaia EDR3 3007968083625311744" 1.0 1
"Gaia EDR3 3007967224631859328" 1.0 1
"Gaia EDR3 3007968079328280448" 1.0 1
"Gaia EDR3 3007967258991592576" 1.0 1
"Gaia EDR3 3007967014176357888" 1.0 1
"Gaia EDR3 3007967224631859456" 1.0 1
"Gaia EDR3 3007967258991595392" 1.0 1
"Gaia EDR3 3007967327711071104" 1.0 1
"Gaia EDR3 3007967323414005120" 1.0 1
"Gaia EDR3 3007967460852984832" 1.0 1
"Gaia EDR3 3007967258991592832" 1.0 1
"Gaia EDR3 3007967289054248320" 1.0 1
"Gaia EDR3 3007967220335515776" 1.0 1
"Gaia EDR3 3007965747163115648" 1.0 1
"Gaia EDR3 3007965742865996800" 1.0 1
"Gaia EDR3 3007968182407492992" 1.0 1
"Gaia EDR3 3007967327711069952" 1.0 1
"Gaia EDR3 3007967258991594752" 1.0 1
"Gaia EDR3 3007967323414003968" 1.0 1
"Gaia EDR3 3007967254695153536" 1.0 1
"Gaia EDR3 3007967224631858304" 1.0 1
"Gaia EDR3 3007968083622227712" 1.0 1
"Gaia EDR3 3007967052833492736" 1.0 1
"Gaia EDR3 3007968044968514688" 1.0 1
"Gaia EDR3 3007965712803378560" 1.0 1
"Gaia EDR3 3007967220334757376" 1.0 1
"Gaia EDR3 3007967220334788992" 1.0 1
"Gaia EDR3 3007967323414731136" 1.0 1
"Gaia EDR3 3007967220334788608" 1.0 1
"Gaia EDR3 3007967014176316928" 1.0 1
"Gaia EDR3 3007967258988522112" 1.0 1
"Gaia EDR3 3007967254696523392" 1.0 1
"Gaia EDR3 3007967014176318080" 1.0 1
"Gaia EDR3 3007965811585488896" 1.0 1
"Gaia EDR3 3007967254694527488" 1.0 1
"Gaia EDR3 3007967258988520192" 1.0 1
"Gaia EDR3 3007968182408094848" 1.0 1
"Gaia EDR3 3007965815882590848" 1.0 1
"Gaia EDR3 3007967220334766336" 1.0 1
"Gaia EDR3 3007967220334760576" 1.0 1
"Gaia EDR3 3007968049265579392" 1.0 1
"Gaia EDR3 3007967426493240576" 1.0 1
"Gaia EDR3 3007967426493238912" 1.0 1
"Gaia EDR3 3007967220334756736" 1.0 1
"Gaia EDR3 3007965742866003200" 1.0 1
"Gaia EDR3 3007967258991595520" 1.0 1
"Gaia EDR3 3007967258991591168" 1.0 1
"Gaia EDR3 3007967052830087168" 1.0 1
"Gaia EDR3 3007967258988515968" 1.0 1
"Gaia EDR3 3007967323414008320" 1.0 1
"Gaia EDR3 3007965811585493376" 1.0 1
"Gaia EDR3 3007965536707547904" 1.0 1
"Gaia EDR3 3007967258988519936" 1.0 1
"Gaia EDR3 3007967258988521472" 1.0 1
"Gaia EDR3 3007965536707551872" 1.0 1
"Gaia EDR3 3007967254695150208" 1.0 1
"Gaia EDR3 3007967323414004480" 1.0 1
"Gaia EDR3 3007967014176312448" 1.0 1
"Gaia EDR3 3007967327708000000" 1.0 1
"Gaia EDR3 3007967426493228416" 1.0 1
"Gaia EDR3 3007965811585481088" 1.0 1
"Gaia EDR3 3007967048536077312" 1.0 1
"Gaia EDR3 3007967224628794880" 1.0 1
"Gaia EDR3 3007967258988523136" 1.0 1
"Gaia EDR3 3007965742866008704" 1.0 1
"Gaia EDR3 3007967224628791040" 1.0 1
"Gaia EDR3 3007967357773750912" 1.0 1
"Gaia EDR3 3007967014176318208" 1.0 1
"Gaia EDR3 3007966979816585472" 1.0 1
"Gaia EDR3 3007967327708000256" 1.0 1
"Gaia EDR3 3007967258988512000" 1.0 1
"Gaia EDR3 3007965536707551104" 1.0 1
"Gaia EDR3 3007966945456835456" 1.0 1
"Gaia EDR3 3007967151615302656" 1.0 1
"Gaia EDR3 3007967018470361856" 1.0 1
"Gaia EDR3 3007967430787180032" 1.0 1
"Gaia EDR3 3007967327707994240" 1.0 1
"Gaia EDR3 3007967224628792704" 1.0 1
"Gaia EDR3 3007967258988517632" 1.0 1
"Gaia EDR3 3007967220334761088" 1.0 1
"Gaia EDR3 3007967220334773632" 1.0 1
"Gaia EDR3 3007966945456825600" 1.0 1
"Gaia EDR3 3007966945456823168" 1.0 1
"Gaia EDR3 3007967323414011776" 1.0 1
"Gaia EDR3 3007967258988523648" 1.0 1
"Gaia EDR3 3007967018470363008" 1.0 1
"Gaia EDR3 3007967254694502400" 1.0 1
"Gaia EDR3 3007967293348277632" 1.0 -1
"Gaia EDR3 3007967362067707264" 1.0 -1
