# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 5523421577245381376" 13.40656 2.68497 2.19189 0.76104 1.87469 0.66667 0.53
"Gaia EDR3 5523421508525972992" 14.26006 1.40418 2.12028 0.68981 1.80700 0.58740 0.57
"Gaia EDR3 5523421783403779584" 14.46094 1.70713 2.10941 0.67478 1.77819 0.57159 0.56
"Gaia EDR3 5523421886483001472" 14.56888 1.62374 2.09387 0.66182 1.76085 0.56308 0.56
"Gaia EDR3 5523421439806425344" 14.63665 1.46882 2.07917 0.65111 1.74164 0.54375 0.57
"Gaia EDR3 5523421817763529600" 14.96357 1.64651 2.03571 0.61720 1.69116 0.50284 0.57
"Gaia EDR3 5523421852123269248" 15.01871 1.48572 2.02516 0.61129 1.67923 0.49170 0.57
"Gaia EDR3 5523421645964854272" 15.45392 1.70321 1.94903 0.55652 1.60576 0.44544 0.57
"Gaia EDR3 5523421508525897088" 15.55449 1.43927 1.92676 0.54282 1.59548 0.43575 0.57
"Gaia EDR3 5523421542885641216" 15.59039 2.85473 1.96920 0.58643 1.56612 0.44238 0.49
"Gaia EDR3 5523421611605107712" 15.64695 1.64827 1.91180 0.53334 1.57304 0.42199 0.57
"Gaia EDR3 5523421817759363712" 15.65374 1.61217 1.90971 0.53184 1.57106 0.41941 0.57
"Gaia EDR3 5523421886483001728" 15.66388 1.57181 1.90666 0.52973 1.56837 0.41820 0.57
"Gaia EDR3 5523421611605104768" 15.70595 1.54632 1.89699 0.52319 1.55734 0.40834 0.57
"Gaia EDR3 5523421508527591424" 15.78317 1.62182 1.88245 0.51543 1.53877 0.39502 0.58
"Gaia EDR3 5523421714684311936" 15.78657 1.65232 1.88229 0.51523 1.53688 0.39480 0.58
"Gaia EDR3 5523421508525891840" 15.82894 1.53339 1.86953 0.50738 1.53462 0.39985 0.57
"Gaia EDR3 5523421611605104256" 16.00447 1.55613 1.83417 0.48668 1.49778 0.38420 0.57
"Gaia EDR3 5523421714684317568" 16.04668 1.67082 1.82619 0.48284 1.48699 0.36829 0.57
"Gaia EDR3 5523421577245378688" 16.06871 1.64496 1.82133 0.48046 1.47946 0.36354 0.57
"Gaia EDR3 5523421645964853504" 16.18340 1.68268 1.79396 0.46526 1.45243 0.34981 0.58
"Gaia EDR3 5523421611605107968" 16.18445 1.68374 1.79378 0.46525 1.45182 0.34855 0.58
"Gaia EDR3 5523421611605111040" 16.23882 1.68052 1.78173 0.45893 1.43519 0.34904 0.57
"Gaia EDR3 5523421817763532800" 16.39511 1.62717 1.74489 0.44352 1.40533 0.34120 0.57
"Gaia EDR3 5523421611605113472" 16.50992 1.62557 1.71832 0.43061 1.38439 0.33436 0.57
"Gaia EDR3 5523421611600965120" 16.65231 1.55438 1.68451 0.41422 1.35046 0.32410 0.54
"Gaia EDR3 5523421817763529472" 16.73710 1.74196 1.66201 0.40715 1.34039 0.31586 0.58
"Gaia EDR3 5523421645964844544" 16.73738 1.68412 1.66374 0.40809 1.33713 0.31840 0.57
"Gaia EDR3 5523421469867430784" 16.82117 1.64982 1.64567 0.39980 1.32062 0.31150 0.56
"Gaia EDR3 5523421611605106304" 16.86768 1.67856 1.63379 0.39473 1.30999 0.30612 0.56
"Gaia EDR3 5523421572945576320" 16.87555 1.63220 1.63298 0.39385 1.30850 0.30740 0.55
"Gaia EDR3 5523427517180337664" 16.92328 1.45849 1.62418 0.38806 1.29361 0.30943 0.49
"Gaia EDR3 5523421817763530368" 16.93231 1.75423 1.61658 0.38872 1.29831 0.29816 0.58
"Gaia EDR3 5523421744744267520" 16.95680 1.77063 1.61026 0.38671 1.29019 0.29303 0.58
"Gaia EDR3 5523233865698534912" 17.04260 1.52875 1.59450 0.37992 1.25991 0.29106 0.49
"Gaia EDR3 5523421680324571776" 17.09180 1.85417 1.57679 0.37609 1.25737 0.28241 0.58
"Gaia EDR3 5523421817765234432" 17.09866 1.81049 1.57602 0.37483 1.25537 0.28455 0.57
"Gaia EDR3 5523421504226082176" 17.11092 1.48354 1.58069 0.37369 1.24423 0.29076 0.47
"Gaia EDR3 5523421474166149632" 17.13176 1.57423 1.57523 0.37296 1.24185 0.28590 0.50
"Gaia EDR3 5523421779104012800" 17.17699 1.69039 1.56367 0.37039 1.23785 0.28092 0.54
"Gaia EDR3 5523421542885643392" 17.22497 1.56379 1.55585 0.36468 1.22034 0.28098 0.48
"Gaia EDR3 5523421813470342784" 17.25714 1.59784 1.54894 0.36156 1.21595 0.27877 0.49
"Gaia EDR3 5523421439806421760" 17.27022 1.52822 1.54749 0.36095 1.21349 0.27977 0.47
"Gaia EDR3 5523421508525888128" 17.35274 1.71101 1.52600 0.35570 1.20149 0.27177 0.53
"Gaia EDR3 5523421680324573824" 17.36204 1.85464 1.51936 0.35330 1.20728 0.27086 0.58
"Gaia EDR3 5523421611600961792" 17.37996 1.74830 1.51748 0.35125 1.19832 0.27274 0.54
"Gaia EDR3 5523421439806425728" 17.41366 1.57016 1.51569 0.35134 1.18719 0.27240 0.47
"Gaia EDR3 5523421641665055360" 17.46678 1.76519 1.49795 0.34836 1.18091 0.26804 0.54
"Gaia EDR3 5523421538585828352" 17.47558 1.70083 1.49789 0.34748 1.17788 0.26887 0.51
"Gaia EDR3 5523421611606807040" 17.61622 1.71778 1.46450 0.33798 1.15240 0.25350 0.51
"Gaia EDR3 5523421779104012928" 17.62148 1.93512 1.45847 0.33661 1.15676 0.25074 0.58
"Gaia EDR3 5523421916542978688" 17.66506 1.69399 1.45637 0.33702 1.14506 0.25217 0.50
"Gaia EDR3 5523421749045753344" 17.66671 1.76255 1.45447 0.33712 1.14522 0.25074 0.52
"Gaia EDR3 5523421882183231104" 17.70104 1.82099 1.44530 0.33366 1.14208 0.24775 0.54
"Gaia EDR3 5523421641665050368" 17.73552 1.88971 1.43674 0.33085 1.13210 0.24171 0.56
"Gaia EDR3 5523421847823496064" 17.85820 1.87235 1.41021 0.32073 1.11081 0.24196 0.55
"Gaia EDR3 5523427448460839680" 17.87493 1.80634 1.40884 0.32098 1.10611 0.24127 0.52
"Gaia EDR3 5523421607305311104" 17.89317 2.03560 1.39951 0.31855 1.10620 0.23972 0.59
"Gaia EDR3 5523421676024782464" 17.95067 1.88174 1.39008 0.31631 1.09571 0.24213 0.54
"Gaia EDR3 5523421538587295360" 17.95445 1.78218 1.39213 0.31666 1.09087 0.24189 0.50
"Gaia EDR3 5523421504226084992" 18.04218 1.78418 1.37314 0.31263 1.07606 0.23908 0.50
"Gaia EDR3 5523421435506603264" 18.06216 1.79801 1.36878 0.31274 1.07301 0.23979 0.50
"Gaia EDR3 5523422535018267008" 18.13519 1.80238 1.35573 0.31089 1.05666 0.23516 0.49
"Gaia EDR3 5523421435506601728" 18.14435 2.03471 1.34870 0.31060 1.05562 0.23138 0.58
"Gaia EDR3 5523421744744264832" 18.15616 1.93739 1.34935 0.31061 1.05342 0.23240 0.54
"Gaia EDR3 5523421813463750144" 18.17207 1.91106 1.34762 0.31070 1.04974 0.23043 0.53
"Gaia EDR3 5523421779105077888" 18.22773 1.93558 1.33797 0.30975 1.04105 0.22785 0.53
"Gaia EDR3 5523421817759373312" 18.25179 2.05441 1.33024 0.30613 1.03921 0.22869 0.58
"Gaia EDR3 5523421847823500672" 18.26426 1.87800 1.33283 0.30941 1.03416 0.22858 0.51
"Gaia EDR3 5523421577241279872" 18.32869 2.20569 1.31076 0.30382 1.03205 0.22505 0.59
"Gaia EDR3 5523421572945576960" 18.36219 1.95182 1.31123 0.30442 1.02495 0.22767 0.53
"Gaia EDR3 5523421577247076224" 18.36354 1.92809 1.31128 0.30386 1.02539 0.22868 0.52
"Gaia EDR3 5523421607305317376" 18.39322 1.89370 1.30728 0.30316 1.01835 0.22823 0.51
"Gaia EDR3 5523421572945577088" 18.44970 2.05857 1.29157 0.30200 1.00940 0.22576 0.56
"Gaia EDR3 5523421779104019072" 18.50726 2.02986 1.28242 0.30104 1.00008 0.22313 0.54
"Gaia EDR3 5523421847823498752" 18.69139 1.96594 1.25103 0.29709 0.97215 0.21804 0.52
"Gaia EDR3 5523421538587295232" 18.73372 1.94830 1.24434 0.29828 0.96575 0.21777 0.51
"Gaia EDR3 5523421676026247680" 18.77899 2.12899 1.23129 0.29846 0.95810 0.21799 0.56
"Gaia EDR3 5523421882183233664" 19.20712 2.20998 1.15949 0.29606 0.89800 0.20745 0.55
"Gaia EDR3 5523421744744256384" 19.24968 2.02054 1.15644 0.29491 0.89356 0.20957 0.50
"Gaia EDR3 5523421435506603008" 19.30767 2.06236 1.14676 0.29546 0.88833 0.20981 0.50
"Gaia EDR3 5523421847823497216" 19.31473 1.99758 1.14755 0.29569 0.88904 0.20929 0.49
"Gaia EDR3 5523421813463750272" 19.33301 2.13915 1.14207 0.29633 0.88370 0.20860 0.52
"Gaia EDR3 5523422535018264960" 19.47150 2.11540 1.12242 0.29882 0.86284 0.20741 0.50
"Gaia EDR3 5523427448460834432" 19.51767 2.30171 1.11330 0.30086 0.85602 0.20598 0.55
"Gaia EDR3 5523421577241270912" 19.92202 2.32467 1.07555 0.30821 0.82953 0.21301 0.53
"Gaia EDR3 5523421852119117952" 19.93254 2.08826 1.07759 0.30730 0.83083 0.21256 0.49
"Gaia EDR3 5523421645960713088" 20.10362 2.07558 1.06081 0.31096 0.82313 0.21397 0.48
"Gaia EDR3 5523422642392999680" 20.26260 2.15644 1.04627 0.31535 0.81871 0.21573 0.46
"Gaia EDR3 5523421852119109376" 20.68439 1.86202 1.03902 0.31855 0.81838 0.21613 0.45
