ID MP sel
"Gaia EDR3 5523421577245381376" 1.0 1
"Gaia EDR3 5523421508525972992" 1.0 1
"Gaia EDR3 5523421783403779584" 1.0 1
"Gaia EDR3 5523421886483001472" 1.0 1
"Gaia EDR3 5523421439806425344" 1.0 1
"Gaia EDR3 5523421817763529600" 1.0 1
"Gaia EDR3 5523421852123269248" 1.0 1
"Gaia EDR3 5523421645964854272" 1.0 1
"Gaia EDR3 5523421508525897088" 1.0 1
"Gaia EDR3 5523421542885641216" 1.0 1
"Gaia EDR3 5523421611605107712" 1.0 1
"Gaia EDR3 5523421817759363712" 1.0 1
"Gaia EDR3 5523421886483001728" 1.0 1
"Gaia EDR3 5523421611605104768" 1.0 1
"Gaia EDR3 5523421508527591424" 1.0 1
"Gaia EDR3 5523421714684311936" 1.0 1
"Gaia EDR3 5523421508525891840" 1.0 1
"Gaia EDR3 5523421611605104256" 1.0 1
"Gaia EDR3 5523421714684317568" 1.0 1
"Gaia EDR3 5523421577245378688" 1.0 1
"Gaia EDR3 5523421645964853504" 1.0 1
"Gaia EDR3 5523421611605107968" 1.0 1
"Gaia EDR3 5523421611605111040" 1.0 1
"Gaia EDR3 5523421817763532800" 1.0 1
"Gaia EDR3 5523421611605113472" 1.0 1
"Gaia EDR3 5523421611600965120" 1.0 1
"Gaia EDR3 5523421817763529472" 1.0 1
"Gaia EDR3 5523421645964844544" 1.0 1
"Gaia EDR3 5523421469867430784" 1.0 1
"Gaia EDR3 5523421611605106304" 1.0 1
"Gaia EDR3 5523421572945576320" 1.0 1
"Gaia EDR3 5523427517180337664" 1.0 1
"Gaia EDR3 5523421817763530368" 1.0 1
"Gaia EDR3 5523421744744267520" 1.0 1
"Gaia EDR3 5523233865698534912" 1.0 1
"Gaia EDR3 5523421680324571776" 1.0 1
"Gaia EDR3 5523421817765234432" 1.0 1
"Gaia EDR3 5523421504226082176" 1.0 1
"Gaia EDR3 5523421474166149632" 1.0 1
"Gaia EDR3 5523421779104012800" 1.0 1
"Gaia EDR3 5523421542885643392" 1.0 1
"Gaia EDR3 5523421813470342784" 1.0 1
"Gaia EDR3 5523421439806421760" 1.0 1
"Gaia EDR3 5523421508525888128" 1.0 1
"Gaia EDR3 5523421680324573824" 1.0 1
"Gaia EDR3 5523421611600961792" 1.0 1
"Gaia EDR3 5523421439806425728" 1.0 1
"Gaia EDR3 5523421641665055360" 1.0 1
"Gaia EDR3 5523421538585828352" 1.0 1
"Gaia EDR3 5523421611606807040" 1.0 1
"Gaia EDR3 5523421779104012928" 1.0 1
"Gaia EDR3 5523421916542978688" 1.0 1
"Gaia EDR3 5523421749045753344" 1.0 1
"Gaia EDR3 5523421882183231104" 1.0 1
"Gaia EDR3 5523421641665050368" 1.0 1
"Gaia EDR3 5523421847823496064" 1.0 1
"Gaia EDR3 5523427448460839680" 1.0 1
"Gaia EDR3 5523421607305311104" 1.0 1
"Gaia EDR3 5523421676024782464" 1.0 1
"Gaia EDR3 5523421538587295360" 1.0 1
"Gaia EDR3 5523421504226084992" 1.0 1
"Gaia EDR3 5523421435506603264" 1.0 1
"Gaia EDR3 5523422535018267008" 1.0 1
"Gaia EDR3 5523421435506601728" 1.0 1
"Gaia EDR3 5523421744744264832" 1.0 1
"Gaia EDR3 5523421813463750144" 1.0 1
"Gaia EDR3 5523421779105077888" 1.0 1
"Gaia EDR3 5523421817759373312" 1.0 1
"Gaia EDR3 5523421847823500672" 1.0 1
"Gaia EDR3 5523421577241279872" 1.0 1
"Gaia EDR3 5523421572945576960" 1.0 1
"Gaia EDR3 5523421577247076224" 1.0 1
"Gaia EDR3 5523421607305317376" 1.0 1
"Gaia EDR3 5523421572945577088" 1.0 1
"Gaia EDR3 5523421779104019072" 1.0 1
"Gaia EDR3 5523421847823498752" 1.0 1
"Gaia EDR3 5523421538587295232" 1.0 1
"Gaia EDR3 5523421676026247680" 1.0 1
"Gaia EDR3 5523421882183233664" 1.0 1
"Gaia EDR3 5523421744744256384" 1.0 1
"Gaia EDR3 5523421435506603008" 1.0 1
"Gaia EDR3 5523421847823497216" 1.0 1
"Gaia EDR3 5523421813463750272" 1.0 1
"Gaia EDR3 5523422535018264960" 1.0 1
"Gaia EDR3 5523427448460834432" 1.0 1
"Gaia EDR3 5523421577241270912" 1.0 1
"Gaia EDR3 5523421852119117952" 1.0 1
"Gaia EDR3 5523421645960713088" 1.0 1
"Gaia EDR3 5523422642392999680" 1.0 1
"Gaia EDR3 5523421852119109376" 1.0 1
