EDR3Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP
Gaia EDR3 2929009611026877952,-0.055141,-0.149469,105.71195532187,-20.96646538606,-0.3285,0.7406,4.406,0.672,-9.61,0.846,20.261936,0.005668,1.175747,0.10262570772957261
Gaia EDR3 2929009778519208320,-0.077331,-0.149827,105.68819202839,-20.96681334514,-0.0359,0.1586,1.855,0.128,1.608,0.16,18.598907,0.003095,1.193872,0.03140186305612738
Gaia EDR3 2929009812878954112,-0.066073,-0.146824,105.70024913608,-20.96381517109,0.0604,0.339,-0.481,0.273,2.146,0.348,19.601055,0.003917,1.067724,0.05957620173149391
Gaia EDR3 2929009812878960384,-0.075288,-0.145961,105.69038156918,-20.9629483288,0.4904,0.1418,-0.724,0.119,-1.672,0.148,18.461628,0.003083,1.352358,0.02346831014993504
Gaia EDR3 2929009812878960896,-0.063707,-0.144367,105.70278474459,-20.96135942383,0.5188,0.0642,-2.733,0.054,4.157,0.066,17.137304,0.002818,1.123754,0.009669371487254726
Gaia EDR3 2929009812878963456,-0.066479,-0.142593,105.69981620526,-20.95958459568,-0.2194,0.255,-0.177,0.207,0.937,0.266,19.301378,0.003533,1.128479,0.036011275502028955
Gaia EDR3 2929009817178272256,-0.071334,-0.141166,105.69461816889,-20.95815550363,0.364,0.3864,-0.686,0.313,0.833,0.408,19.821657,0.004061,1.173216,0.07285042917281505
Gaia EDR3 2929009817178275968,-0.064854,-0.147762,105.70155417348,-20.96475448406,,,,,,,20.815708,0.009264,1.229685,0.2047937440213496
Gaia EDR3 2929009817178276224,-0.068546,-0.145188,105.69760210802,-20.96217799218,0.2666,0.323,-0.395,0.26,2.455,0.337,19.58601,0.003787,1.199329,0.05474743745517779
Gaia EDR3 2929009817178282496,-0.07142,-0.145742,105.6945235608,-20.96273130623,0.7655,0.6474,0.221,0.574,-4.32,0.81,20.426422,0.006266,1.55592,0.127008507155358
Gaia EDR3 2929009817178286592,-0.071094,-0.14751,105.69487255302,-20.96449885078,0.8126,0.7102,2.298,0.628,-2.601,0.98,20.500645,0.006533,1.697666,0.10769924576569757
Gaia EDR3 2929009817180665600,-0.071586,-0.143408,105.69434720314,-20.96039672965,,,,,,,20.965658,0.013823,0.678614,0.22012785617031055
Gaia EDR3 2929009817184743936,-0.076509,-0.144445,105.68907533449,-20.9614314613,0.1998,0.053,-0.59,0.046,3.991,0.059,16.735743,0.002804,1.062746,0.007515163089958594
Gaia EDR3 2929009817185919232,-0.061386,-0.145205,105.7052691171,-20.96219831875,-0.1602,0.3243,-1.811,0.258,5.214,0.332,19.517715,0.003766,1.512804,0.05745447647982032
Gaia EDR3 2929009817185919744,-0.064084,-0.143971,105.70238103629,-20.96096331747,,,,,,,20.84946,0.012591,,
Gaia EDR3 2929009847238685568,-0.087067,-0.149444,105.6777655392,-20.96642482896,0.8883,0.1202,-4.409,0.097,-1.197,0.122,18.247011,0.002985,1.735874,0.020360800271422164
Gaia EDR3 2929009847238689408,-0.087457,-0.147712,105.67734958973,-20.96469263529,0.2903,0.2009,-0.567,0.159,2.42,0.207,18.980127,0.003225,1.208536,0.0340760419767225
Gaia EDR3 2929009847238693248,-0.079204,-0.146415,105.68618815967,-20.96340060008,2.5452,0.2517,-4.375,0.2,0.038,0.251,19.081425,0.003485,2.60898,0.07410115181712766
Gaia EDR3 2929009847238702080,-0.087624,-0.142438,105.6771736145,-20.95941807828,0.3386,0.2472,0.594,0.2,1.462,0.266,19.059599,0.003853,1.221672,0.03074268633365994
Gaia EDR3 2929009847238706432,-0.081944,-0.141075,105.68325730927,-20.95805858408,0.8488,0.2361,-5.455,0.196,8.061,0.258,19.150877,0.003419,1.886614,0.05686413426073786
Gaia EDR3 2929009847238706944,-0.086628,-0.14031,105.67824124284,-20.9572907039,2.0567,0.537,0.031,0.424,0.47,0.567,20.054995,0.005472,1.530245,0.08077944989822049
Gaia EDR3 2929009847238709760,-0.088101,-0.139466,105.67666415786,-20.95644618547,0.1429,0.2196,-0.873,0.18,3.827,0.231,18.994448,0.003331,1.121626,0.03269350746581188
Gaia EDR3 2929009847238980096,-0.088429,-0.14964,105.67630664856,-20.96661961523,1.0558,0.2023,-5.763,0.163,3.287,0.206,18.872993,0.00334,2.096499,0.036894728596970974
Gaia EDR3 2929009851538088448,-0.091165,-0.149377,105.6733770619,-20.9663553988,1.7187,1.0288,-1.493,0.794,3.046,1.106,20.668863,0.007617,1.117878,0.14200345330911918
Gaia EDR3 2929009851540210432,-0.095795,-0.1436,105.6684232175,-20.96057594398,,,,,,,20.848774,0.010871,1.571304,0.3074445659491056
Gaia EDR3 2929009851540249344,-0.094449,-0.146377,105.66986194115,-20.96335288524,,,,,,,20.921474,0.014171,0.683176,0.2154181358572385
Gaia EDR3 2929009851544485632,-0.082846,-0.142427,105.6822897366,-20.95941048351,0.0385,0.0769,-0.395,0.066,1.242,0.084,17.453802,0.002863,0.829397,0.009723239558824244
Gaia EDR3 2929009851544498432,-0.093544,-0.147959,105.67083002242,-20.96493568449,0.4644,0.092,-2.777,0.077,5.097,0.1,17.827408,0.002915,1.239529,0.013383750165148455
Gaia EDR3 2929009881598448896,-0.078117,-0.138998,105.68735612739,-20.95598335002,0.9802,0.1662,-5.456,0.14,9.091,0.172,18.75369,0.003168,1.870865,0.048432571406792635
Gaia EDR3 2929009881598453888,-0.073291,-0.136883,105.6925253957,-20.95387124846,0.1162,0.1694,-0.058,0.141,0.979,0.174,18.768051,0.003201,0.979658,0.0348501852064101
Gaia EDR3 2929009881598455680,-0.081351,-0.135929,105.6838945522,-20.95291312611,0.3296,0.1266,-2.941,0.108,6.883,0.133,18.257809,0.00303,1.568996,0.02375933664586629
Gaia EDR3 2929009881598753408,-0.084948,-0.133199,105.6800447597,-20.95018078631,-0.3835,0.4886,0.688,0.394,-0.885,0.513,20.051182,0.004918,1.389337,0.0852986094094646
Gaia EDR3 2929009881598754176,-0.07321,-0.129975,105.69261588555,-20.9469634262,0.2103,0.1493,2.053,0.131,2.182,0.154,18.552937,0.003107,1.110075,0.02472673800070575
Gaia EDR3 2929009881598755456,-0.075159,-0.127638,105.69052952338,-20.94462568383,0.4698,0.3777,-0.266,0.317,2.944,0.407,19.770763,0.004111,1.272629,0.06966639584160159
Gaia EDR3 2929009881598756608,-0.078511,-0.126545,105.6869416678,-20.94353009418,,,,,,,19.36673,0.016332,1.0488,0.04175727828231119
Gaia EDR3 2929009885897719296,-0.078571,-0.126484,105.68687662217,-20.94346970895,,,,,,,19.50573,0.006203,1.057041,0.06576401807301537
Gaia EDR3 2929009885897731072,-0.081159,-0.129137,105.6841048831,-20.94612093374,1.1389,0.4341,-13.441,0.366,19.515,0.477,20.051899,0.004625,2.355661,0.12287679260732412
Gaia EDR3 2929009885904211712,-0.074822,-0.133197,105.69088773253,-20.9501839893,0.0188,0.1358,-0.136,0.117,1.146,0.141,18.396389,0.003004,0.972385,0.021739589940754204
Gaia EDR3 2929009885904213760,-0.071392,-0.138717,105.69455802651,-20.95570571697,0.1811,0.0135,-0.672,0.011,3.413,0.013,13.567863,0.002761,1.685329,0.004769539401374492
Gaia EDR3 2929009885904215936,-0.073198,-0.140532,105.69262300099,-20.95752000976,0.1859,0.0811,0.113,0.068,0.853,0.085,17.555939,0.002863,1.414738,0.013535594021695213
Gaia EDR3 2929009885904220288,-0.080947,-0.140649,105.68432459834,-20.95763359582,0.7818,0.2388,6.057,0.198,4.803,0.255,19.187765,0.003483,1.962349,0.05109305155001638
Gaia EDR3 2929009885904220416,-0.078347,-0.142759,105.68710747465,-20.95974484108,0.1358,0.0627,0.27,0.054,1.16,0.068,17.090126,0.003188,1.560175,0.015550989257437671
Gaia EDR3 2929009885904864896,-0.070982,-0.138356,105.69499664172,-20.95534563077,-1.1851,0.916,3.817,1.159,2.686,0.946,19.890177,0.007243,,
Gaia EDR3 2929010156476334976,-0.137994,-0.147232,105.62323016963,-20.96417419962,0.3403,0.1302,-1.319,0.106,1.708,0.133,18.291372,0.00308,1.370258,0.017995850376946988
Gaia EDR3 2929010156476335104,-0.136287,-0.147655,105.62505736364,-20.96459963712,-0.1547,0.408,0.218,0.349,0.256,0.462,19.997028,0.004609,1.326839,0.06400652158052536
Gaia EDR3 2929010362634767360,-0.142394,-0.146716,105.61851842974,-20.96365418895,0.3256,0.1972,-1.712,0.155,0.799,0.209,18.945305,0.003293,1.31296,0.02976211718674122
Gaia EDR3 2929010362634769792,-0.144865,-0.146913,105.61587201233,-20.96384962312,0.0627,0.2871,-0.625,0.229,0.964,0.302,19.494598,0.003797,1.254679,0.051759157065267236
Gaia EDR3 2929010362634771584,-0.140886,-0.144857,105.62013550976,-20.96179673258,0.3046,0.3994,-0.799,0.34,1.308,0.47,19.967152,0.004498,1.230078,0.06627715902030264
Gaia EDR3 2929010366940609664,-0.144307,-0.141663,105.61647516291,-20.9585996793,0.7394,0.0705,-2.031,0.06,3.841,0.077,17.301142,0.002843,1.365534,0.011422008162858143
Gaia EDR3 2929010366940613504,-0.144794,-0.145414,105.61594955079,-20.96235053164,0.0328,0.3471,-0.973,0.292,1.786,0.392,19.791368,0.004213,1.138807,0.07618866049027885
Gaia EDR3 2929010500073715456,-0.113072,-0.148703,105.64991754421,-20.96566684062,0.4666,0.3653,-0.501,0.305,2.164,0.397,19.879278,0.004329,1.419445,0.06403386681225097
Gaia EDR3 2929010500073718528,-0.105004,-0.147154,105.65855827883,-20.96412303972,0.8029,0.8783,0.696,0.768,-0.144,1.151,20.633574,0.0076,1.437492,0.14080373054691805
Gaia EDR3 2929010500073722368,-0.099342,-0.146278,105.66462311313,-20.96325156721,0.259,0.1524,-0.087,0.127,1.085,0.162,18.658728,0.003145,1.055454,0.03437728322326027
Gaia EDR3 2929010500073725696,-0.109867,-0.144709,105.6533531361,-20.96167444479,1.7924,0.8175,1.065,0.908,0.703,1.18,20.527807,0.006556,1.449753,0.1029960469383069
Gaia EDR3 2929010500074010880,-0.107225,-0.13952,105.65618607056,-20.9564877004,0.0369,0.3616,-4.091,0.306,0.134,0.41,19.856148,0.004251,1.994356,0.09572788820998035
Gaia EDR3 2929010504379533696,-0.111896,-0.13952,105.65118395117,-20.95648466565,0.0432,0.1496,0.343,0.123,0.233,0.154,18.596283,0.00312,1.116335,0.03147535033520571
Gaia EDR3 2929010504379534464,-0.108554,-0.142396,105.65476047324,-20.95936307004,0.0558,0.0493,-0.216,0.042,1.273,0.052,16.712135,0.00281,0.634539,0.007204071831115127
Gaia EDR3 2929010504380692096,-0.105549,-0.138004,105.65798232937,-20.95497340244,2.6509,0.0339,2.013,0.028,3.149,0.033,15.729315,0.002769,1.708554,0.005570012953316822
Gaia EDR3 2929010534433454464,-0.133205,-0.148521,105.62835747964,-20.96546794496,0.3774,0.1986,-0.043,0.159,1.632,0.211,18.935158,0.003248,1.442869,0.030227094154899683
Gaia EDR3 2929010534433472896,-0.129195,-0.14132,105.63265818798,-20.9582701888,0.5124,0.3285,-0.679,0.261,2.618,0.348,19.638405,0.004068,1.437639,0.04947634427259518
Gaia EDR3 2929010534433473920,-0.124937,-0.140357,105.63721846286,-20.95731125607,0.2531,0.4,0.857,0.336,-0.569,0.494,19.834734,0.004257,1.716948,0.07409052583417665
Gaia EDR3 2929010534434155904,-0.124937,-0.146817,105.63721276145,-20.96377108387,0.6706,0.391,-1.641,0.32,-0.624,0.437,19.709911,0.004191,2.255777,0.12845350495664612
Gaia EDR3 2929010538732960768,-0.124012,-0.146927,105.63820386411,-20.96388231461,0.8505,0.2564,-1.872,0.198,3.589,0.273,19.24369,0.003582,1.892124,0.055930520555666274
Gaia EDR3 2929010538739289344,-0.126774,-0.143385,105.63524860015,-20.96033769915,0.2367,0.0992,-0.796,0.082,2.23,0.108,17.93645,0.002907,0.95212,0.01512111453354157
Gaia EDR3 2929010538739293312,-0.124479,-0.148717,105.63770173505,-20.96567116062,0.4652,0.0595,-0.51,0.05,-1.623,0.068,17.028017,0.002818,1.171421,0.009442131282130424
Gaia EDR3 2929010538739842688,-0.135303,-0.146402,105.62611291845,-20.96334739777,-0.6548,0.9347,0.823,0.771,3.618,1.128,20.587236,0.007654,1.767473,0.12442650851456512
Gaia EDR3 2929010538740441600,-0.128577,-0.137472,105.6333238402,-20.95442326281,0.3636,0.0241,-2.164,0.02,3.5,0.023,14.762537,0.002786,0.609818,0.005023784014959368
Gaia EDR3 2929010568793240576,-0.125755,-0.137195,105.63634522208,-20.95414810252,-0.2542,0.2946,-1.657,0.231,1.096,0.318,19.483244,0.003827,1.479307,0.055493778669177575
Gaia EDR3 2929010568793521920,-0.121969,-0.129558,105.64040671109,-20.94651484165,-0.157,0.1885,-2.312,0.151,2.787,0.192,18.863304,0.003227,1.119207,0.031819918494547544
Gaia EDR3 2929010573092655232,-0.126224,-0.136368,105.63584417619,-20.95332095581,-0.7288,0.6564,-1.524,0.55,1.649,0.789,20.354239,0.005996,1.023346,0.13089432158726058
Gaia EDR3 2929010573095058304,-0.118842,-0.138671,105.64374730261,-20.9556298823,2.1918,1.6481,-3.378,1.058,-2.184,1.478,20.866518,0.011799,1.536795,0.22663463646752496
Gaia EDR3 2929010573099000064,-0.109262,-0.13372,105.65400977638,-20.95068658345,0.3708,0.1409,-1.915,0.117,0.285,0.152,18.479527,0.00305,1.15383,0.02623969453127439
Gaia EDR3 2929010573099008512,-0.118271,-0.133642,105.64436245365,-20.9506016282,0.4053,0.6056,-1.499,0.521,2.702,0.694,20.314575,0.005753,1.216719,0.11221632193008581
Gaia EDR3 2929010573099017344,-0.116218,-0.142129,105.64655353336,-20.9590897643,0.1482,0.0641,-0.566,0.053,1.758,0.067,17.179256,0.002828,0.858742,0.00942141841422892
Gaia EDR3 2929010603152947200,-0.096294,-0.141677,105.66789030126,-20.95865215247,-0.5963,1.3602,0.218,1.102,0.747,1.725,20.70958,0.008492,1.426497,0.14728828188835738
Gaia EDR3 2929010603152948864,-0.098312,-0.141107,105.66572960649,-20.95808109303,0.2252,0.256,-0.213,0.201,1.435,0.271,19.307837,0.003606,1.044605,0.036051285202257144
Gaia EDR3 2929010603152960640,-0.096077,-0.136014,105.66812553732,-20.95298949679,1.1591,1.1188,2.406,0.835,-0.485,1.165,20.672468,0.008135,1.160235,0.12767762401839614
Gaia EDR3 2929010603153258496,-0.099519,-0.134179,105.66444133375,-20.95115226849,0.2272,0.4738,-0.006,0.423,0.768,0.542,20.10588,0.005062,1.212299,0.07499257219885823
Gaia EDR3 2929010603153258624,-0.094349,-0.133558,105.66997802431,-20.95053445892,0.2409,0.3381,-0.682,0.277,1.723,0.362,19.667227,0.003996,1.132303,0.049689128610021706
Gaia EDR3 2929010603153259648,-0.097893,-0.130942,105.66618540659,-20.94791573112,0.273,0.2276,-0.407,0.191,1.345,0.243,19.143568,0.003425,1.016172,0.033214797136881954
Gaia EDR3 2929010607452274048,-0.098726,-0.129008,105.66529453857,-20.94598186072,1.7417,1.2057,-2.973,1.195,7.783,1.535,20.677822,0.009695,1.696354,0.12480594507635441
Gaia EDR3 2929010607452289024,-0.099526,-0.132323,105.66443503933,-20.94929607217,0.2105,0.0847,-0.494,0.076,1.159,0.105,17.517141,0.00321,0.923855,0.045071830916303644
Gaia EDR3 2929010607458725760,-0.096079,-0.129541,105.6681286747,-20.94651664822,-0.633,0.674,-1.162,0.611,0.712,0.823,20.429667,0.006156,1.313932,0.10829506744721035
Gaia EDR3 2929010607458731008,-0.099208,-0.132146,105.66477657045,-20.94911956138,-0.0152,0.0927,-0.285,0.077,2.093,0.099,17.547712,0.002981,0.992367,0.05698582535641975
Gaia EDR3 2929010607458734336,-0.097911,-0.137494,105.66616105527,-20.95446839047,0.1849,0.0744,-2.04,0.063,2.56,0.081,17.433928,0.002849,1.071274,0.009899893371066597
Gaia EDR3 2929010637512997760,-0.088918,-0.132111,105.67579392621,-20.94909033382,-0.009,0.3364,-1.496,0.28,2.307,0.364,19.71185,0.004033,1.660753,0.0639795064439079
Gaia EDR3 2929010637513004032,-0.092368,-0.124357,105.67210531687,-20.94133438207,1.0208,0.17,0.902,0.146,5.053,0.18,18.704348,0.003173,1.975861,0.04295298639922782
Gaia EDR3 2929010637513005312,-0.094991,-0.12324,105.66929713758,-20.94021589409,0.2745,0.501,-0.627,0.434,1.008,0.575,20.166449,0.00488,1.104893,0.07399537133193318
Gaia EDR3 2929010637513006464,-0.087145,-0.122473,105.67769870007,-20.93945421802,0.2853,0.2738,-1.137,0.232,2.28,0.292,19.399542,0.003705,1.404959,0.0463980910527115
Gaia EDR3 2929010637513009152,-0.082453,-0.120541,105.682724343,-20.93752454574,-0.5054,0.6214,-0.509,0.59,1.385,0.734,20.320429,0.005935,0.968697,0.09397644652100388
Gaia EDR3 2929010637513231232,-0.080109,-0.122481,105.68523236781,-20.93946523679,1.4784,0.2897,3.36,0.248,19.856,0.306,19.493427,0.003733,2.344896,0.06333510908290485
Gaia EDR3 2929010641811958912,-0.084857,-0.120248,105.68015017138,-20.93723044537,-0.5427,0.6022,-1.589,0.53,13.194,0.682,20.201202,0.005346,2.123018,0.11254869248196774
Gaia EDR3 2929010641814531968,-0.08361,-0.122455,105.68148417147,-20.93943752387,1.6262,1.9475,-8.762,2.495,7.846,2.989,20.916397,0.012472,1.142933,0.1800548238606176
Gaia EDR3 2929010641818461440,-0.097121,-0.125247,105.66701602547,-20.94222208125,2.0218,0.1202,0.417,0.107,3.568,0.129,17.933558,0.003124,2.537771,0.02505000937199589
Gaia EDR3 2929010641819640704,-0.092419,-0.123872,105.67205069997,-20.94084961919,-0.5185,0.2406,-2.465,0.212,1.192,0.251,19.162334,0.003477,,
Gaia EDR3 2929010671872738688,-0.107019,-0.126887,105.65641612622,-20.94385473291,1.4139,0.8698,-2.359,0.826,1.99,1.204,20.635328,0.007113,0.702024,0.1327608111252023
Gaia EDR3 2929010671872739584,-0.10973,-0.126051,105.65351387933,-20.94301659315,0.5412,0.5312,-1.23,0.448,1.311,0.602,20.141039,0.005177,1.33057,0.10725517335470408
Gaia EDR3 2929010671872742784,-0.109279,-0.123419,105.65399876925,-20.94038523901,,,,,,,20.945475,0.016234,0.876402,0.23414420087132828
Gaia EDR3 2929010671872750336,-0.103231,-0.120219,105.66047688842,-20.93718939794,-0.4569,0.2926,-0.398,0.244,0.511,0.305,19.444403,0.003745,1.082035,0.0446204832940488
Gaia EDR3 2929010671875245824,-0.103846,-0.13018,105.6598112529,-20.94715032589,-0.1001,0.2085,-1.055,0.175,1.203,0.22,19.032257,0.003311,1.245295,0.03088598619979004
Gaia EDR3 2929010676171743360,-0.106682,-0.12087,105.65678219626,-20.93783775965,0.993,0.5407,-1.778,0.492,1.577,0.641,20.200575,0.005298,1.977785,0.10094330459550688
Gaia EDR3 2929010676171753728,-0.104859,-0.124913,105.65873064347,-20.94188260085,0.0214,0.1013,-0.61,0.09,0.986,0.115,17.95729,0.002907,0.586412,0.011343590475954292
Gaia EDR3 2929010676171770752,-0.112549,-0.124517,105.65049750129,-20.94148042972,0.1611,0.2854,0.565,0.238,1.822,0.306,19.367678,0.003663,1.055178,0.03919745952096249
Gaia EDR3 2929010676171774208,-0.114774,-0.125063,105.64811375378,-20.94202478404,-0.4529,0.8228,-1.868,0.762,1.357,0.883,20.497637,0.006158,1.652761,0.1303023320622978
Gaia EDR3 2929010676178208768,-0.104816,-0.129451,105.65877372575,-20.94642084867,0.34,0.1082,-1.492,0.097,0.933,0.117,17.997175,0.002946,1.13624,0.018864287295459768
Gaia EDR3 2929010676178209280,-0.105841,-0.129071,105.65767581064,-20.94603957039,0.0903,0.0725,-1.043,0.065,2.156,0.08,17.344494,0.002841,1.07868,0.009930008814084542
Gaia EDR3 2929010676178209536,-0.111628,-0.124955,105.65148318482,-20.94191953342,0.269,0.1366,-0.377,0.122,1.176,0.146,17.419699,0.003434,0.817146,0.009496219717777398
Gaia EDR3 2929010706232502144,-0.097139,-0.112184,105.66700576654,-20.92915874643,0.0696,0.1058,-0.483,0.092,1.853,0.114,18.02225,0.002941,0.905767,0.014672777824632608
Gaia EDR3 2929010706232504192,-0.099626,-0.110865,105.66434393366,-20.92783825512,-0.0382,0.2996,0.338,0.249,1.973,0.321,19.511864,0.003873,1.32892,0.04853964506972419
Gaia EDR3 2929010706232513920,-0.09901,-0.108619,105.66500432079,-20.92559274633,-0.1702,0.1725,-0.48,0.146,1.262,0.183,18.743141,0.003152,1.01761,0.024251387965184643
Gaia EDR3 2929010710531429632,-0.093969,-0.109908,105.67040063436,-20.92688443998,1.0906,1.1258,-0.405,1.083,1.884,1.296,20.720661,0.009556,1.839029,0.1495685508645719
Gaia EDR3 2929010710531433472,-0.090712,-0.114446,105.67388508284,-20.93142457559,0.4222,0.393,4.888,0.342,1.241,0.449,19.908783,0.004392,1.687758,0.08092299646532167
Gaia EDR3 2929010710533942656,-0.098923,-0.117486,105.6650915659,-20.93445934149,,,,,,,20.915144,0.013813,1.208204,0.2310745668563448
Gaia EDR3 2929010710537928064,-0.0936,-0.11177,105.67079444592,-20.928747055,0.4746,0.0356,-1.721,0.031,-1.396,0.035,16.011116,0.002779,0.963861,0.005401275058077929
Gaia EDR3 2929010710537928576,-0.092345,-0.113435,105.67213735342,-20.93041286974,0.1336,0.1014,-0.506,0.09,1.808,0.111,17.832945,0.002887,1.241102,0.013621229460535341
Gaia EDR3 2929010710537932032,-0.101872,-0.11274,105.66193756519,-20.92971104618,0.6103,0.0469,-0.72,0.039,5.383,0.047,15.763928,0.002784,0.96969,0.005696122391006484
Gaia EDR3 2929010710537936512,-0.10134,-0.119164,105.66250259422,-20.936135599,0.3729,0.0466,-2.632,0.038,4.032,0.045,15.585181,0.002816,0.791566,0.00517216171230661
Gaia EDR3 2929010710537937152,-0.098897,-0.122106,105.66511620241,-20.93907976545,0.232,0.0829,-1.524,0.074,-1.416,0.091,17.582628,0.002876,1.128578,0.010809650950720487
Gaia EDR3 2929010710539117568,-0.097389,-0.120308,105.66673182693,-20.93728257625,-0.3407,0.6864,-1.423,0.639,0.087,0.888,20.435444,0.006507,1.003448,0.10389498439829023
Gaia EDR3 2929010740591899776,-0.136349,-0.142273,105.6249964329,-20.95921728365,-0.7578,0.3765,0.372,0.33,1.426,0.438,19.89526,0.00436,1.146654,0.0664597872719449
Gaia EDR3 2929010740591907456,-0.138162,-0.138792,105.62305802694,-20.95573429204,0.2954,0.815,-0.196,0.617,6.391,0.827,20.424133,0.006451,1.743486,0.12631040528159598
Gaia EDR3 2929010740591915520,-0.137624,-0.13529,105.62363759003,-20.95223303008,1.6508,0.4134,-1.9,0.347,-1.997,0.461,19.90985,0.004479,2.215605,0.0938635840224184
Gaia EDR3 2929010740591917312,-0.140323,-0.134337,105.62074875539,-20.95127794862,0.1408,0.1531,-0.159,0.128,2.827,0.161,18.61243,0.003091,1.080866,0.02304208579276725
Gaia EDR3 2929010740591932288,-0.133105,-0.134517,105.62847732052,-20.95146369292,0.3653,0.198,0.024,0.162,1.886,0.205,18.91876,0.003263,1.070759,0.027546197843957402
Gaia EDR3 2929010740592212736,-0.139464,-0.13247,105.62167071124,-20.94941081746,0.4877,0.348,-1.236,0.288,3.089,0.38,19.795164,0.004102,1.2213,0.052006069206962664
Gaia EDR3 2929010740592445312,-0.136071,-0.130132,105.62530616554,-20.9470763769,0.1711,0.1332,-1.769,0.11,1.489,0.134,18.344353,0.00304,1.068718,0.016796010755340707
Gaia EDR3 2929010744891340928,-0.136197,-0.128122,105.62517248455,-20.9450666649,2.7286,0.8459,1.273,0.725,2.425,0.929,20.446009,0.006419,1.731583,0.11157346580722531
Gaia EDR3 2929010744893509504,-0.135468,-0.130971,105.62595111095,-20.94791563753,1.0546,1.233,-0.372,0.998,1.578,1.419,20.673168,0.008655,0.876856,0.16546374577424558
Gaia EDR3 2929010744897707520,-0.137673,-0.126048,105.62359499507,-20.94299093739,0.316,0.1659,-0.347,0.14,1.867,0.171,18.723747,0.003155,1.261181,0.043824230103608745
Gaia EDR3 2929010744897710080,-0.131991,-0.131679,105.6296732839,-20.94862699243,0.4815,0.1648,-0.758,0.135,2.097,0.167,18.668644,0.003146,1.188158,0.02740471239491975
Gaia EDR3 2929010744897712384,-0.140362,-0.127174,105.62071379406,-20.94411415733,0.0131,0.1023,-0.327,0.087,1.25,0.109,17.962755,0.002933,0.691479,0.01418235528484577
Gaia EDR3 2929010744897717760,-0.132633,-0.137262,105.6289800286,-20.95420900206,0.4835,0.0206,-2.009,0.017,5.751,0.02,14.214234,0.002763,0.707131,0.004800744556386423
Gaia EDR3 2929010744897729152,-0.143291,-0.139557,105.61756491896,-20.95649454735,0.3345,0.0136,-2.209,0.011,2.275,0.014,13.510709,0.002758,1.416174,0.004741608532342741
Gaia EDR3 2929010744898872704,-0.131363,-0.137236,105.63034069124,-20.95418478569,0.2914,0.0539,-1.369,0.045,3.326,0.055,16.734318,0.002809,1.099302,0.006858693292191942
Gaia EDR3 2929010774951950208,-0.128074,-0.131574,105.63386733399,-20.94852561365,3.5795,0.0147,57.208,0.012,16.195,0.015,12.068448,0.002761,0.844685,0.004724542580000765
Gaia EDR3 2929010774951952000,-0.123879,-0.130136,105.63836025093,-20.94709052866,0.1615,0.1092,-1.626,0.093,1.434,0.112,18.092258,0.002961,1.148037,0.022652410760774042
Gaia EDR3 2929010774951953408,-0.128489,-0.127454,105.63342672919,-20.94440481056,-1.1419,0.7587,-0.583,0.688,3.687,0.972,20.514425,0.00744,1.19706,0.1620565930961009
Gaia EDR3 2929010774951957120,-0.130176,-0.123792,105.63162345993,-20.94074187612,0.186,1.4976,-5.116,1.626,3.814,1.779,20.813791,0.010916,1.018255,0.1923098931844947
Gaia EDR3 2929010774951960960,-0.122153,-0.122167,105.64021599102,-20.93912330364,-0.0273,0.1017,-0.023,0.088,0.839,0.11,17.897455,0.002909,1.436634,0.016198535561174912
Gaia EDR3 2929010779250998400,-0.125635,-0.119307,105.63649011339,-20.93626059043,0.4523,0.3781,0.183,0.319,-0.543,0.399,19.872562,0.004315,1.686272,0.07824781731662338
Gaia EDR3 2929010779251005440,-0.123102,-0.122845,105.63919941012,-20.93980056923,0.8972,0.5882,-1.36,0.484,1.272,0.71,20.237719,0.00534,1.228451,0.08897854783394606
Gaia EDR3 2929010779251019264,-0.122411,-0.125515,105.63993699887,-20.94247150289,,,,,,,20.94401,0.014114,1.881851,0.2851936366767874
Gaia EDR3 2929010779251072896,-0.137376,-0.125621,105.62391331846,-20.94256409147,0.1933,0.216,-0.361,0.186,3.055,0.232,18.948223,0.004576,,
Gaia EDR3 2929010779253245568,-0.119614,-0.12626,105.64293099119,-20.9432184974,-0.4887,1.0734,1.622,0.994,2.722,1.464,20.683128,0.008206,0.958553,0.15805796966258717
Gaia EDR3 2929010779253247232,-0.129148,-0.127151,105.63272151339,-20.94410162055,1.193,1.1594,0.468,0.944,2.039,1.355,20.588001,0.009546,1.676231,0.2697009109488235
Gaia EDR3 2929010779257429760,-0.125247,-0.121244,105.63690414377,-20.93819832334,-0.8469,0.3273,-0.712,0.267,-2.146,0.341,17.849018,0.004701,1.382301,0.012108222155107077
Gaia EDR3 2929010779257435392,-0.130612,-0.121246,105.63115936828,-20.9381948822,-0.0737,0.1228,-0.603,0.101,1.33,0.136,18.281796,0.002974,1.096804,0.018381315349016516
Gaia EDR3 2929010779257442432,-0.134196,-0.125,105.62731827882,-20.94194634974,0.672,0.3299,-0.111,0.277,2.575,0.358,19.675583,0.004127,1.136242,0.06364007049208939
Gaia EDR3 2929010779257443840,-0.135121,-0.125376,105.62632819901,-20.94232154045,0.3666,0.0649,-0.91,0.055,0.155,0.067,17.146046,0.002815,1.09726,0.007995909628617126
