EDR3Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP
Gaia EDR3 5523228402499658496,0.109482,-0.149948,129.10161905703,-43.76985342009,0.1319,0.0651,-2.258,0.069,1.867,0.077,17.437706,0.002925,2.754023,0.027143683544613748
Gaia EDR3 5523228402499664128,0.114985,-0.147086,129.10923189625,-43.76698205552,0.2889,0.1202,-4.368,0.12,6.062,0.153,18.43939,0.003165,1.826616,0.032577349388865515
Gaia EDR3 5523228402499668608,0.111956,-0.145617,129.1050331008,-43.76551800103,0.4809,0.2321,-5.764,0.225,5.125,0.289,19.439447,0.003991,2.672014,0.12878184234617426
Gaia EDR3 5523228402499675264,0.109736,-0.144743,129.10195663491,-43.76464884409,0.2378,0.1309,-3.753,0.133,3.745,0.16,18.6292,0.003304,1.919546,0.04126428903142605
Gaia EDR3 5523228402499681024,0.110229,-0.141262,129.10263079469,-43.76116690225,0.3097,0.1679,-2.697,0.164,2.942,0.196,18.957323,0.0035,1.769287,0.04855026445670793
Gaia EDR3 5523228402499688320,0.111452,-0.137532,129.10431496792,-43.75743401903,0.8404,0.1572,-3.283,0.159,3.294,0.202,18.790651,0.003328,2.511782,0.06332557806522401
Gaia EDR3 5523228406799828864,0.110628,-0.14,129.10317997265,-43.75990387735,-0.15,0.3235,-1.424,0.314,1.122,0.396,19.847662,0.004773,2.0674,0.11551169813818987
Gaia EDR3 5523228406799832064,0.107124,-0.148808,129.09834988279,-43.76871771796,1.6256,1.3095,-0.882,0.964,4.642,1.346,20.795637,0.009801,1.587509,0.22620021939874105
Gaia EDR3 5523228406799834368,0.108841,-0.146456,129.10072251776,-43.76636279249,1.1367,0.3423,-4.456,0.338,4.024,0.369,19.940424,0.004829,2.181751,0.11064486792894984
Gaia EDR3 5523228406799837056,0.111655,-0.141565,129.10460631712,-43.76146660222,-0.5138,1.0731,-2.924,0.813,4.893,1.588,20.751675,0.01025,1.588825,0.26270486808500515
Gaia EDR3 5523228406799847168,0.110064,-0.14788,129.10241941084,-43.76778528713,,,,,,,20.95463,0.024123,1.651749,0.5261764987697948
Gaia EDR3 5523228406799864960,0.115732,-0.141467,129.11025164322,-43.76136111304,,,,,,,20.975208,0.016799,1.236122,0.24355874048187606
Gaia EDR3 5523228406799872640,0.1138,-0.149187,129.10759649134,-43.76908509711,-0.1299,0.5018,-3.04,0.48,2.868,0.68,20.204067,0.005784,1.754654,0.13341437704944337
Gaia EDR3 5523228406804907904,0.108032,-0.147247,129.09960403985,-43.76715526629,0.2205,0.1083,-2.194,0.115,2.605,0.126,18.361755,0.003117,1.813446,0.027246662757470307
Gaia EDR3 5523228406804908288,0.110457,-0.143128,129.10295197584,-43.76303175444,0.6076,0.0906,-1.787,0.088,1.546,0.114,17.864641,0.002979,1.679976,0.019304835305687995
Gaia EDR3 5523228406804913664,0.115454,-0.140218,129.10986250882,-43.76011307411,0.5085,0.0233,-4.913,0.025,4.898,0.031,14.852577,0.002769,1.236307,0.005015455898989795
Gaia EDR3 5523228922195540608,0.037876,-0.148016,129.00245692896,-43.76800974656,2.9812,1.6821,-5.034,1.327,3.869,1.858,20.849712,0.012948,1.664799,0.2897923916237255
Gaia EDR3 5523228952255384064,0.043537,-0.140488,129.01028913978,-43.76047809835,0.8673,0.0105,-5.802,0.011,6.839,0.012,13.256697,0.002761,0.943975,0.004744079107293167
Gaia EDR3 5523228956555293056,0.040488,-0.147752,129.00607384494,-43.76774457456,2.6923,1.1605,-2.117,1.083,4.612,0.945,20.819141,0.012573,1.102488,0.2284035171114662
Gaia EDR3 5523228956555293440,0.042126,-0.144526,129.0083385068,-43.76451727472,-0.0919,0.3368,-1.171,0.392,2.529,0.367,19.91086,0.0051,1.906525,0.08216316506446933
Gaia EDR3 5523228956555296128,0.042474,-0.145612,129.00882104734,-43.76560307211,-0.422,0.5013,-1.551,0.543,2.207,0.546,20.444603,0.006915,2.215727,0.15920550904182554
Gaia EDR3 5523228956555302912,0.048172,-0.137004,129.01670162095,-43.75699098424,0.3335,0.6831,-3.708,0.647,3.354,0.895,20.650442,0.007823,1.795677,0.17058324083820878
Gaia EDR3 5523228956555312896,0.04577,-0.146817,129.01338645076,-43.76680518251,2.7183,0.8556,-3.28,0.848,-1.738,1.65,20.7581,0.010229,1.8689,0.1439774319627263
Gaia EDR3 5523228956555326720,0.047587,-0.148197,129.01590469875,-43.76818400054,-0.0338,0.3517,-3.207,0.402,-0.026,0.38,19.943516,0.004893,1.673111,0.11676871995020759
Gaia EDR3 5523228956557286912,0.043101,-0.142317,129.00968613768,-43.76230714996,0.1018,0.2466,-3.404,0.272,3.4,0.272,19.421352,0.004185,1.704605,0.06864701920385731
Gaia EDR3 5523228956557482880,0.04576,-0.141039,129.01336688722,-43.76102699668,,,,,,,20.970108,0.022241,1.170092,0.30179451648580435
Gaia EDR3 5523228956560658560,0.047581,-0.149158,129.0158976535,-43.76914479993,0.6451,0.0488,-5.914,0.057,3.984,0.057,15.949773,0.002833,1.235541,0.006521563773516147
Gaia EDR3 5523228956561903360,0.041492,-0.145973,129.00746286426,-43.76596430998,-0.1581,0.5392,-1.919,0.638,2.259,0.615,20.45816,0.006307,1.803789,0.19089933890617505
Gaia EDR3 5523229055334689792,0.070663,-0.149905,129.04786182107,-43.76986936724,0.8155,0.2879,-3.671,0.29,1.817,0.308,19.763672,0.004407,1.929701,0.08470768417130417
Gaia EDR3 5523229089694428672,0.072946,-0.149509,129.05102278004,-43.76947038875,0.46,0.3955,-3.523,0.41,2.841,0.48,20.13433,0.005421,1.783312,0.09586960673064118
Gaia EDR3 5523229089694429312,0.074825,-0.149488,129.05362486218,-43.76944720975,0.3418,0.111,-4.259,0.116,4.047,0.127,18.27379,0.003103,1.691341,0.023290586361925478
Gaia EDR3 5523229089694430976,0.07717,-0.148683,129.05687124155,-43.76863929761,0.1986,0.1032,-2.341,0.111,2.812,0.12,18.227047,0.003072,1.527239,0.021173281610974346
Gaia EDR3 5523229089694436480,0.083616,-0.147777,129.06579531212,-43.76772452542,0.4822,0.1041,-4.069,0.11,2.78,0.133,18.292933,0.00303,1.698786,0.01801616429413506
Gaia EDR3 5523229089694436608,0.082943,-0.146705,129.06486142332,-43.76665373594,1.188,0.155,-8.048,0.161,1.732,0.197,18.891562,0.003462,2.232992,0.04634443011020062
Gaia EDR3 5523229089694448768,0.081473,-0.143733,129.06281988986,-43.76368321957,0.08,0.1786,-3.275,0.186,2.115,0.205,19.126476,0.003593,1.824991,0.060619573216533267
Gaia EDR3 5523229089694451072,0.077901,-0.140635,129.05786828658,-43.76059061165,0.1418,0.3502,-3.848,0.352,4.317,0.37,19.941769,0.004639,1.741384,0.08778652856816575
Gaia EDR3 5523229093994419840,0.075369,-0.146076,129.05437253035,-43.76603419509,-1.6896,1.0748,-6.132,1.777,2.596,1.412,20.79425,0.01133,2.00345,0.21942802780129708
Gaia EDR3 5523229093994422272,0.07849,-0.140286,129.05868390408,-43.76024048686,-0.9301,0.7876,-1.568,0.773,3.811,0.964,20.712723,0.008909,1.505789,0.2202371894907242
Gaia EDR3 5523229093994440320,0.081603,-0.141329,129.06299569708,-43.76127953307,,,,,,,20.934887,0.017762,,
Gaia EDR3 5523229093994444288,0.08279,-0.140165,129.0646367741,-43.76011339072,-1.8488,0.9131,-5.513,0.827,4.306,1.399,20.692743,0.008409,1.7523,0.2054736020294433
Gaia EDR3 5523229093994444800,0.079637,-0.146865,129.06028376972,-43.76681756141,,,,,,,20.851702,0.042254,2.085201,0.1919468112471785
Gaia EDR3 5523229093994446592,0.079591,-0.147848,129.06022146948,-43.76780093342,-0.9341,1.0809,-2.758,0.995,5.891,1.236,20.765938,0.011242,1.76111,0.17635456278035938
Gaia EDR3 5523229093994462592,0.082336,-0.146704,129.06402120917,-43.76665327692,0.24,0.3367,-3.856,0.345,3.887,0.397,20.037264,0.004772,2.001104,0.14431779224624186
Gaia EDR3 5523229093999643136,0.081334,-0.141742,129.06262398822,-43.76169257811,0.4134,0.0568,-4.759,0.06,4.789,0.068,17.23729,0.002853,1.755939,0.011258541319892958
Gaia EDR3 5523229124054167552,0.098454,-0.149136,129.08634529311,-43.76906142011,0.3633,0.0901,-5.526,0.095,5.404,0.108,18.069532,0.003014,1.70715,0.018776573518918434
Gaia EDR3 5523229124054169984,0.088697,-0.147904,129.07283179228,-43.76784458233,0.1105,0.2043,-3.823,0.201,6.887,0.22,19.284483,0.003816,1.978266,0.058927993701528694
Gaia EDR3 5523229124054171008,0.099973,-0.147347,129.08844439773,-43.76726909609,0.2805,0.0839,-5.016,0.085,6.523,0.099,17.887459,0.002955,1.693788,0.012928390574170312
Gaia EDR3 5523229124054171136,0.092301,-0.14772,129.07782205166,-43.76765457991,0.3229,0.1727,-1.562,0.178,2.574,0.193,19.105951,0.003466,1.713556,0.04329241534132454
Gaia EDR3 5523229124054172672,0.093978,-0.146433,129.08014082297,-43.7663652086,0.6812,0.338,-2.676,0.349,2.773,0.411,19.738596,0.004611,1.978615,0.0884501101448192
Gaia EDR3 5523229124054176768,0.098408,-0.14468,129.08627200144,-43.76460470392,0.1873,0.3156,-2.277,0.303,3.229,0.333,19.855179,0.004629,2.078659,0.10136811189156568
Gaia EDR3 5523229124054177024,0.090329,-0.14511,129.07508559917,-43.76504740714,0.2788,0.1916,-3.572,0.195,4.546,0.207,19.199766,0.00365,1.710804,0.04757631127066379
Gaia EDR3 5523229124054181888,0.102755,-0.146254,129.09229378197,-43.76617228403,0.7785,0.0688,-10.746,0.073,8.529,0.079,17.514454,0.002868,1.519657,0.010197749290887745
Gaia EDR3 5523229124054184320,0.099612,-0.141833,129.08793267334,-43.76175589605,0.4196,0.1507,-4.709,0.16,4.377,0.17,18.908321,0.003382,1.954969,0.037668674988586365
Gaia EDR3 5523229124054487680,0.098286,-0.142345,129.08609686818,-43.76227036495,-1.0432,0.6011,-2.26,0.629,0.731,0.689,19.614775,0.010311,2.100966,0.04351467582178871
Gaia EDR3 5523229128354252416,0.091572,-0.147991,129.07681297933,-43.76792724632,0.6476,0.4295,-2.954,0.434,3.667,0.458,20.24344,0.005541,2.074215,0.18511751455899558
Gaia EDR3 5523229128354252800,0.096851,-0.137208,129.08409824365,-43.75713554673,-0.0099,0.3808,-3.061,0.391,3.522,0.421,20.029638,0.005145,1.964128,0.08792858621249335
Gaia EDR3 5523229128354255232,0.092409,-0.147127,129.07796998199,-43.76706178167,-0.1173,0.4615,-1.793,0.47,1.334,0.569,20.365728,0.005962,1.716524,0.2012946506953136
Gaia EDR3 5523229128354268544,0.096203,-0.144208,129.08321720143,-43.76413678682,2.2195,0.4486,4.223,0.43,-19.464,0.5,20.189348,0.00538,2.327517,0.10430468433417306
Gaia EDR3 5523229128354288640,0.098001,-0.148047,129.08571538689,-43.76797319935,1.4173,0.7407,-2.777,0.735,9.598,0.99,20.65655,0.008623,1.771345,0.19059688835529523
Gaia EDR3 5523229128354294528,0.100401,-0.145413,129.08903247435,-43.76533502313,1.7617,0.7119,-3.807,0.775,9.675,0.836,20.592632,0.00861,1.939854,0.18532348233740203
Gaia EDR3 5523229128354301312,0.102134,-0.14455,129.09143109831,-43.76446849767,0.2689,0.0694,-3.56,0.077,2.994,0.081,17.59618,0.002933,2.253784,0.018844785278034636
Gaia EDR3 5523229128359398656,0.095508,-0.145153,129.08225675384,-43.76508292681,0.1041,0.1406,-3.591,0.144,3.579,0.163,18.725351,0.003378,1.582979,0.036803535600068556
Gaia EDR3 5523229128359399552,0.094178,-0.14967,129.08042508739,-43.7696017739,0.1052,0.0412,-3.132,0.043,3.871,0.048,16.6552,0.002812,1.453712,0.006422745694697722
Gaia EDR3 5523229158413939840,0.10805,-0.134731,129.09959742916,-43.75463922033,-0.0045,0.6634,-2.674,0.622,3.919,0.949,20.548569,0.00729,1.881903,0.20912769486681118
Gaia EDR3 5523229158413948032,0.109383,-0.131299,129.10143394119,-43.7512054949,0.7752,0.4352,-1.746,0.423,2.798,0.542,19.9047,0.006871,2.03853,0.08316405271664658
Gaia EDR3 5523229158414760320,0.104057,-0.144198,129.09409270999,-43.76411361891,0.1906,0.1395,-2.725,0.146,2.76,0.158,18.729027,0.003304,1.646456,0.025307361849580375
Gaia EDR3 5523229162713986816,0.098535,-0.134375,129.08642376208,-43.7542997457,0.1811,0.1299,-4.062,0.139,4.752,0.151,18.58091,0.003241,1.664955,0.03743803978695204
Gaia EDR3 5523229162713992704,0.09913,-0.133106,129.08724445868,-43.75302978607,-0.1693,0.4126,-2.946,0.414,3.445,0.485,20.237207,0.006042,1.516632,0.110777278853029
Gaia EDR3 5523229162714009856,0.106536,-0.124101,129.09747583584,-43.74401198147,0.7621,0.4922,-2.978,0.483,3.164,0.577,20.45098,0.006344,1.947636,0.17122946785355855
Gaia EDR3 5523229162714016640,0.103726,-0.132478,129.0936053006,-43.75239456004,0.5838,0.6741,-2.331,0.614,6.474,0.89,20.568758,0.008471,1.67856,0.5949232400806186
Gaia EDR3 5523229162714020352,0.104545,-0.13244,129.09473982715,-43.75235459114,-0.1514,0.912,-3.86,0.936,1.861,1.422,20.736727,0.012855,1.766746,0.7509784952414615
Gaia EDR3 5523229162714022784,0.104045,-0.134507,129.09405298598,-43.75442237006,0.7224,0.4326,-2.191,0.419,3.646,0.454,20.181515,0.005853,1.730562,0.20030561402647334
Gaia EDR3 5523229162714030976,0.104323,-0.136037,129.0944410527,-43.7559518994,-0.9167,0.3978,-1.467,0.391,2.296,0.416,20.161135,0.005452,1.968741,0.11828666189372387
Gaia EDR3 5523229162714036736,0.102308,-0.142946,129.09166804888,-43.76286474385,-0.1445,1.1828,-1.594,1.192,2.891,1.688,20.856192,0.012212,,
Gaia EDR3 5523229162714039296,0.10851,-0.131101,129.10022608225,-43.75100871701,,,,,,,20.978767,0.017714,2.954695,0.19824233741687664
Gaia EDR3 5523229162714043264,0.10601,-0.138273,129.096781535,-43.75818532385,,,,,,,20.964169,0.033442,1.452738,0.22930821094965245
Gaia EDR3 5523229162714045440,0.109285,-0.13211,129.10130066591,-43.75201652705,-0.8647,0.5115,-3.191,0.522,4.045,0.704,20.364922,0.006681,1.573278,0.15674117492845663
Gaia EDR3 5523229162714047232,0.108662,-0.13424,129.1004440828,-43.75414736726,2.0229,0.277,7.881,0.283,-14.288,0.33,19.635418,0.004278,2.616188,0.09226859846071707
Gaia EDR3 5523229162719133952,0.09781,-0.13349,129.08541880096,-43.75341566502,0.5943,0.0132,-3.41,0.014,7.556,0.016,14.085765,0.002764,1.593018,0.004791197155166814
Gaia EDR3 5523229162719139200,0.103002,-0.133147,129.09260569943,-43.75306408351,0.3498,0.0473,-3.262,0.048,3.387,0.053,16.847618,0.002822,1.522821,0.009352057418637259
Gaia EDR3 5523229162719140480,0.103979,-0.133087,129.0939577981,-43.753003125,0.637,0.4252,-3.392,0.427,2.223,0.476,20.24343,0.006157,1.587341,0.18177842075781755
Gaia EDR3 5523229162719141120,0.10434,-0.133853,129.0944588967,-43.75376791468,0.3342,0.0786,-2.784,0.081,3.845,0.088,17.817495,0.002979,1.391007,0.0173454976941672
Gaia EDR3 5523229162719143168,0.102793,-0.143293,129.09233936639,-43.76321051147,0.4469,0.0371,-5.69,0.039,5.135,0.043,16.409174,0.002807,1.368702,0.006437668998645929
Gaia EDR3 5523229162719147648,0.104734,-0.145856,129.09503418584,-43.76577066004,0.4895,0.023,-6.327,0.025,6.344,0.027,15.418242,0.002773,1.414244,0.005653026277789148
Gaia EDR3 5523229192773661184,0.088488,-0.142105,129.07252963217,-43.76204514506,0.2111,0.1465,-3.736,0.155,5.433,0.168,18.853014,0.00327,1.759365,0.03585733689975917
Gaia EDR3 5523229192773670272,0.093676,-0.138269,129.07970553802,-43.75820146213,0.2963,0.2394,-3.095,0.242,3.287,0.257,19.517376,0.003917,1.725893,0.061507637027986894
Gaia EDR3 5523229192773674880,0.084121,-0.137788,129.06647465552,-43.75773533769,0.5379,0.1072,-2.38,0.108,2.74,0.124,18.269121,0.003146,1.712835,0.025514858952484256
Gaia EDR3 5523229192773675264,0.095022,-0.136069,129.08156424074,-43.75599993956,0.3329,0.343,-2.176,0.342,4.683,0.36,20.003996,0.00489,1.808292,0.09464781034253052
Gaia EDR3 5523229192773678976,0.080979,-0.135592,129.06212110206,-43.75554309379,0.5514,0.2987,-6.294,0.298,6.232,0.31,19.78397,0.004345,1.9848,0.08477795847988423
Gaia EDR3 5523229192773681280,0.091103,-0.133594,129.07613368143,-43.75353038797,0.1552,0.279,-2.815,0.287,2.859,0.319,19.761435,0.004467,1.797178,0.06331143882775364
Gaia EDR3 5523229192773681408,0.082628,-0.133958,129.06440010235,-43.75390647276,0.488,0.1549,-3.469,0.16,3.319,0.175,18.83672,0.003477,2.045116,0.06325711296098996
Gaia EDR3 5523229197073634816,0.080639,-0.135026,129.06164937501,-43.75497788365,0.2219,0.3639,-3.194,0.406,5.012,0.406,20.06645,0.005336,2.183964,0.2158191513709695
Gaia EDR3 5523229197073647360,0.084833,-0.131395,129.06744803228,-43.75134124152,0.2437,0.1759,-2.716,0.183,3.219,0.212,19.010632,0.003581,1.506985,0.039673477096171215
Gaia EDR3 5523229197073650688,0.084299,-0.133849,129.06671329436,-43.75379575661,,,,,,,20.960192,0.016856,1.255176,0.3646920743373185
Gaia EDR3 5523229197073651712,0.086491,-0.130451,129.06974169958,-43.75039409425,0.0267,0.2333,-4.025,0.334,3.208,0.422,18.70515,0.004415,,
Gaia EDR3 5523229197073654400,0.084618,-0.134361,129.06715701877,-43.75430690148,0.252,0.8298,-3.413,0.729,-0.713,1.13,20.71019,0.009719,2.119579,0.1554991204319244
Gaia EDR3 5523229197073655040,0.083798,-0.136567,129.06602562362,-43.75651464553,0.6447,0.8558,-2.246,0.992,2.49,0.965,20.633987,0.008133,1.977659,0.20534065630526502
Gaia EDR3 5523229197073670272,0.088139,-0.133994,129.07202998065,-43.75393526845,0.5823,0.546,-3.022,0.479,2.247,1.66,20.04943,0.006589,,
Gaia EDR3 5523229197073678080,0.088358,-0.13447,129.07233421871,-43.75441038885,0.1416,0.7488,-2.609,0.951,3.816,0.938,20.658983,0.009677,1.513439,0.43622404656003877
Gaia EDR3 5523229197073678208,0.084568,-0.142365,129.06710292493,-43.7623109718,-0.3859,0.7473,-4.194,0.785,5.383,1.792,20.634552,0.010087,1.785812,0.2187459150212044
Gaia EDR3 5523229197073678976,0.085,-0.141848,129.06770076975,-43.76179373156,0.5301,0.3839,-2.426,0.417,4.375,0.436,20.129524,0.005472,1.746326,0.09510935195052043
Gaia EDR3 5523229197073680640,0.091046,-0.130245,129.07604749307,-43.75018203867,0.3436,0.2983,-4.666,0.31,-1.08,0.348,19.7082,0.004292,1.991219,0.096827431229463
Gaia EDR3 5523229197073692928,0.089038,-0.137986,129.07328263163,-43.75792598089,-1.1846,1.3637,-0.525,2.771,0.754,1.302,20.846622,0.014385,1.814117,0.17937483925799408
Gaia EDR3 5523229197073695104,0.086543,-0.143886,129.06984026708,-43.76382901589,-1.6044,0.9768,-2.674,0.917,4.175,1.449,20.736998,0.009566,1.809099,0.2313620439756696
Gaia EDR3 5523229197073702656,0.09175,-0.13634,129.07703450016,-43.75627565162,-0.3637,1.3564,-1.5,1.976,0.158,2.961,20.896317,0.013467,1.514246,0.22671845797829784
Gaia EDR3 5523229197073703552,0.08838,-0.143868,129.07238403113,-43.76380890509,-0.1766,0.4729,-2.161,0.479,3.753,0.573,20.391993,0.006185,2.08102,0.148032839722632
Gaia EDR3 5523229197078857088,0.084959,-0.132643,129.06762541518,-43.75258877466,0.4257,0.0265,-1.626,0.029,2.912,0.032,15.643373,0.002779,1.866826,0.006030680355087302
Gaia EDR3 5523229197078857984,0.086298,-0.130812,129.06947597265,-43.75075556941,0.2496,0.0162,-3.253,0.017,3.462,0.02,14.243814,0.002763,1.175012,0.005016332332945396
Gaia EDR3 5523229197078860928,0.08781,-0.133886,129.07157478433,-43.7538272054,0.4649,0.0316,-5.406,0.035,5.492,0.038,16.069986,0.002793,1.388494,0.006282546352263014
Gaia EDR3 5523229197078867584,0.089779,-0.140646,129.07431529237,-43.76058477876,0.9312,0.4303,-4.869,0.432,4.417,0.452,20.234518,0.005569,1.763306,0.11205720348110779
Gaia EDR3 5523229197078869120,0.094105,-0.133957,129.08028964812,-43.75388895795,3.0671,0.9816,-7.917,1.125,8.161,1.117,20.558311,0.014618,1.890305,0.11344865204220143
Gaia EDR3 5523229227133429248,0.097826,-0.129663,129.08543176626,-43.74958886534,2.1055,0.1405,0.838,0.15,5.934,0.166,18.353596,0.00435,2.679428,0.03863509419170028
Gaia EDR3 5523229227133438208,0.097067,-0.125836,129.08437242642,-43.74576322229,0.5326,0.1669,-3.917,0.177,4.888,0.191,19.071571,0.003508,1.898395,0.047374521990418354
Gaia EDR3 5523229227133450368,0.098836,-0.121335,129.08681093499,-43.74125969077,0.4638,0.2308,-3.402,0.234,4.243,0.252,19.477608,0.003893,1.977388,0.052863228528231526
Gaia EDR3 5523229227133452544,0.102117,-0.119967,129.09134910273,-43.7398860682,-0.1882,0.359,-3.992,0.359,4.076,0.383,19.989916,0.004892,2.182632,0.10814235909377286
Gaia EDR3 5523229227133452672,0.092847,-0.120324,129.07851881355,-43.74025767761,0.1781,0.3632,-3.499,0.359,4.341,0.377,19.856548,0.004605,2.085131,0.09654909414834367
Gaia EDR3 5523229227133461376,0.094245,-0.11654,129.08044602122,-43.7364720963,0.2377,0.2015,-3.012,0.208,3.749,0.217,19.18871,0.003616,2.484137,0.07373664898086128
Gaia EDR3 5523229227133466880,0.097593,-0.114386,129.08507454853,-43.7343125951,-0.0811,0.1411,-2.532,0.155,4.203,0.175,18.76584,0.00337,1.715776,0.037275125739328036
Gaia EDR3 5523229227134236672,0.093019,-0.124778,129.07876728029,-43.74471132406,1.9727,0.1636,1.073,0.167,6.03,0.194,18.917048,0.003452,2.48612,0.07387373423334882
Gaia EDR3 5523229227138351744,0.097208,-0.120164,129.08455493042,-43.74009066045,0.2274,0.7225,-0.784,0.732,2.896,0.872,20.637306,0.008013,2.168793,0.14351330247813743
Gaia EDR3 5523229231433405056,0.092108,-0.123653,129.07750304553,-43.74358858803,0.2308,0.1684,-3.843,0.176,4.437,0.189,19.081377,0.003509,1.988268,0.05222677038694492
Gaia EDR3 5523229231433414400,0.093483,-0.122698,129.07940508121,-43.7426313548,-0.2426,0.4553,-2.764,0.485,2.96,0.515,20.233988,0.006295,1.628239,0.13898450488370703
Gaia EDR3 5523229231433422848,0.092965,-0.127836,129.07869790982,-43.74776991633,0.5926,0.8375,-4.654,0.932,4.371,0.99,20.6989,0.009694,1.525036,0.2581389166046839
Gaia EDR3 5523229231433428736,0.098851,-0.117152,129.08682226921,-43.73707659474,-0.8372,0.8453,-2.838,0.754,2.635,0.889,20.647823,0.008233,2.216049,0.1816889778907389
Gaia EDR3 5523229231433429504,0.100236,-0.114463,129.08873270895,-43.73438465941,0.5276,0.3983,-2.041,0.405,3.849,0.426,20.06397,0.005038,2.120104,0.1062380493455458
Gaia EDR3 5523229231433437056,0.094969,-0.12807,129.081473469,-43.74800092093,0.4624,0.9325,-2.648,1.084,3.457,1.181,20.739552,0.009973,2.295244,0.30183072915440595
Gaia EDR3 5523229231433439104,0.099407,-0.120213,129.08759859563,-43.74013639033,-1.0146,0.6553,-2.69,0.722,4.522,0.794,20.636435,0.007723,1.466648,0.16024911945252412
Gaia EDR3 5523229231433441664,0.10116,-0.117139,129.09001816727,-43.73705929618,0.5327,0.5981,-2.838,0.522,2.994,0.581,20.506285,0.006813,2.032932,0.14646122826801078
Gaia EDR3 5523229231433447296,0.09632,-0.129327,129.08334633771,-43.74925556636,,,,,,,20.88052,0.016723,1.181791,0.3137395508594686
Gaia EDR3 5523229231433455488,0.09928,-0.126725,129.08743708671,-43.74664829419,-0.2861,0.5008,-6.024,0.499,3.586,0.492,20.377897,0.00644,1.995241,0.17082638324142452
Gaia EDR3 5523229231433461120,0.103348,-0.120876,129.09305453295,-43.74079270105,0.1557,1.8603,1.318,2.166,5.777,2.498,20.890636,0.013887,2.274941,0.2639865832755068
Gaia EDR3 5523229231435187328,0.09896,-0.11129,129.08695941623,-43.73121414797,-1.0511,0.5577,-3.367,0.618,2.98,0.687,20.50744,0.007252,1.676454,0.16000037846476745
Gaia EDR3 5523229231438598400,0.092578,-0.122509,129.07815084805,-43.74244322297,0.7321,0.0363,-1.698,0.038,0.13,0.042,16.29898,0.002792,1.195115,0.0058675311336317875
Gaia EDR3 5523229231438601728,0.09386,-0.125805,129.07993344796,-43.74573787071,0.4748,0.0187,-5.493,0.02,5.41,0.023,14.964508,0.002768,1.213793,0.005068888044347345
Gaia EDR3 5523229231438603648,0.09809,-0.119558,129.0857738892,-43.73948405025,0.4619,0.1187,-6.248,0.126,7.821,0.145,18.510859,0.00316,1.742306,0.031154766114803226
Gaia EDR3 5523229231438604416,0.094406,-0.127722,129.08069354703,-43.74765389827,0.1321,0.0431,-2.373,0.047,3.122,0.053,16.69371,0.002826,2.382442,0.010028141024934118
Gaia EDR3 5523229231438608256,0.100246,-0.122909,129.08876582095,-43.74283133934,0.0603,0.1254,-2.346,0.134,3.167,0.146,18.537502,0.003201,1.878788,0.03136741371903079
Gaia EDR3 5523229231439835648,0.105129,-0.12312,129.09552602648,-43.74303328164,0.2627,0.5825,-3.952,0.538,4.581,0.628,20.37242,0.007585,1.988777,0.15052372703333608
Gaia EDR3 5523229261493120128,0.060126,-0.149847,129.03327055515,-43.76982242159,0.0544,0.5935,-2.836,0.593,4.701,0.838,20.507832,0.007182,1.517042,0.18739962279805011
Gaia EDR3 5523229261493126400,0.057825,-0.147816,129.03008116025,-43.76779351879,0.2373,0.2293,-6.226,0.24,6.395,0.247,19.323889,0.003857,2.084087,0.07953128964078975
Gaia EDR3 5523229261493129600,0.062311,-0.147475,129.03629255404,-43.76744882384,-0.0431,0.1656,-2.088,0.164,3.681,0.182,18.969673,0.003526,2.104273,0.06152349424206891
Gaia EDR3 5523229261493440128,0.061027,-0.146643,129.03451344677,-43.76661811489,-0.3361,0.1897,-3.613,0.19,4.99,0.203,19.165407,0.003521,1.786922,0.05677443258427942
Gaia EDR3 5523229261493475072,0.064862,-0.148192,129.03982603934,-43.76816279654,-0.0262,0.2113,-4.135,0.204,3.424,0.217,19.241495,0.003716,1.744551,0.07437401322332932
Gaia EDR3 5523229265793054592,0.062913,-0.148132,129.03712755275,-43.76810475445,0.0649,0.2359,-3.142,0.229,4.652,0.251,19.44508,0.003955,1.600082,0.11860872140613893
Gaia EDR3 5523229265793062528,0.064488,-0.147715,129.0393077324,-43.76768616429,0.2006,0.24,-2.836,0.231,4.024,0.249,19.415823,0.003912,1.822197,0.1346689517721277
Gaia EDR3 5523229265793072128,0.065967,-0.148929,129.0413576669,-43.7688989403,0.4705,0.1429,-3.056,0.159,4.386,0.156,18.686148,0.003277,1.749497,0.04907354933862569
Gaia EDR3 5523229265793083904,0.070003,-0.146328,129.04694298881,-43.76629270646,2.051,0.7938,3.635,0.764,-5.325,0.923,20.579494,0.008238,2.3619,0.2047475748147564
Gaia EDR3 5523229265793084032,0.069664,-0.146253,129.04647209186,-43.76621888537,,,,,,,20.912008,0.017226,,
Gaia EDR3 5523229265798319360,0.067068,-0.142556,129.04287223117,-43.76252427149,0.2201,0.0914,-3.463,0.098,0.605,0.104,18.04896,0.002974,1.769445,0.020477834528702735
Gaia EDR3 5523229265799561856,0.066757,-0.144575,129.04244530401,-43.76454376835,-0.2494,0.6069,-3.708,0.641,2.619,0.628,20.478788,0.006701,1.643953,0.15665041413452552
