EDR3Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP
Gaia EDR3 2946747512412708480,0.13469,-0.136932,100.39059473319,-16.65689047543,0.3432,0.4803,-1.319,0.428,5.087,0.523,19.98377,0.005388,1.711513,0.2250076429087779
Gaia EDR3 2946747512412719232,0.13086,-0.132137,100.38659349525,-16.65209810083,-0.8795,0.9022,-0.67,0.92,2.101,1.023,20.359097,0.007866,1.077831,0.15413193554755772
Gaia EDR3 2946747512412724480,0.136874,-0.129398,100.39286887543,-16.64935491064,2.0948,0.268,22.366,0.228,-1.338,0.282,19.123486,0.003841,2.754952,0.07920298037626845
Gaia EDR3 2946747516705892480,0.136881,-0.128033,100.39287598484,-16.64799051241,-0.2962,0.4059,0.905,0.341,-2.06,0.429,19.776844,0.005083,1.319065,0.09236899582644897
Gaia EDR3 2946747516705904000,0.135671,-0.143338,100.3916238225,-16.66329614021,-2.2332,2.0601,-3.347,1.409,-6.411,1.866,20.784666,0.022724,2.343201,0.23953161633316333
Gaia EDR3 2946747516707106048,0.137351,-0.136976,100.3933728654,-16.65693264166,0.1082,0.1349,0.517,0.119,0.714,0.157,18.225391,0.003128,1.106541,0.023874603562221368
Gaia EDR3 2946747516708926848,0.138975,-0.137861,100.39506832934,-16.65781670078,0.5377,0.937,-3.315,1.011,0.281,1.122,20.496895,0.009133,2.176439,0.2660175520585182
Gaia EDR3 2946747516709670400,0.137993,-0.143059,100.39404785226,-16.6630155513,0.7478,0.0156,4.361,0.013,0.953,0.017,9.089337,0.002806,2.116595,0.005267980278401688
Gaia EDR3 2946747546772485248,0.147796,-0.118082,100.40425972146,-16.63803108059,0.3826,0.4117,-1.414,0.329,1.383,0.416,19.850725,0.004996,1.30443,0.0917513697523537
Gaia EDR3 2946747551065626112,0.142568,-0.12455,100.39880828228,-16.64450272473,-0.0616,0.6562,-2.103,0.587,1.07,0.695,20.308563,0.008448,1.948488,0.18336657477612195
Gaia EDR3 2946747551069403520,0.14219,-0.123346,100.39841337929,-16.6432991497,1.2588,0.0409,-2.062,0.036,-5.93,0.043,15.357548,0.002774,1.208603,0.005376973181991321
Gaia EDR3 2946747551069404416,0.149979,-0.133411,100.40655044231,-16.65335896508,0.1597,0.2365,-1.527,0.18,1.241,0.233,18.673725,0.003477,1.18923,0.038303213860730205
Gaia EDR3 2946747551069405056,0.145874,-0.131496,100.40226489456,-16.65144645266,0.311,0.1745,-0.162,0.15,0.67,0.183,18.444788,0.003286,1.33079,0.05492123961191351
Gaia EDR3 2946747551069405440,0.14657,-0.1325,100.40299234906,-16.65244995126,0.4495,0.0243,-3.512,0.023,4.472,0.027,14.826684,0.00277,0.839233,0.005061601477068166
Gaia EDR3 2946747551069755264,0.149564,-0.123928,100.40610976828,-16.64387615888,0.1861,0.1692,-0.082,0.145,0.361,0.183,18.50428,0.003266,1.175684,0.031695148675320334
Gaia EDR3 2946747581132203392,0.124277,-0.128425,100.37972027886,-16.64839035407,-0.3432,0.3273,0.148,0.281,1.111,0.348,19.484234,0.004479,1.05649,0.06286475806197428
Gaia EDR3 2946747581132207488,0.128412,-0.126694,100.38403507719,-16.646657015,0.3546,0.2031,-0.036,0.171,0.634,0.217,18.722082,0.003524,1.170868,0.03985588348260396
Gaia EDR3 2946747581132209408,0.118419,-0.125841,100.37360413292,-16.64581000716,0.162,0.1461,-0.485,0.12,1.487,0.158,18.243685,0.00316,1.118916,0.0246163741766388
Gaia EDR3 2946747581132223744,0.127138,-0.118368,100.38269960969,-16.63833147769,0.4829,0.2061,-1.298,0.185,4.443,0.227,18.849983,0.00354,1.515503,0.07057175229724823
Gaia EDR3 2946747585425371776,0.130432,-0.126763,100.38614388387,-16.64672489009,-0.0285,0.6364,1.176,0.585,4.405,0.708,20.375189,0.007016,1.387522,0.18514107266210617
Gaia EDR3 2946747585425373696,0.119847,-0.123356,100.37509286952,-16.64332436023,,,,,,,20.852003,0.018698,1.703705,0.3014268567207796
Gaia EDR3 2946747585429144448,0.129306,-0.119989,100.38496315351,-16.63995147556,0.5066,0.0454,-2.156,0.042,1.458,0.051,16.2568,0.002806,1.257244,0.008982075815451185
Gaia EDR3 2946747585430523520,0.125317,-0.133695,100.38080965899,-16.65366039018,-0.1743,0.331,0.136,0.266,1.253,0.358,19.462292,0.004535,1.290525,0.08400424530285504
Gaia EDR3 2946747615491958528,0.133733,-0.120796,100.38958487475,-16.64075499108,1.7248,0.045,-5.025,0.04,-5.615,0.048,16.043491,0.0028,1.637091,0.006887128583045466
Gaia EDR3 2946747615491973376,0.130781,-0.113195,100.38649827854,-16.63315685901,0.3622,0.201,-0.063,0.177,-0.845,0.217,18.86256,0.003591,1.374092,0.07008231097447018
Gaia EDR3 2946747615491981440,0.137687,-0.10891,100.39370284818,-16.62886642466,-0.1372,0.1982,-0.694,0.174,0.78,0.211,18.84319,0.003517,1.12681,0.045723894549770876
Gaia EDR3 2946747619785097344,0.135908,-0.108933,100.39184534388,-16.62889059354,,,,,,,20.953352,0.027349,1.967348,0.16588887999120844
Gaia EDR3 2946747619785098496,0.140162,-0.114572,100.39628984426,-16.63452701062,2.648,0.4916,22.247,0.378,-7.752,0.475,19.950932,0.005325,2.720633,0.16929104211316903
Gaia EDR3 2946747619785101056,0.137323,-0.117205,100.39332875046,-16.63716181901,0.092,0.3858,-0.17,0.32,3.33,0.402,19.815147,0.004834,1.507154,0.12520847338501992
Gaia EDR3 2946747619785103104,0.139021,-0.122422,100.39510443659,-16.64237759441,,,,,,,20.768568,0.01442,1.03849,0.19523345568811998
Gaia EDR3 2946747619788145152,0.133713,-0.109785,100.38955608595,-16.62974413075,0.0735,1.6194,0.984,1.628,-2.147,2.489,20.712393,0.013388,1.84425,0.18394877649812225
Gaia EDR3 2946747619788239488,0.141085,-0.113572,100.39725251984,-16.63352600559,-1.9134,1.8113,-0.266,1.904,-2.977,3.229,20.853277,0.014184,1.162296,0.2429799785839763
Gaia EDR3 2946747619788405248,0.132681,-0.119081,100.38848554764,-16.63904116239,,,,,,,20.84072,0.019405,1.216797,0.23600956207573187
Gaia EDR3 2946747619788879616,0.139453,-0.118183,100.39555246573,-16.63813816,0.4661,0.0134,-1.882,0.012,-0.996,0.015,13.418075,0.002761,1.650828,0.004787749557113276
Gaia EDR3 2946747718571206400,0.146337,-0.103627,100.40272618955,-16.62357777372,-0.1698,0.4454,-0.477,0.389,0.003,0.494,19.966805,0.005537,0.976757,0.09568609106847804
Gaia EDR3 2946747718571209600,0.149026,-0.102212,100.40553095424,-16.62216070801,0.0996,0.0335,0.575,0.03,0.303,0.038,15.62851,0.002783,1.494026,0.005745257151787998
Gaia EDR3 2946747718571210880,0.145361,-0.100742,100.40170478011,-16.62069341132,0.1505,0.3182,-1.311,0.265,-0.672,0.349,19.54599,0.004474,1.360296,0.11952054545309258
Gaia EDR3 2946747722864309120,0.146259,-0.111697,100.40265067844,-16.63164724154,0.8158,0.5646,-0.403,0.547,7.802,0.621,20.161028,0.006739,2.226917,0.15897509239929505
Gaia EDR3 2946747722867358464,0.149363,-0.108846,100.40588780635,-16.62879349367,,,,,,,20.637323,0.011757,1.185522,0.2723380524175904
Gaia EDR3 2946747722867802624,0.146288,-0.099299,100.40267100106,-16.61924933983,,,,,,,20.852217,0.018667,1.359066,0.42394533574024007
Gaia EDR3 2946747722868092032,0.143545,-0.107355,100.39981475345,-16.62730732363,1.206,0.0397,0.886,0.035,16.596,0.042,15.919428,0.00279,1.279575,0.005984061086338175
Gaia EDR3 2946748715003522176,0.012094,-0.149223,100.26263031361,-16.66922879506,0.0574,0.6416,-1.066,0.595,3.056,0.716,17.90095,0.011846,1.321987,0.017346824695744677
Gaia EDR3 2946748715003523200,0.008383,-0.148757,100.25875615249,-16.66876298419,0.3633,0.1648,1.821,0.148,-1.011,0.191,18.444763,0.003348,1.556551,0.039786215241934174
Gaia EDR3 2946748783723002496,0.039293,-0.147831,100.29102245119,-16.66783241174,0.0851,0.0538,-0.648,0.053,-0.037,0.062,16.595531,0.002824,1.515101,0.008938915860161862
Gaia EDR3 2946748783723002880,0.033653,-0.14714,100.2851347522,-16.66714343891,0.3534,0.1424,-1.156,0.131,2.433,0.155,18.25987,0.00323,1.095608,0.03344523206419746
Gaia EDR3 2946748783723012992,0.039605,-0.143268,100.29134671982,-16.66326975882,0.008,0.1753,-0.413,0.151,-2.199,0.189,18.56299,0.003401,1.485329,0.04911817194276876
Gaia EDR3 2946748788016260224,0.047449,-0.14257,100.29953470348,-16.66256961733,-0.3087,0.5026,2.616,0.423,-11.951,0.518,20.020374,0.006127,1.786447,0.12663069048933806
Gaia EDR3 2946748788016263168,0.048914,-0.148373,100.30106549071,-16.66837222892,0.3276,0.1269,-2.148,0.113,0.236,0.141,18.11568,0.003113,1.044418,0.03484949093648574
Gaia EDR3 2946748788016264192,0.048327,-0.14923,100.30045315722,-16.66922973798,0.2447,0.1449,0.303,0.117,0.409,0.154,18.121826,0.003134,1.083523,0.023641676067389844
Gaia EDR3 2946748788020003584,0.041827,-0.140344,100.29366546621,-16.6603449411,0.9901,0.1029,-2.726,0.09,6.283,0.111,17.293863,0.002909,1.658977,0.014395393776518177
Gaia EDR3 2946748818082739968,0.027973,-0.147925,100.27920536111,-16.66792892153,0.4926,0.2087,1.398,0.184,-2.366,0.228,18.77853,0.003462,1.468252,0.06307016295169651
Gaia EDR3 2946748818082741760,0.018182,-0.146725,100.26898491335,-16.66673012596,0.0099,0.1955,-0.632,0.169,1.549,0.208,18.757492,0.003655,1.109896,0.04878723157626309
Gaia EDR3 2946748822379747200,0.020867,-0.148175,100.27178767594,-16.66818024554,0.5436,0.0309,1.526,0.029,0.065,0.035,15.476752,0.002774,0.995875,0.005972360948178503
Gaia EDR3 2946748852442500480,0.028685,-0.137906,100.27994752444,-16.65790940266,0.8529,0.5165,1.538,0.441,-2.604,0.523,20.039543,0.005963,1.64883,0.1559578263968091
Gaia EDR3 2946748852442510208,0.033946,-0.133656,100.28543814249,-16.65365886374,0.7332,0.4312,-1.873,0.354,1.503,0.433,19.719193,0.005248,1.187468,0.12706301622120372
Gaia EDR3 2946748856735737344,0.032436,-0.130933,100.28386194524,-16.65093653703,-1.4,0.7448,-0.566,0.591,-3.138,0.727,20.342337,0.007818,2.050451,0.2108809601119256
Gaia EDR3 2946748856735738880,0.036103,-0.135288,100.28769026839,-16.65529080063,,,,,,,20.89341,0.019405,1.191307,0.49748499959624826
Gaia EDR3 2946748856735746816,0.030893,-0.142413,100.28225259016,-16.66241607187,1.3009,0.8011,-2.559,0.655,-2.089,0.798,20.391455,0.00806,1.976278,0.18843836300363395
Gaia EDR3 2946748856739479424,0.041401,-0.136187,100.29321954941,-16.65618865053,0.2925,0.0803,-0.251,0.074,0.895,0.09,17.342455,0.002904,1.092068,0.018230769240078323
Gaia EDR3 2946748856739479680,0.030622,-0.129408,100.28196750047,-16.64941174689,1.0877,0.0283,0.079,0.024,-5.26,0.031,14.97941,0.00277,1.051031,0.005065900036498888
Gaia EDR3 2946748891099215232,0.074098,-0.146764,100.32735338699,-16.66675517015,0.21,0.0179,-0.835,0.017,2.013,0.019,14.246744,0.002764,1.578182,0.005000944528811588
Gaia EDR3 2946748921161956608,0.090169,-0.147137,100.34412888062,-16.66712184892,0.7787,0.0482,2.907,0.044,0.983,0.052,16.28034,0.002893,1.276071,0.008132102861785272
Gaia EDR3 2946748921161956736,0.080459,-0.146552,100.33399356171,-16.66654088984,0.205,0.3301,-0.009,0.268,1.531,0.357,19.418968,0.004365,1.101135,0.07233055519405618
Gaia EDR3 2946748921161966336,0.090932,-0.143515,100.34492405855,-16.66349914513,0.1027,0.0858,-0.301,0.074,2.209,0.093,17.428656,0.002923,1.170982,0.014615205277697546
Gaia EDR3 2946748921161968128,0.087481,-0.142519,100.34132109329,-16.66250467804,0.1901,0.2225,-0.752,0.184,1.168,0.241,18.968473,0.0037,1.034514,0.052324200713677035
Gaia EDR3 2946748921161974016,0.087513,-0.139454,100.34135255711,-16.65943979025,0.227,0.294,-2.52,0.249,5.001,0.336,19.202728,0.004049,1.944351,0.09911173732846484
Gaia EDR3 2946748925455202432,0.08052,-0.141223,100.33405444101,-16.66121237237,0.0567,0.1422,-0.186,0.135,0.802,0.161,18.389414,0.003256,1.307289,0.04335376117028071
Gaia EDR3 2946748925455202688,0.0814,-0.143278,100.33497376238,-16.66326665495,-0.823,0.6936,-0.52,0.565,-0.804,0.731,20.371655,0.007584,0.938772,0.14983198082410767
Gaia EDR3 2946748925455203072,0.088131,-0.149416,100.34200329649,-16.66940207122,1.3443,1.1579,-1.217,0.968,0.973,1.164,20.624094,0.009492,1.163225,0.20179881360628146
Gaia EDR3 2946748955521689984,0.061754,-0.149749,100.31446864732,-16.66974483738,0.1403,0.1719,-1.586,0.155,0.021,0.186,18.573536,0.003285,1.200314,0.03953906657495756
Gaia EDR3 2946748955521700096,0.059932,-0.144878,100.31256508442,-16.66487470073,0.1626,0.1539,-0.631,0.134,2.517,0.17,18.404488,0.003238,1.116756,0.03180201835725537
Gaia EDR3 2946748955521717248,0.063222,-0.137831,100.31599741684,-16.65782628393,0.1619,0.1007,0.185,0.09,-0.067,0.11,17.73582,0.003001,1.096615,0.02137083206713722
Gaia EDR3 2946748989881463040,0.070578,-0.134455,100.32367446558,-16.65444814842,0.1083,0.1377,0.49,0.129,2.603,0.153,18.328075,0.003216,1.319613,0.032319148861145945
Gaia EDR3 2946748989881469184,0.075685,-0.132095,100.32900411422,-16.65208554122,-0.2988,0.3346,1.882,0.291,0.475,0.364,19.430923,0.00502,1.595738,0.07017108017219106
Gaia EDR3 2946748994174678016,0.074189,-0.132968,100.32744300574,-16.65295957637,0.9091,0.8075,-5.129,0.74,3.033,0.934,20.426432,0.00823,2.014454,0.15029097239701963
Gaia EDR3 2946748994178427904,0.083821,-0.13534,100.33749768672,-16.65532777478,0.1738,0.0191,-1.408,0.018,1.887,0.022,14.422009,0.002766,1.561836,0.0050917160596582805
Gaia EDR3 2946748994178428160,0.083149,-0.135644,100.33679599302,-16.65563177054,-0.4145,0.2824,-0.763,0.283,1.479,0.338,19.062822,0.005035,1.265221,0.13161426348662017
Gaia EDR3 2946749024241188864,0.100828,-0.140007,100.35525133495,-16.65998630077,0.362,0.0423,0.057,0.038,-5.593,0.045,15.923758,0.00279,1.183329,0.007070602374820031
Gaia EDR3 2946749024241204352,0.100967,-0.132895,100.35539250086,-16.65287409005,0.9845,0.3052,2.613,0.252,0.85,0.332,19.318506,0.004137,1.952171,0.11459105879014289
Gaia EDR3 2946749024241208704,0.093257,-0.131347,100.34734416432,-16.65133014101,-0.2856,0.3263,-0.963,0.258,-0.654,0.342,19.281136,0.004702,2.067257,0.09384034786321839
Gaia EDR3 2946749024242593664,0.09976,-0.139763,100.35413653712,-16.65974316818,0.1973,0.1274,-0.43,0.117,0.498,0.142,18.132626,0.00313,1.444593,0.024679652863713125
Gaia EDR3 2946749028534407424,0.092929,-0.131583,100.34700210462,-16.65156692507,1.048,0.4994,-1.185,0.361,1.666,0.543,19.736778,0.005616,,
Gaia EDR3 2946749028537420416,0.097864,-0.137823,100.35215691382,-16.65780407348,,,,,,,20.957584,0.018962,0.909864,0.32232558186602617
Gaia EDR3 2946749058600959744,0.101775,-0.125422,100.3562316859,-16.6454008011,-0.1095,0.2098,-0.829,0.174,1.166,0.232,18.85488,0.003657,1.218807,0.04321010049168371
Gaia EDR3 2946749058600962688,0.109779,-0.123204,100.36458537495,-16.64317905995,0.6416,0.3415,4.842,0.288,-4.671,0.368,19.571415,0.004617,1.652575,0.0875772304872633
Gaia EDR3 2946749058600963584,0.104861,-0.123265,100.35945189328,-16.64324209501,0.2932,0.3334,-0.152,0.277,1.221,0.363,19.352983,0.004264,1.153614,0.06316394144324232
Gaia EDR3 2946749058600967552,0.104065,-0.121144,100.35861985696,-16.64112181832,0.7563,0.3542,-1.171,0.27,-0.097,0.377,19.481966,0.004517,1.362871,0.07552458290474466
Gaia EDR3 2946749062894129408,0.111432,-0.12184,100.36630900178,-16.64181367399,-0.0651,1.0634,-0.343,0.866,1.002,1.088,20.547424,0.011363,1.094647,0.15138968943029918
Gaia EDR3 2946749062897901312,0.103913,-0.13092,100.35846654116,-16.65089760131,0.4587,0.0634,0.728,0.057,-0.444,0.069,16.896378,0.002827,1.131504,0.009885581301532961
