EDR3Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP
Gaia EDR3 5588753660517097344,0.128323,-0.149198,114.84644429395,-33.99244051319,-0.2373,0.3248,0.332,0.287,-0.21,0.306,19.77094,0.004389,1.880085,0.09064259408501231
Gaia EDR3 5588753660517105024,0.134503,-0.14553,114.85389110008,-33.98876313499,0.3462,0.1532,-0.993,0.136,0.989,0.151,18.660099,0.003358,1.65766,0.04312690117095357
Gaia EDR3 5588753660517112448,0.128534,-0.143088,114.8466882756,-33.98632998165,0.2696,0.1094,-0.525,0.104,-0.135,0.107,18.108027,0.003024,1.564741,0.018380412783212462
Gaia EDR3 5588753660517120128,0.131762,-0.139724,114.85057459545,-33.98296186247,0.0617,0.3056,-0.93,0.265,4.186,0.28,19.606918,0.004047,1.630629,0.08050265034778535
Gaia EDR3 5588753664808622336,0.134222,-0.146477,114.85355409962,-33.98971073845,,,,,,,20.974699,0.015538,0.222561,0.4095205761018081
Gaia EDR3 5588753664808649728,0.12854,-0.148671,114.84670591952,-33.99191336648,-0.6121,0.8573,-1.477,0.632,1.37,0.784,20.693382,0.008847,3.056559,0.0662735520575613
Gaia EDR3 5588753664808654336,0.126745,-0.149964,114.84454299788,-33.99320937118,-0.1489,0.4023,-0.754,0.344,2.451,0.372,20.027142,0.00469,1.51465,0.1096238883019145
Gaia EDR3 5588753664812521472,0.12683,-0.149331,114.84464382132,-33.99257598246,-0.2836,0.3706,-1.114,0.325,2.795,0.342,19.933048,0.004857,1.323412,0.12215846924890503
Gaia EDR3 5588753664812997760,0.133218,-0.141054,114.85233288523,-33.98428933592,0.0564,0.7021,-0.992,0.546,0.633,0.679,20.530542,0.007394,1.517481,0.15826038130082798
Gaia EDR3 5588753664816496768,0.126263,-0.14879,114.84395908535,-33.99203545307,0.0824,0.1196,-1.505,0.112,1.966,0.116,18.321308,0.003058,1.934826,0.02677939064371866
Gaia EDR3 5588753694876851584,0.148297,-0.142671,114.87052229745,-33.98588092409,0.3672,0.102,-1.138,0.098,4.355,0.101,18.028763,0.002987,1.604307,0.01811886964214792
Gaia EDR3 5588753699168300928,0.148611,-0.143709,114.87090214606,-33.9869182906,-1.1437,1.6127,0.86,1.221,8.312,1.474,20.843271,0.014754,1.630491,0.32696964266336254
Gaia EDR3 5588753699168304512,0.149699,-0.148351,114.87222473133,-33.9915585898,-0.8341,0.6965,0.455,0.624,1.497,0.737,20.577957,0.00868,1.538452,0.16856956015541927
Gaia EDR3 5588753699168327296,0.143731,-0.146412,114.86502311361,-33.98963024606,0.5074,0.3088,-2.136,0.272,2.255,0.298,19.737074,0.004413,2.000248,0.08154064552193444
Gaia EDR3 5588753699176221952,0.144324,-0.148141,114.86574135525,-33.99135837369,0.4109,0.0499,-0.887,0.047,-0.108,0.05,16.769932,0.002823,1.381731,0.008295334387547626
Gaia EDR3 5588753763596326144,0.144546,-0.144271,114.86600110857,-33.98748731305,0.5633,0.0841,-1.939,0.079,1.736,0.08,17.667658,0.002932,1.534777,0.013978367426755641
Gaia EDR3 5588753763596329856,0.144877,-0.141608,114.86639517078,-33.98482408783,1.2832,0.2486,13.261,0.221,1.11,0.237,19.34216,0.003799,2.187443,0.05594251783073282
Gaia EDR3 5588753763596338432,0.141829,-0.138932,114.8627136972,-33.9821533081,0.4066,0.0935,-3.401,0.086,1.99,0.091,17.882183,0.002983,1.503809,0.015200045534041905
Gaia EDR3 5588753763596341632,0.132881,-0.137205,114.85191964988,-33.98044099991,0.8475,0.2304,0.626,0.202,3.852,0.215,19.211292,0.003708,2.100716,0.06585602881262448
Gaia EDR3 5588753763596345088,0.143796,-0.136407,114.8650810167,-33.9796250764,0.2579,0.1047,-1.583,0.102,3.341,0.105,18.148024,0.003031,1.646309,0.026021762487196873
Gaia EDR3 5588753763596345216,0.136224,-0.136158,114.85594896991,-33.97938836922,0.3967,0.191,-2.337,0.17,4.641,0.182,18.961437,0.003508,1.594904,0.04159686862736067
Gaia EDR3 5588753763596352640,0.144053,-0.132935,114.86538335617,-33.97615215106,0.5156,0.0778,-2.45,0.073,2.707,0.076,17.613035,0.002903,1.522596,0.01978265741121656
Gaia EDR3 5588753763598768000,0.139133,-0.144263,114.85947263198,-33.98748885907,0.7747,0.233,-1.855,0.204,2.927,0.215,19.200119,0.003834,1.678289,0.04664435458474304
Gaia EDR3 5588753767887784704,0.145519,-0.142197,114.86717058589,-33.98541177898,0.2478,0.5201,-1.445,0.44,3.415,0.584,20.37234,0.006002,1.50659,0.18407568504709287
Gaia EDR3 5588753767887785216,0.144238,-0.139966,114.86562077793,-33.98318290647,-0.2192,0.5334,-1.416,0.455,0.691,0.569,20.37313,0.005973,1.525429,0.13267772954143303
Gaia EDR3 5588753767887790848,0.139944,-0.133825,114.86043057778,-33.97704927598,0.1033,0.6878,-4.429,0.656,-2.059,0.789,20.53348,0.007471,2.280415,0.191372291305706
Gaia EDR3 5588753767887798528,0.141758,-0.139818,114.86262960594,-33.98303974477,0.0343,0.2525,-0.656,0.222,1.673,0.237,19.310135,0.003782,1.839819,0.07491397040299667
Gaia EDR3 5588753767887800192,0.143539,-0.144532,114.86478709819,-33.98775093035,0.0686,0.2183,-3.139,0.192,0.727,0.201,19.170502,0.003709,1.681339,0.04806132037622948
Gaia EDR3 5588753767887809152,0.141523,-0.144786,114.86235653427,-33.9880077535,-0.972,1.2914,-0.859,0.924,1.741,1.083,20.777216,0.010448,1.555502,0.26850211713771804
Gaia EDR3 5588753767887811456,0.136583,-0.136501,114.85638237653,-33.97973135423,-0.4477,0.4396,-0.456,0.38,3.278,0.418,20.159512,0.005903,,
Gaia EDR3 5588753767887811584,0.137193,-0.137917,114.85712051974,-33.98114613272,0.2936,0.7547,-0.915,0.635,1.475,0.796,20.536358,0.008424,1.583052,0.1384705230275056
Gaia EDR3 5588753767887811840,0.141967,-0.147321,114.86289650577,-33.99054163586,1.0791,0.7245,-0.834,0.57,0.938,0.781,20.591671,0.007684,1.380781,0.13580661561962856
Gaia EDR3 5588753767891727744,0.14332,-0.129939,114.86449381581,-33.97315802879,0.227,0.4353,-2.461,0.371,-1.089,0.407,20.16157,0.005216,2.040209,0.13603214389066176
Gaia EDR3 5588753767892209792,0.144329,-0.138401,114.8657277658,-33.9816181011,,,,,,,20.893942,0.022753,1.901228,0.36562057633046036
Gaia EDR3 5588753767895693568,0.139916,-0.129745,114.8603890349,-33.97296915307,0.4998,0.0438,-4.57,0.042,7.948,0.043,16.513718,0.002804,1.300029,0.007922868765278897
Gaia EDR3 5588753767895694592,0.140291,-0.132772,114.86084686547,-33.97599557668,1.1508,0.1049,-4.859,0.098,10.625,0.103,18.05083,0.003006,1.882933,0.0239298406056279
Gaia EDR3 5588753767895701632,0.138739,-0.145794,114.8590013525,-33.98902051726,0.0937,0.0317,-0.765,0.031,1.702,0.032,15.84943,0.002788,1.570986,0.005914132519618543
Gaia EDR3 5588753797956095232,0.148781,-0.130977,114.87108086715,-33.97418625217,0.7849,0.3164,-0.759,0.283,1.556,0.298,19.724354,0.004549,1.310186,0.06863375994874903
Gaia EDR3 5588753797956098176,0.144661,-0.129717,114.86611020867,-33.97293339777,0.4909,0.1623,-3.456,0.152,7.561,0.162,18.836653,0.003294,1.581699,0.026901821893671695
Gaia EDR3 5588753797956109824,0.147921,-0.123624,114.87002819981,-33.96683515462,0.354,0.2338,-3.966,0.212,0.245,0.214,19.255047,0.003683,1.639322,0.05471463117611022
Gaia EDR3 5588753802247486848,0.149547,-0.128777,114.87200025768,-33.97198514405,,,,,,,20.899473,0.019626,,
Gaia EDR3 5588753802247486976,0.149163,-0.128648,114.87153709034,-33.9718569318,0.5248,0.3737,-1.51,0.355,3.348,0.374,19.987206,0.00484,1.761885,0.09000679659097116
Gaia EDR3 5588753802251466240,0.145062,-0.130222,114.86659432878,-33.97343770239,-0.4061,0.4648,-1.586,0.428,3.163,0.417,20.171608,0.005424,1.364075,0.34570951075385953
Gaia EDR3 5588753802251930368,0.146268,-0.123192,114.86803478954,-33.96640577217,0.2003,0.5555,-0.267,0.501,2.502,0.613,20.40618,0.006692,1.405573,0.1151936715938915
Gaia EDR3 5588795304520000128,0.028142,-0.148864,114.72561496047,-33.9921983924,0.5078,0.2847,-1.082,0.273,1.247,0.294,19.683695,0.004379,1.691225,0.0744431471755807
Gaia EDR3 5588795304520005632,0.024169,-0.146609,114.7208222688,-33.98994491528,0.0379,0.2287,-1.971,0.233,2.249,0.221,19.334257,0.003875,1.467253,0.046378622780249665
Gaia EDR3 5588795304520011648,0.01888,-0.145249,114.7144433994,-33.98858600604,1.0318,0.0938,-4.943,0.093,1.614,0.097,17.993546,0.003188,1.878145,0.021872407481430975
Gaia EDR3 5588795304520015360,0.019977,-0.143123,114.715765362,-33.98645957341,0.3868,0.1006,-4.527,0.102,5.824,0.1,18.041506,0.003021,1.490606,0.020774443676373412
Gaia EDR3 5588795304520020352,0.021855,-0.141386,114.71802982811,-33.9847220785,0.1156,0.1137,-2.301,0.114,4.537,0.114,18.257477,0.003091,1.384745,0.0172670447320545
Gaia EDR3 5588795304520993536,0.017978,-0.144527,114.71335563513,-33.98786480281,0.2392,0.1666,-1.712,0.159,2.811,0.164,18.850737,0.003387,1.499203,0.04160342688330519
Gaia EDR3 5588795308815422336,0.02292,-0.140087,114.71931404323,-33.98342353347,0.7896,0.4789,-2.764,0.494,3.564,0.488,20.289211,0.006352,1.596752,0.11693532426721104
Gaia EDR3 5588795441958951552,-0.019267,-0.149987,114.66843415957,-33.99332392014,-0.3803,0.216,0.401,0.207,4.362,0.226,19.183233,0.003686,1.291523,0.03349288728316955
Gaia EDR3 5588795441958954624,-0.005659,-0.148887,114.68484758618,-33.99222572077,-0.0666,0.4262,-1.999,0.396,1.826,0.442,20.170671,0.005643,1.567011,0.09634326582305262
Gaia EDR3 5588795441958954752,-0.015137,-0.148976,114.67341605373,-33.99231355289,-0.188,0.2299,-0.504,0.222,2.502,0.223,19.346058,0.003876,1.304905,0.04360399975180656
Gaia EDR3 5588795441958956544,-0.006773,-0.147739,114.68350400891,-33.9910776499,0.654,0.2243,-3.2,0.213,-0.097,0.223,19.330513,0.003884,1.829325,0.05157531212084497
Gaia EDR3 5588795441958961664,-0.009356,-0.145666,114.6803896934,-33.98900484143,0.395,0.3613,-1.605,0.341,3.039,0.366,20.026613,0.005116,1.371891,0.09537456331807512
Gaia EDR3 5588795441958968320,-0.013577,-0.143315,114.67529913157,-33.98665369637,-0.0441,0.2522,-1.047,0.235,2.248,0.251,19.482817,0.004179,1.614901,0.07527724609365748
Gaia EDR3 5588795441958977536,-0.013743,-0.140485,114.67509875807,-33.983822957,0.7003,0.0843,-1.632,0.084,-0.124,0.087,17.7781,0.002984,1.629913,0.016348335725214738
Gaia EDR3 5588795441961677184,-0.01325,-0.139356,114.67569372864,-33.98269416135,-0.2172,0.1734,-0.95,0.178,3.01,0.17,18.90366,0.003446,1.459387,0.037107141845250796
Gaia EDR3 5588795446250903808,-0.019402,-0.149809,114.66827165426,-33.99314660204,-0.0294,1.0244,-1.339,1.002,2.096,1.289,20.575788,0.010533,,
Gaia EDR3 5588795446254867072,-0.017188,-0.146207,114.67094262067,-33.98954467105,-0.5777,0.6574,-1.206,0.576,1.026,0.639,20.513254,0.00686,1.513729,0.12836030534620257
Gaia EDR3 5588795476318695808,0.011353,-0.148381,114.70536628847,-33.99171972914,0.173,0.1531,-0.994,0.144,2.262,0.168,18.71271,0.003304,1.571089,0.03520896597406206
Gaia EDR3 5588795476318699904,0.000486,-0.148385,114.69225959187,-33.99172450953,0.0333,0.1359,-1.112,0.127,2.046,0.142,18.537178,0.003172,0.999079,0.03505723296367851
Gaia EDR3 5588795480610564224,0.012967,-0.149187,114.70731225213,-33.99252555328,-0.7134,0.8058,-0.885,0.789,1.169,0.964,20.623678,0.008862,1.890854,0.2121368557709739
Gaia EDR3 5588795480610568320,0.008928,-0.144451,114.70244068833,-33.98778984898,0.7294,0.6877,0.117,0.554,1.96,0.708,20.536726,0.007082,1.362911,0.136210846460303
Gaia EDR3 5588795480610575232,0.004864,-0.142703,114.697538575,-33.98604214344,-0.0559,0.2371,-3.11,0.222,2.881,0.23,19.377422,0.004095,1.397734,0.05973300344567987
Gaia EDR3 5588795480610581376,0.003944,-0.144815,114.69642943129,-33.98815427238,0.282,0.2134,-0.657,0.205,-0.986,0.212,19.22001,0.003784,1.649048,0.05373868180650333
Gaia EDR3 5588795480610593792,1.4e-05,-0.147108,114.69168988733,-33.99044769374,,,,,,,20.91655,0.023222,,
Gaia EDR3 5588795480614604160,0.012432,-0.147384,114.70666757473,-33.99072237651,0.7813,0.6416,-1.014,0.529,2.547,0.726,20.500553,0.007548,1.30941,0.16230807396907052
Gaia EDR3 5588795480619444608,0.005572,-0.146397,114.69839348586,-33.98973604157,0.4495,0.0584,-13.345,0.059,-5.688,0.059,17.070616,0.002852,1.302404,0.009701368374779954
Gaia EDR3 5588795480619447936,-6.4e-05,-0.146698,114.69159591749,-33.99003743367,0.3747,0.0588,-1.429,0.057,3.907,0.06,16.915342,0.002864,1.689156,0.010253519988767874
Gaia EDR3 5588795480619448064,-0.001483,-0.146018,114.68988390271,-33.98935712494,0.6428,0.0924,-4.841,0.095,-0.255,0.093,17.007465,0.003592,1.494381,0.011127986539962798
Gaia EDR3 5588795480620436224,0.005117,-0.141584,114.69784382626,-33.9849235781,0.518,0.2949,-2.982,0.29,3.21,0.292,19.69844,0.004265,1.430973,0.06210445101095299
Gaia EDR3 5588795510678439552,0.012474,-0.145256,114.70671737667,-33.98859418151,0.3842,0.1362,-2.354,0.13,0.721,0.145,18.563093,0.003243,1.40132,0.029796009143305727
Gaia EDR3 5588795510678458496,0.018778,-0.137401,114.71431791399,-33.98073814332,1.1613,0.3189,-2.051,0.301,4.015,0.324,19.80434,0.004587,1.910629,0.08383695308756726
Gaia EDR3 5588795510678463360,0.008782,-0.136212,114.70226342841,-33.97955051208,0.3032,0.1316,-1.61,0.127,3.081,0.134,18.522776,0.00323,1.344196,0.030473378564408606
Gaia EDR3 5588795510678470912,0.014936,-0.13288,114.70968442049,-33.97621818284,0.0544,0.1727,-0.87,0.166,1.475,0.183,18.878042,0.003449,1.409307,0.033885191432520265
Gaia EDR3 5588795514970275968,0.016406,-0.138567,114.71145787545,-33.98190507784,0.5008,0.979,-1.791,1.079,1.958,1.207,20.580257,0.009289,1.259502,0.19013481710078167
Gaia EDR3 5588795514970300288,0.008004,-0.137019,114.70132502511,-33.98035781783,0.2148,0.2775,-1.022,0.258,1.306,0.277,19.613375,0.004192,1.087797,0.06268222558900804
Gaia EDR3 5588795514973848832,0.010657,-0.131154,114.70452441979,-33.97449290124,0.6176,0.5135,0.423,0.515,1.346,0.523,20.285383,0.006395,1.824718,0.1553980776281963
Gaia EDR3 5588795514974330752,0.018876,-0.134293,114.71443528203,-33.97763027861,-0.5025,1.4427,-6.445,1.258,7.148,1.589,20.850132,0.013788,2.182707,0.18781785012458269
Gaia EDR3 5588795514974331136,0.008318,-0.133748,114.70170338603,-33.97708724525,0.7771,1.0598,-3.084,0.913,0.312,1.207,20.739304,0.010411,1.769834,0.17408282801174815
Gaia EDR3 5588795514974331904,0.0146,-0.13459,114.70927900057,-33.97792805105,,,,,,,20.96206,0.019316,1.504269,0.3759049747022627
Gaia EDR3 5588795514974339456,0.009263,-0.142701,114.70284392018,-33.98603955906,0.1915,0.4807,0.215,0.491,2.399,0.595,20.294382,0.007003,2.119026,0.22043952806622827
Gaia EDR3 5588795514975175936,0.012326,-0.13242,114.70653673761,-33.97575822093,0.6498,0.5059,-0.055,0.479,2.001,0.535,20.271143,0.006544,1.08404,0.1676457523330035
Gaia EDR3 5588795514979178624,0.01501,-0.136852,114.70977438149,-33.98019051437,0.0008,0.0929,-0.845,0.091,1.586,0.093,17.973148,0.003004,1.035526,0.017326524565615665
Gaia EDR3 5588795514979180160,0.010252,-0.137072,114.70403643944,-33.98041107721,0.5233,0.2186,-1.0,0.203,1.719,0.225,19.260643,0.003909,1.323187,0.04610495954496372
Gaia EDR3 5588795514979180416,0.009101,-0.138111,114.70264847183,-33.98144946089,0.9376,0.0418,-5.821,0.039,7.61,0.042,16.412344,0.002808,1.268025,0.007273453387862574
Gaia EDR3 5588795514979352192,0.012547,-0.129878,114.70680330093,-33.97321638944,1.2289,0.0106,-9.915,0.01,11.003,0.011,12.151244,0.002761,0.543752,0.004745546464897948
Gaia EDR3 5588795545038195200,-0.007296,-0.139299,114.68287426129,-33.98263778583,0.0231,0.0954,-0.668,0.101,1.742,0.094,17.932524,0.003,0.966795,0.01684847806908602
Gaia EDR3 5588795545038198784,0.003977,-0.136958,114.69646890609,-33.98029750639,0.4699,0.2953,-3.838,0.267,2.722,0.317,19.55138,0.004253,1.852013,0.0661801386823531
Gaia EDR3 5588795545038205440,-0.004044,-0.134577,114.68679647337,-33.97791645591,0.1791,0.1238,-2.126,0.122,4.025,0.126,18.462488,0.00321,1.500284,0.025529735090332774
Gaia EDR3 5588795545038207104,0.00126,-0.133625,114.69319217509,-33.97696402367,0.0143,0.3446,0.046,0.339,2.899,0.369,19.913725,0.004807,1.51885,0.08071361799378093
Gaia EDR3 5588795545038210304,-0.00122,-0.132656,114.69020157164,-33.97599564216,0.3603,0.0963,-3.226,0.095,1.65,0.1,18.06713,0.00303,1.577662,0.020116427383044352
Gaia EDR3 5588795545038219776,-0.004128,-0.128357,114.68669490298,-33.97169665865,0.8582,0.1712,-3.123,0.164,-7.07,0.174,18.933044,0.003405,1.925468,0.05081440303817252
Gaia EDR3 5588795549330054784,-0.001027,-0.133554,114.69043417915,-33.97689374195,0.1947,1.0343,1.159,0.971,-4.048,1.142,20.562044,0.014387,1.538982,0.14861554559615076
Gaia EDR3 5588795549330056192,-0.003853,-0.128718,114.68702692485,-33.97205680259,0.1412,1.3739,-1.276,1.193,2.465,1.713,20.71449,0.010094,,
Gaia EDR3 5588795549333593344,-0.009674,-0.14255,114.68000578485,-33.98588876506,0.0499,0.3642,-0.734,0.346,6.69,0.368,19.893599,0.004801,1.772074,0.09115603698820876
Gaia EDR3 5588795549333593600,-0.005816,-0.14365,114.68465862435,-33.98698962226,-0.4073,0.379,-4.02,0.366,2.795,0.393,20.031715,0.005056,2.262617,0.12477037175675214
Gaia EDR3 5588795549334920832,-0.008623,-0.138132,114.68127398775,-33.981470487,0.6694,0.6525,-2.065,0.567,-0.136,0.754,20.527643,0.007332,1.369364,0.1566067090241399
Gaia EDR3 5588795549335195008,0.002118,-0.134781,114.69422671605,-33.97812083546,-0.3843,1.2001,-2.932,1.072,3.49,1.348,20.78992,0.01104,1.419508,0.1573356721316364
Gaia EDR3 5588795549339062400,-0.006154,-0.140909,114.6842511001,-33.98424781123,0.8315,0.1203,-2.701,0.129,-1.265,0.119,18.321005,0.003109,1.734592,0.027279573176974162
Gaia EDR3 5588795549339091328,-0.00743,-0.136033,114.68271314325,-33.97937214238,-0.2622,1.2215,-2.402,1.288,2.723,1.921,20.828718,0.012153,1.225281,0.21001369908275982
Gaia EDR3 5588795579397256832,0.005564,-0.122574,114.69838164933,-33.96591304034,2.6103,0.0137,8.795,0.013,6.59,0.015,12.404586,0.002773,0.921919,0.004907172719305295
Gaia EDR3 5588795579397965696,-0.000608,-0.124178,114.69093998474,-33.96751722395,0.496,0.1126,-2.718,0.111,1.826,0.116,18.3426,0.003104,1.572945,0.029581416714582153
Gaia EDR3 5588795579397973888,0.002026,-0.120027,114.69411539604,-33.96336658713,0.1883,0.2534,-1.119,0.235,2.155,0.27,19.43432,0.004045,1.177423,0.05481902343566282
Gaia EDR3 5588795579397975040,0.000521,-0.122169,114.69230111246,-33.9655086595,0.2836,0.1486,-1.427,0.137,3.235,0.153,18.683983,0.003255,1.421221,0.03585903499322073
Gaia EDR3 5588795579397975168,0.006987,-0.124806,114.70009729533,-33.96814482342,0.6333,0.1157,-8.377,0.113,6.996,0.121,18.341862,0.003129,1.656406,0.033247160226706145
Gaia EDR3 5588795579397975296,0.008216,-0.126093,114.70157959962,-33.96943187212,0.5302,0.171,-2.573,0.161,5.379,0.181,19.028612,0.003482,1.793005,0.05503174213941847
Gaia EDR3 5588795579398899840,-0.003152,-0.127867,114.68787228638,-33.97120584894,0.6526,0.1756,-3.311,0.168,4.031,0.177,19.003393,0.003536,1.600174,0.04362612715322202
Gaia EDR3 5588795579398899968,0.005477,-0.12058,114.69827623411,-33.96391903639,0.5303,0.2389,-1.645,0.233,0.463,0.24,19.415356,0.003974,1.693234,0.10024975234859405
Gaia EDR3 5588795583693325824,0.008738,-0.131995,114.70220995179,-33.9753335276,0.0419,0.1657,-0.215,0.146,1.787,0.261,18.618736,0.003516,1.578623,0.04761966561770826
Gaia EDR3 5588795583693807616,0.005551,-0.133457,114.69836689444,-33.97679584241,-0.3519,1.4199,0.793,1.316,4.166,1.105,20.841448,0.014733,1.788164,0.31642751222600185
Gaia EDR3 5588795583694653312,0.009838,-0.130515,114.70353607833,-33.9738542747,0.5823,0.2742,-1.09,0.261,1.801,0.272,19.596956,0.004423,1.498158,0.13555629631307958
Gaia EDR3 5588795583698654592,0.010272,-0.123319,114.70405892977,-33.96665766207,0.2917,0.0631,-2.067,0.064,2.922,0.063,17.275461,0.002875,1.454004,0.009975829157634782
Gaia EDR3 5588795583698656768,0.006214,-0.128049,114.69916631769,-33.97138843078,0.8452,0.0239,-2.31,0.023,1.528,0.025,15.275018,0.002769,0.987117,0.005272357462120436
Gaia EDR3 5588795583698658176,0.003694,-0.130729,114.69612703029,-33.97406797262,0.1275,0.056,-0.899,0.054,2.432,0.064,17.045086,0.002852,1.968361,0.011127537775257577
Gaia EDR3 5588795583698799872,0.01073,-0.130222,114.70461173246,-33.97356031884,1.2586,0.0461,-10.13,0.045,10.976,0.047,16.656782,0.002816,1.486993,0.013848341938039334
Gaia EDR3 5588795583698800128,0.00899,-0.131932,114.70251347522,-33.97527048106,-0.014,0.1503,-1.036,0.135,1.874,0.171,18.542385,0.003599,1.462925,0.03250384505956495
Gaia EDR3 5588797469181748736,-0.131979,-0.149496,114.53249084877,-33.99273266892,0.1555,0.333,-0.852,0.338,2.533,0.334,19.886248,0.004687,1.510061,0.07890527605266358
Gaia EDR3 5588797503541486720,-0.11539,-0.149588,114.55249991879,-33.99284961054,0.546,0.3152,-1.268,0.289,1.697,0.323,19.836866,0.004546,1.523632,0.08861114014586359
Gaia EDR3 5588797503541488768,-0.121709,-0.148795,114.54487880656,-33.99204726268,0.1665,0.5414,-2.973,0.478,4.493,0.606,20.277664,0.006105,1.843638,0.10764916356069844
Gaia EDR3 5588797503541496704,-0.121922,-0.145803,114.54462796604,-33.98905524898,0.0391,0.2388,-1.819,0.223,0.804,0.246,19.355465,0.004182,1.529716,0.05619971613866571
Gaia EDR3 5588797503541498880,-0.118897,-0.14508,114.54827706934,-33.98833630254,0.5828,0.1835,-2.241,0.175,2.81,0.188,19.013342,0.003459,2.218533,0.05871292326927068
Gaia EDR3 5588797503541507840,-0.125549,-0.141521,114.54026058928,-33.98476826012,0.2621,0.19,-1.661,0.185,3.035,0.188,19.077904,0.003362,1.356905,0.040163953381259755
Gaia EDR3 5588797507835460608,-0.119511,-0.144815,114.5475371603,-33.9880707942,-0.2361,0.2603,-1.574,0.243,2.959,0.275,19.526518,0.004022,1.235828,0.09632568168912545
Gaia EDR3 5588797507835467776,-0.121864,-0.146649,114.54469600729,-33.98990096032,0.0134,0.2086,-1.46,0.194,3.096,0.22,18.944443,0.003664,1.319382,0.03150163258248532
Gaia EDR3 5588797507835494272,-0.130499,-0.148507,114.53427828113,-33.99174605247,0.3762,0.4549,-0.043,0.465,2.534,0.561,20.321129,0.006156,1.313826,0.12769517177096953
Gaia EDR3 5588797507840316928,-0.122094,-0.139455,114.54443137969,-33.98270673508,,,,,,,20.978064,0.019185,1.372423,0.30322339146003424
Gaia EDR3 5588797507844055936,-0.122828,-0.14038,114.54354468579,-33.98363072525,0.2884,0.0801,0.39,0.077,-1.1,0.081,17.704935,0.00291,1.428431,0.011884693153811292
Gaia EDR3 5588797507844059008,-0.124612,-0.147465,114.54138033589,-33.99071300864,0.1525,0.2142,-0.941,0.199,1.788,0.215,19.293371,0.003797,1.329826,0.033843468887554205
Gaia EDR3 5588797507844059520,-0.126365,-0.146529,114.53926836843,-33.98977490237,0.1336,0.0495,-2.695,0.047,2.442,0.051,16.849937,0.002818,1.754061,0.0092901198907681
Gaia EDR3 5588797675340179072,-0.1437,-0.149827,114.51835433185,-33.99304495399,1.0364,0.1064,-3.884,0.103,4.136,0.11,18.198645,0.003191,2.093454,0.026317658766612528
Gaia EDR3 5588797675340180736,-0.137331,-0.148704,114.52603738932,-33.99193249095,0.8337,0.1466,-4.762,0.139,16.567,0.149,18.691645,0.003318,2.627405,0.05811265328438436
Gaia EDR3 5588797675340186624,-0.137613,-0.14636,114.52570238953,-33.98958808825,0.6699,0.3384,-0.159,0.311,1.034,0.353,19.942774,0.00465,1.443499,0.08235203958912704
Gaia EDR3 5588797675340199808,-0.141284,-0.141551,114.521284117,-33.98477307172,0.0152,0.0971,-0.614,0.092,2.175,0.099,18.03404,0.002969,1.841484,0.021085074521453657
Gaia EDR3 5588797675340204800,-0.140642,-0.139799,114.52206228916,-33.98302278732,-0.0815,0.2009,-1.476,0.195,3.471,0.203,19.188862,0.003639,1.492645,0.03799063033950412
Gaia EDR3 5588797679638743936,-0.141433,-0.145075,114.52109720894,-33.98829731532,,,,,,,20.981695,0.015724,0.966885,0.39145117961474835
Gaia EDR3 5588797679642756480,-0.138298,-0.144355,114.52488000102,-33.98758232211,1.0378,0.0511,11.89,0.046,4.865,0.051,16.73273,0.002815,1.511735,0.00844885811503657
Gaia EDR3 5588797679642870784,-0.134289,-0.148062,114.5297077046,-33.99129599713,0.3211,0.4692,1.546,0.442,5.644,0.502,20.346022,0.006137,1.709841,0.12000565822691688
Gaia EDR3 5588797709699939840,-0.128017,-0.140844,114.53728603856,-33.98408678186,0.6616,0.2428,-3.075,0.239,8.107,0.244,19.406242,0.003931,1.761332,0.053167042333253915
Gaia EDR3 5588797709699951744,-0.136911,-0.136261,114.52656834719,-33.97949039685,0.2087,0.1024,-1.056,0.093,3.075,0.099,17.956667,0.003013,1.487509,0.016273901644827327
Gaia EDR3 5588797709699952512,-0.128966,-0.135812,114.53615057214,-33.97905428079,0.3193,0.1185,0.342,0.111,1.331,0.117,18.317543,0.003079,1.621153,0.021659878658895217
Gaia EDR3 5588797709699954176,-0.125688,-0.135196,114.5401039757,-33.97844222132,0.3919,0.1639,-0.972,0.16,3.719,0.162,18.83911,0.003433,1.50355,0.034074222191552365
Gaia EDR3 5588797709699955072,-0.131054,-0.134646,114.53363412282,-33.97788426562,0.12,0.2709,-1.329,0.255,2.706,0.266,19.492252,0.003799,1.469934,0.06525004903715924
Gaia EDR3 5588797709699960320,-0.133682,-0.132205,114.53047014941,-33.97543958164,0.2986,0.1406,-1.74,0.127,3.593,0.137,18.511915,0.003173,1.40863,0.029898925943286192
Gaia EDR3 5588797709699965568,-0.131346,-0.129682,114.5332920442,-33.97292064744,0.3381,0.4729,-1.503,0.43,1.597,0.503,20.27245,0.005722,,
Gaia EDR3 5588797709699971456,-0.132296,-0.127454,114.53215087669,-33.97069057244,0.9083,0.1739,-1.933,0.158,5.045,0.169,18.845675,0.003317,1.57123,0.041738397486307074
Gaia EDR3 5588797713993930496,-0.139742,-0.136291,114.5231541594,-33.97951577884,0.2595,0.2389,-1.109,0.238,2.819,0.237,19.378382,0.003884,1.329182,0.07933817954713317
