EDR3Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP,probs_final,membs_select
Gaia EDR3 2033896335872533504,0.004642,0.000828,297.76549513006,32.24083408704,0.1235,0.3258,-2.42,0.285,-4.45,0.351,19.858622,0.004678,1.545387,0.07783848859190415,0.9723,1
Gaia EDR3 2033896164075833472,0.00171,-0.015167,297.7620275258,32.22483891064,-0.2786,0.3439,-2.812,0.317,-4.032,0.388,19.828382,0.004784,1.218384,0.15758846181698877,0.9754,1
Gaia EDR3 2033896232793449088,-0.007082,-0.000521,297.75163353252,32.23948524924,-0.053,0.1417,-2.823,0.129,-3.79,0.16,18.700619,0.003268,1.547338,0.032763747096796886,0.9641,1
Gaia EDR3 2033896335897688832,-0.004682,0.002227,297.75447068142,32.24223333862,0.1002,0.1011,-2.986,0.091,-4.286,0.115,18.01599,0.003029,2.093279,0.017980549581563983,0.9708,1
Gaia EDR3 2033896267152976512,0.009152,-0.00369,297.77082631928,32.23631567967,-0.2547,0.1527,-2.727,0.14,-4.363,0.175,18.697674,0.003379,1.556683,0.023448455846540997,0.9855,1
Gaia EDR3 2033896335872587008,0.000853,0.001216,297.76101499448,32.24122232583,0.0915,0.1993,-2.704,0.174,-4.526,0.242,18.95287,0.003488,,,0.9836,1
Gaia EDR3 2033896301514780288,0.019263,0.00769,297.78278336691,32.24769377858,0.4359,0.526,-2.802,0.465,-4.196,0.578,20.600863,0.018064,,,0.977,1
Gaia EDR3 2033899256475481600,-0.023826,0.010076,297.73183439877,32.25007878209,0.1085,0.0607,-2.946,0.056,-4.377,0.064,17.219221,0.002862,2.11585,0.015437825011944961,0.9627,1
Gaia EDR3 2033896335872508416,0.009086,0.004947,297.77074916114,32.24495279276,-0.3254,0.3318,-2.552,0.293,-3.941,0.343,19.842657,0.004725,1.829845,0.0675290677169353,0.9864,1
Gaia EDR3 2033896335872521088,0.005443,-0.000257,297.76644120003,32.23974856532,-0.3303,0.4311,-2.599,0.346,-4.292,0.554,19.967234,0.005195,,,0.9867,1
Gaia EDR3 2033896198433718912,-0.01787,-0.018713,297.73888349964,32.22129114121,-0.287,0.2873,-2.348,0.259,-4.111,0.306,19.707123,0.00443,1.762007,0.09426151893341893,0.9651,1
Gaia EDR3 2033896335876828416,0.001542,0.008631,297.76182990416,32.24863656517,0.3181,0.4839,-2.963,0.408,-4.141,0.535,20.182684,0.005418,1.827125,0.12116998325529,0.966,1
