EDR3Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP,probs_final,membs_select
Gaia EDR3 2946940511061353600,0.060977,0.029216,100.31359912763,-16.49077980092,0.0803,0.0934,-0.064,0.09,0.779,0.104,17.4856,0.002976,1.231474,0.014832058047869735,0.9986,1
Gaia EDR3 2946940240482613376,0.08451,0.003252,100.33815268974,-16.51673539571,0.0641,0.0576,-0.202,0.052,0.941,0.06,16.66182,0.002846,1.595633,0.011315460167239961,0.9943,1
Gaia EDR3 2946941374353979904,0.025151,0.050913,100.2762331303,-16.46909166244,0.1205,0.0703,-0.027,0.071,0.93,0.079,17.231157,0.002899,1.267532,0.013978879301408816,0.9956,1
Gaia EDR3 2946940442341882496,0.09351,0.03674,100.34752357936,-16.48324334964,0.0553,0.0599,-0.016,0.058,0.876,0.065,16.865686,0.00288,1.574348,0.012917437640088117,0.9966,1
Gaia EDR3 2946940579780835072,0.05639,0.037115,100.30881301364,-16.4828827057,0.2245,0.087,-0.171,0.086,0.826,0.103,17.375015,0.00297,1.512957,0.013721026500189937,0.9988,1
Gaia EDR3 2946946317857152128,0.111492,0.046331,100.36627042246,-16.4736432518,0.0867,0.1578,-0.067,0.153,0.75,0.178,18.542093,0.003443,1.174789,0.048243694549661785,0.994,1
Gaia EDR3 2946940412281297536,0.081449,0.034497,100.33494711285,-16.48549181023,0.1592,0.0726,-0.038,0.072,0.937,0.08,17.13014,0.002878,1.591028,0.01443337694647704,0.998,1
Gaia EDR3 2946940687157004032,0.058837,0.044431,100.31136230174,-16.47556581846,0.0774,0.0729,-0.244,0.064,0.909,0.089,16.940084,0.007639,,,0.9984,1
Gaia EDR3 2946939965602559616,0.019439,-0.006735,100.27028218581,-16.52673951303,0.0914,0.4062,-0.038,0.363,0.954,0.425,19.870647,0.005518,1.068897,0.08454829785562716,0.9908,1
Gaia EDR3 2946940167463949696,0.036187,0.017037,100.28774812951,-16.50296502297,0.0086,0.309,-0.073,0.287,0.927,0.332,19.59935,0.004698,1.148815,0.09326790000474863,0.9973,1
Gaia EDR3 2946940515360517120,0.062096,0.033711,100.31476443008,-16.48628445982,0.1685,0.1193,-0.16,0.114,0.74,0.135,17.979801,0.003237,1.208885,0.020289414634829417,0.9987,1
Gaia EDR3 2946939862525500288,0.041984,-0.000202,100.29379779475,-16.52020320258,0.1948,0.0643,-0.075,0.061,0.957,0.07,17.008335,0.002889,0.719032,0.009687273683098376,0.9951,1
Gaia EDR3 2946946592735096192,0.08309,0.076216,100.33663965998,-16.44377159457,-0.022,0.1345,-0.143,0.132,0.91,0.151,18.330446,0.0032,1.206493,0.031950567426980415,0.9953,1
Gaia EDR3 2946940618439729024,0.071452,0.036647,100.32451984795,-16.48334580366,0.1085,0.0563,0.014,0.052,0.832,0.059,16.63412,0.00286,0.619581,0.010233083159421763,0.9982,1
Gaia EDR3 2946946592735089792,0.08884,0.071065,100.34263737668,-16.44892082986,0.1332,0.1971,-0.077,0.19,0.726,0.223,18.95716,0.00389,1.232977,0.08129765916159935,0.9954,1
Gaia EDR3 2946941301335346688,0.039813,0.040321,100.29152418488,-16.47968078358,0.0382,0.1043,-0.126,0.092,0.99,0.11,17.773096,0.003038,1.295782,0.01628999632524299,0.998,1
Gaia EDR3 2946940481000783872,0.054245,0.023165,100.30657930596,-16.49683352231,0.1415,0.0662,0.014,0.066,0.823,0.073,17.000027,0.002887,0.755032,0.010798005197564315,0.9982,1
Gaia EDR3 2946940515358327168,0.065191,0.022312,100.31799579381,-16.49768279793,0.1515,0.1031,0.018,0.099,0.83,0.118,17.857918,0.003105,1.319212,0.03069377929153582,0.9982,1
Gaia EDR3 2946940584079995392,0.051551,0.036295,100.30376608065,-16.48370354198,0.2502,0.0774,-0.107,0.072,0.93,0.083,17.352226,0.003032,0.868181,0.011092828559591273,0.9987,1
Gaia EDR3 2946940579780829056,0.050969,0.033548,100.30316077046,-16.48645166345,0.2588,0.1236,-0.155,0.117,0.912,0.137,18.139252,0.003118,1.224602,0.024527815177104704,0.9987,1
Gaia EDR3 2946940614140575872,0.071342,0.040593,100.32440385819,-16.47939959108,0.167,0.1701,-0.281,0.165,0.855,0.191,18.677677,0.00347,1.12155,0.03263573029176294,0.9982,1
Gaia EDR3 2946940304902901888,0.078325,0.016353,100.33169597237,-16.50363668455,0.1382,0.1961,0.021,0.187,0.795,0.218,18.903097,0.003876,1.204491,0.04477558007471582,0.9969,1
Gaia EDR3 2946940618439726080,0.079129,0.043812,100.3325228508,-16.47617764422,0.2474,0.127,-0.129,0.12,0.759,0.143,18.129015,0.003225,1.051054,0.028574998739733796,0.9981,1
Gaia EDR3 2946940682860062720,0.054894,0.048461,100.30724864551,-16.47153674525,-0.0034,0.1187,-0.01,0.116,0.918,0.137,18.209635,0.003151,1.376099,0.021701754510888766,0.9982,1
Gaia EDR3 2946940103043666432,0.047334,0.006826,100.2993764845,-16.51317453492,0.1942,0.0924,-0.122,0.084,0.705,0.098,17.546436,0.003016,1.568501,0.019241544024696466,0.9966,1
Gaia EDR3 2946940304902912000,0.07456,0.024739,100.32776640927,-16.49525272881,0.2299,0.225,-0.14,0.213,0.99,0.246,18.941908,0.00382,1.138348,0.03607216502855386,0.9981,1
Gaia EDR3 2946940648500319616,0.087178,0.044503,100.34091680153,-16.47548336124,0.0639,0.2453,-0.184,0.243,0.697,0.27,19.06396,0.004117,1.182991,0.0689936504603881,0.9972,1
Gaia EDR3 2946940614140569728,0.075768,0.034725,100.32902162728,-16.48526621507,0.2473,0.1737,-0.225,0.165,0.921,0.193,18.738153,0.003528,1.11224,0.048483708109128214,0.9982,1
Gaia EDR3 2946940682863077888,0.064591,0.052401,100.31735961466,-16.46759365881,-0.0342,0.1273,-0.064,0.122,0.949,0.141,18.255928,0.003199,1.439459,0.032854073127567926,0.9982,1
Gaia EDR3 2946940579780835328,0.056431,0.034566,100.30885573722,-16.48543157064,-0.0175,0.1239,-0.257,0.114,0.885,0.134,18.127537,0.003211,1.33024,0.029546533508751454,0.9984,1
Gaia EDR3 2946940584077801984,0.050698,0.035656,100.30287723614,-16.48434306861,0.254,0.1259,-0.208,0.121,0.781,0.14,18.249907,0.003227,1.140694,0.023440361371679215,0.9985,1
Gaia EDR3 2946946627094839936,0.0933,0.081248,100.34728232641,-16.43873491539,0.2187,0.1945,0.018,0.192,0.886,0.224,18.932896,0.003731,1.230942,0.055195468161201855,0.992,1
Gaia EDR3 2946939892586024192,0.061983,-1.7e-05,100.31465731207,-16.52001263174,0.2686,0.1347,-0.127,0.12,0.765,0.144,18.18506,0.003186,1.132708,0.02054467078076984,0.9957,1
Gaia EDR3 2946941370054828928,0.030225,0.047817,100.28152493804,-16.47218698262,-0.0371,0.2365,-0.136,0.237,0.746,0.267,19.235437,0.004013,1.087416,0.05240943567100301,0.997,1
Gaia EDR3 2946940579780834688,0.060386,0.03841,100.31297931533,-16.48158596398,0.1407,0.1585,-0.299,0.154,0.793,0.18,18.59023,0.003483,1.170965,0.031701055885293934,0.9982,1
Gaia EDR3 2946941404414584960,0.034,0.061342,100.28545866356,-16.45866096545,0.0607,0.1311,-0.311,0.137,0.83,0.151,18.311697,0.003241,1.13386,0.03507847461232448,0.9942,1
Gaia EDR3 2946940648500323584,0.083097,0.044466,100.33666063125,-16.47552222448,-0.0293,0.135,-0.0,0.131,0.895,0.153,18.297358,0.003228,1.442127,0.0417456076252724,0.9975,1
Gaia EDR3 2946752563294485632,0.090596,0.000897,100.34450269638,-16.51908734268,0.0744,0.1395,-0.311,0.136,0.811,0.156,18.34335,0.003198,1.162527,0.02778542954429937,0.991,1
Gaia EDR3 2946940682860061184,0.062162,0.047956,100.31482828825,-16.47204006822,0.1254,0.3434,-0.215,0.329,1.034,0.378,19.78308,0.004815,1.147518,0.09241112815424024,0.9979,1
Gaia EDR3 2946940098744468736,0.048658,0.013103,100.30075534877,-16.50689716144,0.1743,0.0708,0.034,0.066,0.96,0.076,17.166672,0.002921,0.843552,0.011127202188986956,0.9972,1
Gaia EDR3 2946940476701602176,0.046796,0.023449,100.29881049607,-16.49655082686,-0.055,0.1295,-0.243,0.12,0.843,0.144,18.090027,0.003219,1.195961,0.02769599300031999,0.9979,1
Gaia EDR3 2946940889018470656,0.011284,0.029075,100.26177436952,-16.49093022099,0.2659,0.1342,-0.075,0.13,0.735,0.153,18.194054,0.003134,1.140051,0.024150307730504944,0.9932,1
Gaia EDR3 2946940511061348480,0.054688,0.029437,100.30704043619,-16.49056142389,0.2687,0.1233,-0.038,0.116,0.76,0.136,18.178663,0.003214,1.470173,0.028690098756410917,0.9985,1
Gaia EDR3 2946940614140571136,0.070259,0.035396,100.32327687033,-16.48459744094,-0.0846,0.2212,-0.191,0.22,0.812,0.25,18.853193,0.003783,1.175238,0.04002920219494965,0.9986,1
Gaia EDR3 2946940270543155456,0.06486,0.007855,100.3176560534,-16.51213951222,0.1581,0.1231,-0.289,0.118,0.987,0.14,18.079142,0.003111,1.201832,0.02781107993838381,0.9947,1
Gaia EDR3 2946940480998594560,0.057703,0.023629,100.3101859801,-16.49636848109,-0.0821,0.1057,-0.142,0.106,0.771,0.12,17.810358,0.003143,1.118971,0.032884935519587224,0.9986,1
Gaia EDR3 2946939892586022784,0.052805,-0.002389,100.30508475558,-16.52238724949,0.2747,0.096,-0.004,0.089,0.907,0.105,17.719475,0.003034,1.213039,0.02056771307636772,0.9954,1
Gaia EDR3 2946941610573022848,0.030175,0.067926,100.28146955589,-16.45207800956,0.0915,0.1914,-0.239,0.188,1.042,0.215,18.899834,0.003602,1.190079,0.03786899909149077,0.9911,1
Gaia EDR3 2946940206121166208,0.076871,-0.001514,100.3301877219,-16.52150424938,0.3037,0.364,-0.175,0.319,0.937,0.402,19.547543,0.004618,1.306213,0.0830467975607669,0.994,1
Gaia EDR3 2946940236183419904,0.08027,0.010957,100.33372756496,-16.50903252666,0.0244,0.1402,-0.05,0.119,0.674,0.154,18.112621,0.003145,1.256968,0.026045458042684468,0.9958,1
Gaia EDR3 2946947348649336576,0.07372,0.074268,100.32687081271,-16.44572361745,-0.0776,0.1471,-0.065,0.149,0.765,0.169,18.556803,0.003302,1.189236,0.0504881590239421,0.9959,1
Gaia EDR3 2946940480998597120,0.057038,0.022947,100.30949281778,-16.49705089573,0.2898,0.1486,-0.174,0.146,0.981,0.168,18.376883,0.003331,0.974396,0.029111957028465727,0.9982,1
Gaia EDR3 2946941335698105856,0.035521,0.046256,100.28704701962,-16.4737467129,0.2077,0.1171,-0.324,0.108,0.822,0.125,18.01577,0.003141,1.241434,0.03189919598121087,0.9962,1
Gaia EDR3 2946941473134076288,0.069901,0.071742,100.32288970324,-16.44825136787,0.1377,0.1248,-0.32,0.126,0.749,0.146,18.257563,0.003167,1.251516,0.04204947783520533,0.9954,1
Gaia EDR3 2946940476701598720,0.057051,0.02069,100.30950678648,-16.49930762813,0.0461,0.1074,-0.337,0.102,0.91,0.119,17.911226,0.003132,1.221474,0.0214594436016412,0.9966,1
Gaia EDR3 2946940515358924928,0.061446,0.027466,100.31408873162,-16.4925306127,0.1868,0.8318,-0.175,1.089,0.655,1.234,20.559278,0.011108,0.992542,0.17857486039368234,0.9982,1
Gaia EDR3 2946940377921554560,0.105771,0.038626,100.36030940491,-16.48135109739,-0.1016,0.1164,-0.107,0.113,0.933,0.131,18.000353,0.003134,1.485065,0.02448646236670186,0.9957,1
Gaia EDR3 2946946627094843904,0.094648,0.085825,100.34868511112,-16.43415813317,0.0331,0.2977,0.076,0.299,0.784,0.353,19.41137,0.004409,1.667963,0.07589536253152396,0.9902,1
Gaia EDR3 2946946592735082752,0.079548,0.064531,100.33295172641,-16.45545870415,0.0787,0.2686,-0.004,0.243,1.056,0.29,19.30891,0.004312,1.074615,0.06521077870830706,0.9957,1
Gaia EDR3 2946946592735078144,0.085255,0.061794,100.33890287922,-16.45819292941,-0.0995,0.176,-0.022,0.175,0.85,0.201,18.650526,0.003429,1.216396,0.04352915831761809,0.9965,1
Gaia EDR3 2946940481000782720,0.058181,0.02354,100.31068459033,-16.49645669193,0.1394,0.1937,-0.279,0.187,0.678,0.214,18.730888,0.003674,,,0.9976,1
Gaia EDR3 2946940270543162240,0.069171,0.014022,100.3221504856,-16.50597161277,0.175,0.328,0.1,0.295,0.904,0.354,19.584656,0.004751,1.283726,0.08099898233629753,0.9968,1
Gaia EDR3 2946947352946207872,0.075682,0.085044,100.32891180905,-16.43494682982,0.0242,0.3945,-0.143,0.402,1.086,0.446,19.735157,0.004886,1.069473,0.12081930001009955,0.9935,1
Gaia EDR3 2946940442341883776,0.094403,0.040282,100.34845286623,-16.47970040036,0.1042,0.1398,-0.289,0.139,1.047,0.161,18.362522,0.00324,1.221302,0.03331473990514207,0.9948,1
Gaia EDR3 2946947348649335168,0.07664,0.072841,100.3299154551,-16.44715010094,0.1094,0.1308,-0.123,0.129,1.109,0.148,18.276873,0.003298,1.497671,0.030429387134069154,0.9952,1
Gaia EDR3 2946940687156994304,0.067377,0.048181,100.32026694512,-16.47181305697,-0.1162,0.252,-0.043,0.225,0.791,0.268,19.180477,0.004192,1.145107,0.04943216187071289,0.9982,1
Gaia EDR3 2946940407982131584,0.076927,0.026902,100.33023386423,-16.49308856643,0.0244,0.1037,-0.252,0.104,1.062,0.118,17.873428,0.003066,1.45746,0.023294070179851183,0.997,1
Gaia EDR3 2946940687156994432,0.066058,0.048809,100.31889035535,-16.47118597116,0.2847,0.1308,-0.279,0.123,0.971,0.162,17.865791,0.003483,,,0.9978,1
Gaia EDR3 2946940201823671424,0.077429,5.1e-05,100.33076859878,-16.51993895471,0.0472,0.1779,-0.199,0.152,0.621,0.187,18.442686,0.003561,1.169388,0.030614118533007318,0.9941,1
Gaia EDR3 2946940167463949952,0.028636,0.017653,100.27987250777,-16.50235087952,-0.1373,0.4256,-0.099,0.399,0.927,0.461,19.975643,0.005544,1.195936,0.10614166755889118,0.9965,1
Gaia EDR3 2946940682860058752,0.066681,0.045142,100.31954135188,-16.47485223907,-0.0761,0.1721,-0.267,0.16,0.742,0.189,18.721947,0.003557,1.140717,0.0423433616422617,0.9982,1
Gaia EDR3 2946947383009089536,0.07933,0.086718,100.3327148779,-16.43327148306,0.0512,0.2569,-0.233,0.269,1.092,0.294,19.26914,0.004389,1.285414,0.0648780772404737,0.9924,1
Gaia EDR3 2946940545421099904,0.043813,0.037229,100.29569680502,-16.48277215339,0.0423,0.1755,-0.028,0.168,1.092,0.196,18.785042,0.003646,1.162849,0.05287157238962853,0.9978,1
Gaia EDR3 2946940923378206208,0.022193,0.027145,100.27315159449,-16.49285966918,-0.0828,0.094,-0.043,0.091,0.702,0.105,17.770647,0.002997,1.465887,0.020619595831863936,0.9955,1
Gaia EDR3 2946940687156993792,0.065357,0.05006,100.31815898252,-16.46993506,-0.0097,0.2031,0.107,0.194,0.865,0.224,19.007826,0.003815,1.200737,0.04450334257976022,0.9969,1
Gaia EDR3 2946940236183415168,0.077771,0.006858,100.33112254416,-16.51313222096,0.333,0.1624,-0.032,0.147,0.962,0.183,18.49238,0.003446,1.206984,0.043358105168857554,0.9962,1
Gaia EDR3 2946940481000782208,0.056831,0.025424,100.30927568843,-16.4945732722,0.0802,0.1658,-0.002,0.161,1.091,0.185,18.508326,0.003449,,,0.998,1
Gaia EDR3 2946940549720258560,0.043034,0.037601,100.29488423626,-16.48239989565,-0.0409,0.13,0.052,0.125,0.983,0.146,18.33138,0.003304,1.139521,0.025512176084371684,0.9977,1
Gaia EDR3 2946940167467001472,0.035442,0.025234,100.28696894126,-16.49476911667,0.2002,0.0752,-0.25,0.069,0.638,0.079,17.233528,0.002938,1.536112,0.02108788925698608,0.9966,1
Gaia EDR3 2946940545421090560,0.050417,0.031849,100.30258512182,-16.48815035028,-0.1271,0.1036,-0.035,0.096,0.77,0.113,17.844816,0.003136,1.182816,0.022743201515354774,0.9984,1
Gaia EDR3 2946941335699485056,0.040185,0.05563,100.29190870182,-16.46437220338,0.293,0.3826,-0.037,0.382,1.037,0.434,19.866667,0.005584,1.449026,0.11058298863976011,0.9965,1
Gaia EDR3 2946941339992047232,0.04159,0.042318,100.29337689572,-16.47768372848,0.2659,0.6567,-0.348,0.598,0.883,0.71,20.43231,0.007863,1.048815,0.22938062849091329,0.9966,1
Gaia EDR3 2946941473134076800,0.061598,0.072165,100.31423217819,-16.44783088558,0.0347,0.2258,-0.351,0.235,0.996,0.267,19.15192,0.004079,1.250439,0.045193212451547955,0.9947,1
Gaia EDR3 2946940515358321280,0.060652,0.031982,100.31325849722,-16.48801435036,0.0196,0.164,0.029,0.147,0.657,0.18,18.544353,0.003536,1.107128,0.04710694110152796,0.9975,1
Gaia EDR3 2946940377921555072,0.109408,0.0321,100.36410533192,-16.48787536292,0.3746,0.0471,-0.128,0.048,0.922,0.053,16.42653,0.002825,1.14961,0.00842876217698254,0.995,1
Gaia EDR3 2946940545421084416,0.046336,0.025982,100.29833039568,-16.49401878185,-0.0234,0.1317,0.104,0.12,0.926,0.141,18.044365,0.003117,1.234354,0.022113609718898974,0.9972,1
Gaia EDR3 2946940584079992832,0.053305,0.045245,100.30559343851,-16.47475401371,0.0986,0.1697,0.146,0.16,0.897,0.19,18.479866,0.003435,1.198286,0.029783828842816534,0.9964,1
Gaia EDR3 2946940515360518272,0.060419,0.030681,100.31301608959,-16.4893154637,0.338,0.0974,-0.025,0.088,0.98,0.105,17.474457,0.002988,1.495605,0.01722161022674497,0.9986,1
Gaia EDR3 2946941301335345024,0.029045,0.041409,100.2802953164,-16.47859422178,0.0612,0.2216,0.137,0.211,0.786,0.251,19.10674,0.003894,1.18409,0.04483176218381863,0.9933,1
Gaia EDR3 2946939823866544896,0.061683,-0.004308,100.31434652464,-16.52430427554,-0.0329,0.2356,0.043,0.201,1.029,0.241,19.017584,0.004061,1.169167,0.04182218068687256,0.9942,1
Gaia EDR3 2946940717219812480,0.066065,0.057556,100.31889484707,-16.46243811705,0.0867,0.1176,0.1,0.122,0.7,0.137,18.116648,0.003344,1.113293,0.03514701687258278,0.9955,1
Gaia EDR3 2946939828165758336,0.070207,-0.007269,100.32323804727,-16.52726214219,0.1121,0.3399,0.044,0.308,1.083,0.354,19.448204,0.004781,1.285246,0.12481636682282551,0.9922,1
Gaia EDR3 2946940545421084544,0.045941,0.027431,100.29791797736,-16.49256897199,0.2291,0.1294,-0.03,0.116,0.621,0.138,18.12965,0.003199,1.203354,0.025868128080455632,0.9971,1
Gaia EDR3 2946946627098217088,0.092616,0.071084,100.34657366969,-16.44890002087,0.053,0.131,-0.249,0.127,0.608,0.15,18.156717,0.003117,1.271822,0.03125233803341051,0.9934,1
Gaia EDR3 2946941339992036608,0.041251,0.055334,100.29302046854,-16.46466734824,-0.146,0.1962,-0.07,0.191,0.745,0.215,18.859192,0.003714,1.172253,0.05486319667710248,0.9972,1
Gaia EDR3 2946940584077795200,0.056555,0.038549,100.30898374098,-16.48144844851,0.1481,0.151,0.091,0.145,0.678,0.172,18.40291,0.003354,1.102457,0.04483882225726651,0.9966,1
Gaia EDR3 2946940515358328192,0.063788,0.022534,100.31653259216,-16.49746179924,0.2936,0.297,-0.128,0.271,1.082,0.329,19.41195,0.004754,,,0.9979,1
Gaia EDR3 2946940648503339904,0.08576,0.0562,100.33943210289,-16.46378668248,-0.0975,0.1202,-0.231,0.121,0.686,0.139,18.154133,0.003156,1.215105,0.02274126109406857,0.9967,1
Gaia EDR3 2946940515358320512,0.060649,0.033165,100.31325516287,-16.48683165506,0.0739,0.2385,-0.092,0.187,1.145,0.277,18.697233,0.003926,,,0.998,1
Gaia EDR3 2946940339262648192,0.098748,0.022436,100.35299337569,-16.49754512132,0.3365,0.0925,-0.181,0.088,1.034,0.103,17.66155,0.002968,1.351225,0.021371762756614645,0.9947,1
Gaia EDR3 2946946317857149184,0.107166,0.043388,100.36176155649,-16.47658825382,-0.0259,0.1337,0.131,0.133,0.845,0.153,18.320118,0.003271,1.094349,0.032836441546068545,0.991,1
Gaia EDR3 2946941301335335296,0.035619,0.033929,100.28715242536,-16.48607343992,-0.1712,0.202,-0.034,0.203,0.865,0.236,18.746428,0.003466,1.229616,0.04262047316848276,0.9979,1
Gaia EDR3 2946940511061349760,0.069173,0.030415,100.32214629888,-16.48957859062,0.3371,0.181,0.054,0.184,0.918,0.205,18.586094,0.003427,1.146009,0.043693591482139894,0.9981,1
