EDR3Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP,probs_final,membs_select
Gaia EDR3 5252334442791481728,-0.004464,-0.00433,153.72960192722,-64.61433390483,0.13,0.2851,-3.636,0.334,2.73,0.267,19.522158,0.00479,,,0.9991,1
Gaia EDR3 5252335198705745280,-0.01097,0.004163,153.71443367314,-64.60583931865,0.0418,0.136,-3.524,0.183,2.848,0.137,18.504229,0.003259,1.178469,0.016883686332648366,0.9987,1
Gaia EDR3 5252334923851682176,0.03302,0.031534,153.81693565292,-64.57845031019,0.069,0.0343,-3.515,0.041,2.628,0.036,16.199768,0.002796,1.408039,0.006184649726806075,0.9918,1
Gaia EDR3 5252334442791496576,-0.007882,0.000905,153.72163356378,-64.60909877884,0.0401,0.1219,-3.434,0.165,2.779,0.124,18.395502,0.003322,0.974234,0.04556962202610747,0.999,1
Gaia EDR3 5252332827907534208,-0.006707,-0.038277,153.72434910714,-64.64828127352,0.026,0.2063,-3.44,0.251,2.783,0.197,19.088623,0.003738,0.797548,0.03715112414768209,0.9948,1
Gaia EDR3 5252335297501550720,-0.011447,0.032106,153.71334809199,-64.57789676199,0.0341,0.1201,-3.458,0.15,2.817,0.131,18.350616,0.003226,1.048332,0.016720816641475532,0.9948,1
Gaia EDR3 5252334438496787968,-0.001831,-0.001526,153.73574327386,-64.61153032287,0.0378,0.0121,-3.657,0.015,2.745,0.012,13.670371,0.002765,1.721617,0.004997552621550141,0.9991,1
Gaia EDR3 5252334958187840000,0.016984,0.031272,153.77957845353,-64.57872780841,0.1439,0.2076,-3.46,0.249,2.696,0.205,19.325357,0.003935,0.928667,0.04060398071336569,0.9942,1
Gaia EDR3 5252334369780046976,0.01241,-0.006325,153.76896364042,-64.61632703601,0.1877,0.0607,-3.554,0.075,2.744,0.063,17.228203,0.002909,1.381092,0.008170847747157593,0.9987,1
Gaia EDR3 5252334374072043008,0.009735,-0.014515,153.76273122522,-64.62451782177,-0.0321,0.1371,-3.591,0.168,2.694,0.138,18.55375,0.003349,0.927254,0.022236624346775695,0.9984,1
Gaia EDR3 5252333686877117952,-0.030023,-0.006137,153.66997864561,-64.61612518376,0.1722,0.1189,-3.478,0.148,2.751,0.121,18.297535,0.00318,1.094378,0.026846323092623314,0.9969,1
Gaia EDR3 5252333652517333504,-0.032692,-0.013527,153.66373151338,-64.62351253924,0.1347,0.2384,-3.511,0.284,2.84,0.227,19.33809,0.004143,0.879831,0.04778306223901222,0.9962,1
Gaia EDR3 5252334408431686400,-0.013325,-0.00748,153.70893012353,-64.61748165885,0.0544,0.1486,-3.419,0.199,2.734,0.157,18.624765,0.003409,1.254997,0.02222297855101486,0.9988,1
Gaia EDR3 5252334683309952768,0.043367,0.009856,153.8411199065,-64.60011419342,0.1682,0.2016,-3.468,0.245,2.731,0.192,19.078787,0.003939,0.949621,0.039760276027329365,0.9876,1
Gaia EDR3 5252332621725191936,0.002581,-0.047875,153.74604432591,-64.65787963901,0.142,0.2358,-3.631,0.3,2.693,0.226,19.427994,0.004257,0.934771,0.047337375252015056,0.9916,1
Gaia EDR3 5252334442791556608,0.003003,-0.002259,153.74701955174,-64.61226343174,0.0255,0.1243,-3.425,0.167,2.75,0.122,18.41015,0.003259,0.905441,0.037266945655093926,0.9991,1
Gaia EDR3 5252334442815282432,-0.004398,0.002151,153.72975838557,-64.607853439,0.1711,0.0867,-3.587,0.109,2.799,0.085,17.628399,0.003197,1.311424,0.018810065043210013,0.999,1
Gaia EDR3 5252333549462022528,-0.036229,-0.025793,153.65544163351,-64.63577393003,0.084,0.0634,-3.429,0.076,2.678,0.064,17.317225,0.002879,1.346336,0.010432352842467144,0.9925,1
Gaia EDR3 5252332896627007360,-0.01594,-0.033703,153.70279308041,-64.64370286323,0.0517,0.0359,-3.672,0.043,2.741,0.036,16.27112,0.002818,1.453538,0.007694984321649144,0.9952,1
Gaia EDR3 5252335233089249408,-0.031413,0.017365,153.66679871612,-64.5926210924,0.0751,0.0618,-3.676,0.075,2.764,0.063,17.16181,0.002888,1.394964,0.01057306572490563,0.9938,1
Gaia EDR3 5252334374095814784,0.014945,-0.010623,153.77488384622,-64.62062317881,0.204,0.0769,-3.553,0.096,2.727,0.08,17.718994,0.002984,0.745157,0.010604779420718755,0.9984,1
Gaia EDR3 5252334339712247040,0.005967,-0.019218,153.75394081771,-64.6292222774,0.1927,0.2187,-3.593,0.276,2.712,0.208,19.304316,0.004095,0.842463,0.08603689139920634,0.9981,1
Gaia EDR3 5252334271016606464,0.020984,-0.010469,153.78897322823,-64.62046605686,0.0397,0.0973,-3.415,0.121,2.693,0.093,18.013409,0.003112,0.930615,0.012002543536584084,0.9979,1
Gaia EDR3 5252332930962897920,-0.012182,-0.019335,153.71158293417,-64.62933683066,0.0209,0.1689,-3.635,0.209,2.831,0.168,18.75259,0.003575,1.210865,0.08056812691673076,0.9981,1
Gaia EDR3 5252334545870829568,0.006735,0.004305,153.75571997104,-64.60569905811,0.1214,0.1276,-3.661,0.165,2.794,0.125,18.41764,0.003356,0.964283,0.02820212639275424,0.9987,1
Gaia EDR3 5252334511511180416,0.015618,0.015512,153.77641790438,-64.59448832083,0.1966,0.1294,-3.495,0.166,2.777,0.121,18.353357,0.003278,1.019302,0.02460673082233815,0.9974,1
Gaia EDR3 5252334477151337728,0.007271,0.00115,153.75697081053,-64.60885352829,0.0816,0.1362,-3.674,0.177,2.794,0.143,18.4455,0.00347,0.94063,0.022928630179126754,0.9988,1
Gaia EDR3 5252333686900997504,-0.02202,-0.019172,153.68862407179,-64.6291678007,0.1731,0.2758,-3.486,0.344,2.657,0.263,19.642189,0.00457,0.865816,0.053852034963035415,0.9974,1
Gaia EDR3 5252334683309947904,0.040648,0.011208,153.83477465596,-64.59876597328,0.0857,0.1022,-3.685,0.132,2.709,0.109,18.042128,0.003123,1.270966,0.02400153294176033,0.9867,1
Gaia EDR3 5252334408431683840,-0.011808,-0.009717,153.71246558661,-64.61971952434,0.0006,0.0955,-3.667,0.118,2.701,0.095,18.075598,0.003065,0.804573,0.011406292543835026,0.9987,1
Gaia EDR3 5252334545870818560,0.002778,0.006282,153.74649289117,-64.60372271064,0.1775,0.2843,-3.497,0.344,2.651,0.274,19.559084,0.004635,1.009327,0.11711695412910968,0.9989,1
Gaia EDR3 5252334477151368448,0.012801,0.001813,153.76986630764,-64.60818876898,-0.0339,0.1118,-3.493,0.152,2.837,0.113,18.276342,0.003164,1.06649,0.017863348498123755,0.9986,1
Gaia EDR3 5252335164345949824,-0.020319,0.003711,153.69263235766,-64.60628603267,0.1897,0.2017,-3.509,0.246,2.658,0.209,19.180765,0.003899,0.928863,0.042919293090884436,0.9979,1
Gaia EDR3 5252332862243379840,-0.004181,-0.036761,153.7302498615,-64.64676517419,0.2185,0.1435,-3.556,0.184,2.73,0.145,18.702991,0.003479,0.807312,0.031113240144192908,0.9953,1
Gaia EDR3 5252333686877127168,-0.021908,-0.012561,153.68889685142,-64.62255661037,0.048,0.2094,-3.44,0.257,2.853,0.198,19.246279,0.003856,0.939457,0.0416691347406812,0.9979,1
Gaia EDR3 5252334477175046912,0.014721,0.005203,153.77433996892,-64.60479761344,0.2016,0.066,-3.464,0.093,2.743,0.071,16.104605,0.003021,1.379553,0.010077752018589223,0.9984,1
Gaia EDR3 5252334404137040384,-0.011484,-0.004319,153.71322777807,-64.61432143846,0.2035,0.1213,-3.545,0.156,2.815,0.124,18.379366,0.003188,1.184124,0.04027920112898314,0.9989,1
Gaia EDR3 5252334167913685632,0.025012,-0.018385,153.79838760194,-64.62837787823,0.1398,0.1408,-3.477,0.182,2.861,0.143,18.6128,0.00349,0.917589,0.026971706945357995,0.9961,1
Gaia EDR3 5252335434940505728,-0.040179,0.023202,153.64638922417,-64.58677300145,0.0349,0.1282,-3.608,0.169,2.878,0.128,18.358856,0.00326,1.104067,0.028129083044220154,0.9885,1
Gaia EDR3 5252334408431693440,-0.005325,-0.013897,153.72758885801,-64.62390134581,-0.0852,0.1982,-3.584,0.243,2.764,0.186,19.134554,0.003851,1.061981,0.1069179435854722,0.9988,1
Gaia EDR3 5252334442815277440,-0.005851,-0.000376,153.72636781969,-64.6103797727,0.2133,0.073,-3.525,0.09,2.669,0.071,17.60847,0.002915,0.965277,0.010328803854701264,0.9991,1
Gaia EDR3 5252335198706280064,-0.019013,0.022068,153.6957075087,-64.5879302001,0.1701,0.156,-3.417,0.199,2.696,0.146,18.592476,0.003413,0.960699,0.026891241867171,0.9961,1
Gaia EDR3 5252334442815274752,0.001586,-0.009661,153.74371533553,-64.61966610752,0.0195,0.3193,-3.419,0.407,2.637,0.304,19.796686,0.005121,0.955532,0.1172140570111352,0.9989,1
Gaia EDR3 5252334442791495680,-0.007989,0.000185,153.72138220161,-64.60981835184,0.1581,0.1603,-3.463,0.216,2.622,0.161,18.7627,0.003569,0.943476,0.05777201414588147,0.9989,1
Gaia EDR3 5252334442791557504,0.002737,-0.001724,153.74639835713,-64.61172882644,0.1829,0.1506,-3.419,0.205,2.745,0.148,18.641935,0.00345,0.734354,0.0528291438469032,0.9991,1
Gaia EDR3 5252334270992966144,0.023007,-0.003979,153.79367838433,-64.61397354578,-0.0626,0.195,-3.437,0.24,2.75,0.193,19.115213,0.003951,0.933197,0.06766441287690542,0.9978,1
Gaia EDR3 5252335164345943424,-0.017152,-0.000745,153.70001085093,-64.61074478535,-0.0315,0.2424,-3.406,0.287,2.741,0.224,19.280695,0.004065,0.850691,0.05325773445400284,0.9985,1
Gaia EDR3 5252334404138977152,-0.011801,-0.002331,153.71248875366,-64.61233268303,0.1505,0.1061,-3.685,0.135,2.7,0.108,18.206423,0.003117,1.33568,0.01847730238948244,0.9988,1
Gaia EDR3 5252335301785081984,-0.007491,0.021409,153.72255800389,-64.58859498442,-0.0036,0.1518,-3.485,0.197,2.884,0.146,18.42976,0.003321,1.088326,0.019323923554196237,0.9969,1
Gaia EDR3 5252334374095803904,0.004948,-0.009035,153.75155902235,-64.6190394116,0.0452,0.1224,-3.612,0.156,2.895,0.123,18.390253,0.003229,0.927986,0.026398041877908625,0.9987,1
Gaia EDR3 5252332930962909696,-0.010481,-0.017733,153.71555551751,-64.62773612483,0.1127,0.1163,-3.518,0.151,2.575,0.123,18.302217,0.003185,1.070766,0.026913038240738627,0.9979,1
Gaia EDR3 5252334442791571200,0.003031,0.000413,153.74708288856,-64.60959182342,0.2119,0.1249,-3.515,0.163,2.647,0.122,18.377127,0.003292,1.080814,0.03834584247763846,0.999,1
Gaia EDR3 5252332896627002624,-0.015871,-0.038619,153.70294834538,-64.6486195152,-0.0969,0.0739,-3.548,0.09,2.794,0.074,17.661041,0.002929,1.284208,0.020079922795062953,0.9945,1
Gaia EDR3 5252332827883581056,-0.006041,-0.048436,153.72590063615,-64.65844045236,0.2299,0.1353,-3.482,0.178,2.768,0.137,18.476639,0.003242,0.80238,0.02216508022954119,0.9926,1
Gaia EDR3 5252334408434388096,-0.013985,-0.012419,153.7073829163,-64.62242011871,0.1229,0.6519,-3.404,0.836,2.833,0.668,20.50153,0.007709,0.939287,0.13741033962090982,0.9985,1
Gaia EDR3 5252334511511193600,0.020759,0.013867,153.78840505232,-64.59613016079,-0.0749,0.1457,-3.578,0.193,2.835,0.136,18.604383,0.003444,0.86788,0.02949359920438576,0.9965,1
Gaia EDR3 5252334408455521024,-0.009942,-0.01364,153.71681519007,-64.62364317609,0.2133,0.1368,-3.452,0.165,2.694,0.131,18.51111,0.003236,1.242655,0.020214012007443716,0.9987,1
Gaia EDR3 5252334369777273344,0.015961,-0.015301,153.77726085076,-64.62530079799,-0.0649,0.1291,-3.618,0.169,2.653,0.139,18.419563,0.003231,1.351122,0.026721170205959936,0.9978,1
Gaia EDR3 5252334442791568256,-0.004455,0.007809,153.72962648574,-64.60219553674,0.1668,0.123,-3.565,0.168,2.594,0.124,18.309408,0.003453,,,0.9986,1
Gaia EDR3 5252334133553809152,0.021993,-0.037421,153.79137816433,-64.64741666989,0.0641,0.2203,-3.365,0.282,2.726,0.212,19.296179,0.004058,0.929146,0.04254293947136047,0.9894,1
Gaia EDR3 5252335228772721408,-0.030147,0.019208,153.669755884,-64.59078008844,-0.0393,0.1236,-3.546,0.167,2.886,0.128,18.365124,0.003196,1.092709,0.027910543130152097,0.9943,1
Gaia EDR3 5252335267425239808,-0.025811,0.022075,153.67986626055,-64.5879176897,0.0494,0.1709,-3.61,0.214,2.572,0.166,18.901503,0.003594,0.884785,0.029271659937821107,0.9939,1
Gaia EDR3 5252334374072092672,0.010552,-0.00756,153.7646315677,-64.61756228036,0.0374,0.2043,-3.409,0.249,2.861,0.197,19.148724,0.004132,0.875589,0.03313238010434262,0.9986,1
Gaia EDR3 5252334408455527808,-0.012348,-0.003152,153.71121253682,-64.61315344007,0.1384,0.146,-3.375,0.191,2.764,0.149,18.715977,0.003424,0.947599,0.02613883341259027,0.9988,1
Gaia EDR3 5252334958187843712,0.01047,0.03919,153.76439732517,-64.57081303634,0.1717,0.2211,-3.497,0.261,2.886,0.211,19.32816,0.003924,0.880802,0.036735679282561176,0.9908,1
Gaia EDR3 5252334408431714176,-0.001396,-0.013865,153.73675733993,-64.62386972498,0.2266,0.1237,-3.533,0.16,2.645,0.124,18.465412,0.003165,0.878561,0.021783415589278626,0.9987,1
Gaia EDR3 5252334477151382656,0.020365,-0.003573,153.78751534616,-64.61356959435,0.1473,0.3178,-3.606,0.386,2.895,0.294,19.7197,0.004854,0.967402,0.06059379785902447,0.9975,1
Gaia EDR3 5252334511511198464,0.017872,0.01774,153.78166880507,-64.59225933452,0.2135,0.2172,-3.652,0.264,2.704,0.199,19.215698,0.003785,0.892483,0.03938636637612272,0.9962,1
