EDR3Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP,probs_final,membs_select
Gaia EDR3 5523421474166149632,-0.017046,-0.010149,128.92645792291,-43.63015250956,0.2571,0.0559,-3.452,0.059,4.003,0.062,17.131756,0.002864,1.574226,0.020832223907685743,0.9939,1
Gaia EDR3 5523421852123269248,0.003409,0.039963,128.95471431975,-43.58004246516,0.2687,0.0199,-3.481,0.021,3.936,0.023,15.018712,0.002773,1.485724,0.005071981780514862,0.995,1
Gaia EDR3 5523421714684317568,-0.006658,0.013846,128.94081280433,-43.60615925415,0.2572,0.0304,-3.521,0.035,4.036,0.035,16.046675,0.002799,1.670824,0.006191710243880464,0.9962,1
Gaia EDR3 5523421439806425728,0.003723,-0.005027,128.95515067383,-43.62503280299,0.2582,0.0639,-3.52,0.073,3.93,0.076,17.413662,0.002985,1.570164,0.030363278440203124,0.9953,1
Gaia EDR3 5523421645964853504,0.015503,0.027449,128.97141367464,-43.59255449665,0.2502,0.0324,-3.513,0.035,3.926,0.038,16.183397,0.002798,1.682684,0.005621188356040337,0.9946,1
Gaia EDR3 5523421611605106304,-0.002488,0.010247,128.9465709941,-43.60975837639,0.2758,0.0485,-3.556,0.05,3.977,0.054,16.86768,0.002829,1.678558,0.009104095786008105,0.9961,1
Gaia EDR3 5523421538587295360,0.010898,0.01177,128.96505873874,-43.60823538843,0.3124,0.0878,-3.482,0.095,3.973,0.101,17.954447,0.002958,1.782179,0.019498067436014878,0.9961,1
Gaia EDR3 5523421611605107968,0.003281,0.016245,128.9545393568,-43.6037605488,0.2742,0.0327,-3.439,0.034,3.977,0.038,16.184454,0.002796,1.683744,0.0063265016292408625,0.9963,1
Gaia EDR3 5523421508527591424,-0.004428,0.009823,128.94389220083,-43.61018290738,0.2876,0.0284,-3.534,0.031,4.037,0.032,15.783165,0.00278,1.621817,0.005448441479848921,0.9962,1
Gaia EDR3 5523421744744256384,-0.029619,0.005706,128.90909789175,-43.61429250071,0.2354,0.1994,-3.492,0.201,3.915,0.22,19.249685,0.003625,2.020544,0.05364246599763825,0.9939,1
Gaia EDR3 5523233865698534912,0.013511,-0.008773,128.96867422817,-43.62877762797,0.2774,0.0541,-3.442,0.055,3.943,0.061,17.042597,0.002848,1.528751,0.008422544174815463,0.9949,1
Gaia EDR3 5523421783403779584,-0.019962,0.031528,128.92244811553,-43.58847498728,0.2021,0.017,-3.549,0.018,4.014,0.02,14.460938,0.002771,1.707131,0.004903281070081385,0.9954,1
Gaia EDR3 5523421538585828352,0.009499,0.009261,128.96312676062,-43.61074407505,0.3007,0.0645,-3.487,0.068,4.045,0.074,17.475578,0.002884,1.700829,0.01160831970758634,0.996,1
Gaia EDR3 5523421435506601728,-0.001813,-0.010039,128.94750235536,-43.63004517863,0.1835,0.1045,-3.479,0.108,4.02,0.12,18.144348,0.003044,2.034706,0.034787043490077045,0.9949,1
Gaia EDR3 5523421645964854272,0.014229,0.021059,128.96965552588,-43.59894520331,0.2788,0.0247,-3.428,0.026,3.949,0.028,15.453923,0.002783,1.703211,0.005238131893403887,0.9955,1
Gaia EDR3 5523421817763529472,-0.008897,0.020321,128.93772157901,-43.59968392812,0.3181,0.0455,-3.46,0.047,3.945,0.05,16.737103,0.002827,1.741961,0.008176704150897638,0.9962,1
Gaia EDR3 5523421439806421760,-0.001414,-0.003982,128.94805446216,-43.62398832464,0.3022,0.0576,-3.435,0.061,3.958,0.065,17.270218,0.002859,1.528221,0.010351861129605728,0.9954,1
Gaia EDR3 5523421680324573824,-0.019418,0.004054,128.92318711849,-43.61594830995,0.3102,0.0593,-3.506,0.063,4.049,0.068,17.362036,0.002866,1.854639,0.009056509244118702,0.995,1
Gaia EDR3 5523421439806425344,0.003926,-0.004295,128.95543138991,-43.62430071285,0.2461,0.0167,-3.586,0.017,4.005,0.02,14.636654,0.002774,1.468822,0.0050618839557846065,0.9951,1
Gaia EDR3 5523421611605104256,0.001012,0.022023,128.95140486041,-43.59798267756,0.2642,0.0311,-3.499,0.032,4.076,0.038,16.00447,0.002802,1.556133,0.006092801985332687,0.9962,1
Gaia EDR3 5523421577247076224,0.019111,0.012036,128.97640207784,-43.60796683335,0.3193,0.1055,-3.527,0.11,3.921,0.122,18.363543,0.003349,1.928089,0.03228148922623991,0.9947,1
Gaia EDR3 5523421508525891840,-0.005756,0.00085,128.942056697,-43.61915533383,0.2426,0.0286,-3.59,0.029,4.019,0.033,15.82894,0.002786,1.533391,0.005502554025230113,0.9954,1
Gaia EDR3 5523421817765234432,-0.002697,0.027689,128.94628435954,-43.59231666793,0.2662,0.0551,-3.598,0.057,3.986,0.065,17.09866,0.002848,1.81049,0.008977904059576406,0.9957,1
Gaia EDR3 5523421714684311936,-0.017513,0.008413,128.92582017783,-43.61159052576,0.2443,0.0278,-3.475,0.029,3.888,0.034,15.786572,0.002784,1.652317,0.005261883859912271,0.9951,1
Gaia EDR3 5523421645960713088,0.006254,0.02292,128.95864390221,-43.59708516693,0.1524,0.3577,-3.481,0.371,3.965,0.425,20.103619,0.005156,2.075582,0.12127525808481213,0.9962,1
Gaia EDR3 5523421572945576320,0.022452,0.020646,128.98101158342,-43.59935603143,0.2498,0.0465,-3.472,0.048,4.09,0.053,16.87555,0.002836,1.632202,0.008027600339013228,0.9941,1
Gaia EDR3 5523421817763530368,-0.006066,0.021237,128.94163202545,-43.59876900443,0.2777,0.0502,-3.44,0.052,4.081,0.055,16.932314,0.002841,1.754231,0.009167997682208127,0.9957,1
Gaia EDR3 5523421813470342784,0.000768,0.031721,128.95106822248,-43.58828464246,0.1834,0.0556,-3.579,0.059,3.925,0.065,17.257137,0.00286,1.597841,0.0099148490914867,0.9951,1
Gaia EDR3 5523421611605113472,0.005557,0.010572,128.95768282433,-43.60943355356,0.297,0.0403,-3.501,0.043,4.099,0.046,16.509918,0.002819,1.625569,0.010110136431350135,0.996,1
Gaia EDR3 5523421504226084992,-0.00963,0.001566,128.93670522058,-43.61843889281,0.2959,0.0897,-3.39,0.094,4.02,0.099,18.04218,0.002995,1.784178,0.018090886142703558,0.9946,1
Gaia EDR3 5523421572945576960,0.017231,0.022004,128.97380104545,-43.5979998093,0.2009,0.1068,-3.419,0.114,4.064,0.126,18.362194,0.003167,1.951822,0.025292611897571895,0.9947,1
Gaia EDR3 5523421676026247680,-0.018101,0.002446,128.92500529017,-43.61755729002,0.2049,0.1398,-3.566,0.148,4.085,0.162,18.77899,0.003338,2.128986,0.042390766434833395,0.9949,1
Gaia EDR3 5523421916542978688,-0.003219,0.041841,128.94556471038,-43.57816514313,0.2363,0.0706,-3.498,0.075,3.854,0.082,17.665058,0.002903,1.693989,0.013500793802466918,0.9944,1
Gaia EDR3 5523421572945577088,0.016834,0.017799,128.97325500924,-43.60220434237,0.1914,0.1136,-3.575,0.123,3.891,0.133,18.449697,0.003159,2.058575,0.02828783864508258,0.9936,1
Gaia EDR3 5523421611600961792,-0.002059,0.014294,128.947163779,-43.60571212062,0.2904,0.0632,-3.393,0.071,3.914,0.074,17.379965,0.002911,1.748304,0.013648133149469869,0.996,1
Gaia EDR3 5523421504226082176,-0.005761,-0.002883,128.94204953927,-43.62288831782,0.2567,0.0519,-3.598,0.054,4.08,0.06,17.110924,0.002838,1.483545,0.011127796525443719,0.9951,1
Gaia EDR3 5523421469867430784,-0.021189,-0.007519,128.9207342633,-43.62752099048,0.3252,0.047,-3.389,0.048,3.954,0.054,16.82117,0.002834,1.64982,0.00796850523338857,0.993,1
Gaia EDR3 5523421847823500672,0.008366,0.041027,128.96155558397,-43.57897803133,0.1277,0.1026,-3.504,0.107,4.044,0.123,18.264257,0.003053,1.878004,0.029581533383495496,0.9944,1
Gaia EDR3 5523421542885643392,0.009729,0.001032,128.96344626534,-43.61897339292,0.3123,0.0583,-3.417,0.062,3.888,0.066,17.224974,0.002856,1.563786,0.015597823799665346,0.9955,1
Gaia EDR3 5523421886483001728,-0.007723,0.035979,128.93934612354,-43.58402610717,0.2559,0.0248,-3.621,0.026,3.903,0.028,15.66388,0.002783,1.571807,0.005576635732712926,0.9939,1
Gaia EDR3 5523422535018267008,-0.026509,0.037953,128.91341343757,-43.58204716109,0.2366,0.0956,-3.645,0.101,4.003,0.109,18.135191,0.003019,1.80238,0.020140027937372906,0.9933,1
Gaia EDR3 5523427517180337664,0.0175,0.041976,128.97416468621,-43.57802727793,0.2262,0.0496,-3.503,0.052,4.129,0.057,16.923283,0.002857,1.458492,0.010185894953714643,0.9919,1
Gaia EDR3 5523421886483001472,-0.006647,0.039261,128.94083224967,-43.58074448796,0.2535,0.0157,-3.358,0.017,3.945,0.019,14.568876,0.00277,1.623737,0.0048677353147486245,0.9947,1
Gaia EDR3 5523421607305311104,0.000869,0.016004,128.95120835946,-43.60400229401,0.3472,0.0838,-3.393,0.087,4.044,0.103,17.893167,0.002978,2.035603,0.023596447264797493,0.9956,1
Gaia EDR3 5523421542885641216,0.00923,0.005609,128.96275651833,-43.61439625138,0.1089,0.0268,-3.579,0.028,3.985,0.031,15.590387,0.002802,2.854735,0.006185262342321273,0.9955,1
Gaia EDR3 5523421577241270912,0.01385,0.016617,128.96913471289,-43.60338710063,0.1476,0.3231,-3.427,0.346,3.882,0.367,19.922022,0.004589,2.324667,0.11558651077595739,0.9954,1
Gaia EDR3 5523421847823496064,0.004818,0.031655,128.95665909813,-43.58835031187,0.3334,0.0896,-3.448,0.089,4.124,0.102,17.858198,0.002978,1.872353,0.012641395942870623,0.995,1
Gaia EDR3 5523421676024782464,-0.021775,0.008128,128.91993332055,-43.61187428735,0.18,0.0848,-3.594,0.088,3.86,0.095,17.95067,0.002961,1.881739,0.015053583899684825,0.993,1
Gaia EDR3 5523421852119109376,0.003008,0.036331,128.95416037493,-43.58367464004,0.1714,0.8464,-3.569,0.815,4.119,1.269,20.68439,0.009187,1.862017,0.17756595333849207,0.9951,1
Gaia EDR3 5523421744744264832,-0.025056,0.016057,128.91540532058,-43.60394349897,0.109,0.1073,-3.561,0.114,4.065,0.124,18.156162,0.003033,1.937386,0.02307540809523578,0.9949,1
Gaia EDR3 5523421538587295232,0.01028,0.000339,128.96420732581,-43.61966587214,0.2798,0.1396,-3.671,0.152,4.022,0.16,18.73372,0.003373,1.948303,0.047577577072954756,0.9935,1
Gaia EDR3 5523421680324571776,-0.024589,-0.001312,128.9160411037,-43.62131286861,0.1992,0.0535,-3.518,0.056,4.152,0.063,17.091795,0.002844,1.854172,0.008587594606977457,0.9929,1
Gaia EDR3 5523421847823498752,-0.000291,0.037328,128.94960615747,-43.58267836844,0.1682,0.13,-3.346,0.14,4.012,0.154,18.691393,0.003236,1.965942,0.04046741152200594,0.9942,1
Gaia EDR3 5523421641665050368,0.012141,0.018387,128.96677312662,-43.60161786843,0.2964,0.0774,-3.422,0.084,3.814,0.089,17.735523,0.002923,1.889706,0.01492146767879105,0.9949,1
Gaia EDR3 5523421817763532800,0.000893,0.028864,128.95124021913,-43.5911422788,0.2389,0.0381,-3.449,0.039,3.797,0.044,16.395107,0.002805,1.62717,0.006442540033502895,0.9949,1
Gaia EDR3 5523422535018264960,-0.030248,0.034606,128.90824842681,-43.58539257533,0.1915,0.2296,-3.654,0.236,3.879,0.25,19.4715,0.003935,2.115397,0.07334815881057995,0.9908,1
Gaia EDR3 5523421817759373312,-0.004696,0.019575,128.94352258046,-43.60043094715,0.1922,0.1035,-3.434,0.112,3.808,0.119,18.251785,0.003174,2.054407,0.05343923841900697,0.9955,1
Gaia EDR3 5523421882183231104,-0.010669,0.030604,128.93527795065,-43.58940131757,0.1822,0.0709,-3.569,0.076,3.808,0.083,17.701042,0.002931,1.820993,0.014081547017687112,0.9937,1
Gaia EDR3 5523421852119117952,0.00745,0.041488,128.9602911452,-43.57851716474,0.4117,0.3268,-3.55,0.328,3.867,0.37,19.93254,0.004862,2.088263,0.08310891002838759,0.9927,1
Gaia EDR3 5523421779105077888,-0.018655,0.033357,128.9242526023,-43.58664603484,0.2088,0.1057,-3.365,0.111,4.133,0.122,18.227726,0.003042,1.935579,0.025531483231221095,0.9922,1
Gaia EDR3 5523421779104012800,-0.018092,0.025462,128.92502656791,-43.59454096853,0.2475,0.0546,-3.712,0.059,3.972,0.067,17.176994,0.002859,1.690392,0.009551223267419095,0.9923,1
Gaia EDR3 5523421813463750272,-0.011672,0.02595,128.9338911928,-43.59405510627,0.0929,0.1996,-3.591,0.209,3.873,0.22,19.333008,0.003709,2.139154,0.05030132820220195,0.9946,1
Gaia EDR3 5523421435506603008,-0.004282,-0.006984,128.94409178916,-43.62698972791,0.3959,0.2135,-3.349,0.207,3.923,0.225,19.307665,0.003646,2.062365,0.06323817438707788,0.994,1
Gaia EDR3 5523421749045753344,-0.026377,0.019401,128.91358351863,-43.60059918733,0.0612,0.0753,-3.603,0.083,3.961,0.083,17.666712,0.002928,1.762554,0.01358946376061286,0.9943,1
Gaia EDR3 5523421813463750144,-0.002791,0.024034,128.94615404559,-43.59597187503,0.2941,0.0988,-3.572,0.1,4.188,0.116,18.172066,0.003045,1.911062,0.025031452143667962,0.9954,1
Gaia EDR3 5523421611606807040,0.000338,0.018364,128.95047495873,-43.60164180419,0.2625,0.0745,-3.615,0.078,4.175,0.091,17.616224,0.002893,1.717781,0.012600349965132398,0.9955,1
Gaia EDR3 5523421607305317376,0.005099,0.022675,128.95704916473,-43.59733109829,0.3104,0.1081,-3.376,0.113,4.166,0.126,18.393217,0.003149,1.893702,0.028071172274334828,0.9936,1
Gaia EDR3 5523427448460839680,0.028725,0.021719,128.98967294058,-43.59828023317,0.3853,0.0821,-3.645,0.086,4.105,0.097,17.874933,0.002994,1.806341,0.020866326239632214,0.9906,1
Gaia EDR3 5523421435506603264,-0.002322,-0.006547,128.94680023401,-43.62655253965,0.4355,0.0909,-3.542,0.093,4.137,0.105,18.062164,0.002989,1.798014,0.018399503831799988,0.9947,1
Gaia EDR3 5523421882183233664,-0.011217,0.033589,128.93452165342,-43.58641541905,0.4211,0.1982,-3.486,0.206,3.806,0.23,19.207119,0.003644,2.209984,0.06059803539453306,0.9946,1
Gaia EDR3 5523422642392999680,-0.020027,0.040882,128.92236283274,-43.5791202685,0.2658,0.4109,-3.626,0.433,4.202,0.461,20.262602,0.005238,2.156437,0.14183355083596577,0.9934,1
Gaia EDR3 5523421641665055360,0.011113,0.022347,128.96535273231,-43.5976577373,0.3261,0.0636,-3.395,0.066,4.201,0.073,17.46678,0.002896,1.765186,0.01264906712461238,0.993,1
Gaia EDR3 5523427448460834432,0.024732,0.019178,128.98416070935,-43.6008224805,0.2116,0.2294,-3.257,0.235,3.888,0.263,19.517666,0.00409,2.30171,0.079224280296787,0.9913,1
Gaia EDR3 5523421645964844544,0.004713,0.025414,128.95651494106,-43.59459186059,0.1581,0.0446,-3.405,0.045,4.219,0.051,16.737383,0.002821,1.684124,0.008639154875609116,0.993,1
Gaia EDR3 5523421779104012928,-0.02015,0.02641,128.92218563223,-43.59359232404,0.3719,0.0736,-3.338,0.079,3.798,0.091,17.621475,0.002922,1.935121,0.014270402788822894,0.9935,1
Gaia EDR3 5523421577241279872,0.015812,0.014253,128.97184458316,-43.60575119246,0.1723,0.1183,-3.706,0.118,4.166,0.142,18.328688,0.003545,2.205687,0.06065030146307323,0.9928,1
Gaia EDR3 5523421611600965120,0.00363,0.024673,128.9550199457,-43.59533276447,0.2762,0.0461,-3.467,0.046,4.267,0.052,16.65231,0.002825,1.554377,0.007176421934532712,0.9932,1
Gaia EDR3 5523421508525888128,-0.00592,0.012591,128.94183144224,-43.60741507989,0.2882,0.0591,-3.278,0.066,3.808,0.068,17.352736,0.002874,1.711012,0.011638766891324278,0.9939,1
Gaia EDR3 5523421847823497216,0.004284,0.035587,128.95592188185,-43.58441844579,0.3106,0.208,-3.63,0.209,4.237,0.236,19.314732,0.003777,1.997581,0.06323246601430711,0.9938,1
Gaia EDR3 5523421779104019072,-0.022962,0.032499,128.91830698925,-43.58750288222,0.258,0.1173,-3.461,0.124,3.697,0.146,18.507261,0.003121,2.029863,0.0313018297565693,0.9912,1
