EDR3Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP,probs_final,membs_select
Gaia EDR3 3046144982773250560,0.017117,0.021235,106.68415408275,-11.71210360322,0.3861,0.1048,-0.593,0.101,1.224,0.093,17.466494,0.002983,1.225922,0.01638334823781273,0.9953,1
Gaia EDR3 3046144978469541760,0.008621,0.019474,106.6754771415,-11.71386498124,0.0922,0.1254,-0.878,0.136,1.385,0.12,17.861584,0.003162,1.231813,0.019785128330843702,0.9926,1
Gaia EDR3 3046143157403306368,0.064283,-0.013631,106.73233080205,-11.74696287258,0.1951,0.1231,-0.332,0.126,1.242,0.118,17.954296,0.003118,1.215542,0.019979245114997813,0.9808,1
Gaia EDR3 3046144772311027456,-0.005326,-0.007154,106.66123263714,-11.74049344063,-0.0804,0.1637,-0.681,0.164,1.584,0.151,18.31968,0.00332,1.256153,0.030603645255217492,0.9951,1
Gaia EDR3 3046144982773257216,0.002708,0.024658,106.66943876775,-11.70868180162,0.2114,0.0759,-0.891,0.083,1.445,0.072,16.790976,0.003038,0.793083,0.00955215903570197,0.9923,1
Gaia EDR3 3046146696456573952,0.017719,0.054961,106.68476662739,-11.67837754729,-0.1202,0.388,-0.728,0.338,1.489,0.285,19.07894,0.004381,1.428268,0.06304998018708675,0.9937,1
Gaia EDR3 3046145017133026304,-0.026612,0.003254,106.63949323832,-11.73008368756,0.3084,0.0253,-0.809,0.025,1.581,0.022,14.276701,0.002787,0.742921,0.005382040184250501,0.9894,1
Gaia EDR3 3046141439420672640,0.031617,-0.044447,106.69897017538,-11.7777840314,0.0995,0.2378,-0.734,0.228,1.694,0.217,18.911514,0.004077,1.407968,0.0523415018138866,0.9877,1
Gaia EDR3 3046146563321179904,0.057843,0.048927,106.72574027258,-11.68440668981,0.0244,0.1197,-0.878,0.108,1.36,0.095,17.474798,0.003089,1.422703,0.013970955950401882,0.9836,1
Gaia EDR3 3046146632040656384,0.046203,0.058012,106.71385227805,-11.67532333241,0.2987,0.1173,-0.879,0.106,1.391,0.095,17.426147,0.003235,1.343876,0.015057282428565109,0.9865,1
Gaia EDR3 3046144879694048896,0.01426,0.002966,106.68123675356,-11.73037300909,-0.0064,0.5321,-0.507,0.476,1.7,0.402,19.634026,0.005988,1.13772,0.239221715027891,0.9933,1
Gaia EDR3 3046146730816282880,0.002404,0.045577,106.66912772198,-11.68776186241,0.4973,0.373,-0.577,0.321,1.393,0.266,19.024292,0.004171,1.707903,0.04704378042055292,0.9966,1
Gaia EDR3 3046144772311051264,5.1e-05,0.000936,106.66672486197,-11.73240345892,0.0512,0.1925,-0.893,0.196,1.527,0.177,18.574383,0.003466,1.299229,0.06120042836673389,0.9921,1
Gaia EDR3 3046144879694048512,0.00685,0.009208,106.67366901916,-11.72413110462,0.2674,0.2398,-0.491,0.215,1.09,0.21,18.520248,0.003746,1.31333,0.03534032973369402,0.9898,1
Gaia EDR3 3046146593377323008,0.041087,0.043861,106.70862964105,-11.68947557919,0.1799,0.4086,-0.231,0.359,1.408,0.303,19.207874,0.004886,1.671486,0.08318255087619555,0.98,1
Gaia EDR3 3046141890397109632,0.048061,-0.005816,106.71576081755,-11.73915109925,-0.1405,0.2013,-0.772,0.213,1.347,0.217,18.573713,0.003559,1.311914,0.05337959215212975,0.9898,1
Gaia EDR3 3046145047188999680,-0.031405,0.013556,106.63459901765,-11.71978167156,0.1839,0.0636,-0.855,0.068,1.181,0.061,16.493574,0.003121,1.848826,0.017647495164515213,0.9842,1
Gaia EDR3 3046141645574781568,0.038989,-0.025952,106.70649775156,-11.75928844845,0.3764,0.2127,-0.712,0.223,1.158,0.199,18.763767,0.003693,1.309816,0.05120652640941913,0.9871,1
Gaia EDR3 3046146730816299008,0.000192,0.050488,106.66686928691,-11.68285091248,0.4007,0.191,-0.33,0.202,1.499,0.175,18.49652,0.003649,1.475622,0.03439268603522702,0.9928,1
Gaia EDR3 3046144879689323264,0.012188,0.006749,106.67912079681,-11.72658955662,-0.0527,0.163,-0.758,0.165,1.168,0.152,18.289696,0.0034,1.233448,0.04285989933691499,0.9921,1
Gaia EDR3 3046144772311025792,0.00226,-0.007745,106.66898144505,-11.74108384946,0.1344,0.2475,-0.22,0.199,1.364,0.183,18.56152,0.003641,1.477167,0.034355870401513264,0.9894,1
Gaia EDR3 3046141581159177984,0.051138,-0.04127,106.71891046156,-11.7746044517,-0.0173,0.2135,-0.91,0.31,1.404,0.301,18.660702,0.003794,,,0.9893,1
Gaia EDR3 3046141856032385152,0.022543,-0.015035,106.6896978369,-11.74837293743,0.3457,0.3396,-0.802,0.301,1.64,0.267,18.99494,0.004072,1.416767,0.042936102243903776,0.991,1
Gaia EDR3 3046141576863241344,0.05281,-0.034528,106.7206162059,-11.76786207028,0.3536,0.4407,-0.272,0.363,1.462,0.318,19.280699,0.004483,1.588322,0.07393659273760847,0.9824,1
Gaia EDR3 3046141576859631744,0.05108,-0.041535,106.71885064707,-11.77486971475,0.3818,0.0967,-0.881,0.097,1.424,0.091,17.539898,0.003229,1.269146,0.01634198184573214,0.9896,1
Gaia EDR3 3046141821672648448,0.009942,-0.006556,106.67682767782,-11.7398952031,0.0947,0.1969,-0.95,0.176,1.347,0.219,18.281054,0.005054,,,0.9916,1
Gaia EDR3 3046145120212225408,-0.026686,0.024897,106.63941953588,-11.70844083958,0.0442,0.0837,-0.235,0.08,1.514,0.072,17.083057,0.002968,0.88747,0.025095715467940666,0.9818,1
Gaia EDR3 3046144875390282112,0.006012,0.006436,106.67281313209,-11.72690355348,0.2866,0.2065,-0.25,0.194,1.538,0.183,18.571016,0.003586,1.274738,0.058133258014068816,0.9887,1
Gaia EDR3 3046141752958977664,0.015494,-0.026511,106.68249867244,-11.7598499812,-0.2185,0.4012,-0.658,0.357,1.413,0.307,19.324236,0.004714,1.429073,0.04331471642340646,0.9958,1
Gaia EDR3 3046141787312992512,-0.007455,-0.023936,106.65905830971,-11.75727521612,-0.1574,0.5213,-0.421,0.459,1.261,0.444,19.65321,0.005792,1.564787,0.1227399197608465,0.993,1
Gaia EDR3 3046141817373489792,0.00761,-0.020291,106.67444550682,-11.7536303321,-0.1241,0.1827,-0.708,0.189,1.181,0.174,18.544561,0.003584,1.387623,0.0431778199263755,0.9924,1
