EDR3Name _x _y RA_ICRS DE_ICRS Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BP-RP e_BP-RP probs_final
"Gaia EDR3 2922126633864118272" -0.148606 -0.134255 102.087166245 -24.13417523325 0.145 0.6204 -0.672 0.351 0.758 0.561 20.385826 0.005124 1.48374 0.09702004350942155 0.0
"Gaia EDR3 2922126633866605568" -0.133913 -0.13197 102.10326879294 -24.13190570943 0.1028 0.0497 -0.218 0.035 1.805 0.048 16.761652 0.002798 0.748861 0.006481851348692844 0.0
"Gaia EDR3 2922126633866610432" -0.142536 -0.141081 102.09380916205 -24.14100767287 0.624 0.0311 -0.853 0.023 7.18 0.031 15.625927 0.002779 0.875499 0.005483390303050288 0.0
"Gaia EDR3 2922126633867371648" -0.14409 -0.138214 102.09211017002 -24.13813949474 -0.11 0.249 -0.305 0.151 0.501 0.236 19.196356 0.003593 0.738602 0.03252042858501125 0.0
"Gaia EDR3 2922126663927683584" -0.129373 -0.125467 102.10825096816 -24.12540756323 0.5835 0.573 -1.933 0.342 2.6 0.515 20.211689 0.005169 1.329147 0.08568732551082321 0.0
"Gaia EDR3 2922126663927690624" -0.132008 -0.120057 102.10536982293 -24.11999544378 0.2057 0.5438 1.081 0.327 -2.498 0.506 20.122152 0.004686 2.118664 0.10305657795959967 0.0
"Gaia EDR3 2922126663927691392" -0.128204 -0.119486 102.10953886384 -24.11942839768 0.4171 0.3088 0.706 0.189 0.663 0.284 19.53318 0.003789 1.335014 0.047034707048794915 0.0
"Gaia EDR3 2922126668226340608" -0.125729 -0.119942 102.11224990575 -24.11988670158 0.5643 0.0924 -3.958 0.064 8.527 0.089 17.816538 0.002908 1.47094 0.011196997744389705 0.0
"Gaia EDR3 2922126668226342016" -0.1376 -0.120584 102.09924236061 -24.12051589216 0.3088 0.3516 0.985 0.235 -9.254 0.333 19.744795 0.004006 1.553945 0.07203521320181856 0.0
"Gaia EDR3 2922126668228330496" -0.134168 -0.127935 102.10299445193 -24.12787103094 -0.0591 0.3886 0.523 0.235 1.6 0.367 19.909134 0.004448 0.893322 0.0561422033151393 0.0
"Gaia EDR3 2922126835726379392" -0.149024 -0.123133 102.08672237894 -24.12305231894 0.2297 0.3895 -0.192 0.245 4.021 0.353 19.826553 0.004054 1.407818 0.06925589797091693 0.0
"Gaia EDR3 2922126840027113984" -0.144319 -0.120284 102.09188076465 -24.12020871875 0.1285 0.6148 4.454 0.389 2.791 0.548 20.251963 0.005268 2.332844 0.13125983948944892 0.0
"Gaia EDR3 2922126870086127872" -0.139328 -0.114126 102.09735650766 -24.1140564567 -0.4492 0.7007 -0.195 0.442 0.582 0.601 20.50933 0.005977 0.897972 0.1099545519526931 0.0
"Gaia EDR3 2922126870086128896" -0.140573 -0.113708 102.09599326987 -24.11363669235 0.7088 0.1931 -3.509 0.122 2.815 0.178 18.93759 0.00324 2.090946 0.05041768426540979 0.0
"Gaia EDR3 2922126870086129024" -0.14769 -0.113522 102.0881955805 -24.11344265904 0.1397 0.1014 -0.129 0.066 2.526 0.096 17.93505 0.002907 0.780008 0.012857285750280981 0.0
"Gaia EDR3 2922126870086136192" -0.135624 -0.108613 102.1014217191 -24.10854681738 -0.164 0.1546 0.184 0.101 1.525 0.147 18.643883 0.00307 0.948225 0.02955443919339507 0.0
"Gaia EDR3 2922126874380210304" -0.135404 -0.1149 102.10165492813 -24.11483462349 -0.0422 0.147 -1.913 0.099 -0.587 0.14 18.585436 0.003048 0.860979 0.023187488542909925 0.0
"Gaia EDR3 2922126874380211328" -0.135656 -0.115722 102.10137792564 -24.11565598576 1.3346 0.3793 1.646 0.283 3.901 0.358 18.922834 0.005393 1.043596 1.193850159086572 0.0
"Gaia EDR3 2922126874380213760" -0.14843 -0.114634 102.08738414285 -24.11455434112 -0.1113 0.5284 2.856 0.302 5.124 0.444 20.135048 0.004834 2.153727 0.10178469551183633 0.0
"Gaia EDR3 2922126874384770432" -0.138332 -0.105496 102.09845787712 -24.10542759376 0.1499 0.0491 -2.775 0.034 2.705 0.046 16.641956 0.00279 0.784557 0.010421727019909902 0.0
"Gaia EDR3 2922126874384771200" -0.136252 -0.115527 102.10072552685 -24.11546025251 0.2729 0.04 -0.04 0.029 1.858 0.039 16.305368 0.002781 1.245655 0.006462038903064367 0.0
"Gaia EDR3 2922126874384771712" -0.141822 -0.11546 102.09462262333 -24.11538726293 0.5404 0.054 -1.11 0.038 -0.133 0.053 16.93791 0.002798 1.318048 0.006895105658661135 0.0
"Gaia EDR3 2922126874386760576" -0.140779 -0.112839 102.09576893059 -24.1127678125 0.5435 0.4471 1.19 0.28 2.279 0.383 20.04956 0.004584 1.185003 0.08999848308908048 0.0
"Gaia EDR3 2922126943099685376" -0.141369 -0.102232 102.09513550331 -24.1021602284 0.3983 0.5122 -0.476 0.293 2.38 0.462 20.182077 0.005056 0.925037 0.10054733768494739 0.0
"Gaia EDR3 2922126943099686144" -0.145422 -0.101075 102.09069599569 -24.10099853083 -0.9899 0.8958 1.294 0.471 6.18 0.731 20.542599 0.006419 1.679442 0.13795980519623313 0.0
"Gaia EDR3 2922126943099688320" -0.146472 -0.107882 102.08953808894 -24.1078046546 -0.1447 0.6443 1.884 0.369 -2.791 0.55 20.416174 0.005444 1.81905 0.12153232614366571 0.0
"Gaia EDR3 2922126943104247296" -0.141878 -0.102817 102.09457665653 -24.10274482337 1.7524 0.0215 -3.362 0.015 -3.357 0.021 15.023915 0.002769 1.198922 0.005038043233722581 0.0
"Gaia EDR3 2922204939713044224" 0.058984 -0.146194 102.31464505652 -24.14618653085 0.5079 0.0246 -0.793 0.018 0.069 0.027 15.19826 0.002769 0.800127 0.005074179051366423 0.0
"Gaia EDR3 2922204939713044864" 0.058904 -0.147203 102.31455843444 -24.14719577532 0.4483 0.0986 0.078 0.071 6.15 0.103 17.89457 0.002916 1.035235 0.016106001045405164 0.0
"Gaia EDR3 2922204969771548032" 0.040112 -0.146557 102.29396373796 -24.14655655956 -0.3079 0.3989 -1.669 0.268 0.132 0.406 19.888004 0.004184 2.409317 0.11159474424304243 0.0
"Gaia EDR3 2922204974067067520" 0.045309 -0.149179 102.2996598392 -24.14917683153 0.5104 1.4912 -2.677 1.92 1.825 2.133 20.801552 0.013024 "" "" 0.0
"Gaia EDR3 2922204974072788736" 0.0451 -0.149511 102.29943173175 -24.14950852175 0.0805 0.0351 -0.549 0.025 1.483 0.039 16.01942 0.002779 0.662683 0.005618034438866923 0.0
"Gaia EDR3 2922205004129969664" 0.054634 -0.146369 102.30987879402 -24.14636335024 0.4516 0.1866 -0.903 0.128 5.709 0.188 18.919752 0.003247 1.127075 0.0405528071151018 0.0
"Gaia EDR3 2922205004129976192" 0.05406 -0.144091 102.30924832857 -24.1440858648 0.0671 0.1283 -0.792 0.088 1.57 0.134 18.37951 0.002967 0.804377 0.01607464331987009 0.0
"Gaia EDR3 2922205004129980800" 0.057945 -0.142193 102.31350427397 -24.1421861001 0.0215 0.3098 0.226 0.203 0.763 0.323 19.64775 0.00389 0.841192 0.05295997598410355 0.0
"Gaia EDR3 2922205004129987712" 0.054451 -0.140413 102.30967452136 -24.14040787139 1.4036 0.2678 -12.076 0.179 -3.494 0.271 19.44298 0.003598 2.214289 0.057429446536180144 0.0
"Gaia EDR3 2922205004129990144" 0.051207 -0.13919 102.30611998342 -24.13918605578 0.4819 0.685 -0.45 0.412 0.316 0.62 20.431791 0.00584 0.955191 0.12901464050817654 0.0
"Gaia EDR3 2922205004129999744" 0.050905 -0.135876 102.30578727252 -24.13587226569 0.4105 0.242 0.206 0.163 1.361 0.252 19.2462 0.003607 1.348295 0.04166958692475428 0.0
"Gaia EDR3 2922205008426774784" 0.054646 -0.13864 102.30988785733 -24.13863437027 -0.4399 0.753 -0.2 0.415 2.176 0.692 20.506668 0.005874 0.964176 0.11344294462697156 0.0
"Gaia EDR3 2922205008426776704" 0.054119 -0.139851 102.30931122075 -24.13984503654 -0.2204 0.3679 -2.665 0.236 2.009 0.374 19.843462 0.00413 1.27195 0.08651358031716715 0.0
"Gaia EDR3 2922205008426797056" 0.044787 -0.144391 102.29908647467 -24.14438928363 0.634 0.1596 0.494 0.112 0.616 0.166 18.710812 0.003109 1.040297 0.03963669931413989 0.0
"Gaia EDR3 2922205008426799872" 0.0426 -0.14481 102.29669000418 -24.14480860541 0.4708 0.528 6.211 0.357 1.788 0.618 20.281412 0.005039 2.02708 0.16018087613114107 0.0
"Gaia EDR3 2922205008429614848" 0.047517 -0.138628 102.30207572551 -24.13862468398 0.487 1.3225 -0.093 0.69 4.597 2.449 20.776966 0.008892 1.140057 0.16327239782267605 0.0
"Gaia EDR3 2922205008432520320" 0.047419 -0.136106 102.3019672667 -24.13610329397 0.0744 0.0871 3.38 0.061 -2.045 0.091 17.723331 0.002863 1.001579 0.011209792391741934 0.0
"Gaia EDR3 2922205008432525440" 0.043214 -0.141843 102.29736120998 -24.14184172174 1.9288 0.1152 0.304 0.082 0.109 0.123 17.256231 0.002968 2.255005 0.015480160353318744 0.0
"Gaia EDR3 2922205008432525696" 0.044324 -0.14397 102.29857862158 -24.14396872945 0.0077 0.1718 -0.803 0.117 2.663 0.178 18.82588 0.003133 0.789778 0.05157196933101005 0.0
"Gaia EDR3 2922205519526039808" 0.118018 -0.14733 102.37934096516 -24.1472819336 0.2861 0.1158 0.191 0.081 1.594 0.11 18.162779 0.002939 0.89072 0.02107016740230888 0.0
"Gaia EDR3 2922205519526042624" 0.122822 -0.146121 102.38460465947 -24.14606768803 0.611 0.3039 0.01 0.201 2.048 0.29 19.589449 0.003774 0.816668 0.06391749612193191 0.0
"Gaia EDR3 2922205523822785664" 0.116831 -0.14852 102.37804124424 -24.14847290324 -0.443 0.2948 -1.15 0.203 1.91 0.307 18.123177 0.003206 1.081398 0.013753986112165127 0.0
"Gaia EDR3 2922205523828569984" 0.120498 -0.145182 102.38205631737 -24.14513180986 0.2691 0.0682 -0.639 0.049 1.671 0.065 17.272095 0.002833 0.869759 0.010672431629996808 0.0
"Gaia EDR3 2922205523828573952" 0.116705 -0.148426 102.37790293646 -24.14837864283 -0.515 0.3429 0.007 0.38 1.55 0.512 18.658993 0.005767 "" "" 0.0
"Gaia EDR3 2922205553885772288" 0.125759 -0.148398 102.38782586711 -24.14834237328 1.0543 0.2585 -1.223 0.183 0.947 0.233 19.386084 0.003511 1.968325 0.05622923793401441 0.0
"Gaia EDR3 2922205553885799296" 0.128708 -0.138768 102.39104610395 -24.13870979385 0.7749 0.1659 3.196 0.119 2.263 0.155 18.749079 0.003219 2.149729 0.05488711580482324 0.0
"Gaia EDR3 2922205553887323392" 0.129669 -0.135795 102.39209665144 -24.13573559621 0.077 0.1096 -1.122 0.075 2.24 0.106 18.069164 0.002958 0.911877 0.016843908911984444 0.0
"Gaia EDR3 2922205558182488704" 0.135084 -0.142149 102.39803782449 -24.14208422376 -0.2421 0.3618 -0.722 0.26 0.944 0.326 19.8116 0.004356 0.963446 0.0810515792326886 0.0
"Gaia EDR3 2922205558182505472" 0.123879 -0.142839 102.38575924685 -24.14278483314 0.2023 0.4113 -0.155 0.283 -0.287 0.382 20.044422 0.004382 0.773363 0.20605077291786036 0.0
"Gaia EDR3 2922205558188297344" 0.134242 -0.137262 102.39710922315 -24.13719751283 0.4922 0.31 0.088 0.203 3.866 0.284 19.53137 0.003738 1.751764 0.0630496164918241 0.0
"Gaia EDR3 2922205558188302720" 0.131517 -0.143436 102.39413003711 -24.14337489762 0.0659 0.24 -0.394 0.167 3.805 0.219 19.315424 0.003616 1.540815 0.06875817632305892 0.0
"Gaia EDR3 2922205558188306304" 0.12447 -0.142994 102.3864067979 -24.14293991894 1.1005 0.2539 1.774 0.178 2.58 0.236 19.333933 0.003732 1.996624 0.08244618671439237 0.0
"Gaia EDR3 2922205867425936768" 0.149233 -0.138718 102.41353820225 -24.13863736705 0.37 0.0664 -0.89 0.041 1.753 0.058 17.00246 0.002819 0.813528 0.016172388430273264 0.0
"Gaia EDR3 2922205867425939328" 0.148105 -0.140194 102.41230390129 -24.14011409478 1.032 0.3484 -0.214 0.215 1.697 0.293 19.596968 0.004376 0.647984 0.06765846520846548 0.0
"Gaia EDR3 2922205867425941888" 0.144643 -0.143622 102.40851424769 -24.14354650106 4.7628 0.0257 -1.165 0.018 -12.781 0.023 7.136713 0.002767 0.095642 0.004754062959437663 0.0
"Gaia EDR3 2922205867425943552" 0.144224 -0.145908 102.40805848034 -24.14583281609 0.1477 0.1016 1.013 0.088 -2.044 0.097 17.560537 0.003548 0.789473 0.06865699369731998 0.0
"Gaia EDR3 2922205867425944448" 0.14793 -0.149984 102.41212510772 -24.14990456321 -0.0077 0.1268 -0.673 0.087 2.419 0.116 18.139954 0.003 0.700348 0.019951439345067844 0.0
"Gaia EDR3 2922205867426061696" 0.143708 -0.145236 102.4074919633 -24.14516184447 0.5017 0.0436 -1.003 0.03 3.015 0.044 14.897706 0.002792 0.829843 0.02717113705406418 0.0
"Gaia EDR3 2922205867427729408" 0.141058 -0.143305 102.40458500429 -24.14323291455 0.6471 0.4503 -0.9 0.349 3.459 0.452 19.91526 0.005277 0.61149 0.14055109792378187 0.0
"Gaia EDR3 2922205867427729664" 0.145561 -0.137754 102.40951287327 -24.13767733381 1.4693 0.9878 -0.537 0.838 2.691 0.996 20.134192 0.017858 0.280771 0.2353440205921332 0.0
"Gaia EDR3 2922205931842938240" 0.132112 -0.133093 102.39476982762 -24.13303135719 0.3517 0.3069 -0.522 0.2 2.227 0.271 19.607927 0.003819 0.988203 0.05740850631819624 0.0
"Gaia EDR3 2922205931842943488" 0.133078 -0.131154 102.39582617959 -24.13109093737 0.602 0.3874 0.341 0.253 1.305 0.34 19.88377 0.004335 1.073233 0.08059438439298106 0.0
"Gaia EDR3 2922205931844445952" 0.136017 -0.131894 102.39904788769 -24.13182792359 1.6455 0.0914 3.798 0.062 -12.256 0.085 17.701057 0.002901 2.362808 0.02024583653806941 0.0
"Gaia EDR3 2922205931847760128" 0.137207 -0.131856 102.40035167565 -24.13178811703 0.1427 0.2126 -0.965 0.14 0.559 0.197 19.122408 0.003412 0.928827 0.03906550940503256 0.0
"Gaia EDR3 2922205936139565184" 0.14591 -0.129527 102.40988535156 -24.12944984154 0.09 0.1297 -0.111 0.096 3.235 0.116 18.287523 0.002955 0.996603 0.0325064869423116 0.0
"Gaia EDR3 2922205936139565440" 0.147546 -0.130944 102.41167971915 -24.1308654461 0.7398 0.3079 0.256 0.21 1.534 0.257 19.488205 0.003852 0.901817 0.07605389020968113 0.0
"Gaia EDR3 2922205936139587328" 0.138021 -0.135869 102.40124851223 -24.13580065319 -0.0383 0.4373 -0.808 0.299 0.531 0.456 19.856787 0.004286 0.865501 0.07571698735644165 0.0
"Gaia EDR3 2922205936145412608" 0.137077 -0.127104 102.40020378674 -24.12703633083 0.2831 0.0568 -1.04 0.04 3.42 0.056 16.773102 0.002805 0.837481 0.009906545965171537 0.0
"Gaia EDR3 2922205936145414016" 0.145187 -0.136161 102.40910110937 -24.13608462953 4.737 0.0236 -0.158 0.017 -13.159 0.022 8.292659 0.002767 0.163172 0.004733201510229902 0.0
"Gaia EDR3 2922205966202717824" 0.148308 -0.118153 102.41249894618 -24.11807324629 0.2221 0.2737 -0.52 0.181 3.585 0.246 19.451468 0.003678 1.488617 0.051821526500098324 0.0
"Gaia EDR3 2922205966207528704" 0.144513 -0.126505 102.40835030031 -24.12642920913 -0.4363 0.4549 -0.372 0.339 1.474 0.387 20.050037 0.00474 "" "" 0.0
"Gaia EDR3 2922205966209257984" 0.146162 -0.12039 102.41014958201 -24.12031289979 1.2476 0.2725 -3.18 0.194 -3.672 0.237 19.43257 0.003691 1.860735 0.04481824513724713 0.0
"Gaia EDR3 2922205970499281664" 0.148536 -0.12171 102.41275271852 -24.12163049055 -0.0573 0.6145 -3.661 0.39 -0.584 0.51 20.32721 0.005524 1.913723 0.11442024298602593 0.0
"Gaia EDR3 2922205970499299584" 0.145024 -0.126326 102.40891067286 -24.12625037065 0.0537 0.2411 -2.062 0.176 2.548 0.222 19.294422 0.003503 0.847383 0.054768631442475305 0.0
"Gaia EDR3 2922205970502271744" 0.144553 -0.127036 102.40839516085 -24.12696065986 -1.9518 2.0305 -1.615 1.57 2.604 1.504 20.793686 0.011384 "" "" 0.0
"Gaia EDR3 2922205970506925824" 0.149701 -0.116249 102.41402266995 -24.11616798801 0.1859 0.4082 2.127 0.262 3.034 0.359 19.979982 0.004442 1.689356 0.07782233843293176 0.0
"Gaia EDR3 2922206206720801792" 0.081307 -0.148925 102.33911064585 -24.14890562778 0.6569 0.5619 -0.026 0.356 3.126 0.489 20.186766 0.00522 0.963198 0.08322571905792411 0.0
"Gaia EDR3 2922206241080553600" 0.090076 -0.144997 102.34871723925 -24.14497113737 0.0861 0.1399 -0.962 0.1 2.753 0.142 18.449043 0.003049 0.890297 0.02152509093167074 0.0
"Gaia EDR3 2922206241080560000" 0.085109 -0.142114 102.34327258113 -24.14209130847 0.5799 0.5336 -0.236 0.343 3.396 0.469 20.240849 0.005162 1.495089 0.09321081357345305 0.0
"Gaia EDR3 2922206241080568704" 0.090318 -0.139162 102.3489780873 -24.13913643677 0.1329 0.1642 -0.884 0.111 3.327 0.155 18.700294 0.003139 0.930763 0.0290308210220729 0.0
"Gaia EDR3 2922206245377303168" 0.096259 -0.140297 102.35548984406 -24.14026688754 2.3318 1.3127 -0.184 1.095 5.723 1.032 20.814249 0.009158 1.454351 0.2403567142148347 0.0
"Gaia EDR3 2922206245377319552" 0.086402 -0.142781 102.34468931438 -24.14275797239 0.9515 0.7416 0.702 0.452 2.461 0.689 20.405228 0.005642 1.908112 0.10870803008631598 0.0
"Gaia EDR3 2922206245377324032" 0.081889 -0.142173 102.33974381096 -24.14215252006 -0.0981 0.191 0.029 0.136 1.267 0.184 19.029099 0.003286 0.78999 0.04431341984403501 0.0
"Gaia EDR3 2922206245380188672" 0.090583 -0.149037 102.34927631465 -24.14901049473 0.7056 1.0757 -1.124 0.603 0.664 0.888 20.730726 0.007826 1.323914 0.1849758180234466 0.0
"Gaia EDR3 2922206245383084032" 0.093445 -0.139255 102.35240531965 -24.13922717289 0.7818 0.0281 1.187 0.02 8.48 0.028 15.516291 0.002768 0.940088 0.005264652265763958 0.0
"Gaia EDR3 2922206245383089792" 0.088261 -0.14578 102.34672922864 -24.14575555141 3.3175 0.2356 4.889 0.178 -15.868 0.234 18.386515 0.00392 2.991993 0.04297953311411978 0.0
"Gaia EDR3 2922206245383186560" 0.098017 -0.14461 102.35741916577 -24.14457890265 0.0929 0.0604 0.129 0.046 1.625 0.064 16.798939 0.002868 0.771776 0.00893230614709012 0.0
"Gaia EDR3 2922206245383186688" 0.097282 -0.145752 102.35661509888 -24.14572075372 0.4106 0.0381 -2.162 0.028 4.776 0.04 16.022924 0.002783 0.804515 0.005925272424608135 0.0
"Gaia EDR3 2922206245384860416" 0.095505 -0.140907 102.35466327655 -24.14087718432 0.4074 0.4071 -0.428 0.275 2.187 0.376 20.017492 0.00476 0.928041 0.08819758133087385 0.0
"Gaia EDR3 2922206275440279808" 0.107135 -0.148564 102.36741568704 -24.14852526648 0.2122 0.1888 -0.736 0.132 1.651 0.178 18.992428 0.003285 0.822361 0.033466791047954504 0.0
"Gaia EDR3 2922206275440284032" 0.115148 -0.14757 102.37619639272 -24.14752397778 0.5198 0.1689 0.321 0.121 1.13 0.154 18.823517 0.003176 1.17853 0.03866304901842018 0.0
"Gaia EDR3 2922206275440302720" 0.116467 -0.140283 102.37763433636 -24.140236416 0.531 0.1894 -0.733 0.136 3.442 0.179 18.973328 0.003232 1.151613 0.034899252680924815 0.0
"Gaia EDR3 2922206275440312704" 0.113747 -0.137502 102.37465035881 -24.13745751335 0.7577 0.0759 2.584 0.056 -1.506 0.075 17.52873 0.002875 1.664314 0.014757306256528898 0.0
"Gaia EDR3 2922206279742813568" 0.111014 -0.136325 102.37165504135 -24.13628326804 0.0707 0.3014 -0.26 0.206 1.668 0.27 19.61343 0.003767 0.959526 0.053487560371086144 0.0
"Gaia EDR3 2922206279742813824" 0.117939 -0.142276 102.37924936476 -24.14222809715 1.0709 0.5709 0.374 0.394 0.584 0.457 20.35743 0.005552 1.049482 0.09547713074430669 0.0
"Gaia EDR3 2922206279742820224" 0.105017 -0.143979 102.36509068113 -24.14394172294 1.2708 0.0537 2.328 0.04 -8.524 0.057 12.777687 0.002761 0.763159 0.004744844226296316 0.0
"Gaia EDR3 2922206309800067200" 0.124372 -0.130775 102.38628622079 -24.13072101381 0.4166 0.1086 0.532 0.076 6.5 0.106 18.117844 0.002931 1.205233 0.018270678700686285 0.0
"Gaia EDR3 2922206309800071296" 0.122278 -0.129102 102.38398987448 -24.129050047 0.5612 0.3283 -2.094 0.243 -1.471 0.303 19.763432 0.003972 2.056891 0.09170219582194925 0.0
"Gaia EDR3 2922206309806638720" 0.11897 -0.135656 102.38037280158 -24.13560685404 -0.5449 0.8067 -1.769 0.512 2.722 0.667 20.508757 0.006304 1.016993 0.12413206566764318 0.0
"Gaia EDR3 2922206314102547200" 0.12248 -0.137435 102.38422037051 -24.13738230183 0.364 0.0412 -0.297 0.03 0.743 0.042 16.319466 0.002787 0.908539 0.00671621910679376 0.0
