EDR3Name _x _y RA_ICRS DE_ICRS Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BP-RP e_BP-RP probs_final
"Gaia EDR3 3035345785715761152" -0.099501 -0.138838 112.72893640353 -10.10882895621 0.2845 0.3214 -1.061 0.271 1.386 0.263 19.478498 0.003805 1.283173 0.056240519581854435 0.0
"Gaia EDR3 3035345785718599808" -0.089802 -0.137148 112.73878925528 -10.10714162277 0.3013 0.2346 -1.201 0.184 1.101 0.191 18.835243 0.003336 1.245194 0.04800955661513937 0.0
"Gaia EDR3 3035345785719861888" -0.089465 -0.135366 112.73913161378 -10.10535941363 0.3292 0.2302 -0.108 0.19 0.407 0.188 18.975016 0.003481 1.606142 0.051927448353325294 0.0
"Gaia EDR3 3035345785720022272" -0.099634 -0.130077 112.72880455563 -10.10006735058 4.5151 2.1685 2.887 1.231 -3.602 1.159 20.810497 0.011974 1.365549 0.23627466111747922 0.0
"Gaia EDR3 3035345785720158848" -0.093412 -0.139357 112.73512117488 -10.10934974067 -0.7225 1.8279 -0.476 1.084 1.702 1.24 20.694944 0.010085 0.76969 0.1896248293217857 0.0
"Gaia EDR3 3035345785722465408" -0.091703 -0.132983 112.73685876701 -10.10297635166 0.1023 0.2838 -0.769 0.22 -0.208 0.22 19.293036 0.003693 0.971355 0.06001163849810124 0.0
"Gaia EDR3 3035345785722467072" -0.100329 -0.12852 112.72809844021 -10.09851014048 0.2194 0.0423 -2.906 0.037 2.328 0.035 16.193193 0.00279 1.025867 0.00600504299619981 0.0
"Gaia EDR3 3035345785722468480" -0.100129 -0.129694 112.72830101956 -10.09968438097 -0.0371 0.3054 -0.679 0.249 0.665 0.242 19.486557 0.003862 1.096232 0.05841915815421505 0.0
"Gaia EDR3 3035345785722471424" -0.092844 -0.137758 112.73569857778 -10.10775086768 0.3642 0.0704 -0.329 0.06 0.602 0.057 17.155178 0.002838 1.153835 0.009063476141705749 0.0
"Gaia EDR3 3035345785722473216" -0.096723 -0.135998 112.73175921246 -10.10598985468 0.5789 0.0148 -3.47 0.013 0.425 0.012 13.588921 0.002759 0.992421 0.004755297567469742 0.0
"Gaia EDR3 3035345815781239168" -0.118124 -0.140006 112.71001905058 -10.10999090046 0.2974 0.1264 -0.112 0.109 1.364 0.11 18.07075 0.003033 1.345758 0.01770755485720638 0.0
"Gaia EDR3 3035345815781251840" -0.118514 -0.133382 112.70962585514 -10.10336653966 -3.3035 1.9797 -1.621 1.599 0.238 1.501 20.717554 0.010081 1.067617 0.24407338884925958 0.0
"Gaia EDR3 3035345815782022016" -0.118691 -0.136861 112.7094444741 -10.10684550458 0.1958 0.1264 1.446 0.111 -2.116 0.115 18.154331 0.002997 1.242393 0.01963069209234952 0.0
"Gaia EDR3 3035345815782022144" -0.121678 -0.137946 112.70640964319 -10.10792893557 0.1852 0.1515 -0.862 0.133 0.823 0.138 18.490005 0.003098 1.104896 0.02638511730736519 0.0
"Gaia EDR3 3035345820075511424" -0.114927 -0.132592 112.7132698847 -10.10257738517 0.0853 0.2955 0.916 0.236 0.762 0.233 19.455978 0.003696 1.161097 0.05788065465637251 0.0
"Gaia EDR3 3035345820075531648" -0.114723 -0.138716 112.7134742046 -10.10870203924 0.8394 0.2655 2.577 0.218 1.3 0.212 19.312958 0.003596 1.685263 0.0527561696671006 0.0
"Gaia EDR3 3035345820075554944" -0.12243 -0.140873 112.7056456158 -10.11085583431 1.1361 0.842 -6.914 0.696 1.139 0.712 20.395966 0.006268 1.742117 0.13775011875987953 0.0
"Gaia EDR3 3035345820082232192" -0.125773 -0.137798 112.70225071253 -10.10777957142 0.1869 0.2125 -0.275 0.174 0.928 0.169 18.957775 0.00335 1.291851 0.029942968628185962 0.0
"Gaia EDR3 3035345850140998528" -0.110526 -0.131886 112.71774022104 -10.10187306653 0.4747 0.0561 -4.849 0.049 2.961 0.046 16.840202 0.002807 1.050652 0.007874173131757445 0.0
"Gaia EDR3 3035345850140998656" -0.11135 -0.130415 112.71690370267 -10.10040195389 0.1918 0.1054 -1.373 0.092 1.897 0.091 17.94393 0.00295 1.100119 0.018165090744270983 0.0
"Gaia EDR3 3035345850141005440" -0.108167 -0.12682 112.72013791419 -10.0968081885 0.4343 0.1451 -2.659 0.137 -0.542 0.136 18.369148 0.00307 1.441895 0.025417291399206135 0.0
"Gaia EDR3 3035345850141008512" -0.113162 -0.125967 112.71506457884 -10.09595335751 0.0197 0.1504 0.143 0.128 0.433 0.133 18.449883 0.003072 1.532553 0.028713886270835712 0.0
"Gaia EDR3 3035345854435181696" -0.106098 -0.119652 112.72224158332 -10.08964120787 0.13 0.1582 -0.505 0.137 -0.676 0.142 18.543694 0.003093 1.19363 0.03231263377610269 0.0
"Gaia EDR3 3035345854435196032" -0.106486 -0.122907 112.72184713501 -10.09289565505 -0.2462 0.4774 -0.275 0.396 0.264 0.383 19.967924 0.005177 1.790894 0.08492447841961094 0.0
"Gaia EDR3 3035345854435200000" -0.110575 -0.121419 112.71769345944 -10.09140615972 0.4838 1.3344 0.985 1.594 1.069 1.935 20.621668 0.009866 1.381203 0.18424464243015679 0.0
"Gaia EDR3 3035345854435222144" -0.111834 -0.125526 112.71641332109 -10.0955132154 0.1242 0.1942 -0.487 0.158 -1.093 0.157 18.862131 0.003298 1.348885 0.043178633073104676 0.0
"Gaia EDR3 3035345854435240704" -0.107976 -0.133866 112.72032967639 -10.10385368983 0.4706 0.3721 -2.12 0.305 2.258 0.295 19.760801 0.004325 1.296423 0.05653293086354288 0.0
"Gaia EDR3 3035345854441954432" -0.115515 -0.128788 112.71267358433 -10.09877318502 0.0438 0.0606 -1.571 0.051 1.452 0.048 16.892189 0.002815 1.043715 0.008710892209548158 0.0
"Gaia EDR3 3035345854444170496" -0.099043 -0.124675 112.72940612092 -10.09466604355 1.9073 0.6879 -1.959 0.519 -0.465 0.505 20.354029 0.006259 1.51405 0.13694654409774723 0.0
"Gaia EDR3 3035346434256510080" -0.147288 -0.14926 112.68039111716 -10.11923268183 -1.2506 1.1102 -2.606 0.878 1.361 0.993 20.603674 0.007701 0.920179 0.147418085225794 0.0
"Gaia EDR3 3035346434262552832" -0.14796 -0.14356 112.67971075953 -10.11353275177 0.0006 0.2245 -1.834 0.187 -0.425 0.185 18.993961 0.003299 1.155527 0.037399430184990666 0.0
"Gaia EDR3 3035346468616275328" -0.140976 -0.138074 112.68680808181 -10.1080494899 0.4663 0.0699 0.924 0.058 -1.442 0.058 17.048517 0.002823 1.262363 0.008694628370119343 0.0
"Gaia EDR3 3035346468616282624" -0.14927 -0.133387 112.6783850422 -10.10335854973 0.331 0.2091 -0.704 0.167 1.929 0.165 18.94578 0.003324 1.303352 0.030918598306535573 0.0
"Gaia EDR3 3035346468622348032" -0.138875 -0.132533 112.68894425294 -10.10250895874 0.5129 0.7702 -1.07 0.703 0.801 0.776 20.461632 0.006365 1.162006 0.13473862437745335 0.0
"Gaia EDR3 3035346472910588544" -0.131803 -0.136129 112.69612615366 -10.10610813596 0.7724 0.323 -0.132 0.263 -0.911 0.261 19.600443 0.003992 2.033775 0.07689683083259766 0.0
"Gaia EDR3 3035346472914047744" -0.140531 -0.140826 112.68725850256 -10.11080178821 -0.5368 0.5714 0.042 0.505 -0.525 0.533 20.114555 0.005132 1.382009 0.08961440186719623 0.0
"Gaia EDR3 3035346472917260672" -0.138403 -0.128815 112.68942581188 -10.09879165413 2.2369 0.0249 -15.977 0.021 9.148 0.021 14.614957 0.002761 1.264406 0.004859794248171292 -1.0
"Gaia EDR3 3035346472917262080" -0.139045 -0.129613 112.68877294138 -10.09958923809 0.3838 0.095 -0.449 0.08 1.267 0.078 17.69065 0.002922 1.028309 0.018672774332787613 0.0
"Gaia EDR3 3035346472917274112" -0.14278 -0.137015 112.68497589272 -10.1069892326 0.1856 0.0912 -0.307 0.077 1.501 0.079 17.598833 0.00289 1.166044 0.013119606774466388 0.0
"Gaia EDR3 3035346472917622400" -0.141408 -0.132011 112.68637201296 -10.10198658929 1.525 0.9294 -0.578 0.494 0.446 0.557 20.291029 0.005878 1.042377 0.12755358320028998 0.0
"Gaia EDR3 3035346541630074880" -0.145512 -0.129011 112.68220492894 -10.09898396473 -0.1593 0.4037 -1.363 0.324 -1.148 0.352 19.779877 0.004237 1.424213 0.07383866305851629 0.0
"Gaia EDR3 3035346541630084224" -0.148943 -0.129292 112.67871970972 -10.09926395376 -0.0818 0.19 -2.021 0.161 -0.739 0.168 18.829811 0.003218 1.200617 0.03976702517900237 0.0
"Gaia EDR3 3035346541630090496" -0.149889 -0.130553 112.67775796178 -10.10052484049 0.6567 0.7764 3.603 0.587 -0.599 0.598 20.417105 0.005966 2.031218 0.11168308244419893 0.0
"Gaia EDR3 3035346541636737152" -0.143485 -0.125257 112.68426458938 -10.09523107644 0.141 0.1113 0.732 0.092 1.845 0.092 17.924572 0.002931 1.038555 0.015608195920373515 0.0
"Gaia EDR3 3035346541636740736" -0.146131 -0.126584 112.68157645694 -10.09655688222 2.28 0.1308 2.285 0.113 -4.267 0.124 18.077822 0.003002 2.489128 0.0237683953756381 0.0
"Gaia EDR3 3035346541636742656" -0.148493 -0.125992 112.67917842655 -10.09596378473 0.0954 0.0303 -0.763 0.027 1.126 0.029 15.331399 0.002768 1.479302 0.005255434728467069 0.0
"Gaia EDR3 3035346541636744576" -0.1469 -0.128482 112.68079533027 -10.09845500037 0.2662 0.1952 -2.708 0.165 2.707 0.177 18.816862 0.003203 1.440115 0.03245307895265301 0.0
"Gaia EDR3 3035346541636745856" -0.14917 -0.128644 112.6784894447 -10.09861533678 0.2083 0.2269 -2.008 0.186 -0.769 0.194 19.093988 0.003379 1.175806 0.04401362314503893 0.0
"Gaia EDR3 3035346541636748032" -0.148224 -0.131217 112.67944831248 -10.10118934806 -0.0539 0.0728 -0.73 0.064 1.02 0.066 17.206892 0.002841 0.905453 0.009972198994788172 0.0
"Gaia EDR3 3035345854435217408" -0.115145 -0.121988 112.71305191725 -10.0919734152 0.2842 0.0483 -3.329 0.042 1.611 0.04 16.538355 0.002798 0.989389 0.00816224619669297 0.0
"Gaia EDR3 3035346571695501056" -0.130891 -0.131736 112.69705452235 -10.10171556404 0.4642 0.0439 -5.842 0.037 0.361 0.036 16.239304 0.002785 1.080718 0.006396395511622124 0.0
"Gaia EDR3 3035346571695514368" -0.127445 -0.126586 112.70055718488 -10.09656675558 -0.432 0.175 -1.748 0.148 0.851 0.158 18.352318 0.003525 1.131798 0.024210565663481336 0.0
"Gaia EDR3 3035346571695514496" -0.12642 -0.125573 112.70159851368 -10.09555470922 0.1567 0.333 -0.192 0.268 1.442 0.272 19.619724 0.003953 1.356129 0.06644755235782038 0.0
"Gaia EDR3 3035346571695526144" -0.128996 -0.120151 112.69898388948 -10.09013166993 -0.7718 0.5332 0.663 0.394 1.145 0.378 20.114084 0.005161 1.816721 0.09953315700190132 0.0
"Gaia EDR3 3035346575989763840" -0.12733 -0.126847 112.70067393223 -10.09682830991 1.3451 0.5769 -1.509 0.689 1.333 0.529 19.80828 0.006396 "" "" 0.0
"Gaia EDR3 3035346575989780992" -0.138133 -0.123788 112.68970172157 -10.0937646172 0.3826 0.472 -0.587 0.357 -0.241 0.384 20.048828 0.004899 1.201605 0.08737678980843228 0.0
"Gaia EDR3 3035346575994618752" -0.129793 -0.131638 112.69817016611 -10.10161763011 0.0803 1.7094 -3.591 0.862 0.995 1.038 20.743452 0.00977 1.700119 0.2009625274637975 0.0
"Gaia EDR3 3035346575996462208" -0.132105 -0.119415 112.69582663615 -10.08939382859 0.3742 0.3129 1.217 0.254 -2.107 0.25 19.475014 0.003913 1.671209 0.052262139122728146 0.0
"Gaia EDR3 3035346575996468864" -0.126199 -0.130931 112.70182016981 -10.10091215211 0.9056 0.047 1.214 0.04 -9.537 0.039 16.394905 0.002789 1.206252 0.006817259928561701 0.0
"Gaia EDR3 3035346575996472832" -0.138388 -0.126066 112.68944229193 -10.09604214558 0.4373 0.0904 -1.316 0.079 -0.982 0.076 17.596785 0.002871 1.335596 0.014645555988780626 0.0
"Gaia EDR3 3035346575996836480" -0.126997 -0.120526 112.7010139275 -10.09050718667 0.6321 0.2383 -3.838 0.186 -13.787 0.18 19.022896 0.003401 2.32843 0.04867850292191972 0.0
"Gaia EDR3 3035346606055265920" -0.117348 -0.119968 112.71081460996 -10.08995307149 -0.0939 0.0803 -0.239 0.07 -0.399 0.066 17.471056 0.002868 1.668287 0.012366810668282437 0.0
"Gaia EDR3 3035346606055268736" -0.124243 -0.118638 112.7038122407 -10.08862063224 1.1439 1.5009 1.95 1.711 -2.766 1.869 20.710932 0.009486 0.961866 0.20525939051321115 0.0
"Gaia EDR3 3035346606055271680" -0.121786 -0.117095 112.70630801626 -10.08707848612 0.2503 0.2271 -0.535 0.187 1.603 0.186 19.11499 0.003486 1.349863 0.04094488835479955 0.0
"Gaia EDR3 3035346606055274240" -0.119159 -0.115601 112.70897748333 -10.08558532372 -0.0823 0.4957 0.348 0.385 1.088 0.38 20.0583 0.004808 1.46563 0.11115437993735271 0.0
"Gaia EDR3 3035346606055280128" -0.12199 -0.112805 112.70610243434 -10.08278865437 0.136 0.5039 -1.641 0.396 3.103 0.435 19.882536 0.005373 1.293829 0.07503400970354653 0.0
"Gaia EDR3 3035346606055283200" -0.115179 -0.11196 112.71302081972 -10.08194516979 0.3302 0.3714 -1.645 0.294 1.681 0.29 19.725834 0.004033 1.472435 0.0617039719822725 0.0
"Gaia EDR3 3035346610349423744" -0.109651 -0.116787 112.71863391293 -10.08677485054 0.9389 0.6129 0.314 0.452 2.855 0.45 20.279442 0.00565 1.512217 0.1119059960061287 0.0
"Gaia EDR3 3035346610349443328" -0.113809 -0.118911 112.71440954744 -10.08889712646 -0.152 0.2552 -0.538 0.227 2.214 0.218 19.239038 0.003486 1.438929 0.06208362360803651 0.0
"Gaia EDR3 3035346610356177664" -0.114807 -0.111392 112.71339931146 -10.08137747855 0.5324 0.4876 0.981 0.407 2.992 0.387 19.894724 0.004887 2.204891 0.1563854948423219 0.0
"Gaia EDR3 3035346610356185984" -0.112343 -0.118748 112.71589875995 -10.08873496648 1.2832 0.0115 6.942 0.01 -8.829 0.01 12.645779 0.00276 1.082157 0.004722048586862831 0.0
"Gaia EDR3 3035346610356193792" -0.115994 -0.122598 112.71218935193 -10.09258322363 0.5638 0.0448 -2.392 0.039 0.662 0.038 16.40142 0.002791 1.110976 0.007347420712624097 0.0
"Gaia EDR3 3035346610356195072" -0.118783 -0.12235 112.70935616212 -10.09233480626 1.4006 0.0396 -1.497 0.034 -9.893 0.033 16.109411 0.002783 1.571711 0.006300124303631166 0.0
"Gaia EDR3 3035346640415016576" -0.142511 -0.113572 112.68526008645 -10.08354635739 -0.4123 0.7205 -1.791 0.533 1.402 0.533 20.42787 0.00607 1.366915 0.1275214874953758 0.0
"Gaia EDR3 3035346640415019776" -0.136846 -0.112431 112.69101346435 -10.08240791446 -0.9138 0.5358 -1.05 0.393 -0.446 0.404 20.039516 0.0048 1.44969 0.08962941443237141 0.0
"Gaia EDR3 3035346640415024640" -0.141264 -0.110943 112.68652720622 -10.08091793248 0.258 0.3362 -1.368 0.269 1.954 0.265 19.64754 0.004162 1.409698 0.05614256687980629 0.0
"Gaia EDR3 3035346640418518784" -0.140579 -0.113837 112.68722225243 -10.08381216305 0.2286 0.0649 -0.828 0.055 2.296 0.054 17.031395 0.00282 1.016762 0.007535788942174367 0.0
"Gaia EDR3 3035346644709213568" -0.138281 -0.110192 112.68955703785 -10.08016904042 0.89 0.6749 -1.405 0.462 -0.255 0.471 20.303993 0.005751 1.112841 0.08742801461739733 0.0
