EDR3Name _x _y RA_ICRS DE_ICRS Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BP-RP e_BP-RP probs_final
"Gaia EDR3 3111702465922678784" 0.1227 -0.146604 110.35609162289 1.66144105962 -0.0938 0.2422 -0.486 0.239 -0.321 0.215 18.776054 0.003898 0.998842 0.04429670151744161 0.0
"Gaia EDR3 3111702465922681856" 0.122914 -0.14436 110.35630519381 1.66368558768 1.1388 0.5413 0.16 0.468 -5.334 0.396 19.739986 0.006387 1.596567 0.13845908288587394 0.0
"Gaia EDR3 3111702470217308288" 0.126848 -0.141964 110.3602408236 1.66608077652 -0.0839 0.3962 -1.702 0.369 -2.085 0.313 19.382488 0.005074 1.225103 0.08808259431109594 0.0
"Gaia EDR3 3111702470220841984" 0.127344 -0.143266 110.36073692689 1.66477962097 0.5631 0.0707 -2.29 0.073 -0.473 0.064 16.428413 0.003062 1.088416 0.009130743763366018 0.0
"Gaia EDR3 3111702500282418048" 0.107802 -0.146192 110.34118715679 1.66185411231 -0.1846 0.4435 -1.139 0.395 -0.264 0.319 19.504477 0.005101 0.833538 0.07947200962872479 0.0
"Gaia EDR3 3111702500282420352" 0.097747 -0.144663 110.33112775008 1.66338445966 0.4054 0.133 0.211 0.125 0.882 0.102 17.741737 0.003112 0.842798 0.023909139988332048 0.0
"Gaia EDR3 3111702500282426624" 0.101242 -0.144727 110.33462391859 1.66331989869 0.5272 0.0396 -0.816 0.039 -6.269 0.032 15.389291 0.00279 0.834244 0.006071817047395699 0.0
"Gaia EDR3 3111702504577066624" 0.102246 -0.142107 110.33562914649 1.66593929238 0.1629 0.0575 -0.319 0.057 0.334 0.047 16.227188 0.002849 0.619827 0.009120660279126308 0.0
"Gaia EDR3 3111702504577068416" 0.104938 -0.146304 110.33832201819 1.66174246055 0.7162 0.8499 -0.364 0.779 1.105 0.52 20.23708 0.008312 1.391445 0.12929251420597945 0.0
"Gaia EDR3 3111702504580585856" 0.10154 -0.140069 110.33492268262 1.66797819457 -0.0373 0.1528 -1.433 0.149 -0.527 0.122 18.012848 0.003201 0.862881 0.026570356937755807 0.0
"Gaia EDR3 3111702504580586880" 0.107084 -0.148363 110.34046894533 1.65968325385 0.4347 0.0481 -0.053 0.047 -2.563 0.039 15.924437 0.002803 0.814174 0.00650159945725534 0.0
"Gaia EDR3 3111702504580588544" 0.102446 -0.149714 110.33582827106 1.65833263022 0.9267 0.7339 1.015 0.685 -2.494 0.573 19.980516 0.007687 1.65119 0.31208425240334453 0.0
"Gaia EDR3 3111702534642157568" 0.111681 -0.145954 110.34506791775 1.66209181587 0.2817 0.4141 0.059 0.361 -3.443 0.292 19.345955 0.005398 1.309484 0.10478647988283148 0.0
"Gaia EDR3 3111702534642159872" 0.116429 -0.144812 110.3498177271 1.663233694 4.4611 0.0501 9.246 0.051 -23.383 0.042 15.892395 0.002817 2.142891 0.006009172397334052 -1.0
"Gaia EDR3 3111702534642163200" 0.118791 -0.141352 110.35218064102 1.66669327969 0.0767 0.1756 -0.58 0.18 0.402 0.165 18.291246 0.003455 0.853977 0.03266662428198575 0.0
"Gaia EDR3 3111702534642165632" 0.105941 -0.139601 110.33932505718 1.66844600182 1.3531 0.0371 -6.989 0.036 -5.192 0.03 15.325594 0.002782 1.11546 0.006808585120233314 0.0
"Gaia EDR3 3111702534642166144" 0.124131 -0.138534 110.35752323468 1.66951108417 0.2595 0.2976 -0.205 0.294 0.453 0.265 18.953398 0.003812 0.981392 0.06678704876219829 0.0
"Gaia EDR3 3111702534642239872" 0.115172 -0.143782 110.34856050426 1.66426372121 0.2117 0.1103 -1.379 0.109 2.751 0.089 17.52074 0.003028 1.008528 0.017282367363680596 0.0
"Gaia EDR3 3111702538936789248" 0.120311 -0.140504 110.35370153711 1.66754189112 0.1574 1.0014 0.518 0.894 1.702 0.763 20.272717 0.007614 1.074289 0.13917636959115612 0.0
"Gaia EDR3 3111702538936799104" 0.109015 -0.14326 110.34240023514 1.664786747 2.2245 0.7616 0.52 0.678 7.216 0.569 20.029327 0.008308 2.69903 0.27897987775792116 0.0
"Gaia EDR3 3111702538936800000" 0.10793 -0.142813 110.34131565551 1.66523375616 1.0349 0.6015 -3.341 0.492 -2.017 0.397 19.7892 0.00618 2.03305 0.15094533411300826 0.0
"Gaia EDR3 3111702538940318336" 0.112899 -0.130532 110.34628701638 1.67751369968 0.1749 0.0915 -0.032 0.092 -0.454 0.075 17.20203 0.002934 0.660809 0.019043533554018326 0.0
"Gaia EDR3 3111703015678491776" 0.034977 -0.148014 110.26833175513 1.66003544358 0.4616 0.2042 -0.908 0.201 0.27 0.184 18.369097 0.003658 0.714125 0.043466370391263345 0.0
"Gaia EDR3 3111703019973196672" 0.033921 -0.143032 110.26727477713 1.66501738358 0.1367 0.8008 -1.197 0.674 0.069 0.629 20.077969 0.008436 1.307444 0.2966210324793806 0.0
"Gaia EDR3 3111703050038231552" 0.013385 -0.14677 110.24673055617 1.6612793921 0.4284 0.218 -0.232 0.188 -0.144 0.17 18.295904 0.00354 1.369957 0.04163263745976359 0.0
"Gaia EDR3 3111703050038232064" 0.007146 -0.146273 110.24048831067 1.66177672728 0.9167 0.4644 -1.44 0.379 -0.172 0.31 19.378363 0.005167 1.126827 0.062133189278061905 0.0
"Gaia EDR3 3111703050038233472" 0.015358 -0.145875 110.24870391589 1.66217427373 -0.5675 0.6222 -0.408 0.509 -1.127 0.404 19.749563 0.006006 0.946033 0.16603678934336624 0.0
"Gaia EDR3 3111703050038235520" 0.009433 -0.14325 110.24277653441 1.66479990594 0.5289 0.335 -0.796 0.273 0.469 0.225 18.989258 0.004325 0.989756 0.053800930299184355 0.0
"Gaia EDR3 3111703054336422272" 0.011394 -0.148247 110.24473881257 1.65980292042 0.1783 0.1125 0.94 0.099 -0.939 0.079 17.31257 0.003022 0.941822 0.017944682414789033 0.0
"Gaia EDR3 3111703054337310848" 0.017965 -0.145901 110.25131254607 1.66214865622 0.2454 0.0576 -1.304 0.059 1.705 0.05 16.170223 0.002888 0.84877 0.009021132097936042 0.0
"Gaia EDR3 3111703084397974528" 0.025743 -0.143537 110.25909374567 1.66451233255 0.3923 0.204 -1.824 0.183 -3.796 0.164 18.316332 0.003469 1.273189 0.04982174231324292 0.0
"Gaia EDR3 3111703084397981568" 0.02816 -0.137427 110.2615117969 1.67062270976 0.3562 0.1084 -1.137 0.097 1.286 0.077 17.16308 0.003023 1.075314 0.018961297583439587 0.0
"Gaia EDR3 3111703084397981952" 0.021241 -0.137276 110.25458981069 1.67077354844 -0.0046 0.1188 -0.465 0.112 -0.677 0.097 17.299633 0.00301 0.784554 0.016541817104805883 0.0
"Gaia EDR3 3111703088692672128" 0.028739 -0.137266 110.26209050481 1.67078337358 1.6557 1.0179 -0.946 0.809 0.97 0.741 20.312231 0.010207 1.423214 0.13278330974063293 0.0
"Gaia EDR3 3111703088692680192" 0.028457 -0.144881 110.26180860561 1.66316798742 0.8795 0.4926 6.044 0.348 -4.872 0.258 19.174068 0.004698 2.334236 0.1193766143577655 0.0
"Gaia EDR3 3111703088696154240" 0.022856 -0.131443 110.2562053434 1.67660598748 0.4125 0.0563 2.249 0.051 -1.206 0.042 16.161402 0.002856 1.017024 0.011249402756553487 0.0
"Gaia EDR3 3111703088697049088" 0.019453 -0.140975 110.25280098776 1.66707413768 0.3672 0.0815 -3.722 0.076 3.813 0.066 16.72692 0.002906 0.908667 0.015734276029850364 0.0
"Gaia EDR3 3111703153117444608" 0.085007 -0.148861 110.31838228617 1.65918672535 0.5675 0.3636 -12.869 0.304 -19.395 0.245 19.152428 0.004337 2.449694 0.10742396364501258 0.0
"Gaia EDR3 3111703153117456000" 0.080797 -0.139414 110.31417049208 1.66863410866 0.7576 0.1152 0.011 0.111 -1.079 0.091 17.514256 0.003065 1.368629 0.0176780000919524 0.0
"Gaia EDR3 3111703153117456128" 0.0792 -0.13979 110.31257320379 1.66825802161 0.45 0.2274 1.424 0.21 1.686 0.188 18.536587 0.003754 1.098438 0.04043271435425935 0.0
"Gaia EDR3 3111703157412113408" 0.081665 -0.140609 110.3150387918 1.66743915961 2.9258 1.0223 -6.154 0.941 5.039 0.811 20.102907 0.009169 1.582651 0.052314588445268206 0.0
"Gaia EDR3 3111703157412125952" 0.074351 -0.149242 110.30772141064 1.65880649487 0.8441 0.8506 -0.507 0.801 -1.681 0.659 19.990183 0.007071 1.690756 0.14232386664396934 0.0
"Gaia EDR3 3111703157415101056" 0.081014 -0.140374 110.31438793332 1.667674149 0.5634 1.8692 6.378 1.795 -8.516 1.75 20.684856 0.014877 1.408482 0.36210589715934227 0.0
"Gaia EDR3 3111703157415619968" 0.085013 -0.145803 110.31838805447 1.66224494169 0.1527 0.0406 -1.03 0.04 -0.008 0.033 15.553702 0.002788 1.256826 0.005700037804013299 0.0
"Gaia EDR3 3111703187477193600" 0.060633 -0.140481 110.29399819859 1.66756789931 0.5996 0.0777 1.404 0.076 -1.401 0.063 16.151115 0.003137 0.936789 0.0069425547553509815 0.0
"Gaia EDR3 3111703191771871488" 0.063356 -0.148827 110.29672182726 1.65922169732 0.0979 0.9734 -1.592 0.99 -0.438 0.863 20.451725 0.011271 1.448963 0.25512172952985973 0.0
"Gaia EDR3 3111703191775363328" 0.05899 -0.141782 110.29235480702 1.66626696679 0.7205 0.0597 -5.955 0.057 -5.953 0.047 16.21693 0.002838 1.492684 0.011372265502792698 0.0
"Gaia EDR3 3111703221836925696" 0.072125 -0.144498 110.3054953148 1.66355006262 1.2731 1.2219 -1.069 0.931 0.406 0.893 20.23749 0.00834 1.179482 0.156036202925771 0.0
"Gaia EDR3 3111703221836927744" 0.074357 -0.143292 110.3077284153 1.66475572535 0.384 0.1874 -1.749 0.167 -4.361 0.144 18.036306 0.003342 1.400574 0.02720608167774884 0.0
"Gaia EDR3 3111703221836935296" 0.076041 -0.13653 110.30941319109 1.67151750832 0.1179 0.4749 -3.585 0.375 1.278 0.31 19.412302 0.005226 1.65583 0.058827104930404994 0.0
"Gaia EDR3 3111703221836942336" 0.069095 -0.135026 110.30246432738 1.67302222527 0.3304 0.1029 -2.456 0.088 -2.201 0.073 16.93453 0.002946 0.956892 0.01529883435919362 0.0
"Gaia EDR3 3111703226135095936" 0.069883 -0.131523 110.30325283912 1.6765257122 0.8149 0.0494 -13.485 0.049 -0.843 0.04 14.275208 0.002845 0.857369 0.005116396309029106 0.0
"Gaia EDR3 3111703226135096576" 0.067635 -0.131909 110.30100402128 1.6761397608 0.7825 0.0794 0.68 0.067 -0.36 0.056 16.472975 0.002918 1.293691 0.014352706993233183 0.0
"Gaia EDR3 3111703226135099008" 0.066346 -0.139797 110.29971411836 1.66825107881 0.4097 0.4033 -1.248 0.336 -2.513 0.285 19.244022 0.005378 1.180819 0.10815320671071406 0.0
"Gaia EDR3 3111703256196665216" 0.091468 -0.143983 110.32484618871 1.66406465182 0.5278 0.5041 -2.239 0.411 3.633 0.334 19.600304 0.005598 2.040386 0.11110774671985793 0.0
"Gaia EDR3 3111703256196672768" 0.094969 -0.137863 110.32834869958 1.67018420956 -0.1458 0.2203 -1.624 0.215 -0.119 0.193 18.59596 0.003838 0.76363 0.06452916928686006 0.0
"Gaia EDR3 3111703256196672896" 0.090099 -0.139339 110.32347634962 1.66870796247 0.1734 0.025 -0.924 0.024 0.528 0.021 14.411265 0.002768 1.173984 0.005100955574257125 0.0
"Gaia EDR3 3111703256196677888" 0.085826 -0.133884 110.31920201487 1.67416357066 0.2855 0.1904 -0.633 0.186 -0.339 0.168 18.362562 0.003471 0.796122 0.03953725893758555 0.0
"Gaia EDR3 3111703256196678272" 0.093555 -0.133614 110.3269348093 1.67443326361 0.2969 0.4485 0.255 0.389 -1.176 0.328 19.471743 0.005387 1.384251 0.09201607541575697 0.0
"Gaia EDR3 3111703260491306496" 0.09385 -0.132655 110.32723011961 1.67539187765 -0.0262 0.9126 -1.408 0.845 0.292 0.734 20.31208 0.010397 0.422844 0.2922590579542327 0.0
"Gaia EDR3 3111703260491316352" 0.090586 -0.137756 110.32396449644 1.67029124683 0.6965 0.4713 -0.64 0.466 -0.027 0.389 19.564428 0.005948 1.180677 0.08405009512035354 0.0
"Gaia EDR3 3111703290556419328" 0.092337 -0.129805 110.32571619821 1.67824186043 0.746 0.3015 0.246 0.286 -0.378 0.24 18.962366 0.004255 1.590029 0.03627202149150342 0.0
"Gaia EDR3 3111703290556421888" 0.095274 -0.127149 110.32865443424 1.68089820052 0.4298 0.4417 -0.382 0.396 -0.582 0.318 19.49299 0.005269 1.11182 0.07051539768420943 0.0
"Gaia EDR3 3111703290556425472" 0.104124 -0.123235 110.33750876338 1.68481121089 -0.1457 0.1416 -1.083 0.142 0.199 0.115 17.954796 0.003297 0.90398 0.04359112923826671 0.0
"Gaia EDR3 3111703290556498432" 0.102176 -0.13489 110.33555951397 1.67315658279 0.2108 0.7119 1.383 0.673 -4.998 0.56 20.004656 0.007076 1.548134 0.22581731043072642 0.0
"Gaia EDR3 3111703294851027200" 0.112637 -0.129267 110.34602539284 1.67877893143 1.2889 0.9318 0.787 0.805 -0.405 0.667 20.227102 0.008382 1.203348 0.17043668460123346 0.0
"Gaia EDR3 3111703294851028480" 0.103685 -0.123065 110.33706951421 1.6849818207 0.5203 0.243 -0.997 0.238 0.014 0.209 18.62621 0.003838 "" "" 0.0
"Gaia EDR3 3111703294854562048" 0.108204 -0.126005 110.34158993891 1.68204093886 0.4647 0.1756 0.866 0.197 0.019 0.18 18.262209 0.003496 1.188801 0.02746803318302602 0.0
"Gaia EDR3 3111703294854567296" 0.100473 -0.135401 110.33385579819 1.67264570003 0.7562 0.0977 3.928 0.095 -0.624 0.078 17.241537 0.002968 1.25777 0.021009464087548866 0.0
"Gaia EDR3 3111703324915664384" 0.078002 -0.126313 110.31137539362 1.68173460256 0.3751 0.0169 2.481 0.017 -1.176 0.014 12.766414 0.002767 1.374554 0.0047985324143729 0.0
"Gaia EDR3 3111703324916161664" 0.081093 -0.124452 110.31446717859 1.68359536285 0.8609 0.5229 0.105 0.437 -1.444 0.353 19.610537 0.005652 1.112062 0.11998200643899173 0.0
"Gaia EDR3 3111703329210782592" 0.089609 -0.128446 110.32298749402 1.67960106125 -3.556 1.1523 -3.418 1.149 3.839 1.112 20.541828 0.013343 1.394894 0.18171366559329985 0.0
"Gaia EDR3 3111703329210790656" 0.075832 -0.124071 110.30920454777 1.68397691364 0.0902 0.1026 -1.053 0.096 -3.621 0.079 17.227558 0.003026 1.032661 0.018241399422425968 0.0
"Gaia EDR3 3111703329210800256" 0.080899 -0.134586 110.31427324263 1.67346130017 1.2574 0.7898 -2.545 0.668 -0.894 0.544 19.89017 0.00688 1.432718 0.13616768448381406 0.0
"Gaia EDR3 3111703329214307584" 0.083967 -0.128894 110.31734243728 1.67915364995 0.4153 0.0856 3.679 0.081 -4.784 0.065 16.889908 0.002898 1.181719 0.01141019607812215 0.0
"Gaia EDR3 3111703359275900416" 0.09621 -0.124366 110.32959102467 1.68368118238 0.4939 0.1398 -0.568 0.136 -1.188 0.111 17.868444 0.003118 1.080915 0.020621533979512524 0.0
"Gaia EDR3 3111703359275901184" 0.091892 -0.124502 110.32527177547 1.68354576215 0.1031 0.1273 0.116 0.121 0.113 0.098 17.571203 0.003024 0.835123 0.019679229889022886 0.0
"Gaia EDR3 3111703359275903360" 0.089599 -0.12173 110.32297732752 1.68631752809 -0.9695 0.5808 -2.591 0.458 2.371 0.384 19.641407 0.005971 1.633812 0.10584795226460424 0.0
"Gaia EDR3 3111703363570514432" 0.095085 -0.124196 110.32846557541 1.68385159402 0.3657 1.5208 0.985 1.32 -0.879 1.137 20.523773 0.012801 1.0585 0.31786049223195134 0.0
"Gaia EDR3 3111703363570515328" 0.091669 -0.123472 110.32504873681 1.68457526749 -0.1949 0.7874 -2.41 0.682 0.027 0.589 20.00529 0.007746 0.406107 0.20235952782272265 0.0
"Gaia EDR3 3111703363574042624" 0.086583 -0.119725 110.31996007557 1.68832213819 0.7983 0.0426 4.705 0.042 -1.116 0.035 15.518989 0.002798 0.945219 0.00592365846935843 0.0
"Gaia EDR3 3111703393635620864" 0.042161 -0.142004 110.27551887255 1.66604496703 7.2146 1.2581 1.344 0.997 -0.307 0.872 19.652245 0.04277 1.308496 0.11142596817172654 0.0
"Gaia EDR3 3111703393635626496" 0.040115 -0.137827 110.27347155353 1.67022217019 1.395 0.4571 -0.041 0.373 0.758 0.293 19.386246 0.005137 1.40271 0.12524524796339673 0.0
"Gaia EDR3 3111703393635628800" 0.04098 -0.135378 110.27433678306 1.67267069769 0.3881 0.4063 -0.383 0.338 -0.489 0.269 19.226357 0.004572 1.080154 0.10306945834977248 0.0
"Gaia EDR3 3111703393635629440" 0.048546 -0.135198 110.28190620524 1.67285076584 0.6319 0.6313 -0.027 0.52 -1.339 0.422 19.578403 0.005672 1.485161 0.1504978333303251 0.0
"Gaia EDR3 3111703397933270528" 0.045848 -0.143909 110.27920726569 1.66414010783 2.2634 1.2796 0.386 0.995 0.09 1.11 20.481552 0.011051 1.448082 0.217898742246713 0.0
"Gaia EDR3 3111703397933793408" 0.053632 -0.137484 110.28699463946 1.67056522371 0.2149 0.0213 -1.763 0.02 0.007 0.017 13.626671 0.002768 1.363944 0.004951503196078462 0.0
"Gaia EDR3 3111703427995370624" 0.060942 -0.132518 110.29430815421 1.67553097251 0.1019 0.1968 -0.107 0.165 -0.276 0.138 18.066067 0.003392 0.964996 0.04863395717321039 0.0
"Gaia EDR3 3111703427995380352" 0.060494 -0.121786 110.29386014474 1.68626219662 -0.3166 0.252 0.463 0.216 -0.998 0.201 18.56204 0.003927 0.93189 0.0601701448951522 0.0
"Gaia EDR3 3111703432293527552" 0.056557 -0.127456 110.28992089443 1.68059307882 0.1252 0.2876 -1.773 0.267 -0.295 0.244 18.742714 0.004034 1.438116 0.06896972042594983 0.0
