EDR3Name _x _y RA_ICRS DE_ICRS Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BP-RP e_BP-RP probs_final
"Gaia EDR3 3007928084592464256" 0.025575 -0.149467 95.5257469339 -6.49947174362 0.9713 0.3143 2.039 0.311 -1.78 0.352 19.368822 0.004481 1.955536 0.07579312725617159 0.0
"Gaia EDR3 3007928153311948032" 0.006834 -0.146051 95.50688436889 -6.49605659308 0.1132 0.1925 -0.231 0.189 3.282 0.207 18.66876 0.00351 1.258797 0.0432390995477026 0.0
"Gaia EDR3 3007928153311950336" 0.014006 -0.144679 95.51410290116 -6.49468431329 0.1629 0.1326 0.399 0.126 0.76 0.141 18.132027 0.003126 0.844467 0.02153707780919046 0.0
"Gaia EDR3 3007928153311954688" 0.022063 -0.143311 95.5222115919 -6.49331666982 0.5457 0.1557 0.073 0.167 -1.238 0.182 18.348682 0.003397 1.297184 0.032539622007937016 0.0
"Gaia EDR3 3007928157606394624" 0.011417 -0.146144 95.51149686106 -6.4961498048 -1.5387 1.0725 1.96 1.194 0.799 1.43 20.752563 0.012007 1.354511 0.32342001105201695 0.0
"Gaia EDR3 3007928157608467200" 0.018271 -0.148915 95.51839493113 -6.49892088816 0.4865 0.8702 0.976 0.833 -1.282 0.921 20.492353 0.009157 1.72937 0.17204919356243936 0.0
"Gaia EDR3 3007928290750893056" -0.028768 -0.149838 95.47105187298 -6.4998431991 0.1559 1.019 0.631 0.764 0.162 0.996 20.433596 0.010135 1.016573 0.1426066423455343 0.0
"Gaia EDR3 3007928290750905728" -0.029432 -0.143544 95.47038424058 -6.49354879362 -0.065 0.2366 1.547 0.21 -0.96 0.226 18.769049 0.003563 1.153172 0.04537750123067069 0.0
"Gaia EDR3 3007928290750905856" -0.030024 -0.144914 95.46978787539 -6.4949186876 0.7242 0.1933 -4.788 0.172 -0.23 0.186 18.512012 0.003376 1.849751 0.051110200103816034 0.0
"Gaia EDR3 3007928290754897024" -0.02509 -0.139956 95.47475430338 -6.48996099673 0.6276 0.2906 -0.648 0.244 0.825 0.272 19.049152 0.003857 1.055807 0.041771492064707795 0.0
"Gaia EDR3 3007928295045369088" -0.026462 -0.14036 95.47337312562 -6.49036489654 -0.5108 0.466 -1.084 0.447 1.611 0.487 19.594938 0.006742 1.351181 0.11449151480386995 0.0
"Gaia EDR3 3007928295045369344" -0.019878 -0.146726 95.48000004814 -6.49673134745 0.1331 1.1329 -1.542 0.852 -4.821 1.092 20.46919 0.00878 1.818461 0.21407024850697254 0.0
"Gaia EDR3 3007928295049372032" -0.027074 -0.139361 95.47275799285 -6.48936599231 1.1931 0.0175 2.979 0.016 -5.235 0.017 13.628407 0.00277 0.795136 0.004760781930164485 0.0
"Gaia EDR3 3007928325110632576" -0.010387 -0.149777 95.48955179423 -6.49978312504 0.0626 0.154 0.661 0.154 0.17 0.16 18.393955 0.003191 0.851393 0.030461559641357723 0.0
"Gaia EDR3 3007928325110632960" -0.004599 -0.149563 95.49537787139 -6.49956916909 0.0458 0.2569 0.513 0.264 0.435 0.289 19.179817 0.004102 1.057449 0.05089459606026861 0.0
"Gaia EDR3 3007928325110641536" -0.017456 -0.145195 95.48243781225 -6.49520022019 0.3506 0.2325 1.381 0.222 -1.595 0.245 18.928925 0.003547 1.173369 0.04255296519967018 0.0
"Gaia EDR3 3007928325110648064" -0.009802 -0.144111 95.49014048895 -6.49411705292 0.279 0.1249 0.15 0.125 1.243 0.128 18.071802 0.00311 0.867727 0.018095173364596776 0.0
"Gaia EDR3 3007928325110648192" -0.008493 -0.142902 95.49145791299 -6.49290812569 0.2908 0.1922 0.238 0.195 0.606 0.195 18.769669 0.011612 1.166275 0.07248205206040861 0.0
"Gaia EDR3 3007928325111488128" -0.003853 -0.14088 95.49612874682 -6.49088591814 0.8511 0.4743 0.697 0.473 -1.611 0.554 19.914005 0.00551 2.396822 0.1523441460057545 0.0
"Gaia EDR3 3007928329408069760" 0.002418 -0.14431 95.50243974823 -6.49431538284 0.2088 0.1041 -0.192 0.102 1.149 0.111 17.762377 0.002999 1.053926 0.020798198937201223 0.0
"Gaia EDR3 3007928329408070912" -0.004093 -0.142121 95.49588675077 -6.49212714633 2.7008 0.7854 -3.625 0.734 3.918 0.845 20.185015 0.010266 2.168859 0.12760707228853835 0.0
"Gaia EDR3 3007928329408072192" -0.003996 -0.147258 95.49598480658 -6.49726333498 1.0342 0.1065 -0.413 0.101 -8.108 0.113 17.71519 0.003023 1.82551 0.020242135572957343 0.0
"Gaia EDR3 3007928329408073472" -0.011844 -0.144545 95.48808560512 -6.49455102907 0.1658 0.0918 -0.473 0.094 1.369 0.096 17.598722 0.002965 0.985395 0.018483517434442782 0.0
"Gaia EDR3 3007928359470404608" 0.002018 -0.133187 95.50203728736 -6.48319296833 0.3619 0.3053 -0.213 0.298 0.514 0.335 19.343021 0.00451 1.133829 0.06101151414300013 0.0
"Gaia EDR3 3007928363764823424" 0.006762 -0.140294 95.50681149707 -6.4902999153 0.8968 0.5546 -0.213 0.481 1.59 0.569 19.963522 0.006105 1.37344 0.12762443839163956 0.0
"Gaia EDR3 3007928363764826368" -0.003606 -0.136245 95.49637669424 -6.48625059969 -0.0336 0.5477 1.273 0.496 -1.553 0.588 19.799303 0.006967 1.353136 0.06020911893504397 0.0
"Gaia EDR3 3007928363766015616" -0.002837 -0.135407 95.49715062087 -6.48541288136 0.0774 1.0138 1.489 1.059 -1.251 1.041 20.560776 0.009899 0.929182 0.1553740352345439 0.0
"Gaia EDR3 3007928363767806720" 0.004471 -0.139612 95.50450554068 -6.48961797249 0.2484 0.033 0.521 0.032 -0.69 0.035 15.438821 0.002778 0.722974 0.005524587786232724 0.0
"Gaia EDR3 3007928393830126976" -0.014985 -0.141842 95.4849239955 -6.49184736213 0.1706 0.2312 -0.307 0.221 -0.205 0.24 18.887112 0.003714 1.34568 0.04616399810147617 0.0
"Gaia EDR3 3007928393830138496" -0.014297 -0.134941 95.48561676911 -6.48494628707 0.107 0.4752 -0.991 0.402 -0.313 0.48 19.78114 0.005136 1.128651 0.0916965634489703 0.0
"Gaia EDR3 3007928393830146432" -0.019751 -0.130831 95.48012787709 -6.48083632737 0.396 0.5772 -0.413 0.413 1.067 0.526 19.790699 0.005546 1.130789 0.08038889812383665 0.0
"Gaia EDR3 3007928398124569472" -0.012869 -0.131493 95.48705472159 -6.48149870177 2.2939 0.4383 -0.332 0.387 3.322 0.431 19.200243 0.006738 1.239512 0.04621869783257009 0.0
"Gaia EDR3 3007928398124569600" -0.011902 -0.131695 95.48802760576 -6.48170093822 -0.0513 0.3088 -0.368 0.267 1.965 0.297 18.975523 0.003863 1.264551 0.049668903476924445 0.0
"Gaia EDR3 3007928398124573696" -0.01934 -0.131252 95.48054168981 -6.48125780531 0.4619 1.2338 0.782 0.881 2.484 1.186 20.50134 0.008704 1.421438 0.2822652088746357 0.0
"Gaia EDR3 3007928398124579712" -0.025647 -0.134589 95.47419377268 -6.48459435667 -0.9356 1.2173 1.804 0.932 -2.683 1.183 20.52145 0.010856 1.235405 0.2551452788481425 0.0
"Gaia EDR3 3007928398124580992" -0.024527 -0.137552 95.47532101617 -6.48755737741 0.5181 1.2752 0.134 1.045 -0.611 1.247 20.551462 0.010294 0.691013 0.22607623353084227 0.0
