EDR3Name _x _y RA_ICRS DE_ICRS Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BP-RP e_BP-RP probs_final
"Gaia EDR3 3044436616580130304" 0.06168 -0.148239 107.00365802824 -14.29823616323 0.2406 0.2356 -0.835 0.213 -0.956 0.27 19.07028 0.003332 1.459879 0.03053630213991363 0.0
"Gaia EDR3 3044436616580130560" 0.057092 -0.145002 106.99892211715 -14.29500109104 0.9093 0.0619 -0.926 0.05 -2.649 0.058 16.79392 0.002822 1.353844 0.007790109103669133 0.0
"Gaia EDR3 3044436616580131968" 0.061273 -0.14982 107.00323855707 -14.29981768204 0.2933 0.1181 -2.279 0.102 1.371 0.12 18.056026 0.002903 1.383072 0.03197065411058571 0.0
"Gaia EDR3 3044437093316119040" -0.010226 -0.148799 106.92945355935 -14.29880473472 -0.0047 0.1548 -0.566 0.137 1.069 0.147 18.562807 0.003037 1.289165 0.021472589144411122 0.0004
"Gaia EDR3 3044437093316124544" -0.01012 -0.145191 106.92956264991 -14.29519629804 1.2203 0.3068 9.059 0.254 -1.685 0.299 19.374506 0.00348 2.693119 0.07519403359295973 0.0
"Gaia EDR3 3044437097616506496" -0.01246 -0.148418 106.92714751048 -14.29842394194 0.4906 0.0623 -0.625 0.052 0.493 0.057 16.965578 0.002802 1.412144 0.007467246691890757 0.0002
"Gaia EDR3 3044437131976254208" -0.027735 -0.148301 106.91138483905 -14.29830552442 0.2421 0.4422 -0.352 0.396 0.762 0.484 19.958538 0.004028 1.401474 0.07389759075952523 0.0005
"Gaia EDR3 3044437162035601792" -0.024729 -0.144888 106.91448690976 -14.29489258862 0.1238 0.442 -0.101 0.393 1.105 0.472 19.845575 0.003964 1.493046 0.067120028961928 0.0004
"Gaia EDR3 3044437162035605248" -0.025003 -0.141753 106.91420416485 -14.29175728202 0.3591 0.299 0.101 0.258 -0.0 0.301 19.431973 0.003546 1.653902 0.04496383042942136 0.0018
"Gaia EDR3 3044437162035605632" -0.017533 -0.141319 106.92191359634 -14.29132395636 0.4687 0.526 -2.345 0.522 1.485 0.621 20.047928 0.004445 1.995091 0.1416746885682689 0.0
"Gaia EDR3 3044437162035611264" -0.020595 -0.137634 106.91875371754 -14.28763860459 0.2686 0.2015 -0.328 0.175 0.725 0.192 18.821342 0.003345 1.532812 0.027025226407825138 0.0039
"Gaia EDR3 3044437166333206272" -0.014349 -0.142676 106.92519849473 -14.29268163371 1.3827 0.3685 -6.208 0.282 3.923 0.345 19.352816 0.004256 1.561043 0.09293998832842355 0.0
"Gaia EDR3 3044437166333207424" -0.016741 -0.141304 106.9227305649 -14.29130924161 0.7871 0.6455 -0.019 0.552 2.247 0.64 20.205189 0.004848 1.861277 0.18786472810378363 0.0
"Gaia EDR3 3044437166333207552" -0.013557 -0.143813 106.92601616412 -14.29381886779 1.726 0.3173 -0.731 0.272 1.814 0.314 19.27535 0.00339 2.078388 0.07335271313345797 0.0001
"Gaia EDR3 3044437166335981568" -0.014901 -0.143545 106.92462941829 -14.29355092287 0.7916 0.0144 -2.91 0.012 1.986 0.013 13.639842 0.002761 0.763533 0.004783542316408628 0.0
"Gaia EDR3 3044437235052601856" 0.035964 -0.148058 106.9771201976 -14.29806150431 -0.1248 1.008 -1.989 0.861 3.691 1.108 20.615582 0.006927 1.660326 0.13329767866672568 0.0
"Gaia EDR3 3044437235052609024" 0.030162 -0.147187 106.97113259895 -14.29719090403 0.5108 0.5184 -0.787 0.453 1.972 0.549 20.02663 0.004404 1.751497 0.08719428671996209 0.0
"Gaia EDR3 3044437269412379264" 0.013122 -0.14602 106.95354739964 -14.2960252162 0.232 0.1571 -1.8 0.126 0.585 0.135 18.482286 0.003017 1.418758 0.024255859256990905 0.0
"Gaia EDR3 3044437269412397312" 0.010188 -0.149953 106.95052019836 -14.29995845568 0.4876 0.6334 -0.827 0.469 3.689 0.575 20.206469 0.004698 2.05514 0.09666059268490239 0.0
"Gaia EDR3 3044437269412398336" 0.009185 -0.149464 106.94948445369 -14.29946988885 -1.024 0.9484 -0.847 0.777 -0.066 1.03 20.544212 0.005753 1.928383 0.1448626538002602 0.0
"Gaia EDR3 3044437269415186304" 0.010105 -0.14704 106.95043373402 -14.29704614425 0.6291 0.0143 -1.04 0.011 -0.271 0.012 12.671198 0.002764 0.753917 0.004764280181521833 0.0
"Gaia EDR3 3044437299474562048" 0.021023 -0.140081 106.96170073253 -14.29008600856 0.2879 0.094 -1.413 0.081 0.365 0.085 17.701885 0.002872 1.443775 0.013395900943578454 0.0
"Gaia EDR3 3044437299477885312" 0.021897 -0.13799 106.96260219268 -14.28799544629 0.1549 0.1473 -0.83 0.128 3.278 0.138 18.456888 0.003068 1.325962 0.022103920279214925 0.0
"Gaia EDR3 3044437303772075904" 0.021835 -0.136186 106.96253781722 -14.2861911104 -0.1521 1.2528 0.215 1.317 -0.005 1.66 20.796045 0.008009 1.59955 0.14086075115920973 0.0002
"Gaia EDR3 3044437303772079616" 0.022127 -0.138409 106.96283907585 -14.28841346015 0.3271 0.2399 -0.296 0.218 -0.013 0.249 19.104815 0.003505 "" "" 0.0003
"Gaia EDR3 3044437303772088832" 0.024271 -0.144096 106.965052832 -14.29410033689 0.2327 0.4663 -0.471 0.433 0.068 0.495 20.02672 0.004277 1.948984 0.08138492953197557 0.0001
"Gaia EDR3 3044437303772094208" 0.025281 -0.146178 106.96609464202 -14.29618229932 0.3553 0.0502 -0.733 0.041 1.338 0.044 16.46014 0.002791 1.127808 0.006046054072665798 0.0
"Gaia EDR3 3044437303772107008" 0.016922 -0.145989 106.95746863744 -14.29599390553 1.5747 0.9255 -7.483 0.721 -0.781 0.837 19.844545 0.005854 1.632244 0.07652705044862314 0.0
"Gaia EDR3 3044437303772107776" 0.013346 -0.143689 106.95377849635 -14.2936946344 0.9306 0.3337 -4.87 0.288 2.539 0.343 19.57819 0.003774 2.295795 0.077360612628346 0.0
"Gaia EDR3 3044437303772117760" 0.015283 -0.147655 106.95577722508 -14.29766064758 -0.1409 0.2608 0.08 0.214 2.032 0.254 19.143969 0.003375 1.460138 0.03851592570852601 0.0
"Gaia EDR3 3044437303772897024" 0.021576 -0.141714 106.9622717018 -14.29171884055 1.2246 1.0436 0.517 0.879 0.24 1.213 20.650812 0.007388 "" "" 0.0
"Gaia EDR3 3044437303773425408" 0.024819 -0.140782 106.96561773809 -14.29078666102 -0.2528 1.2169 -1.305 1.369 1.725 1.641 20.698847 0.007077 1.31596 0.126837940223654 0.0
"Gaia EDR3 3044437303774911232" 0.021228 -0.137239 106.96191115317 -14.28724431252 0.1532 0.0353 -0.509 0.03 1.739 0.032 15.928354 0.002772 0.935106 0.005467848818666268 0.0001
"Gaia EDR3 3044437303774912000" 0.023289 -0.139563 106.96403868227 -14.28956793848 0.2314 0.0474 -0.253 0.039 1.796 0.041 16.392876 0.00278 0.973499 0.0062736251763858795 0.0
"Gaia EDR3 3044437303774912896" 0.021951 -0.141479 106.96265788472 -14.29148385216 1.1818 0.0535 -6.453 0.045 -0.607 0.048 16.518997 0.002799 1.601868 0.006369649232716531 0.0
"Gaia EDR3 3044437303774914944" 0.025273 -0.145902 106.96608624528 -14.29590664755 0.2594 0.8162 0.904 0.904 -1.269 0.757 19.87768 0.028501 "" "" 0.0
"Gaia EDR3 3044437303774915584" 0.023019 -0.144498 106.96376056447 -14.29450281075 0.2348 0.0388 -0.568 0.033 -0.178 0.035 16.150446 0.002777 0.898345 0.005709666493938802 0.0
"Gaia EDR3 3044437303774921088" 0.014185 -0.145972 106.95464405584 -14.29597742593 0.5458 0.0273 -0.17 0.022 -0.398 0.023 15.224438 0.002764 0.988965 0.004992927147189665 0.0001
"Gaia EDR3 3044437303778611072" 0.027721 -0.142638 106.9686126031 -14.2926426435 0.6095 0.227 -1.188 0.192 -0.374 0.227 19.036442 0.00327 1.617895 0.03745612953690601 0.0
"Gaia EDR3 3044437333834288000" 0.047342 -0.147868 106.98886130221 -14.29786950421 0.7958 1.0292 -2.887 1.072 7.928 1.291 19.967112 0.006387 1.540119 0.06869299922315077 0.0
"Gaia EDR3 3044437333834291584" 0.039641 -0.145725 106.98091394675 -14.29572716797 0.1913 0.2401 0.075 0.207 0.91 0.245 19.120642 0.003492 1.419744 0.035774032725930716 0.0
"Gaia EDR3 3044437333834297600" 0.049744 -0.140987 106.99133843219 -14.2909878413 0.3003 0.194 -0.353 0.168 1.708 0.196 18.83482 0.003174 1.50997 0.036496213162077504 0.0
"Gaia EDR3 3044437333834299136" 0.042075 -0.140575 106.98342479608 -14.29057745043 0.1759 0.1287 -1.532 0.11 -0.024 0.126 18.215849 0.002957 1.40188 0.02410404542746496 0.0
"Gaia EDR3 3044437333834299520" 0.044593 -0.140194 106.98602289869 -14.29019575328 0.5482 0.2302 0.357 0.194 -0.564 0.226 18.365313 0.003448 1.756086 0.03128264379520545 0.0
"Gaia EDR3 3044437333837623936" 0.044819 -0.147173 106.98625791625 -14.29717496409 0.3625 0.2007 -1.542 0.181 0.518 0.206 18.852182 0.003232 1.65473 0.03937739915116042 0.0
"Gaia EDR3 3044437338131785728" 0.043918 -0.14052 106.98532675434 -14.29052144646 -0.0076 0.2865 -0.894 0.253 1.356 0.317 19.285069 0.003567 1.309492 0.13011780015500407 0.0
"Gaia EDR3 3044437338131804416" 0.042998 -0.14763 106.98437835343 -14.29763197088 0.3779 0.1936 -1.874 0.164 1.695 0.182 18.91381 0.00317 1.402456 0.04710735144322562 0.0
"Gaia EDR3 3044437338132921216" 0.043428 -0.136365 106.98481958074 -14.28636661682 0.8066 1.4717 6.725 1.333 -3.104 1.579 20.84648 0.009532 1.323015 0.21796603355762442 0.0
"Gaia EDR3 3044437338134642688" 0.039527 -0.141327 106.98079593427 -14.29132992684 1.2409 0.0292 2.564 0.026 -5.418 0.027 15.429134 0.002766 1.159555 0.005398981682391864 0.0
"Gaia EDR3 3044437338134644480" 0.044067 -0.146096 106.98548178597 -14.29609730627 0.2994 0.0585 -1.202 0.052 1.194 0.059 16.738659 0.002793 1.233362 0.007693643878179754 0.0
"Gaia EDR3 3044437338134646400" 0.042166 -0.147792 106.98351969286 -14.29779408812 0.5537 0.054 -4.321 0.045 5.131 0.049 16.675802 0.002794 1.202162 0.007105022673450499 0.0
"Gaia EDR3 3044437338134647808" 0.040616 -0.149013 106.98192023431 -14.29901556967 0.3115 0.0297 -2.257 0.024 -1.189 0.026 15.443432 0.004332 1.020847 0.016673283278475354 0.0
"Gaia EDR3 3044437368194037376" 0.051352 -0.140357 106.99299803984 -14.29035759571 0.0638 0.1606 -1.86 0.146 2.942 0.165 18.565182 0.003022 1.381281 0.03190778564760211 0.0
"Gaia EDR3 3044437368194044800" 0.054399 -0.134593 106.99614103653 -14.28459201937 0.3978 0.3296 -1.053 0.296 0.654 0.376 19.54976 0.003684 1.778267 0.06582822035951745 0.0
"Gaia EDR3 3044437368194045056" 0.046912 -0.135157 106.98841470059 -14.28515803262 0.1819 0.1016 -0.874 0.089 1.211 0.101 17.816132 0.002886 1.306616 0.01592135634853839 0.0
"Gaia EDR3 3044437368194045696" 0.044736 -0.134529 106.98616925858 -14.28453044019 0.2597 0.4002 -0.059 0.342 1.589 0.397 19.887938 0.004024 1.504778 0.07566297143481852 0.0
"Gaia EDR3 3044437368196517504" 0.061008 -0.137395 107.0029615546 -14.28739269207 0.1634 0.4286 -1.202 0.445 3.795 0.576 19.915745 0.004142 1.820864 0.08998106492024188 0.0
"Gaia EDR3 3044437368196518784" 0.050791 -0.133672 106.99241713701 -14.2836721969 4.7568 1.3491 -2.492 0.926 5.951 1.343 20.606388 0.007505 1.858 0.13185313181185454 0.0
"Gaia EDR3 3044437368197362432" 0.046006 -0.136956 106.98748066595 -14.28695719494 0.3486 0.0987 -0.368 0.085 3.075 0.099 17.766562 0.002878 1.425198 0.013985807567867992 0.0
"Gaia EDR3 3044437372491501696" 0.045671 -0.134287 106.98713437517 -14.28428859057 1.0062 0.6357 -2.217 0.694 2.42 0.893 20.380745 0.005275 1.788553 0.15474945228993184 0.0
"Gaia EDR3 3044437372494360320" 0.059533 -0.132747 107.00143771537 -14.28274556785 0.3779 0.0553 -2.541 0.047 3.586 0.054 16.71908 0.0028 1.238499 0.006961640442169943 0.0
"Gaia EDR3 3044437372494373760" 0.047372 -0.136921 106.98889022262 -14.28692255931 0.3456 0.0406 -0.219 0.036 2.235 0.041 16.10144 0.002791 1.668763 0.006604660130950109 0.0
"Gaia EDR3 3044437402553772544" 0.032242 -0.142813 106.9732775253 -14.29281634729 0.4182 0.1971 0.017 0.163 0.952 0.179 18.87794 0.00319 1.252203 0.027248168900840693 0.0
"Gaia EDR3 3044437402553779584" 0.033092 -0.137336 106.97415483352 -14.28733998725 0.0215 0.2571 -0.404 0.221 1.34 0.255 19.114191 0.003361 1.233828 0.040449054740672404 0.0001
"Gaia EDR3 3044437402553781632" 0.03656 -0.135941 106.97773233369 -14.28594388185 0.1952 0.1287 0.096 0.105 2.998 0.114 18.16487 0.002929 1.418358 0.018292704005785424 0.0
"Gaia EDR3 3044437402553788672" 0.034554 -0.131427 106.97566166999 -14.28143048821 0.139 0.188 -0.3 0.159 0.404 0.171 18.782946 0.003101 1.511086 0.02845886094664138 0.0006
"Gaia EDR3 3044437402553791104" 0.028767 -0.130041 106.96969039244 -14.2800450707 -0.1652 0.2993 -1.047 0.263 1.062 0.308 19.45106 0.003476 1.539755 0.0550006618237745 0.0002
"Gaia EDR3 3044437402553791616" 0.030234 -0.129902 106.97120359665 -14.27990610208 0.215 0.0986 -1.026 0.085 2.68 0.092 17.894388 0.002868 1.487455 0.012293693131278914 0.0
"Gaia EDR3 3044437406851245312" 0.034253 -0.127787 106.97535075402 -14.27779065685 -3.7498 1.6078 -3.774 1.631 -1.367 2.387 20.737255 0.008778 2.207125 0.2410256034695489 0.0
"Gaia EDR3 3044437406851246720" 0.035507 -0.129022 106.97664497862 -14.27902553579 0.626 0.2734 -2.273 0.245 1.778 0.275 19.23578 0.003425 1.619148 0.041381122607549455 0.0
"Gaia EDR3 3044437406851251328" 0.033058 -0.128372 106.97411805216 -14.2783756795 0.3018 0.5476 0.79 0.504 -1.799 0.62 20.25938 0.004498 1.698692 0.09065872033500304 0.0
"Gaia EDR3 3044437406851262336" 0.030594 -0.130616 106.9715753085 -14.28061970145 0.1942 0.9667 -1.121 0.99 2.125 1.24 20.753246 0.007098 1.475424 0.12844219459556974 0.0
"Gaia EDR3 3044437406851277696" 0.026561 -0.133543 106.9674146464 -14.28354727112 0.6498 0.5999 -0.861 0.507 2.003 0.559 20.215906 0.004733 1.950522 0.09811986592772362 0.0
"Gaia EDR3 3044437406854112512" 0.035145 -0.128314 106.97627166871 -14.27831769491 0.2984 0.0493 -1.208 0.042 -0.517 0.045 16.538225 0.00279 1.178291 0.006081749384628919 0.0
"Gaia EDR3 3044437406854113408" 0.036943 -0.130746 106.97812686203 -14.28074901728 0.197 0.1668 0.305 0.134 1.971 0.146 18.524015 0.003039 1.410488 0.022029181673882636 0.0
"Gaia EDR3 3044437406854114560" 0.037602 -0.132329 106.97880700056 -14.28233229708 0.141 0.0832 -1.186 0.069 0.105 0.074 17.354494 0.002832 1.496288 0.011466540996975114 0.0
"Gaia EDR3 3044437406854123520" 0.031803 -0.140586 106.97282496585 -14.29058948442 0.0869 0.0708 0.639 0.057 0.343 0.063 17.060963 0.002818 1.033222 0.0072730659931632595 0.0
"Gaia EDR3 3044437436913533696" 0.039358 -0.127314 106.98061800051 -14.27731645432 0.7966 0.1458 1.514 0.121 -5.948 0.138 18.29326 0.002962 1.856316 0.023300179075480258 0.0
"Gaia EDR3 3044437436913534208" 0.03549 -0.126537 106.97662732684 -14.27653996768 0.4758 0.2949 -0.337 0.287 1.273 0.328 19.393005 0.003584 1.511801 0.041917616903674654 0.0009
"Gaia EDR3 3044437436913536512" 0.051279 -0.126054 106.99291905954 -14.27605410178 0.3303 0.1441 -0.801 0.124 2.121 0.142 18.422424 0.00301 1.481686 0.02535628958516429 0.0
"Gaia EDR3 3044437436913536640" 0.050351 -0.124874 106.99196164374 -14.2748747916 0.0639 0.1876 2.112 0.167 -3.257 0.191 18.634535 0.003472 1.865349 0.029510154515409125 0.0
"Gaia EDR3 3044437441210948608" 0.03999 -0.124595 106.98127020976 -14.27459784484 0.9884 1.0817 -0.602 0.881 1.776 1.227 20.671715 0.007038 1.705841 0.187731691182248 0.0001
"Gaia EDR3 3044437441213835008" 0.048445 -0.12223 106.98999392522 -14.27223094222 0.5369 0.0353 -0.216 0.029 -2.268 0.033 15.725667 0.00277 1.402391 0.0051711327379146054 0.0
"Gaia EDR3 3044437441213835520" 0.04633 -0.121377 106.98781137308 -14.2713781234 -0.0517 0.0824 -0.052 0.069 0.935 0.079 16.412775 0.002911 1.277323 0.006967391635459124 0.0005
"Gaia EDR3 3044437441213843968" 0.037411 -0.124088 106.97860903449 -14.27409118323 0.3601 0.0314 0.469 0.027 0.004 0.031 15.650883 0.002768 1.319973 0.005150735086995005 0.0001
"Gaia EDR3 3044437441213846144" 0.044053 -0.131097 106.98546428581 -14.28109916378 0.0673 0.1519 -0.064 0.138 1.135 0.155 18.399677 0.003003 1.901302 0.034970113826268245 0.0001
"Gaia EDR3 3044437441217559936" 0.041705 -0.133359 106.98304150141 -14.28336130292 0.1449 0.1512 -0.995 0.132 1.978 0.153 18.451406 0.002993 1.447929 0.024638317368152026 0.0
"Gaia EDR3 3044437471273243776" 0.004438 -0.147142 106.94458626108 -14.2971476777 0.4508 0.2489 -0.147 0.227 1.908 0.276 19.215458 0.003378 1.542131 0.03966104029554168 0.0
"Gaia EDR3 3044437471273248512" 0.006034 -0.14378 106.94623290966 -14.29378565037 0.437 0.1353 -1.314 0.111 -0.214 0.128 18.141754 0.002943 1.591703 0.019636708187946498 0.0
"Gaia EDR3 3044437471273248768" -0.002049 -0.14341 106.93789194265 -14.29341640205 0.9436 0.2566 1.568 0.227 -0.989 0.267 19.215021 0.003332 1.724474 0.03769665090052048 0.0
"Gaia EDR3 3044437471273254016" 0.001008 -0.139663 106.94104602755 -14.28966922592 0.9144 0.2163 -0.757 0.188 2.309 0.216 19.022396 0.003226 2.237028 0.04561385299079983 0.0
"Gaia EDR3 3044437471273255424" -0.002238 -0.138695 106.93769691206 -14.28870111991 0.0283 0.1847 -1.312 0.158 2.063 0.171 18.801382 0.003135 1.359072 0.02551904137732926 0.0
"Gaia EDR3 3044437475571591936" 0.00554 -0.14879 106.94572286187 -14.29879584816 3.3735 0.9922 0.996 0.934 1.004 1.261 20.636862 0.005747 1.232805 0.16040784867157146 0.0
"Gaia EDR3 3044437475571760896" -0.007957 -0.143861 106.93179544582 -14.29386640712 2.3201 1.254 -0.445 0.996 -4.278 1.373 20.802595 0.00697 2.133209 0.2395344858917939 0.0
"Gaia EDR3 3044437475573612416" 0.002523 -0.137081 106.94260940274 -14.28708689352 0.4604 0.0564 0.009 0.047 -1.354 0.052 16.77074 0.002795 1.341108 0.006733435533737684 0.0
"Gaia EDR3 3044437475573613952" 0.006419 -0.141511 106.94662964451 -14.29151670373 0.5912 0.0811 -2.527 0.068 0.391 0.075 17.37023 0.002847 1.465944 0.009573364479441506 0.0
"Gaia EDR3 3044437475577312512" 0.009615 -0.145779 106.94992884715 -14.29578473684 0.7879 0.0237 2.333 0.02 2.115 0.021 11.900639 0.002778 1.55834 0.00477758886900669 0.0
"Gaia EDR3 3044437475577312640" 0.008354 -0.147001 106.94862727185 -14.29700664435 -0.2782 0.2463 -0.153 0.255 0.465 0.307 19.084171 0.003563 1.470896 0.05859259430927256 0.0006
"Gaia EDR3 3044437505632989568" 0.009267 -0.140981 106.94956907219 -14.29098706344 0.1707 0.6694 -0.637 0.626 1.904 0.788 20.29045 0.00489 1.439251 0.09484938938778985 0.0
"Gaia EDR3 3044437505632991104" 0.013092 -0.14044 106.9535157987 -14.29044604612 1.0972 0.5328 -1.169 0.463 1.108 0.548 20.19592 0.004537 1.567625 0.09035044933244417 0.0
"Gaia EDR3 3044437505632993664" 0.007239 -0.138745 106.94747649888 -14.28875122927 0.1918 0.048 -0.8 0.04 1.997 0.044 16.462559 0.002785 1.144432 0.0062714697329081205 0.0
"Gaia EDR3 3044437505632994816" 0.018443 -0.137258 106.95903793868 -14.28726302843 0.5162 0.3548 -1.255 0.306 2.38 0.367 19.658173 0.003718 1.613161 0.06627981270529022 0.0
"Gaia EDR3 3044437505632997376" 0.003718 -0.135468 106.94384309908 -14.285473782 0.3469 0.3762 -1.762 0.316 1.849 0.373 19.702398 0.00392 1.785923 0.05980833066585223 0.0
"Gaia EDR3 3044437505632997888" 0.019801 -0.135234 106.96043852101 -14.28523879716 -0.2148 0.2249 -0.461 0.191 2.111 0.224 18.994349 0.003189 1.657852 0.032246066605732336 0.0
"Gaia EDR3 3044437505633000704" 0.004211 -0.133132 106.9443518487 -14.28313816571 0.8888 0.1496 -3.72 0.127 1.931 0.137 18.336239 0.00299 2.01821 0.024354999588303353 0.0
"Gaia EDR3 3044437505633005312" 0.006718 -0.130932 106.94693828349 -14.28093840649 0.3907 0.1845 -0.246 0.159 2.411 0.172 18.905046 0.003139 1.416081 0.029646643820602774 0.0
"Gaia EDR3 3044437505633006848" 0.009509 -0.12918 106.9498182877 -14.27918547112 1.0452 0.9859 0.057 1.024 -0.629 1.429 20.716036 0.006925 1.276119 0.18353043068980304 0.0009
"Gaia EDR3 3044437509930499712" 0.013714 -0.127344 106.9541568651 -14.27734932474 0.1435 0.766 -0.375 0.77 0.84 0.966 20.51406 0.005832 1.695219 0.10724918480397018 0.0128
"Gaia EDR3 3044437509930509568" 0.013124 -0.13147 106.95354866317 -14.28147567124 -0.5303 0.6123 -1.789 0.555 2.545 0.688 20.246643 0.004711 1.520323 0.09517785642468157 0.0004
"Gaia EDR3 3044437509930535168" 0.003464 -0.135548 106.94358019902 -14.2855540096 0.3829 1.0278 -4.396 1.239 5.114 1.646 20.562155 0.006443 "" "" 0.0
"Gaia EDR3 3044437509930535296" 0.007294 -0.13812 106.94753268692 -14.28812541445 0.4494 0.6747 -1.748 0.578 2.955 0.721 20.399862 0.008297 0.436394 0.3577069961519906 0.0002
"Gaia EDR3 3044437509930535936" 0.008295 -0.13928 106.94856567379 -14.28928607161 -0.25 0.2416 -0.492 0.223 1.803 0.275 19.1457 0.003331 1.417732 0.05693815352536886 0.0001
"Gaia EDR3 3044437509930536320" 0.005177 -0.137014 106.94534861222 -14.28702024621 0.0835 0.1732 -1.815 0.155 -1.625 0.183 18.668203 0.003123 1.660151 0.4985313036804695 0.0
"Gaia EDR3 3044437509933346688" 0.012044 -0.13732 106.95243447294 -14.28732594301 0.7598 0.0513 -1.311 0.044 4.3 0.047 16.648746 0.002805 1.451356 0.007009905055715673 0.0
"Gaia EDR3 3044437509933348480" 0.00482 -0.137014 106.94497987418 -14.28702001684 0.5108 0.1069 -0.125 0.091 2.187 0.103 17.86464 0.003186 1.394693 0.023181138451971464 0.0
"Gaia EDR3 3044437509933349248" 0.003976 -0.136893 106.94410924027 -14.28689890023 2.1277 0.198 -14.894 0.174 3.798 0.2 18.907324 0.003201 2.478514 0.05321288041444887 -1.0
"Gaia EDR3 3044437539992735872" -0.00813 -0.136318 106.93161666513 -14.2863236705 0.375 0.1748 -2.449 0.148 1.723 0.161 18.736866 0.003062 1.697176 0.028747015888806876 0.0
"Gaia EDR3 3044437539992739200" -0.001234 -0.133378 106.93873267176 -14.28338356877 0.479 0.1452 0.784 0.126 -2.64 0.137 18.492607 0.002981 1.535015 0.02042823414491911 0.0
