EDR3Name _x _y RA_ICRS DE_ICRS Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BP-RP e_BP-RP probs_final
"Gaia EDR3 3358165732528206208" 0.027519 -0.136911 103.35374932892 16.78008135647 -0.784 0.5727 -1.162 0.606 0.875 0.487 19.824919 0.006903 1.873363 0.11171479290287589 0.0
"Gaia EDR3 3358165762592040320" 0.034692 -0.128424 103.36124296251 16.78856660836 0.0114 0.2828 0.661 0.343 -2.185 0.284 19.04436 0.004127 0.941433 0.045451510761645955 0.0
"Gaia EDR3 3358165762592048768" 0.03909 -0.12301 103.3658384076 16.79398002581 0.4404 0.9063 2.843 1.029 -9.241 0.836 20.419487 0.009189 1.936556 0.1365436254527751 0.0
"Gaia EDR3 3358165762592060928" 0.03367 -0.116497 103.36017747776 16.80049383749 2.2398 0.5455 5.201 0.589 -4.479 0.453 19.686329 0.006738 2.373282 0.19595145368486733 0.0
"Gaia EDR3 3358165762592365568" 0.034298 -0.121529 103.360833429 16.79546159227 -0.7095 0.9991 -1.443 1.206 -6.21 0.986 20.367624 0.008456 2.026568 0.23201103777608098 0.0
"Gaia EDR3 3358165766887935744" 0.032685 -0.11832 103.35914841264 16.79867079691 0.0576 0.2064 -1.916 0.344 0.768 0.337 18.485441 0.00394 1.203814 0.051909617189327927 0.0
"Gaia EDR3 3358165766887941376" 0.025574 -0.124201 103.35171988212 16.79279159653 0.7363 0.018 -2.645 0.02 -9.165 0.016 13.811261 0.002772 0.787546 0.004878944188410338 0.0
"Gaia EDR3 3358165766888692096" 0.031081 -0.13251 103.35747094342 16.78448173591 0.8621 0.3637 0.612 0.341 -0.464 0.246 19.105358 0.00474 1.098883 0.06669891572335093 0.0
"Gaia EDR3 3358166003110180480" 0.12801 -0.148422 103.45870193576 16.76852844862 0.7428 0.4199 -7.781 0.382 1.267 0.288 19.460352 0.004798 2.367203 0.12058709989174825 0.0
"Gaia EDR3 3358166037469920768" 0.13357 -0.147054 103.4645096006 16.76989324575 0.6056 0.4131 3.821 0.413 -5.399 0.31 19.571646 0.005482 1.208958 0.10346296515085382 0.0
"Gaia EDR3 3358166037469921408" 0.138373 -0.145794 103.46952646763 16.7711497137 0.0732 0.6802 -0.832 0.7 -0.481 0.549 20.254478 0.007759 1.65311 0.19927174582860316 0.0
"Gaia EDR3 3358166037469924608" 0.132916 -0.144166 103.46382817346 16.7727813951 0.7079 0.1171 1.287 0.141 -0.787 0.114 17.951305 0.003239 1.429501 0.026319889471575354 0.0
"Gaia EDR3 3358166037470116992" 0.129429 -0.143175 103.46018735528 16.77377486142 0.3775 0.7327 0.054 0.795 0.498 0.731 20.163403 0.007819 1.538277 0.28200424885575676 0.0
"Gaia EDR3 3358166041763724800" 0.134982 -0.1418 103.46598772037 16.77514543395 1.0704 0.3633 -10.346 0.365 -2.408 0.288 19.402052 0.00456 2.130089 0.09207442132055661 0.0
"Gaia EDR3 3358166106189392768" 0.110614 -0.149909 103.44053206878 16.76705311936 0.7943 0.7477 -0.146 0.823 1.636 0.554 19.907349 0.006866 1.586493 0.11386916474449246 0.0
"Gaia EDR3 3358166110485301760" 0.109525 -0.148027 103.43939575106 16.76893573059 0.1994 0.0357 0.256 0.04 -0.637 0.031 15.340799 0.002783 1.243725 0.005762577620973803 0.0
"Gaia EDR3 3358166140549137408" 0.085113 -0.145611 103.41390091777 16.77136367721 0.4301 0.055 -0.308 0.063 1.4 0.049 16.463785 0.002845 0.840448 0.010530066754838434 0.0
"Gaia EDR3 3358166140549639552" 0.086016 -0.145403 103.41484446139 16.77157162484 1.7891 0.2214 5.7 0.361 -10.144 0.351 18.579779 0.003802 2.196222 0.08856760534533513 0.0
"Gaia EDR3 3358166144843008128" 0.083567 -0.149418 103.412284337 16.76755784617 -0.3212 0.3623 0.656 0.378 -0.194 0.28 19.27786 0.004713 0.906536 0.08543123394768606 0.0
"Gaia EDR3 3358166144845050752" 0.08497 -0.149633 103.41375009178 16.76734214072 0.3499 0.033 -1.729 0.038 -1.019 0.031 15.427013 0.002798 0.647617 0.006722627104683346 0.0
"Gaia EDR3 3358166174908876416" 0.092186 -0.14502 103.42128858197 16.77195196653 0.0804 0.0699 -1.158 0.082 -0.331 0.064 16.959538 0.002895 0.723066 0.010080507555787321 0.0
"Gaia EDR3 3358166174908879104" 0.088414 -0.14237 103.4173502709 16.77460383752 0.1052 0.2885 1.437 0.332 -1.896 0.244 19.046824 0.004542 1.254539 0.06036405861741499 0.0
"Gaia EDR3 3358166174908881536" 0.098375 -0.141419 103.42775418562 16.77554935253 -0.3843 0.2445 -2.137 0.351 0.122 0.33 18.83048 0.004186 0.748884 0.05545592776187899 0.0
"Gaia EDR3 3358166174908884608" 0.097534 -0.139007 103.42687695224 16.77796227848 0.2895 0.1689 -0.254 0.267 -0.914 0.257 18.215292 0.003423 0.813831 0.0303917735588012 0.0
"Gaia EDR3 3358166277988286592" 0.10123 -0.139458 103.43073739784 16.77750844413 -0.7357 1.0485 0.981 1.16 0.566 0.918 20.415611 0.008909 1.711182 0.17564776738854282 0.0
"Gaia EDR3 3358166209268619776" 0.1221 -0.141509 103.45253415544 16.77544558217 -0.0324 0.3616 -0.383 0.354 -1.25 0.264 19.379345 0.004979 1.165682 0.08437604236406356 0.0
"Gaia EDR3 3358166209268623872" 0.109559 -0.143398 103.43943431412 16.77356444106 1.2883 0.1139 -1.165 0.161 -13.973 0.13 17.78029 0.003155 1.851128 0.02896857585857162 0.0
"Gaia EDR3 3358166213562435968" 0.113261 -0.13896 103.44330394786 16.77799971654 0.4234 0.8986 -0.171 0.889 -0.419 0.794 20.450788 0.009074 1.474924 0.19835442638477044 0.0
"Gaia EDR3 3358166213564513792" 0.109584 -0.14159 103.43946176156 16.77537260323 1.3433 0.222 1.333 0.372 -2.69 0.354 18.454527 0.004596 1.308832 0.04114718797542118 0.0
"Gaia EDR3 3358166243628365952" 0.132934 -0.136613 103.46385281513 16.78033385857 0.0946 0.2151 0.684 0.248 -1.355 0.234 18.3966 0.003651 0.92547 0.044278179719161315 0.0
"Gaia EDR3 3358166243628367616" 0.127562 -0.135187 103.45824253579 16.78176444904 -0.3217 0.23 0.48 0.241 -1.408 0.205 18.44106 0.003646 1.057213 0.05083632678768634 0.0
"Gaia EDR3 3358166243628369664" 0.135221 -0.135896 103.46624246875 16.78104991556 0.5654 0.1271 0.683 0.149 1.297 0.119 17.977448 0.003164 1.033909 0.020178959115552276 0.0
"Gaia EDR3 3358166243628369792" 0.136231 -0.134375 103.46729863572 16.78257017286 0.6242 0.2632 1.01 0.273 -2.822 0.221 18.956425 0.003946 1.245026 0.07076891810645525 0.0
"Gaia EDR3 3358166243628371712" 0.134399 -0.133309 103.46538558801 16.78363746837 0.1361 0.2827 -0.174 0.32 0.197 0.247 19.171457 0.004382 0.937689 0.06482430391766178 0.0
"Gaia EDR3 3358166247922159360" 0.127067 -0.138 103.4577243855 16.77895162686 0.4627 0.3858 1.53 0.442 -1.419 0.358 19.518137 0.005879 1.02725 0.059469523763497296 0.0
"Gaia EDR3 3358166247922159872" 0.12654 -0.138626 103.45717263226 16.77832602691 0.483 0.131 0.053 0.152 -2.798 0.122 18.04119 0.003237 "" "" 0.0
"Gaia EDR3 3358166247924244096" 0.126053 -0.138542 103.45666427171 16.77840976049 0.3213 0.0424 0.12 0.049 -2.779 0.039 16.064083 0.002817 0.768654 0.009873494952843833 0.0
"Gaia EDR3 3358166277988104960" 0.106825 -0.135997 103.43658305814 16.78096713728 0.4175 0.111 3.52 0.152 1.768 0.129 17.789698 0.003091 1.137167 0.02582842845942682 0.0
"Gaia EDR3 3358166277988437760" 0.108152 -0.140926 103.43796641922 16.77603679511 0.8292 0.236 -3.384 0.37 -7.646 0.347 18.707775 0.003843 2.102428 0.043713973244932376 0.0
"Gaia EDR3 3358166282281912448" 0.107783 -0.133367 103.4375852672 16.78359604518 0.1384 0.5854 0.277 0.612 -4.485 0.474 19.988976 0.006962 2.343996 0.2025117320290266 0.0
"Gaia EDR3 3358166282281922560" 0.108142 -0.141559 103.43795562575 16.77540406922 0.0916 0.4246 -0.312 0.439 0.336 0.315 19.533506 0.005453 "" "" 0.0
"Gaia EDR3 3358166282282704768" 0.10255 -0.140435 103.43211507338 16.77653105518 -1.6068 1.2733 -2.903 2.036 1.439 1.859 20.72075 0.014014 1.515692 0.17035504167222856 0.0
"Gaia EDR3 3358166282283986688" 0.107737 -0.132317 103.43753767724 16.78464642162 -1.2042 0.2633 -1.194 0.303 -2.464 0.243 15.307479 0.005166 0.733018 0.007755634358945104 0.0
"Gaia EDR3 3358166282283988096" 0.103993 -0.13086 103.43362847285 16.78610585311 0.2279 0.0803 -0.083 0.107 -2.164 0.091 17.185349 0.002937 0.89286 0.017244661369761303 0.0
"Gaia EDR3 3358166282283991296" 0.106052 -0.14046 103.43577290536 16.77650437176 0.8064 0.0536 0.389 0.063 -2.458 0.049 16.444975 0.002842 1.034434 0.009261929686464245 0.0
"Gaia EDR3 3358166282283991936" 0.103871 -0.139397 103.43349535307 16.77756841116 1.2219 0.0338 -1.945 0.04 -3.877 0.031 15.235233 0.002799 1.079678 0.006048333626181349 0.0
"Gaia EDR3 3358166312346022016" 0.116522 -0.12339 103.4467196236 16.793568107 1.4449 0.013 -6.831 0.015 7.025 0.012 12.057165 0.002762 0.645555 0.004768149971164855 0.0
"Gaia EDR3 3358166312347849728" 0.119005 -0.132009 103.4493073426 16.78494708264 -0.4719 0.1908 0.393 0.23 -0.714 0.212 18.275251 0.003692 0.914629 0.0349008587313976 0.0
"Gaia EDR3 3358166312347852928" 0.113779 -0.130017 103.44385033675 16.7869428493 0.6665 0.3597 -0.314 0.365 -0.763 0.271 19.414547 0.004791 1.051888 0.07052352735050214 0.0
"Gaia EDR3 3358166312347856896" 0.110749 -0.128074 103.44068606196 16.78888785398 0.3581 0.1143 -2.794 0.138 -0.785 0.111 17.906433 0.003195 0.874037 0.027150011708311182 0.0
"Gaia EDR3 3358166312347858432" 0.114535 -0.126472 103.44464237508 16.79048690631 0.2651 0.3119 2.439 0.317 -6.293 0.234 19.175137 0.004136 0.769642 0.07434296676929322 0.0
"Gaia EDR3 3358166312347863168" 0.121283 -0.124391 103.45169198198 16.79256427277 0.2892 0.0973 -0.498 0.128 -1.301 0.108 17.59274 0.00302 0.974604 0.0274903513608245 0.0
"Gaia EDR3 3358166312347863296" 0.108787 -0.123848 103.43863983023 16.79311476138 -0.045 0.2119 -0.611 0.246 -1.826 0.229 18.597393 0.003697 1.182764 0.04332549266330169 0.0
"Gaia EDR3 3358166316643716352" 0.116684 -0.118395 103.44689225021 16.79856296928 0.3763 0.0261 -2.088 0.03 0.32 0.024 14.978435 0.002806 0.525828 0.005836382678960149 0.0
"Gaia EDR3 3358166415427060352" 0.139706 -0.134549 103.47092795736 16.78239359429 0.2111 0.4356 0.187 0.471 -0.99 0.376 19.669336 0.006066 1.415512 0.07158466198779388 0.0
"Gaia EDR3 3358166419720824832" 0.147381 -0.135136 103.47894330626 16.78180072665 0.9713 0.4053 -0.082 0.412 -3.484 0.31 19.468693 0.004974 2.015436 0.11299567367720609 0.0
"Gaia EDR3 3358166419722923776" 0.145964 -0.129328 103.4774676973 16.78760995961 0.0345 0.1301 -0.614 0.173 -1.963 0.157 18.01757 0.003222 0.786812 0.022602276307932878 0.0
"Gaia EDR3 3358166419722928384" 0.148896 -0.142848 103.48051945411 16.7740876597 0.3418 0.0972 0.175 0.12 -0.829 0.104 17.508074 0.003039 0.855139 0.01898335963533918 0.0
"Gaia EDR3 3358166621585497088" 0.138271 -0.131914 103.46943085918 16.78502933697 0.9503 0.0719 3.678 0.085 -9.146 0.066 16.94271 0.00291 1.399714 0.01322175503494311 0.0
"Gaia EDR3 3358166621585513728" 0.140745 -0.124315 103.47202101201 16.79262679902 0.7079 0.0146 2.269 0.017 -3.098 0.014 13.522071 0.002785 0.657124 0.004842678144457533 0.0
"Gaia EDR3 3358166621585519872" 0.137221 -0.11807 103.46834447049 16.79887465394 1.4726 0.0879 -5.926 0.123 8.007 0.104 17.335642 0.003056 1.968805 0.0247065841978327 0.0
"Gaia EDR3 3358166621585676032" 0.140215 -0.121901 103.47146904393 16.79504074284 0.5401 0.4118 -0.409 0.408 -3.023 0.274 19.297056 0.004945 1.771292 0.0798223006273773 0.0
"Gaia EDR3 3358166625881354496" 0.134967 -0.121426 103.46598754234 16.79552005212 1.1453 0.0284 1.577 0.036 6.977 0.028 14.832319 0.002784 0.881805 0.004996121225019391 0.0
"Gaia EDR3 3358166625881357824" 0.132565 -0.126296 103.46347481105 16.79065187116 1.0796 0.3649 8.404 0.453 -1.581 0.38 17.632236 0.009367 1.939533 0.020872744899872585 0.0
"Gaia EDR3 3358166625881358720" 0.136236 -0.131072 103.46730621139 16.78587249133 -0.0848 0.1 -0.511 0.13 -1.412 0.111 17.549068 0.003092 0.841536 0.017982564197445323 0.0
"Gaia EDR3 3358166655945270400" 0.146095 -0.11352 103.4776173003 16.80341769835 0.2419 0.0785 -1.086 0.102 -0.782 0.082 17.051146 0.002934 0.738676 0.01219330792472584 0.0
"Gaia EDR3 3358166655945276672" 0.147054 -0.106957 103.47862453747 16.80997930518 0.9032 0.4547 0.519 0.464 -2.593 0.343 19.52537 0.005358 1.783585 0.10929498751683982 0.0
"Gaia EDR3 3358166655950456192" 0.148811 -0.107146 103.48046037951 16.80978957804 -0.0363 0.5712 1.997 0.593 -5.335 0.467 19.897865 0.007227 2.127163 0.14596395007381854 0.0
"Gaia EDR3 3358166660238961792" 0.147817 -0.111578 103.47941845229 16.80535845474 -0.0767 0.1247 0.34 0.152 -1.606 0.111 17.78744 0.003095 0.824078 0.023138861441946063 0.0
"Gaia EDR3 3358166660238963072" 0.145538 -0.110274 103.47703823749 16.80666348235 0.6092 0.8575 0.373 0.951 -0.287 0.753 20.003956 0.008255 1.294247 0.1349620963462592 0.0
"Gaia EDR3 3358166660241083776" 0.149326 -0.108757 103.48099661319 16.80817835478 0.4821 0.0607 4.128 0.075 -7.2 0.056 16.61428 0.002864 1.009298 0.00849043372161561 0.0
"Gaia EDR3 3358166660241085696" 0.147661 -0.112539 103.47925398204 16.80439774064 0.4525 0.082 -1.238 0.105 -4.413 0.084 17.135817 0.002932 1.01564 0.012135783810691976 0.0
"Gaia EDR3 3358166690304989440" 0.128505 -0.122564 103.45923732488 16.79438607221 0.3968 0.1681 -0.461 0.201 -2.434 0.183 18.230328 0.003428 0.87401 0.036568473767797455 0.0
"Gaia EDR3 3358166690305014528" 0.126267 -0.10694 103.45690979466 16.81001231007 0.321 0.5737 -0.267 0.554 -1.527 0.451 19.971453 0.006236 1.089111 0.12497243229983264 0.0
"Gaia EDR3 3358166690305157248" 0.128985 -0.109278 103.45974767709 16.80767192181 0.2749 0.6455 -0.727 0.919 -0.023 0.82 20.372812 0.008171 1.311918 0.20102865144750964 0.0
"Gaia EDR3 3358166694600829952" 0.134018 -0.117154 103.4649996416 16.79979223616 0.3163 0.0628 -0.1 0.073 -0.103 0.061 16.772036 0.002876 0.850431 0.007593555582224987 0.0
"Gaia EDR3 3358166694600830336" 0.127979 -0.11174 103.45869492923 16.80521054607 -1.3398 0.6758 0.557 0.79 -1.227 0.711 20.207659 0.010061 1.77595 0.12919141288259847 0.0
"Gaia EDR3 3358166724664756736" 0.130776 -0.105066 103.46162187066 16.81188306949 0.21 0.5573 -0.638 0.596 -0.341 0.498 19.84586 0.006842 1.343473 0.10330224973285672 0.0
"Gaia EDR3 3358166724664758784" 0.133253 -0.103347 103.46421045661 16.81359993345 0.4042 0.3071 0.182 0.319 -0.074 0.248 19.119747 0.004307 1.269077 0.08534437344172305 0.0
"Gaia EDR3 3358166724664762752" 0.141221 -0.101987 103.47253498739 16.81495442048 0.3171 0.1497 0.168 0.171 -3.548 0.147 18.12868 0.003382 1.279737 0.03865267233788861 0.0
"Gaia EDR3 3358166724664767616" 0.134723 -0.100473 103.46574861661 16.81647340466 0.6199 0.2323 -2.851 0.279 -6.522 0.263 18.670086 0.003774 1.521032 0.054482685439588605 0.0
"Gaia EDR3 3358166724664896256" 0.13974 -0.110632 103.47098209019 16.80631022803 -0.0092 0.3799 -2.242 0.391 -0.13 0.29 19.354235 0.004845 1.330963 0.0946405007688511 0.0
"Gaia EDR3 3358166724664899328" 0.14235 -0.101655 103.47371525315 16.8152858578 -0.3014 0.3977 0.168 0.39 -0.523 0.294 19.47571 0.005293 0.613928 0.09466802062413059 0.0
