EDR3Name _x _y RA_ICRS DE_ICRS Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BP-RP e_BP-RP probs_final
"Gaia EDR3 5237096654773055232" 0.049013 -0.13891 170.03840588894 -65.35886817542 0.1705 0.0822 -8.037 0.082 2.128 0.085 17.592922 0.002926 1.377033 0.013483431443221632 0.0011
"Gaia EDR3 5237096684807665280" 0.035098 -0.143859 170.00504885175 -65.36383874234 0.2564 0.1398 -5.576 0.157 0.966 0.147 18.529646 0.003211 1.188467 0.0236865033643553 0.0015
"Gaia EDR3 5237096684808754816" 0.033218 -0.149629 170.00055561903 -65.36961170516 -0.6012 0.4126 -6.861 0.418 2.92 0.387 19.716116 0.005807 1.899956 0.13259815062779245 0.0002
"Gaia EDR3 5237096684808755840" 0.036679 -0.148311 170.0088549021 -65.36828881818 0.2115 0.3843 7.684 0.401 -5.548 0.382 19.838829 0.004538 2.555466 0.13843984832141482 0.0
"Gaia EDR3 5237096689123802240" 0.033379 -0.148541 170.00093894353 -65.36852308081 0.0341 0.1929 -4.794 0.204 1.829 0.176 18.948679 0.003481 1.9695 0.0422932913717694 0.0034
"Gaia EDR3 5237096689123807488" 0.034177 -0.143171 170.00283709531 -65.36315258425 0.0317 0.5407 -4.516 0.683 0.245 0.608 20.216995 0.006538 1.728943 0.11859363333850984 0.0003
"Gaia EDR3 5237096689123809664" 0.037455 -0.146712 170.01071099403 -65.36668879786 0.3446 0.0483 -9.212 0.052 2.834 0.048 16.65254 0.00282 1.395663 0.007312674814068141 0.0006
"Gaia EDR3 5237096689123809792" 0.036977 -0.146563 170.00956400531 -65.36654086601 -0.2986 0.7921 -4.112 0.771 1.653 0.86 20.347637 0.008223 "" "" 0.0079
"Gaia EDR3 5237096689123811328" 0.038438 -0.147426 170.01307233467 -65.36740103065 0.0594 0.1945 -5.332 0.21 1.892 0.184 19.01039 0.003623 1.420059 0.03329533204019655 0.0024
"Gaia EDR3 5237096689123813888" 0.040489 -0.149191 170.01799956092 -65.36916295782 -0.6234 0.2541 -7.922 0.27 2.751 0.248 19.174644 0.004064 1.800652 0.03506595099856916 0.0013
"Gaia EDR3 5237096689123814912" 0.040713 -0.147717 170.01853227468 -65.36768847013 0.3353 0.2409 -8.266 0.258 1.774 0.225 19.331902 0.003761 1.731497 0.052795262873247914 0.0002
"Gaia EDR3 5237096689123815296" 0.039691 -0.1445 170.01606758536 -65.3644739306 -0.4691 0.5422 -6.98 0.647 1.236 0.527 20.244967 0.006166 1.63652 0.09441930735699343 0.0007
"Gaia EDR3 5237096689123818240" 0.042904 -0.148872 170.0237922742 -65.36884055785 0.2968 0.2685 -2.286 0.282 1.376 0.261 19.44699 0.004169 1.528942 0.13014152179686525 0.0007
"Gaia EDR3 5237096689123821696" 0.043591 -0.146956 170.02543374685 -65.36692348833 0.1032 0.4828 -5.348 0.49 1.391 0.511 20.017658 0.005892 1.281967 0.09123309827346249 0.003
"Gaia EDR3 5237096689124743424" 0.032171 -0.13901 169.99801183842 -65.35899402695 0.3335 0.3948 -5.558 0.429 0.248 0.372 19.909386 0.004768 1.756247 0.08417057353469795 0.0017
"Gaia EDR3 5237096689124744320" 0.031191 -0.139455 169.99566194775 -65.35944013789 -1.5591 0.8188 -7.53 1.107 1.366 0.742 20.599962 0.009583 1.807608 0.1541507973455836 0.0007
"Gaia EDR3 5237096689124762240" 0.037375 -0.148204 170.01052425862 -65.36818093379 -0.539 0.7433 -5.74 0.789 3.231 0.605 20.492245 0.007868 1.562162 0.15463035379913473 0.0007
"Gaia EDR3 5237096689125376896" 0.030264 -0.144668 169.99345377308 -65.36465370093 1.8128 0.6076 -5.638 0.704 1.411 0.646 20.373085 0.007473 1.481649 0.1271091135328057 0.0028
"Gaia EDR3 5237096689125707264" 0.040524 -0.149877 170.0180862373 -65.36984940458 1.9706 1.2872 -3.366 1.195 3.545 1.891 20.737854 0.011381 1.36302 0.3283554197299432 0.0
"Gaia EDR3 5237096689125711872" 0.033612 -0.14116 170.00147392231 -65.36114154918 0.2935 0.8834 -6.555 1.092 1.169 1.198 20.629004 0.010026 1.825376 0.17455470210974083 0.0016
"Gaia EDR3 5237096689126436096" 0.042024 -0.149628 170.02168428017 -65.36959741805 -4.4025 2.1571 -4.687 1.709 -2.682 2.023 20.749508 0.010727 1.716148 0.23598546070565124 0.0
"Gaia EDR3 5237096689132789120" 0.032932 -0.149736 169.99987028994 -65.36971920224 -0.8682 0.4516 -4.569 0.455 1.454 0.464 19.753155 0.006329 1.918299 0.08310662956105028 0.0031
"Gaia EDR3 5237096689132791424" 0.04304 -0.147991 170.02411498692 -65.36795956522 0.2728 0.0508 -6.209 0.055 2.858 0.053 16.718039 0.002821 1.385716 0.007974071350005814 0.0003
"Gaia EDR3 5237096689132915840" 0.033283 -0.14011 170.00068155004 -65.36009245951 0.0493 0.1556 -5.75 0.168 2.309 0.153 18.666279 0.003324 1.844547 0.021486540620626195 0.0029
"Gaia EDR3 5237096719163586048" 0.035107 -0.130233 170.00502531793 -65.35021319812 4.042 0.0113 -20.892 0.012 -3.238 0.012 12.797616 0.002815 1.333326 0.005396470983991705 0.0
"Gaia EDR3 5237096719165430272" 0.03875 -0.141799 170.01380056498 -65.36177390168 0.1188 0.1039 -5.301 0.109 2.647 0.104 18.012484 0.002999 1.8062 0.01501535442839121 0.0013
"Gaia EDR3 5237096719165440640" 0.047931 -0.138634 170.03580889313 -65.35859393574 0.6959 0.0429 -9.308 0.045 1.977 0.048 15.402873 0.00281 1.111211 0.005348739725797814 0.0
"Gaia EDR3 5237096719165452160" 0.036796 -0.13392 170.00908748945 -65.35389807574 0.3918 0.0549 -4.268 0.057 2.609 0.056 16.776712 0.002829 1.414392 0.008921663699050779 0.0034
"Gaia EDR3 5237096719167418368" 0.032597 -0.13775 169.99903075583 -65.35773279607 0.2119 0.0854 -2.78 0.089 1.673 0.085 17.7279 0.002943 1.483355 0.014944080892419992 0.0067
"Gaia EDR3 5237096723483556736" 0.040583 -0.141974 170.01819816765 -65.3619459416 0.0599 0.1918 -5.432 0.196 1.189 0.184 19.0059 0.003525 1.698225 0.03359361582449428 0.0034
"Gaia EDR3 5237096723483558400" 0.041309 -0.141125 170.01993599923 -65.3610957245 1.1599 0.1741 -10.164 0.178 1.019 0.187 17.123125 0.003124 1.608316 0.011804716660816053 0.0
"Gaia EDR3 5237096723483562752" 0.045839 -0.148085 170.03083237679 -65.36804828928 0.4866 0.7099 -6.12 0.848 0.485 0.923 20.403837 0.007129 1.977886 0.13230889556814912 0.0007
"Gaia EDR3 5237096723483563264" 0.04567 -0.146579 170.03041965142 -65.36654281476 0.1188 0.286 -2.645 0.285 1.121 0.276 19.469402 0.004265 1.757786 0.059463226065618977 0.0021
"Gaia EDR3 5237096723483565440" 0.045053 -0.140587 170.02891538188 -65.3605514554 0.4439 0.5819 -7.357 0.648 1.596 0.67 20.171923 0.006238 1.755709 0.10239317278774376 0.0011
"Gaia EDR3 5237096723483566464" 0.04472 -0.138028 170.02810698047 -65.35799336624 -2.1523 1.3946 -5.716 1.274 -0.557 2.186 20.490088 0.01213 1.445435 0.19595942692740106 0.0009
"Gaia EDR3 5237096723483566720" 0.045729 -0.139481 170.0305310916 -65.35944494224 0.237 0.1985 -7.73 0.202 0.868 0.198 18.864323 0.003677 "" "" 0.0006
"Gaia EDR3 5237096723483568128" 0.046769 -0.13812 170.03302188822 -65.35808144944 -0.0418 0.6906 -4.363 0.664 3.841 0.625 19.81138 0.011063 0.985775 0.10259599678414233 0.0
"Gaia EDR3 5237096723483568640" 0.047606 -0.141758 170.03504444397 -65.3617186594 0.3323 0.2747 -9.422 0.275 4.386 0.283 19.383509 0.003937 1.662453 0.05064091069786465 0.0
"Gaia EDR3 5237096723484449792" 0.034709 -0.127217 170.00406079135 -65.34719800296 0.0373 0.5787 -6.097 0.761 2.343 0.629 19.649588 0.005338 "" "" 0.0154
"Gaia EDR3 5237096723484453248" 0.036009 -0.128498 170.00718333365 -65.34847706296 0.5886 0.9904 -3.846 1.385 0.192 1.226 20.305714 0.008797 "" "" 0.0031
"Gaia EDR3 5237096723484453376" 0.034806 -0.128541 170.00429931296 -65.34852107913 0.2235 0.1153 -8.65 0.124 1.067 0.12 18.13964 0.003152 1.69298 0.02831137887632644 0.0019
"Gaia EDR3 5237096723484454784" 0.033023 -0.128481 170.00002468208 -65.3484640533 -0.1682 0.857 -8.078 0.956 2.461 0.872 20.506556 0.008985 1.661488 0.17101965531270089 0.0053
"Gaia EDR3 5237096723484455296" 0.033819 -0.129133 170.00193408399 -65.3491146051 -0.3681 0.2357 -4.638 0.249 -1.315 0.221 19.255661 0.004121 1.7292 0.0606800884413672 0.006
"Gaia EDR3 5237096723484458240" 0.03618 -0.130692 170.00760060875 -65.35067078761 0.206 0.2805 -5.689 0.277 2.165 0.246 19.328896 0.004897 1.43951 0.11113309537246915 0.0124
"Gaia EDR3 5237096723484459776" 0.038123 -0.1316 170.01226199471 -65.35157616631 0.9796 0.8439 -10.403 0.964 2.414 0.872 20.57039 0.009915 1.61128 0.19138886763435933 0.0
"Gaia EDR3 5237096723484460160" 0.039556 -0.132036 170.01569983545 -65.35200981122 -0.4308 0.2813 -8.62 0.297 3.447 0.264 19.531967 0.004523 1.709661 0.0769033142645293 0.0049
"Gaia EDR3 5237096723484464512" 0.041044 -0.134315 170.01927577227 -65.3542865275 -0.1724 0.1883 -3.374 0.201 2.011 0.188 18.959095 0.003507 1.585573 0.03046346163673248 0.0096
"Gaia EDR3 5237096723484467200" 0.045321 -0.136049 170.02953927395 -65.35601378924 -0.0727 0.2753 -2.994 0.267 1.017 0.27 19.357391 0.004103 1.368187 0.04860962052988786 0.0077
"Gaia EDR3 5237096723484467328" 0.033257 -0.133671 170.00060150163 -65.35365366894 1.0346 0.9273 -4.585 1.171 0.226 1.232 20.637972 0.01082 1.900743 0.19825967755376675 0.0009
"Gaia EDR3 5237096723484468096" 0.037983 -0.135002 170.01193756654 -65.35497806352 0.1355 0.316 -7.373 0.332 2.686 0.299 19.699913 0.004549 1.699404 0.05994884379080213 0.0032
"Gaia EDR3 5237096723484470400" 0.037527 -0.136098 170.01084888776 -65.35607483456 -0.567 0.4119 -7.574 0.431 5.095 0.388 19.942822 0.005283 1.813984 0.0852977924184148 0.0
"Gaia EDR3 5237096723484475904" 0.041433 -0.138629 170.02022394398 -65.35859940821 0.1248 0.4354 -6.357 0.458 2.341 0.406 20.076035 0.005781 1.270615 0.08420105607022356 0.0038
"Gaia EDR3 5237096723484477312" 0.040331 -0.139062 170.0175826552 -65.35903438753 0.0114 0.2192 -10.229 0.231 2.55 0.222 19.193377 0.003623 1.703928 0.054331320515482034 0.0
"Gaia EDR3 5237096723484478080" 0.035115 -0.138362 170.00507041382 -65.35834160538 0.3505 0.2651 -4.375 0.276 1.309 0.256 19.434788 0.00416 1.691748 0.04951994644999537 0.0106
"Gaia EDR3 5237096723484479488" 0.035562 -0.138963 170.00614473172 -65.35894245754 -0.1776 0.7125 -4.284 0.811 1.136 0.772 20.378592 0.007944 1.533356 0.16160188423450372 0.0061
"Gaia EDR3 5237096723484480768" 0.03458 -0.13904 170.00379047696 -65.3590210303 0.1348 0.7751 -7.486 0.953 1.587 0.689 20.427805 0.007776 1.95591 0.2589870968955171 0.0013
"Gaia EDR3 5237096723484483584" 0.037267 -0.141232 170.01024208582 -65.36120909967 0.3458 0.9302 -8.117 1.533 2.5 1.012 20.535381 0.011993 1.6439 0.127034829061195 0.0015
"Gaia EDR3 5237096723484483712" 0.042319 -0.142524 170.02236450638 -65.36249361408 4.9007 1.5106 -8.134 2.75 -0.786 2.003 20.776743 0.014737 1.246756 0.3884087839023375 0.0
"Gaia EDR3 5237096723485100544" 0.037969 -0.133011 170.01189829845 -65.35298660236 0.1695 0.6294 -6.877 0.634 2.11 0.582 20.312004 0.007399 1.754496 0.13782797512941025 0.0082
"Gaia EDR3 5237096723485102592" 0.03889 -0.134832 170.01411182624 -65.35480674751 0.9197 1.1016 -10.291 1.262 7.73 0.997 20.732567 0.012225 1.355642 0.41595489187876034 0.0
"Gaia EDR3 5237096723485104896" 0.042648 -0.137867 170.02313507692 -65.3578363211 1.0826 0.9273 -7.853 1.053 3.08 1.03 20.479109 0.009544 1.748852 0.11260320892448303 0.0052
"Gaia EDR3 5237096723485106048" 0.033327 -0.137079 170.0007779554 -65.35706158108 -3.0288 1.2392 -2.91 1.212 2.112 0.868 20.746935 0.011348 1.281725 0.19697681496484173 0.0024
"Gaia EDR3 5237096723485106688" 0.03808 -0.138524 170.01218387004 -65.35850038268 1.0913 0.5701 -5.222 0.676 1.858 0.566 20.244202 0.00635 1.646683 0.1443918780647002 0.0082
"Gaia EDR3 5237096723485110912" 0.041203 -0.143088 170.01968915934 -65.36305873546 0.1955 1.1892 -1.688 2.275 -2.927 1.727 20.830832 0.012789 1.187407 0.187733258790287 0.0
"Gaia EDR3 5237096723485440512" 0.044204 -0.140583 170.02687864851 -65.36054894532 -0.9632 1.2662 -2.809 1.55 -0.888 2.296 20.757656 0.014831 1.415607 0.20778958293122626 0.0
"Gaia EDR3 5237096723485445888" 0.040086 -0.141561 170.01700563562 -65.36153378296 -0.1766 0.9908 -8.385 1.287 1.292 1.272 20.719751 0.011738 1.936115 0.6326439798839407 0.0002
"Gaia EDR3 5237096723485939072" 0.041462 -0.136333 170.02028628461 -65.35630408838 -2.3329 1.7465 -5.351 1.521 1.826 1.173 20.8071 0.012824 1.666592 0.23121544138854924 0.0096
"Gaia EDR3 5237096723492529408" 0.03946 -0.139302 170.01549577126 -65.35927558927 0.0692 0.1484 -4.389 0.174 0.077 0.145 18.487768 0.0033 1.637983 0.0700222436330593 0.0004
"Gaia EDR3 5237096723492529536" 0.039392 -0.139928 170.01533431311 -65.35990163112 0.5923 0.0266 -4.488 0.028 4.48 0.028 15.522222 0.002774 1.379592 0.006037414132358531 0.0
"Gaia EDR3 5237096723492529920" 0.042502 -0.145932 170.02281768818 -65.36590129693 0.9584 0.065 -3.129 0.068 -4.769 0.067 17.22709 0.002861 1.534861 0.010393824460872126 0.0
"Gaia EDR3 5237096723492530048" 0.04111 -0.140993 170.01945859482 -65.36096472776 1.1216 0.2694 -10.265 0.358 2.289 0.438 18.949816 0.004049 "" "" 0.0
"Gaia EDR3 5237096723492530816" 0.043831 -0.138611 170.02597750698 -65.35857781343 0.2264 0.019 -8.756 0.019 0.351 0.02 14.637377 0.002777 1.883655 0.005092602106226973 0.0027
"Gaia EDR3 5237096723492531456" 0.045274 -0.139579 170.02944051132 -65.35954313931 0.7091 0.0703 -17.806 0.067 -0.975 0.071 17.212404 0.002922 1.45611 0.01984230218956945 0.0
"Gaia EDR3 5237096723492531584" 0.045836 -0.138281 170.03078380366 -65.35824433675 1.4834 0.4031 -3.317 0.41 3.146 0.456 13.595348 0.003559 0.738297 0.004772875059296772 0.0
"Gaia EDR3 5237096723492647936" 0.034671 -0.127482 170.0039709443 -65.34746293303 -0.3529 0.3536 -11.252 0.388 3.605 0.328 19.556671 0.007104 1.990791 0.008945930082025372 0.0
"Gaia EDR3 5237096723492648448" 0.035673 -0.128762 170.00637825356 -65.34874151274 0.4327 0.0299 -6.409 0.032 1.54 0.031 15.353061 0.002785 1.254014 0.005536470236084643 0.0127
"Gaia EDR3 5237096723492651136" 0.034954 -0.13328 170.00466886158 -65.35326049039 -0.9258 0.3417 -5.426 0.345 1.31 0.322 19.73459 0.004876 1.982061 0.09379134817741784 0.0089
"Gaia EDR3 5237096723492651264" 0.039589 -0.134638 170.0157882205 -65.35461141038 0.1577 0.0485 -6.085 0.051 1.932 0.051 16.636482 0.00284 1.931606 0.0078161834602786 0.0089
"Gaia EDR3 5237096723492652672" 0.034564 -0.135923 170.00374240659 -65.35590378922 -0.6901 0.536 -4.831 0.64 0.481 0.515 19.348846 0.005044 1.381441 0.06038300008937101 0.001
"Gaia EDR3 5237096723494681984" 0.04073 -0.134683 170.01852337703 -65.3546552687 -0.7916 0.6493 -6.023 0.786 1.544 0.719 20.386913 0.007586 "" "" 0.0091
"Gaia EDR3 5237102525977783808" 0.055934 -0.143007 170.05502769552 -65.36295131231 0.0497 0.2788 -5.616 0.282 2.691 0.256 19.49847 0.004071 1.716297 0.05517678441274828 0.0008
"Gaia EDR3 5237096787884897152" 0.016853 -0.147701 169.96128477453 -65.36769894407 0.2567 0.1259 -5.931 0.133 1.357 0.122 18.341833 0.003115 1.731722 0.022751685619303755 0.0011
"Gaia EDR3 5237096787884905600" 0.013479 -0.144512 169.95318593492 -65.36451192711 0.666 0.0497 -9.453 0.051 1.865 0.05 16.465601 0.002852 1.422051 0.023254898878912984 0.0
"Gaia EDR3 5237096787886879104" 0.014673 -0.146218 169.95605211818 -65.3662175198 0.5354 0.1345 -15.664 0.142 2.411 0.128 18.412212 0.003186 1.770117 0.030768850425354374 0.0
"Gaia EDR3 5237096787887968128" 0.022819 -0.145926 169.97559493568 -65.36591956845 0.3078 0.3321 -6.2 0.352 3.876 0.351 19.629486 0.004447 2.382374 0.0965550964461416 0.0005
"Gaia EDR3 5237096787901480064" 0.018884 -0.146399 169.96615642671 -65.36639563949 -0.4564 0.4619 -6.389 0.516 2.795 0.506 19.915104 0.006888 1.96191 0.1486312100742035 0.0003
"Gaia EDR3 5237096792202983296" 0.013282 -0.148994 169.95271817114 -65.36899438175 0.0434 0.2205 -6.537 0.231 2.352 0.211 19.2637 0.003824 1.790342 0.0508462000881515 0.0006
"Gaia EDR3 5237096792202985344" 0.014694 -0.149819 169.95610700901 -65.36981870583 0.2085 0.6606 -6.568 0.746 1.413 0.673 20.379316 0.006488 2.614679 0.14978898197054694 0.0006
"Gaia EDR3 5237096792202997504" 0.021282 -0.148079 169.97191247043 -65.36807375512 0.9301 0.2722 -5.17 0.3 3.445 0.408 18.613 0.003754 2.016998 0.023788526334780544 0.0001
"Gaia EDR3 5237096792203004416" 0.026013 -0.149951 169.98326755889 -65.36994119676 0.4573 0.4187 -9.045 0.438 4.055 0.407 19.998161 0.005223 1.814693 0.09388440185050817 0.0
"Gaia EDR3 5237096792203973760" 0.013572 -0.142109 169.95340675448 -65.36210850376 1.1894 1.0726 -3.25 1.356 0.741 0.946 20.620863 0.009358 1.47361 0.21892526911668492 0.0009
"Gaia EDR3 5237096792203983488" 0.013728 -0.146056 169.95378670729 -65.36605593774 1.382 0.8093 -6.718 1.623 3.077 1.026 20.509205 0.008834 1.606655 0.15184119695428133 0.0002
"Gaia EDR3 5237096792203986688" 0.023596 -0.149273 169.9774675719 -65.36926622674 0.4193 1.0865 -8.071 1.205 2.484 1.175 20.630945 0.010365 1.155968 0.193728258326597 0.0005
"Gaia EDR3 5237096792204345728" 0.019182 -0.146163 169.96687059633 -65.36615922758 0.4638 0.4309 -5.828 0.446 1.094 0.442 19.901659 0.005464 1.820353 0.10918277067460416 0.001
"Gaia EDR3 5237096792204593920" 0.020013 -0.144369 169.96886047151 -65.36436494407 -0.3154 0.3881 -4.743 0.428 1.15 0.424 19.92437 0.004936 1.656836 0.11149294202630415 0.0022
"Gaia EDR3 5237096792204596096" 0.01267 -0.144615 169.95124569636 -65.36461494058 0.1078 0.7115 -4.702 0.721 1.859 0.671 20.392948 0.007509 1.619663 0.10554140805623807 0.0045
"Gaia EDR3 5237096792204597504" 0.016318 -0.146669 169.96000070216 -65.36666699837 -0.0846 0.8935 -2.218 0.959 1.747 0.793 20.621735 0.00816 1.536304 0.1860607159787041 0.0003
"Gaia EDR3 5237096792204598016" 0.023727 -0.148729 169.97778056025 -65.36872144401 0.8654 1.538 -9.997 1.298 3.587 1.574 20.623434 0.010637 2.067699 0.22284080616578403 0.0
"Gaia EDR3 5237096792204786176" 0.017054 -0.148499 169.96176897223 -65.36849727609 0.1439 1.2672 -17.069 1.949 -0.108 2.014 20.766474 0.012142 0.716757 1.07356145186812 0.0
"Gaia EDR3 5237096792212002432" 0.021121 -0.148079 169.97152715764 -65.36807430708 0.7806 0.3518 -7.871 0.403 0.779 0.916 19.06701 0.005858 "" "" 0.0006
"Gaia EDR3 5237096792212003456" 0.02631 -0.149049 169.98397857208 -65.36903942596 0.0225 0.6419 -5.707 0.696 2.807 0.671 20.32727 0.006644 2.066452 0.17209130167490835 0.0002
"Gaia EDR3 5237096792212132992" 0.018992 -0.142818 169.96640983062 -65.36281451551 0.2417 1.0388 -5.21 1.256 1.657 0.738 20.398853 0.010018 1.55098 0.21692446177042643 0.0042
"Gaia EDR3 5237096792212134912" 0.013819 -0.14419 169.95400212968 -65.36419006829 0.1637 0.0879 -5.081 0.092 1.207 0.086 17.506372 0.003223 "" "" 0.0018
"Gaia EDR3 5237096792212172544" 0.021728 -0.144126 169.97297497208 -65.36412008104 0.0016 0.0587 -6.83 0.061 2.071 0.064 16.973038 0.002859 2.079377 0.008635640260437448 0.0025
"Gaia EDR3 5237096792212177536" 0.020239 -0.143879 169.96940144933 -65.36387455346 -0.2847 0.3941 -6.741 0.452 4.133 0.462 19.995852 0.005421 1.690958 0.21526241144766625 0.0003
"Gaia EDR3 5237096822244644864" 0.000187 -0.144712 169.92129927978 -65.36471506519 0.1346 0.1362 -5.284 0.16 1.208 0.142 18.524302 0.003241 1.579105 0.026327996519010303 0.0009
"Gaia EDR3 5237096822246613248" 0.008265 -0.148956 169.94068051031 -65.36895794926 0.0872 0.0774 -4.982 0.08 1.765 0.078 17.546803 0.002897 2.077698 0.01646740025455173 0.0017
"Gaia EDR3 5237096822246614784" 0.005303 -0.148301 169.93357302821 -65.36830374431 0.1296 0.1524 -7.455 0.167 2.415 0.152 18.736048 0.003268 2.11339 0.04267386004675572 0.0005
"Gaia EDR3 5237096822246616320" 0.001114 -0.149476 169.92352375741 -65.36947898405 0.3276 0.7174 2.501 0.754 5.248 0.771 20.054258 0.008671 2.960611 0.33061694500749234 0.0
"Gaia EDR3 5237096822246618112" 0.006124 -0.146614 169.93554292658 -65.36661634644 -0.0631 0.1219 -5.993 0.133 1.358 0.122 18.361153 0.003145 2.248211 0.029388349070059213 0.0008
"Gaia EDR3 5237096822246618880" -0.004257 -0.146721 169.91063731563 -65.36672418009 0.0788 0.0982 -8.221 0.108 1.427 0.101 18.022282 0.00301 1.453232 0.01602091599754888 0.0002
"Gaia EDR3 5237096822246627200" -0.002822 -0.142176 169.91408019111 -65.36217887482 0.159 0.143 -4.889 0.168 1.073 0.145 18.645197 0.003273 1.499649 0.02756778737497541 0.0011
"Gaia EDR3 5237096822247117568" 0.001357 -0.147762 169.92410571985 -65.36776559707 0.127 0.1251 -2.832 0.14 1.351 0.131 18.456776 0.003152 1.844446 0.023548769769794465 0.0011
"Gaia EDR3 5237096822261233920" 0.001874 -0.143895 169.92534633516 -65.36389874193 0.3315 0.1889 -3.721 0.215 1.215 0.196 18.985645 0.003468 1.079004 0.030461238961137994 0.0037
"Gaia EDR3 5237096826562717056" 0.010673 -0.149901 169.94646055389 -65.36990241911 0.3236 0.3176 -1.147 0.332 1.614 0.308 19.74254 0.00446 2.068998 0.1628394001406795 0.0
