EDR3Name _x _y RA_ICRS DE_ICRS Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BP-RP e_BP-RP probs_final
"Gaia EDR3 1997799227372288000" 0.141081 -0.148705 354.91556449019 56.4910355305 0.0056 0.309 -5.567 0.318 -2.27 0.294 19.654758 0.004012 1.577318 0.06990264371269282 0.0
"Gaia EDR3 1997799227372298624" 0.144673 -0.145486 354.92209401475 56.49424092214 -0.5001 0.4228 -1.875 0.436 -0.393 0.445 20.197697 0.005228 1.387974 0.09747509782439089 0.0
"Gaia EDR3 1997799227372307328" 0.147345 -0.143293 354.92694947261 56.49642343514 0.4017 0.1426 4.752 0.152 -5.919 0.14 18.601242 0.003136 1.54809 0.030093872173950757 0.0
"Gaia EDR3 1997799227377239808" 0.141834 -0.144495 354.91695785342 56.49524299272 -0.1971 0.6556 -0.969 0.806 0.178 0.626 20.569017 0.007149 1.371903 0.1543333773408046 0.0
"Gaia EDR3 1997799227378040192" 0.131085 -0.147559 354.89746628253 56.49221757105 1.3218 0.4587 -5.921 0.486 -2.625 0.406 20.164637 0.005147 1.78859 0.13815637440029702 0.0
"Gaia EDR3 1997799227379549056" 0.140096 -0.14831 354.91378416031 56.49143412386 0.1539 0.4398 -2.236 0.459 -0.477 0.419 20.102896 0.005164 1.208639 0.08236093344549357 0.0
"Gaia EDR3 1997799231674610560" 0.132462 -0.147197 354.89996170382 56.492574068 0.6077 0.0643 -3.638 0.065 -2.418 0.058 17.233473 0.002843 1.35116 0.009926156758348301 0.0
"Gaia EDR3 1997799231674611072" 0.143426 -0.142397 354.91985577416 56.49733481376 0.4776 0.0363 -4.662 0.037 -5.416 0.036 16.166912 0.002787 1.216532 0.0063859407857714354 0.0
"Gaia EDR3 1997799231674611200" 0.140355 -0.144707 354.91427631323 56.49503630288 0.4067 0.0794 -3.45 0.081 -4.31 0.075 17.651634 0.002893 1.56769 0.01586715592740701 0.0
"Gaia EDR3 1997799231674611584" 0.135826 -0.147265 354.90605543833 56.49249455507 0.1903 0.0284 -1.675 0.028 -0.292 0.026 15.716435 0.002777 1.839885 0.005933192575262621 0.0
"Gaia EDR3 1997799261732038656" 0.147718 -0.145168 354.92761111225 56.49454665821 0.2284 0.131 -1.589 0.141 -2.259 0.128 18.517048 0.003116 1.342113 0.021394299822207717 0.0
