ID MP sel
"Gaia EDR3 5588003213770185088" 1.0 1
"Gaia EDR3 5588001667581966592" 1.0 1
"Gaia EDR3 5588001731998621824" 1.0 1
"Gaia EDR3 5588001736301437184" 1.0 1
"Gaia EDR3 5588006168707686400" 1.0 1
"Gaia EDR3 5588003145050698240" 1.0 1
"Gaia EDR3 5588001736301438464" 1.0 1
"Gaia EDR3 5588001736303995520" 1.0 1
"Gaia EDR3 5588003209467392768" 1.0 1
"Gaia EDR3 5588003213770182400" 1.0 1
"Gaia EDR3 5588003213770182528" 1.0 1
"Gaia EDR3 5588001736301571328" 1.0 1
"Gaia EDR3 5588001731998590208" 1.0 1
"Gaia EDR3 5588001736301437568" 1.0 1
"Gaia EDR3 5588001663279075328" 1.0 1
"Gaia EDR3 5588003209467411456" 1.0 1
"Gaia EDR3 5588004686936170112" 1.0 1
"Gaia EDR3 5588001736297822976" 1.0 1
"Gaia EDR3 5588004691238940800" 1.0 1
"Gaia EDR3 5588003140747908224" 1.0 1
"Gaia EDR3 5588003209467412736" 1.0 1
"Gaia EDR3 5588001663279092992" 1.0 1
"Gaia EDR3 5588004652576392448" 1.0 1
"Gaia EDR3 5588003213770321024" 1.0 1
"Gaia EDR3 5588001697638841600" 1.0 1
"Gaia EDR3 5588001736297825408" 1.0 1
"Gaia EDR3 5588003243827144960" 1.0 1
"Gaia EDR3 5588003209467531264" 1.0 1
"Gaia EDR3 5588004652576335488" 1.0 1
"Gaia EDR3 5588003140747908352" 1.0 1
"Gaia EDR3 5588004652576354432" 1.0 1
"Gaia EDR3 5588001736298464384" 1.0 1
"Gaia EDR3 5588001736297827456" 1.0 1
"Gaia EDR3 5588004652576348928" 1.0 1
"Gaia EDR3 5588003145047080064" 1.0 1
"Gaia EDR3 5588003140747879552" 1.0 1
"Gaia EDR3 5588001736301438848" 1.0 1
"Gaia EDR3 5588001731998622208" 1.0 1
"Gaia EDR3 5588004721295866112" 1.0 1
"Gaia EDR3 5588002934589396096" 1.0 1
"Gaia EDR3 5588003209467368960" 1.0 1
"Gaia EDR3 5588003209467383680" 1.0 1
"Gaia EDR3 5588004652576372608" 1.0 1
"Gaia EDR3 5588003213766528128" 1.0 1
"Gaia EDR3 5588003213767794560" 1.0 1
"Gaia EDR3 5588004652576357760" 1.0 1
"Gaia EDR3 5588004686936156672" 1.0 1
"Gaia EDR3 5588001736297829248" 1.0 1
"Gaia EDR3 5588004652576391552" 1.0 1
"Gaia EDR3 5588001736297815680" 1.0 1
"Gaia EDR3 5588001736301435392" 1.0 1
"Gaia EDR3 5588003243833975168" 1.0 1
"Gaia EDR3 5588004686936170496" 1.0 1
"Gaia EDR3 5588004691235317248" 1.0 1
"Gaia EDR3 5588001732005484928" 1.0 1
"Gaia EDR3 5588003209474236544" 1.0 1
"Gaia EDR3 5588004686936120192" 1.0 1
"Gaia EDR3 5588003209474236288" 1.0 1
"Gaia EDR3 5588004691235353088" 1.0 1
"Gaia EDR3 5588006164404914304" 1.0 1
"Gaia EDR3 5588001732005485184" 1.0 1
"Gaia EDR3 5588001736298465152" 1.0 1
"Gaia EDR3 5588004652576359040" 1.0 1
"Gaia EDR3 5588001701939312512" 1.0 1
"Gaia EDR3 5588004691235345408" 1.0 1
"Gaia EDR3 5588004553797599488" 1.0 1
"Gaia EDR3 5588001736297827200" 1.0 -1
"Gaia EDR3 5588001736301441280" 1.0 -1
"Gaia EDR3 5588003213766556288" 1.0 -1
"Gaia EDR3 5588001731998619264" 1.0 -1
