# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 5588003213770185088" 15.78145 0.65545 1.81823 0.27411 1.55067 0.23975 0.60
"Gaia EDR3 5588001667581966592" 16.07349 0.66456 1.79956 0.26272 1.51987 0.23011 0.61
"Gaia EDR3 5588001731998621824" 16.59230 0.71594 1.72880 0.22829 1.43443 0.19338 0.62
"Gaia EDR3 5588001736301437184" 16.71926 0.64555 1.70840 0.22075 1.41274 0.18752 0.62
"Gaia EDR3 5588006168707686400" 16.88116 0.60772 1.67632 0.21137 1.38031 0.17154 0.60
"Gaia EDR3 5588003145050698240" 16.94396 0.60219 1.66384 0.20497 1.36913 0.17404 0.59
"Gaia EDR3 5588001736301438464" 16.97273 0.64716 1.65893 0.20356 1.36299 0.17182 0.61
"Gaia EDR3 5588001736303995520" 17.07145 0.59746 1.63651 0.19542 1.33793 0.16941 0.58
"Gaia EDR3 5588003209467392768" 17.33148 0.94692 1.57820 0.18250 1.28185 0.14855 0.60
"Gaia EDR3 5588003213770182400" 17.48278 0.67936 1.54942 0.17621 1.24442 0.15461 0.57
"Gaia EDR3 5588003213770182528" 17.52343 0.64373 1.54154 0.17395 1.23142 0.15440 0.55
"Gaia EDR3 5588001736301571328" 17.56568 0.69716 1.52813 0.17049 1.22477 0.15508 0.58
"Gaia EDR3 5588001731998590208" 17.68066 0.68543 1.50127 0.16644 1.19546 0.15007 0.54
"Gaia EDR3 5588001736301437568" 17.72895 0.72901 1.48951 0.16430 1.18845 0.15067 0.56
"Gaia EDR3 5588001663279075328" 17.88356 0.65464 1.45880 0.15890 1.15499 0.14400 0.49
"Gaia EDR3 5588003209467411456" 17.96730 0.70460 1.43806 0.15737 1.13352 0.14111 0.51
"Gaia EDR3 5588004686936170112" 17.96896 0.78342 1.43555 0.15751 1.13816 0.13906 0.57
"Gaia EDR3 5588001736297822976" 17.98417 0.69951 1.43533 0.15715 1.12979 0.14141 0.50
