ID MP sel
"Gaia EDR3 3129425566870428032" 1.0 1
"Gaia EDR3 3129425257632789888" 1.0 1
"Gaia EDR3 3129425360712028800" 1.0 1
"Gaia EDR3 3129425429431495168" 1.0 1
"Gaia EDR3 3129431442385678336" 1.0 1
"Gaia EDR3 3129425154553597952" 1.0 1
"Gaia EDR3 3129425459492963840" 1.0 1
"Gaia EDR3 3129425459492955904" 1.0 1
"Gaia EDR3 3129425528212453376" 1.0 1
"Gaia EDR3 3129425566870420480" 1.0 1
"Gaia EDR3 3129425498150950144" 1.0 1
"Gaia EDR3 3129425459492948608" 1.0 1
"Gaia EDR3 3129425493854657920" 1.0 1
"Gaia EDR3 3129431167507771264" 1.0 1
"Gaia EDR3 3129425459492958080" 1.0 1
"Gaia EDR3 3129425253334502656" 1.0 1
"Gaia EDR3 3129425532510694912" 1.0 1
"Gaia EDR3 3129425463791224576" 1.0 1
"Gaia EDR3 3129425498150951552" 1.0 1
"Gaia EDR3 3129425463791224448" 1.0 1
"Gaia EDR3 3129425562569808256" 1.0 1
"Gaia EDR3 3129425459492953600" 1.0 1
"Gaia EDR3 3129425188913313280" 1.0 1
"Gaia EDR3 3129425566870422016" 1.0 1
"Gaia EDR3 3129425253334505088" 1.0 1
"Gaia EDR3 3129425493852709504" 1.0 1
"Gaia EDR3 3129425528216103808" 1.0 1
"Gaia EDR3 3129425566870427264" 1.0 1
"Gaia EDR3 3129425154548795008" 1.0 1
"Gaia EDR3 3129425463791218688" 1.0 1
"Gaia EDR3 3129425356413723520" 1.0 1
"Gaia EDR3 3129425154553587968" 1.0 1
"Gaia EDR3 3129425257632789248" 1.0 1
"Gaia EDR3 3129428483149950208" 1.0 1
"Gaia EDR3 3129425287694249472" 1.0 1
"Gaia EDR3 3129425253341513344" 1.0 1
"Gaia EDR3 3129425493852705152" 1.0 1
"Gaia EDR3 3129425532505857408" 1.0 1
"Gaia EDR3 3129425257632794624" 1.0 1
"Gaia EDR3 3129425356415703168" 1.0 1
"Gaia EDR3 3129425429431498880" 1.0 1
"Gaia EDR3 3129425459492938496" 1.0 1
"Gaia EDR3 3129425257632791680" 1.0 1
"Gaia EDR3 3129428483149953536" 1.0 1
"Gaia EDR3 3129425532505851904" 1.0 1
"Gaia EDR3 3129425360707194624" 1.0 1
"Gaia EDR3 3129425532505855872" 1.0 1
"Gaia EDR3 3129425493854657792" 1.0 1
"Gaia EDR3 3129425463791229440" 1.0 1
"Gaia EDR3 3129425257632791296" 1.0 1
"Gaia EDR3 3129425463786377472" 1.0 1
"Gaia EDR3 3129425493856504192" 1.0 1
"Gaia EDR3 3129425291992515328" 1.0 1
"Gaia EDR3 3129425463791225600" 1.0 1
"Gaia EDR3 3129425532510700672" 1.0 1
"Gaia EDR3 3129425532510702720" 1.0 1
"Gaia EDR3 3129425528212455296" 1.0 1
"Gaia EDR3 3129425532505828864" 1.0 1
"Gaia EDR3 3129425463786337024" 1.0 1
"Gaia EDR3 3129425188913317760" 1.0 1
"Gaia EDR3 3129425429433553152" 1.0 1
"Gaia EDR3 3129425257627930496" 1.0 1
"Gaia EDR3 3129425360714076672" 1.0 1
"Gaia EDR3 3129425425133217664" 1.0 1
"Gaia EDR3 3129425463786367488" 1.0 1
"Gaia EDR3 3129425360714075648" 1.0 1
"Gaia EDR3 3129425459492945024" 1.0 1
"Gaia EDR3 3129425532505823232" 1.0 1
"Gaia EDR3 3129425532505842816" 1.0 1
"Gaia EDR3 3129425257627926400" 1.0 1
"Gaia EDR3 3129425566870427520" 1.0 1
"Gaia EDR3 3129425463786359680" 1.0 1
"Gaia EDR3 3129425360707196416" 1.0 1
"Gaia EDR3 3129425360712020992" 1.0 1
"Gaia EDR3 3129425566865541120" 1.0 1
"Gaia EDR3 3129425566865530368" 1.0 1
"Gaia EDR3 3129431167502849792" 1.0 -1
"Gaia EDR3 3129425566865510912" 1.0 -1
"Gaia EDR3 3129425498153025664" 1.0 -1
