# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 2946940412281296640" 13.88400 1.97453 1.17924 0.07519 1.02382 0.11379 0.63
"Gaia EDR3 2946940687159206400" 14.01043 1.68006 1.17930 0.07518 1.02512 0.11375 0.63
"Gaia EDR3 2946940652799463552" 15.15137 1.76255 1.17908 0.07509 1.02717 0.11633 0.65
"Gaia EDR3 2946940687159203840" 15.33424 1.70937 1.17900 0.07501 1.02923 0.11560 0.64
"Gaia EDR3 2946940584079996160" 15.37636 1.72582 1.17896 0.07500 1.02530 0.11280 0.64
"Gaia EDR3 2946941305634505856" 15.48650 1.53383 1.17997 0.07540 1.03537 0.11051 0.66
"Gaia EDR3 2946941339994237312" 15.59034 1.58850 1.17977 0.07541 1.02739 0.11295 0.67
"Gaia EDR3 2946940549720261888" 15.62524 1.58395 1.17971 0.07542 1.02244 0.11123 0.66
"Gaia EDR3 2946940240480416128" 15.62958 1.59826 1.17961 0.07540 1.02220 0.11141 0.66
"Gaia EDR3 2946940584079995520" 15.67984 1.60149 1.17948 0.07541 1.01646 0.11006 0.66
"Gaia EDR3 2946940274842353280" 15.82512 1.64084 1.17851 0.07513 1.00869 0.10820 0.65
"Gaia EDR3 2946940515360519680" 16.23368 1.59329 1.17553 0.07373 0.99689 0.10622 0.65
"Gaia EDR3 2946940343561821184" 16.33798 1.62839 1.17491 0.07341 0.99927 0.10756 0.65
"Gaia EDR3 2946940171763140992" 16.36289 0.69943 1.17474 0.07346 1.03202 0.10608 0.55
"Gaia EDR3 2946940377921555072" 16.42653 1.14961 1.17405 0.07293 1.02129 0.10600 0.60
"Gaia EDR3 2946940618439726208" 16.54648 1.50941 1.17333 0.07263 1.01014 0.10439 0.67
"Gaia EDR3 2946940618439729024" 16.63412 0.61958 1.17169 0.07221 1.04237 0.10500 0.55
"Gaia EDR3 2946947352948442496" 16.66043 1.61254 1.17276 0.07253 1.00340 0.10332 0.65
"Gaia EDR3 2946940240482613376" 16.66182 1.59563 1.17276 0.07253 1.00521 0.10330 0.66
"Gaia EDR3 2946941438774319360" 16.79763 0.82679 1.17016 0.07215 1.03909 0.10535 0.57
"Gaia EDR3 2946940682860067712" 16.83277 0.64746 1.16943 0.07207 1.04837 0.10617 0.56
"Gaia EDR3 2946940442341882496" 16.86569 1.57435 1.17053 0.07205 1.00138 0.10256 0.66
"Gaia EDR3 2946940137403406848" 16.87411 1.55987 1.17048 0.07205 1.00298 0.10300 0.66
"Gaia EDR3 2946940412281298560" 16.89443 1.55454 1.17028 0.07206 1.00240 0.10325 0.67
"Gaia EDR3 2946940481000783872" 17.00003 0.75503 1.16765 0.07160 1.05565 0.10189 0.57
"Gaia EDR3 2946939862525500288" 17.00833 0.71903 1.16749 0.07149 1.05726 0.10173 0.57
"Gaia EDR3 2946940579780838016" 17.02095 0.92695 1.16811 0.07176 1.04654 0.10566 0.59
"Gaia EDR3 2946940412281297536" 17.13014 1.59103 1.16833 0.07169 0.98687 0.09997 0.65
"Gaia EDR3 2946940098744468736" 17.16667 0.84355 1.16583 0.07087 1.06132 0.09949 0.59
"Gaia EDR3 2946941374353979904" 17.23116 1.26753 1.16683 0.07143 1.03149 0.10709 0.66
"Gaia EDR3 2946940167467001472" 17.23353 1.53611 1.16718 0.07148 0.99387 0.10642 0.67
"Gaia EDR3 2946940511061345536" 17.27952 1.50864 1.16680 0.07135 0.99522 0.10677 0.68
"Gaia EDR3 2946940412281300736" 17.27985 0.84015 1.16411 0.07030 1.07185 0.09352 0.61
"Gaia EDR3 2946940584079995392" 17.35223 0.86818 1.16265 0.06959 1.07548 0.08645 0.62
"Gaia EDR3 2946940579780835072" 17.37502 1.51296 1.16578 0.07119 0.99461 0.10581 0.67
"Gaia EDR3 2946940515360515200" 17.38519 1.18161 1.16468 0.07074 1.05511 0.10164 0.67
"Gaia EDR3 2946940515360517504" 17.45481 1.38042 1.16473 0.07097 1.01931 0.10499 0.71
"Gaia EDR3 2946940515360518272" 17.47446 1.49561 1.16479 0.07097 0.99411 0.10513 0.68
"Gaia EDR3 2946940511061353600" 17.48560 1.23147 1.16386 0.07053 1.05468 0.09989 0.70
"Gaia EDR3 2946940103043666432" 17.54644 1.56850 1.16431 0.07078 0.98174 0.10151 0.63
"Gaia EDR3 2946940339262648192" 17.66155 1.35122 1.16229 0.06967 1.02812 0.10173 0.73
"Gaia EDR3 2946940515360517888" 17.68899 1.04337 1.15611 0.06612 1.06797 0.07724 0.74
"Gaia EDR3 2946939892586022784" 17.71947 1.21304 1.15915 0.06784 1.05209 0.08975 0.77
"Gaia EDR3 2946941473134064640" 17.75031 0.66858 1.14396 0.06296 1.06196 0.06776 0.60
"Gaia EDR3 2946940923378206208" 17.77065 1.46589 1.16127 0.06964 0.98782 0.09886 0.67
"Gaia EDR3 2946941301335346688" 17.77310 1.29578 1.15957 0.06842 1.03699 0.09665 0.75
"Gaia EDR3 2946940480998594560" 17.81036 1.11897 1.15381 0.06562 1.04733 0.08417 0.79
"Gaia EDR3 2946940545421090560" 17.84482 1.18282 1.15430 0.06658 1.03330 0.09155 0.78
"Gaia EDR3 2946940648503339776" 17.84887 1.54345 1.16072 0.06966 0.96411 0.09398 0.60
"Gaia EDR3 2946940515358327168" 17.85792 1.31921 1.15794 0.06865 1.02010 0.09867 0.75
"Gaia EDR3 2946940407982131584" 17.87343 1.45746 1.15947 0.06960 0.98007 0.09774 0.66
"Gaia EDR3 2946940476701598720" 17.91123 1.22147 1.15368 0.06620 1.01454 0.09490 0.77
"Gaia EDR3 2946940515360517120" 17.97980 1.20888 1.15100 0.06528 1.00288 0.09177 0.76
"Gaia EDR3 2946940377921554560" 18.00035 1.48507 1.15798 0.06922 0.95600 0.09378 0.61
"Gaia EDR3 2946941370054842880" 18.00078 1.23074 1.15123 0.06535 0.99452 0.09242 0.75
"Gaia EDR3 2946941335698105856" 18.01577 1.24143 1.15134 0.06542 0.99100 0.09221 0.75
"Gaia EDR3 2946940442341888768" 18.02164 1.54876 1.15800 0.06935 0.94287 0.09160 0.56
"Gaia EDR3 2946940923378204160" 18.04211 1.22031 1.14949 0.06485 0.98744 0.09203 0.75
"Gaia EDR3 2946940545421084416" 18.04436 1.23435 1.15008 0.06500 0.98405 0.09172 0.74
"Gaia EDR3 2946940270543155456" 18.07914 1.20183 1.14734 0.06415 0.98255 0.08955 0.75
"Gaia EDR3 2946940515360516352" 18.08544 1.25764 1.14989 0.06493 0.97304 0.09102 0.72
"Gaia EDR3 2946940476701602176" 18.09003 1.19596 1.14649 0.06400 0.98315 0.08858 0.75
"Gaia EDR3 2946940236183419904" 18.11262 1.25697 1.14900 0.06493 0.97101 0.08988 0.72
"Gaia EDR3 2946940098744462848" 18.11640 1.18708 1.14519 0.06393 0.98046 0.08774 0.75
"Gaia EDR3 2946940717219812480" 18.11665 1.11329 1.14148 0.06279 0.99570 0.08265 0.77
"Gaia EDR3 2946941443073447808" 18.12383 1.23908 1.14731 0.06455 0.97277 0.08859 0.72
"Gaia EDR3 2946940579780835328" 18.12754 1.33024 1.15212 0.06584 0.96297 0.09026 0.67
"Gaia EDR3 2946940618439726080" 18.12901 1.05105 1.13850 0.06219 1.00216 0.07871 0.75
"Gaia EDR3 2946940545421084544" 18.12965 1.20335 1.14525 0.06388 0.97682 0.08889 0.74
"Gaia EDR3 2946940579780829056" 18.13925 1.22460 1.14592 0.06396 0.97175 0.08973 0.72
"Gaia EDR3 2946940648503339904" 18.15413 1.21511 1.14484 0.06374 0.96929 0.08798 0.72
"Gaia EDR3 2946946627098217088" 18.15672 1.27182 1.14832 0.06515 0.95924 0.08882 0.69
"Gaia EDR3 2946940480998592896" 18.16552 1.18056 1.14215 0.06279 0.97490 0.08626 0.74
"Gaia EDR3 2946940511061348480" 18.17866 1.47017 1.15484 0.06823 0.93584 0.08771 0.56
"Gaia EDR3 2946939892586024192" 18.18506 1.13271 1.13834 0.06172 0.98380 0.08312 0.77
"Gaia EDR3 2946940717219809792" 18.18962 1.22916 1.14408 0.06360 0.96190 0.08728 0.70
